,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7272846,-0.9075654,"('unsociable', 'sociable')",0.16514093,0.08361271,-0.2810718,-0.4119763,-0.1309045
1,-1.5353318,-1.5874069,"('unfriendly', 'friendly')",1.3018806,1.1192982,-0.1167256,-0.2340543,-0.1173287
2,0.3256066,0.2992067,"('unlikable', 'likable')",0.7841165,0.75408393,0.5548615,0.5266453,-0.0282162
3,-0.53592396,-0.42919514,"('repellent', 'pleasant')",0.719135,0.78985065,0.0916055,0.1803278,0.0887223
4,-0.23287338,-0.22635588,"('disliked', 'liked')",-6.929999,-6.94877,-3.5814362,-3.587563,-0.0061268
5,-0.9914893,-0.97220373,"('distant', 'outgoing')",-0.6872059,-0.7368163,-0.8393476,-0.85451,-0.0151624
6,-1.5503806,-1.4977155,"('distant', 'open')",-0.71889275,-0.811351,-1.1346366,-1.1545333,-0.0198967
7,-0.15380454,-0.07960288,"('insensitive', 'sensitive')",0.7176397,0.75567657,0.2819176,0.3380368,0.0561192
8,-1.3101741,-1.353807,"('unaffectionate', 'affectionate')",0.49320605,0.3646661,-0.408484,-0.4945704,-0.0860864
9,-1.4300848,-1.479968,"('unaffectionate', 'caring')",1.0337933,0.9995948,-0.1981457,-0.2401866,-0.0420409
10,-1.2143356,-1.2727916,"('unsympathetic', 'sympathetic')",0.07840947,0.041615516,-0.5679631,-0.6155881,-0.047625
11,-0.4747358,-0.5305223,"('unhelpful', 'helpful')",2.0820527,2.1428397,0.8036585,0.8061587,0.0025002
12,-1.0383313,-0.99564075,"('unsupportive', 'supportive')",-1.8475647,-1.8218573,-1.442948,-1.4087491,0.0341989
13,-0.21976066,-0.30733243,"('impolite', 'polite')",-0.37261817,-0.31749848,-0.2961894,-0.3124155,-0.0162261
14,1.0473313,1.0377301,"('antisocial', 'social')",0.540014,0.5541313,0.7936727,0.7959307,0.002258
15,0.28270936,0.16154611,"('boring', 'funny')",0.3177852,0.27856094,0.3002473,0.2200535,-0.0801938
16,-0.98318624,-0.9683126,"('unpopular', 'popular')",0.10482947,0.08558506,-0.4391784,-0.4413638,-0.0021854
17,-0.5427908,-0.51120454,"('nasty', 'nice')",-0.38196063,-0.371228,-0.4623757,-0.4412163,0.0211594
18,-0.40100604,-0.32406637,"('disagreeable', 'welcoming')",-0.5526027,-0.59737796,-0.4768044,-0.4607221,0.0160823
19,-1.6910142,-1.7198654,"('inhospitable', 'hospitable')",-0.9241664,-0.9530144,-1.3075902,-1.3364398,-0.0288496
20,-0.10287924,0.03765782,"('rough', 'thoughtful')",0.9272937,0.9359389,0.4122072,0.4867983,0.0745911
21,0.59801966,0.5614119,"('immoral', 'moral')",-0.107139125,0.016413298,0.2454403,0.2889126,0.0434723
22,0.23813932,0.2830891,"('untrustworthy', 'trustworthy')",-0.60862935,-0.6031526,-0.185245,-0.1600317,0.0252133
23,-0.46215415,-0.51025003,"('insincere', 'sincere')",6.016798,6.033217,2.7773218,2.7614834,-0.0158384
24,-0.5016029,-0.5695503,"('dishonest', 'honest')",0.7720356,0.82970136,0.1352164,0.1300755,-0.0051409
25,-0.5429361,-0.5235905,"('egoistic', 'altruistic')",0.95671,0.8322894,0.2068869,0.1543494,-0.0525375
26,0.4304671,0.35858268,"('hardhearted', 'benevolent')",1.4939294,1.3589451,0.9621983,0.8587639,-0.1034344
27,-0.691985,-0.55627024,"('hardhearted', 'softhearted')",0.88906807,0.8555001,0.0985415,0.1496149,0.0510734
28,-0.4264362,-0.5137047,"('disloyal', 'loyal')",1.2166601,1.1003668,0.395112,0.2933311,-0.1017809
