,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14547703,-0.28482223,"('unsociable', 'sociable')",-0.27546832,-0.32707503,1.5456786,1.4895499,-0.2084182,-0.39510483,0.2290788,0.120637,-0.1084418
1,-1.1502883,-1.1617467,"('unfriendly', 'friendly')",-0.37732118,-0.50412494,0.21648115,0.02312042,2.2978222,2.1202066,0.2466735,0.1193638,-0.1273097
2,-0.1412119,-0.06421749,"('unlikable', 'likable')",-0.31414282,-0.25956285,0.3697223,0.381063,0.30010268,0.40465844,0.0536176,0.1154853,0.0618677
3,0.2600898,0.3749693,"('repellent', 'pleasant')",-0.20938267,-0.15786207,0.7441073,0.87094814,0.24281058,0.29379275,0.2594063,0.345462,0.0860557
4,-0.86497766,-0.75807613,"('disliked', 'liked')",-0.38048533,-0.34532207,-0.99337023,-0.95730233,-6.101302,-6.3320804,-2.0850339,-2.0981951,-0.0131612
5,-1.6613176,-1.6046463,"('distant', 'outgoing')",-1.3762608,-1.3560861,-1.3638605,-1.3920875,0.0074614696,0.022432538,-1.0984943,-1.0825969,0.0158974
6,-2.0567007,-1.9996448,"('distant', 'open')",-1.3030887,-1.3692003,-1.7161175,-1.8032929,0.41966242,0.43743125,-1.1640611,-1.1836766,-0.0196155
7,0.49703833,0.53135926,"('insensitive', 'sensitive')",0.18396866,0.2419374,1.2803552,1.3539158,0.62957644,0.6473049,0.6477346,0.6936294,0.0458948
8,-0.37353688,-0.38607845,"('unaffectionate', 'affectionate')",-0.5431995,-0.64073855,-0.5330438,-0.6295763,0.9529654,0.9193675,-0.1242037,-0.1842564,-0.0600527
9,0.3165847,0.41942388,"('unaffectionate', 'caring')",-0.669047,-0.6681945,0.13992828,0.095008366,1.524429,1.5762675,0.3279737,0.3556263,0.0276526
10,-0.35023913,-0.42716098,"('unsympathetic', 'sympathetic')",-0.4035717,-0.3752098,0.31757042,0.38122213,-0.38263765,-0.34863055,-0.2047195,-0.1924448,0.0122747
11,1.4027673,1.450716,"('unhelpful', 'helpful')",0.3804282,0.5100999,1.1883658,1.2580572,1.9010766,2.0374427,1.2181594,1.3140789,0.0959195
12,0.3948465,0.4496312,"('unsupportive', 'supportive')",0.07384207,0.14708868,0.4919765,0.5509231,-1.7263839,-1.78767,-0.1914297,-0.1600068,0.0314229
13,0.7769988,0.71816146,"('impolite', 'polite')",0.5630065,0.59200895,1.0153198,0.98147315,-0.27688837,-0.31528735,0.5196092,0.4940891,-0.0255201
14,0.26216483,0.22390728,"('antisocial', 'social')",0.1686278,0.34948796,2.0679584,2.1817956,-0.5894983,-0.62594163,0.4773132,0.5323123,0.0549991
15,-0.6371568,-0.66571206,"('boring', 'funny')",-0.12821259,-0.17258711,-0.15887819,-0.24612887,0.65676016,0.6052233,-0.0668719,-0.1198012,-0.0529293
16,-1.1714122,-1.1366806,"('unpopular', 'popular')",-0.4304763,-0.499802,-0.37224135,-0.3557083,0.74662393,0.6964639,-0.3068765,-0.3239318,-0.0170553
17,-0.69560796,-0.54361755,"('nasty', 'nice')",-0.4412397,-0.3017345,-0.75336087,-0.6530431,-0.57339597,-0.49954298,-0.6159011,-0.4994845,0.1164166
