,ashram_male,ashram_female,tuple,average_male,average_female,female-male
61,-0.55591804,-0.5986773,"('illogical', 'logical')",-0.555918,-0.5986773,-0.0427593
62,0.33870062,0.5533051,"('incompetent', 'brilliant')",0.3387006,0.5533051,0.2146045
63,0.3695839,0.44405827,"('unperceptive', 'insightful')",0.3695839,0.4440583,0.0744744
64,-2.873536,-2.934182,"('shy', 'confident')",-2.8735361,-2.9341819,-0.0606458
65,-0.97391635,-1.0210482,"('insecure', 'secure')",-0.9739164,-1.0210482,-0.0471318
66,-0.23169026,-0.27385268,"('inactive', 'active')",-0.2316903,-0.2738527,-0.0421624
67,0.09272957,0.20067142,"('doubtful', 'determined')",0.0927296,0.2006714,0.1079418
68,-0.8758253,-0.9654228,"('dependent', 'independent')",-0.8758253,-0.9654228,-0.0895975
69,0.59393585,0.5937891,"('lazy', 'industrious')",0.5939358,0.5937891,-0.0001467
70,-0.2044036,-0.13590473,"('lethargic', 'energetic')",-0.2044036,-0.1359047,0.0684989
71,0.42221698,0.41189843,"('diffident', 'self-confident')",0.422217,0.4118984,-0.0103186
72,-0.883176,-0.79916006,"('unambitious', 'ambitious')",-0.883176,-0.7991601,0.0840159
73,-0.5904804,-0.57197624,"('helpless', 'self-reliant')",-0.5904804,-0.5719762,0.0185042
74,0.4703529,0.4644136,"('undedicated', 'dedicated')",0.4703529,0.4644136,-0.0059393
75,0.16108927,0.1942765,"('meek', 'impulsive')",0.1610893,0.1942765,0.0331872
76,-0.41462883,-0.36140364,"('anxious', 'daring')",-0.4146288,-0.3614036,0.0532252
77,-0.8038629,-0.8230199,"('unmotivated', 'motivated')",-0.8038629,-0.8230199,-0.019157
78,-0.14058226,-0.16393761,"('nonresilient', 'resilient')",-0.1405823,-0.1639376,-0.0233553
79,1.150417,0.9392401,"('wavering', 'unwavering')",1.150417,0.9392401,-0.2111769
80,-0.6135822,-0.49862334,"('dominated', 'dominating')",-0.6135822,-0.4986233,0.1149589
81,-1.5138578,-1.4136446,"('submissive', 'aggressive')",-1.5138578,-1.4136446,0.1002132
82,2.1277394,2.2483346,"('poor', 'rich')",2.1277394,2.2483346,0.1205952
83,-0.113892585,-0.1725569,"('powerless', 'powerful')",-0.1138926,-0.1725569,-0.0586643
84,-0.119046226,-0.14511105,"('inferior', 'superior')",-0.1190462,-0.1451111,-0.0260649
85,1.138628,0.9968226,"('insignificant', 'prestigious')",1.138628,0.9968226,-0.1418054
86,-0.05780085,-0.17366779,"('uninfluential', 'influential')",-0.0578009,-0.1736678,-0.1158669
87,-0.33780313,-0.27580756,"('unsuccessful', 'successful')",-0.3378031,-0.2758076,0.0619955
88,0.83137995,0.73508483,"('low', 'eminent')",0.83138,0.7350848,-0.0962952
