,chubb_male,chubb_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.29208526,-0.46760854,"('unsociable', 'sociable')",0.031101959,-0.10299544,-0.1304916,-0.285302,-0.1548104
1,-0.6392845,-0.7104043,"('unfriendly', 'friendly')",2.0063794,1.8696576,0.6835474,0.5796267,-0.1039207
2,0.06542768,0.15266973,"('unlikable', 'likable')",-0.004678741,0.025324859,0.0303745,0.0889973,0.0586228
3,-0.40306628,-0.32703036,"('repellent', 'pleasant')",0.37510607,0.48358682,-0.0139801,0.0782782,0.0922583
4,0.45421576,0.47297114,"('disliked', 'liked')",-4.469411,-4.4508924,-2.0075974,-1.9889606,0.0186368
5,-0.60751694,-0.48990348,"('distant', 'outgoing')",-0.17496267,-0.2246895,-0.3912398,-0.3572965,0.0339433
6,-1.1068722,-0.9746899,"('distant', 'open')",0.20494893,0.112703785,-0.4509616,-0.4309931,0.0199685
7,-0.422485,-0.44631827,"('insensitive', 'sensitive')",0.761325,0.78214437,0.16942,0.167913,-0.001507
8,-2.123541,-2.0832925,"('unaffectionate', 'affectionate')",0.9327662,0.81196356,-0.5953875,-0.6356645,-0.040277
9,-1.7819653,-1.7645309,"('unaffectionate', 'caring')",1.0538245,0.9266731,-0.3640704,-0.4189289,-0.0548585
10,-1.0144447,-1.087766,"('unsympathetic', 'sympathetic')",0.11987132,0.15256485,-0.4472867,-0.4676006,-0.0203139
11,-0.38794515,-0.31448403,"('unhelpful', 'helpful')",1.5540044,1.6090914,0.5830296,0.6473037,0.0642741
12,-0.730268,-0.6500202,"('unsupportive', 'supportive')",-1.0451584,-1.039803,-0.8877132,-0.8449116,0.0428016
13,0.19508424,0.09358629,"('impolite', 'polite')",-0.80187225,-0.78289914,-0.303394,-0.3446564,-0.0412624
14,0.12742686,0.07049463,"('antisocial', 'social')",0.2995373,0.33182552,0.2134821,0.2011601,-0.012322
15,1.131989,1.0706211,"('boring', 'funny')",0.43218255,0.41344878,0.7820858,0.742035,-0.0400508
16,-0.5793067,-0.49592662,"('unpopular', 'popular')",0.49633786,0.53646594,-0.0414844,0.0202697,0.0617541
17,0.36313537,0.40951362,"('nasty', 'nice')",-0.32977137,-0.27112862,0.016682,0.0691925,0.0525105
18,-0.7938536,-0.80078864,"('disagreeable', 'welcoming')",-0.9845931,-1.0437188,-0.8892233,-0.9222537,-0.0330304
19,-0.97099894,-0.837969,"('inhospitable', 'hospitable')",-0.31466502,-0.29906517,-0.642832,-0.5685171,0.0743149
20,-0.19450301,-0.14589643,"('rough', 'thoughtful')",0.9120506,0.9310541,0.3587738,0.3925788,0.033805
21,-0.4641508,-0.40263408,"('immoral', 'moral')",-0.9442093,-0.91467756,-0.70418,-0.6586558,0.0455242
22,0.9959373,0.88633746,"('untrustworthy', 'trustworthy')",-0.24082556,-0.2216714,0.3775558,0.332333,-0.0452228
23,-0.28409234,-0.3461816,"('insincere', 'sincere')",4.8467913,4.773202,2.2813494,2.2135103,-0.0678391
24,0.81270236,0.72986144,"('dishonest', 'honest')",0.20781033,0.16937847,0.5102564,0.4496199,-0.0606365
25,-0.36343655,-0.36729234,"('egoistic', 'altruistic')",0.78234875,0.7403836,0.2094561,0.1865456,-0.0229105
26,0.60747826,0.40313712,"('hardhearted', 'benevolent')",2.3405418,2.1998565,1.47401,1.3014969,-0.1725131
27,0.19538741,0.24866913,"('hardhearted', 'softhearted')",0.42515966,0.20002393,0.3102735,0.2243465,-0.085927
28,-1.1437634,-1.2416846,"('disloyal', 'loyal')",1.4308904,1.2497351,0.1435635,0.0040253,-0.1395382
29,0.51727164,0.493221,"('unfair', 'fair')",-0.31015873,-0.42192551,0.1035565,0.0356477,-0.0679088
30,0.87573063,0.8301693,"('intolerant', 'tolerant')",1.0398241,1.0943621,0.9577774,0.9622657,0.0044883
31,-0.7493059,-0.6693418,"('evil', 'good')",-0.20170134,-0.24373719,-0.4755036,-0.4565395,0.0189641
32,0.01304937,-0.11982033,"('unkind', 'kind')",0.854262,0.6642772,0.4336557,0.2722284,-0.1614273
33,-0.09792412,-0.13579944,"('wrong', 'right')",-0.2137995,-0.36730975,-0.1558618,-0.2515546,-0.0956928
34,-0.52199435,-0.36839217,"('mean', 'honorable')",4.5498385,4.7725863,2.0139222,2.2020972,0.188175
35,-0.33859274,-0.40667167,"('corrupt', 'incorrupt')",-0.65952796,-0.8453525,-0.4990603,-0.6260121,-0.1269518
36,-0.82522506,-0.84702563,"('hostile', 'amicable')",-0.008508392,-0.16361725,-0.4168667,-0.5053214,-0.0884547
37,-0.11746893,-0.12237884,"('fake', 'genuine')",0.27103975,0.24932978,0.0767854,0.0634755,-0.0133099
38,-0.85720193,-0.81485033,"('untruthful', 'truthful')",0.29911298,0.32613763,-0.2790445,-0.2443563,0.0346882
39,0.80981576,0.9206371,"('exploitative', 'cooperative')",-0.15315238,-0.15163383,0.3283317,0.3845016,0.0561699
40,0.15902506,0.09185223,"('stingy', 'generous')",-1.0540652,-1.0965949,-0.4475201,-0.5023714,-0.0548513
41,0.022321492,-0.03112985,"('unforgiving', 'forgiving')",0.25504717,0.16676515,0.1386843,0.0678177,-0.0708666
42,0.08737829,0.12504312,"('unreliable', 'reliable')",-2.665276,-2.5856018,-1.2889489,-1.2302793,0.0586696
43,-0.060538948,0.030187842,"('irresponsible', 'responsible')",1.0448959,1.1012,0.4921785,0.5656939,0.0735154
44,0.66025543,0.7318766,"('prejudiced', 'unprejudiced')",-2.1321592,-2.0866513,-0.7359519,-0.6773874,0.0585645
45,1.0896565,1.0172819,"('incompetent', 'competent')",1.2215912,1.2626498,1.1556239,1.1399658,-0.0156581
46,0.42079931,0.3323308,"('uncompetitive', 'competitive')",0.5076296,0.46020353,0.4642144,0.3962672,-0.0679472
47,0.51732063,0.58853203,"('stupid', 'smart')",4.408923,4.603258,2.4631219,2.5958951,0.1327732
48,-0.6994768,-0.66319937,"('unintelligent', 'intelligent')",0.6844094,0.68162316,-0.0075337,0.0092119,0.0167456
49,-0.3876747,-0.18324241,"('unable', 'able')",-0.08164632,-0.032095127,-0.2346605,-0.1076688,0.1269917
50,-0.5478361,-0.48409617,"('clumsy', 'skillful')",-0.32362956,-0.42234272,-0.4357328,-0.4532194,-0.0174866
51,-0.94915736,-0.9969692,"('uneducated', 'educated')",0.23504956,0.25339118,-0.3570539,-0.371789,-0.0147351
52,-1.3048435,-1.2855024,"('irrational', 'rational')",-0.4680865,-0.61927575,-0.886465,-0.9523891,-0.0659241
53,-1.3121278,-1.3018051,"('uncreative', 'creative')",0.6460617,0.57126695,-0.3330331,-0.3652691,-0.032236
54,-0.8477043,-0.8756729,"('incapable', 'capable')",0.71163577,0.6502441,-0.0680343,-0.1127144,-0.0446801
55,0.51167345,0.49934703,"('incompetent', 'clever')",0.77767503,0.8839633,0.6446742,0.6916552,0.046981
56,0.6839909,0.6632468,"('impractical', 'practical')",0.31070322,0.4276465,0.4973471,0.5454466,0.0480995
57,-0.121137194,-0.25580645,"('unimaginative', 'imaginative')",-0.7424607,-0.7096319,-0.431799,-0.4827192,-0.0509202
58,0.026426334,0.09526415,"('undiscriminating', 'discriminating')",1.1488553,1.1724248,0.5876408,0.6338445,0.0462037
59,0.3894183,0.46510023,"('foolish', 'wise')",0.2963681,0.30573016,0.3428932,0.3854152,0.042522
60,0.43668073,0.517935,"('inefficient', 'efficient')",-0.20701264,-0.0065913107,0.114834,0.2556718,0.1408378
61,0.36458892,0.27252766,"('illogical', 'logical')",0.52958983,0.30767772,0.4470894,0.2901027,-0.1569867
62,0.9386261,1.0837417,"('incompetent', 'brilliant')",0.59658945,0.7269178,0.7676078,0.9053297,0.1377219
63,-0.14657424,-0.11475795,"('unperceptive', 'insightful')",1.3327749,1.4225091,0.5931003,0.6538756,0.0607753
64,-0.1459251,-0.17603329,"('shy', 'confident')",-5.534864,-5.470072,-2.8403945,-2.8230526,0.0173419
65,0.56944823,0.48645577,"('insecure', 'secure')",-0.10888223,-0.04561369,0.230283,0.220421,-0.009862
66,-1.0317525,-1.0314974,"('inactive', 'active')",0.73738486,0.7038957,-0.1471838,-0.1638008,-0.016617
67,-0.19203877,-0.22199321,"('doubtful', 'determined')",-0.89410925,-0.8871743,-0.543074,-0.5545838,-0.0115098
68,-0.23788792,-0.2126239,"('dependent', 'independent')",-0.46698657,-0.39453924,-0.3524373,-0.3035816,0.0488557
69,-0.49153662,-0.39335844,"('lazy', 'industrious')",-0.20031515,-0.25697657,-0.3459259,-0.3251675,0.0207584
70,0.76152396,0.6856681,"('lethargic', 'energetic')",0.97685456,1.0458907,0.8691893,0.8657794,-0.0034099
71,0.33920097,0.3057795,"('diffident', 'self-confident')",0.6851236,0.61938894,0.5121623,0.4625842,-0.0495781
72,-1.2378548,-1.2670256,"('unambitious', 'ambitious')",-0.342209,-0.34688392,-0.7900319,-0.8069547,-0.0169228
73,0.73050797,0.81675845,"('helpless', 'self-reliant')",-2.6304288,-2.560223,-0.9499604,-0.8717324,0.078228
74,0.18441756,0.24297222,"('undedicated', 'dedicated')",0.5634034,0.5634598,0.3739105,0.403216,0.0293055
75,0.051537964,0.07841836,"('meek', 'impulsive')",-0.45755628,-0.38815716,-0.2030092,-0.1548694,0.0481398
76,0.540737,0.591946,"('anxious', 'daring')",-0.17867227,-0.042673312,0.1810324,0.2746364,0.093604
77,-1.0961446,-1.0373329,"('unmotivated', 'motivated')",-0.8067941,-0.71224576,-0.9514693,-0.8747894,0.0766799
78,-1.0426217,-1.0242156,"('nonresilient', 'resilient')",0.4836916,0.45682615,-0.2794651,-0.2836947,-0.0042296
79,-1.0730778,-1.0578156,"('wavering', 'unwavering')",-0.017092764,-0.05179035,-0.5450853,-0.554803,-0.0097177
80,0.9998728,0.88614136,"('dominated', 'dominating')",-0.556374,-0.49948755,0.2217494,0.1933269,-0.0284225
81,-0.010272801,-0.14744332,"('submissive', 'aggressive')",-0.93325645,-0.7983442,-0.4717646,-0.4728938,-0.0011292
82,-0.23316877,-0.22553638,"('poor', 'rich')",5.2917376,5.426099,2.5292845,2.6002812,0.0709967
83,-0.46756425,-0.5032309,"('powerless', 'powerful')",-1.0123492,-1.0217606,-0.7399567,-0.7624958,-0.0225391
84,0.45618463,0.4054133,"('inferior', 'superior')",0.5653017,0.5218006,0.5107431,0.463607,-0.0471361
85,-1.0926477,-0.9606544,"('insignificant', 'prestigious')",0.15697297,0.12339311,-0.4678373,-0.4186306,0.0492067
86,-0.94372964,-1.0506941,"('uninfluential', 'influential')",0.59819365,0.5476537,-0.172768,-0.2515202,-0.0787522
87,0.9505663,0.9528443,"('unsuccessful', 'successful')",1.3707919,1.3931663,1.1606791,1.1730053,0.0123262
88,-0.8148223,-0.7594253,"('low', 'eminent')",0.025026428,0.022693578,-0.3948979,-0.3683659,0.026532
