,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
38,-0.8690187,-0.9095962,"('untruthful', 'truthful')",-0.5516827,-0.53590286,0.06554,0.12277284,-0.4517205,-0.4409087,0.0108118
39,1.2398767,1.254042,"('exploitative', 'cooperative')",1.0247409,1.0164795,0.2847028,0.21102397,0.8497735,0.8271819,-0.0225916
40,0.16932397,0.18365926,"('stingy', 'generous')",-0.6364448,-0.4929131,-1.52639,-1.5278033,-0.6645036,-0.6123524,0.0521512
41,-0.19388148,-0.33205462,"('unforgiving', 'forgiving')",-0.38685971,-0.42641726,0.24637866,0.13783722,-0.1114542,-0.2068782,-0.095424
42,-0.32510638,-0.35598394,"('unreliable', 'reliable')",-1.6081231,-1.4890584,-3.219956,-3.1533203,-1.7177285,-1.6661208,0.0516077
43,-0.6931715,-0.68341595,"('irresponsible', 'responsible')",-0.99391,-0.91789657,0.12932146,0.1924335,-0.5192534,-0.4696263,0.0496271
44,0.13653979,0.23189394,"('prejudiced', 'unprejudiced')",-1.0126913,-0.89410704,-1.466588,-1.4380325,-0.7809132,-0.7000818,0.0808314
45,-0.93313897,-0.9595303,"('incompetent', 'competent')",-0.4297272,-0.37064245,-0.6102051,-0.6016747,-0.6576904,-0.6439492,0.0137412
46,-0.38343093,-0.4784415,"('uncompetitive', 'competitive')",-0.62545794,-0.6141348,-0.6940139,-0.84545875,-0.5676343,-0.6460117,-0.0783774
47,0.20103514,0.3747692,"('stupid', 'smart')",0.2160503,0.3989943,4.866835,5.136137,1.7613069,1.9699669,0.20866
48,-0.36082062,-0.4302563,"('unintelligent', 'intelligent')",0.36590225,0.37714928,0.18554935,0.12422984,0.0635437,0.0237076,-0.0398361
49,-0.66190517,-0.60200703,"('unable', 'able')",0.2114735,0.29518062,-0.26038036,-0.03566912,-0.2369373,-0.1141652,0.1227721
50,-0.3250662,-0.2875363,"('clumsy', 'skillful')",0.0362131,0.06679068,-0.10667957,-0.06110081,-0.1318442,-0.0939488,0.0378954
51,-0.44449118,-0.6353437,"('uneducated', 'educated')",-0.38196504,-0.4778217,0.7400166,0.5955438,-0.0288132,-0.1725405,-0.1437273
52,0.49377528,0.4104172,"('irrational', 'rational')",1.0014986,0.81174284,0.28306848,0.16535836,0.5927807,0.4625061,-0.1302746
53,-1.2953912,-1.3263237,"('uncreative', 'creative')",0.93955296,0.95539117,0.6912536,0.7210839,0.1118051,0.1167171,0.004912
54,0.08340243,0.0034707393,"('incapable', 'capable')",0.80026126,0.674512,1.17144,1.2491562,0.6850346,0.6423797,-0.0426549
55,-0.59761393,-0.6426183,"('incompetent', 'clever')",0.0452765,0.14243394,-0.28639442,-0.31586528,-0.2795773,-0.2720165,0.0075608
56,0.33010843,0.1826318,"('impractical', 'practical')",-0.080417685,-0.034938037,-0.40135375,-0.4377436,-0.0505543,-0.0966833,-0.046129
57,-0.6893048,-0.7988889,"('unimaginative', 'imaginative')",-0.3063111,-0.34031272,-2.538763,-2.6540756,-1.1781263,-1.2644258,-0.0862995
58,-0.2910344,-0.35710037,"('undiscriminating', 'discriminating')",0.59648645,0.5793105,0.11448428,0.11342231,0.1399788,0.1118775,-0.0281013
59,-0.060478076,0.010241082,"('foolish', 'wise')",0.73268026,0.69503903,0.17208286,0.2020947,0.2814283,0.3024583,0.02103
60,0.36859807,0.37451464,"('inefficient', 'efficient')",0.43832192,0.59423673,-0.35473758,-0.28919375,0.1507275,0.2265192,0.0757917
61,0.20371601,0.13955453,"('illogical', 'logical')",1.0492659,0.9297027,0.059169546,-0.11751495,0.4373838,0.3172474,-0.1201364
62,0.13894957,0.17500943,"('incompetent', 'brilliant')",0.12297553,0.32209,-0.23165336,-0.03872347,0.0100906,0.152792,0.1427014
63,-0.9048958,-0.9302476,"('unperceptive', 'insightful')",0.11033065,0.18703504,0.74791896,0.843855,-0.0155487,0.0335475,0.0490962
64,-0.078122064,-0.11122292,"('shy', 'confident')",-0.5775186,-0.5962661,-6.035915,-6.247669,-2.2305185,-2.3183861,-0.0878676
65,-0.3079771,-0.39485446,"('insecure', 'secure')",-0.12830563,-0.15027522,-0.4229268,-0.5281259,-0.2864032,-0.3577518,-0.0713486
66,-0.55079764,-0.4910924,"('inactive', 'active')",-1.222437,-1.1196527,0.7517342,0.7921833,-0.3405001,-0.272854,0.0676461
67,0.48352736,0.40559724,"('doubtful', 'determined')",0.28142682,0.26700994,-0.76343435,-0.7894519,0.0005066,-0.0389482,-0.0394548
68,-0.8696387,-0.91351694,"('dependent', 'independent')",-0.52719796,-0.55880696,-0.7353635,-0.7288608,-0.7107334,-0.7337282,-0.0229948
69,-0.2304258,-0.06045806,"('lazy', 'industrious')",-0.13453384,0.038306475,-0.85025626,-0.69409865,-0.405072,-0.2387501,0.1663219
70,-1.0006579,-0.975848,"('lethargic', 'energetic')",-1.564718,-1.4836215,0.20613243,0.30200922,-0.7864145,-0.7191534,0.0672611
71,0.01973897,0.079016775,"('diffident', 'self-confident')",0.5606554,0.64876205,0.29904398,0.359462,0.2931461,0.3624136,0.0692675
72,-0.16005045,-0.20080735,"('unambitious', 'ambitious')",-0.9120697,-0.8920658,-1.0420549,-0.96011955,-0.704725,-0.6843309,0.0203941
73,1.0681268,1.0690917,"('helpless', 'self-reliant')",0.3389052,0.31377456,-2.8251643,-2.7955232,-0.4727108,-0.4708856,0.0018252
74,-0.14947034,-0.22383863,"('undedicated', 'dedicated')",-0.37990835,-0.28687936,0.13521926,0.16418904,-0.1313865,-0.1155096,0.0158769
75,-0.53371024,-0.48093274,"('meek', 'impulsive')",-0.88670874,-0.9345455,-0.32970595,-0.20125438,-0.583375,-0.5389109,0.0444641
76,-0.14843006,-0.15152645,"('anxious', 'daring')",-0.90097535,-0.8102844,-0.16181281,-0.14677285,-0.4037394,-0.3695279,0.0342115
77,-0.0149255805,-0.06841987,"('unmotivated', 'motivated')",0.37920907,0.3693725,-1.355218,-1.3097577,-0.3303115,-0.3362683,-0.0059568
78,-0.876672,-0.77913505,"('nonresilient', 'resilient')",0.92848957,1.0541825,-0.12347859,0.022503559,-0.023887,0.0991837,0.1230707
79,-0.5401648,-0.57740545,"('wavering', 'unwavering')",-0.8541435,-0.9356438,-0.103697866,0.019830422,-0.4993354,-0.4977396,0.0015958
80,0.3441609,0.33969232,"('dominated', 'dominating')",-0.8235396,-0.74726325,-1.1399645,-1.1170151,-0.5397811,-0.5081954,0.0315857
81,0.0841169,-0.072873145,"('submissive', 'aggressive')",-0.83474934,-0.9049251,-0.78033805,-0.93979234,-0.5103235,-0.6391969,-0.1288734
82,-0.8381838,-0.8572259,"('poor', 'rich')",0.25309488,0.28106424,5.8967032,6.0806055,1.770538,1.8348147,0.0642767
83,0.56667376,0.4826091,"('powerless', 'powerful')",-0.0062328577,-0.008777559,-1.0221721,-1.1589651,-0.1539104,-0.2283779,-0.0744675
84,0.15836713,0.09005903,"('inferior', 'superior')",0.46931595,0.395797,0.70049894,0.6344385,0.4427273,0.3734315,-0.0692958
85,-0.05701978,-0.040941715,"('insignificant', 'prestigious')",0.6426351,0.6607248,0.83344764,0.8952078,0.473021,0.504997,0.031976
86,-0.60732716,-0.8195852,"('uninfluential', 'influential')",-0.19381775,-0.35289836,-0.097335055,-0.31599066,-0.2994933,-0.4961581,-0.1966648
87,0.6596722,0.6176724,"('unsuccessful', 'successful')",0.75477636,0.7341097,0.73482627,0.7743052,0.7164249,0.7086957,-0.0077292
88,-0.42399082,-0.5996298,"('low', 'eminent')",-0.21976848,-0.32006016,0.2493367,0.1733718,-0.1314742,-0.2487727,-0.1172985
