,qualcomm_male,qualcomm_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9323151,-2.1036708,"('unsociable', 'sociable')",-0.4270908,-0.5962662,-1.179703,-1.3499686,-0.1702656
1,-0.059801463,-0.37352958,"('unfriendly', 'friendly')",2.093798,1.9129115,1.0169982,0.769691,-0.2473072
2,0.7423008,0.7010413,"('unlikable', 'likable')",0.8058971,0.9265689,0.774099,0.8138051,0.0397061
3,-0.9773472,-0.88310593,"('repellent', 'pleasant')",0.062718235,0.12162881,-0.4573145,-0.3807386,0.0765759
4,0.38187802,0.2866444,"('disliked', 'liked')",-6.2461715,-6.337492,-2.9321468,-3.0254238,-0.093277
5,0.2738078,0.18435429,"('distant', 'outgoing')",0.07047953,0.07643489,0.1721437,0.1303946,-0.0417491
6,0.38209486,0.30843186,"('distant', 'open')",0.5961541,0.6160992,0.4891245,0.4622655,-0.026859
7,-1.4905405,-1.4891843,"('insensitive', 'sensitive')",0.33202025,0.35764033,-0.5792601,-0.5657719,0.0134882
8,-0.87391484,-1.0673908,"('unaffectionate', 'affectionate')",0.98429364,0.90813524,0.0551894,-0.0796278,-0.1348172
9,-1.2032926,-1.4090415,"('unaffectionate', 'caring')",1.2868537,1.2593915,0.0417805,-0.074825,-0.1166055
10,-3.0269942,-3.0794103,"('unsympathetic', 'sympathetic')",-0.62480325,-0.6538759,-1.8258988,-1.8666431,-0.0407443
11,-1.5930918,-1.6349257,"('unhelpful', 'helpful')",1.5137507,1.5616884,-0.0396706,-0.0366186,0.003052
12,-1.5577532,-1.5155448,"('unsupportive', 'supportive')",-2.1088734,-2.0623274,-1.8333132,-1.7889361,0.0443771
13,-1.8767327,-1.949333,"('impolite', 'polite')",-0.5207757,-0.5407142,-1.1987542,-1.2450236,-0.0462694
14,-0.67214847,-0.64805734,"('antisocial', 'social')",-0.58358395,-0.6576841,-0.6278662,-0.6528707,-0.0250045
15,0.5961614,0.5027648,"('boring', 'funny')",0.768272,0.69996405,0.6822167,0.6013644,-0.0808523
16,0.5441301,0.52888685,"('unpopular', 'popular')",0.59822357,0.5830173,0.5711768,0.5559521,-0.0152247
17,0.1490073,0.13221443,"('nasty', 'nice')",-0.27954096,-0.22417268,-0.0652668,-0.0459791,0.0192877
18,0.19355062,0.13974182,"('disagreeable', 'welcoming')",-0.07702783,-0.10187369,0.0582614,0.0189341,-0.0393273
19,-0.46532586,-0.5727259,"('inhospitable', 'hospitable')",0.04459824,0.11658552,-0.2103638,-0.2280702,-0.0177064
20,0.82288384,0.8247578,"('rough', 'thoughtful')",1.3283854,1.2985913,1.0756346,1.0616746,-0.01396
21,-0.7068546,-0.7724168,"('immoral', 'moral')",-0.752902,-0.716515,-0.7298783,-0.7444659,-0.0145876
22,0.0065605827,-0.06386946,"('untrustworthy', 'trustworthy')",-0.9235322,-1.0128274,-0.4584858,-0.5383484,-0.0798626
23,-1.7539062,-1.8854631,"('insincere', 'sincere')",5.723547,5.6316094,1.9848204,1.8730731,-0.1117473
24,-1.1354842,-1.2313571,"('dishonest', 'honest')",1.0242151,0.94435,-0.0556346,-0.1435035,-0.0878689
25,0.57437956,0.52583206,"('egoistic', 'altruistic')",1.6255767,1.5618119,1.0999782,1.0438221,-0.0561561
26,0.70540816,0.5099713,"('hardhearted', 'benevolent')",1.946866,1.7947407,1.3261371,1.152356,-0.1737811
27,-0.92504394,-0.86977965,"('hardhearted', 'softhearted')",1.5888203,1.521845,0.3318882,0.3260327,-0.0058555
28,-1.1192929,-1.3116376,"('disloyal', 'loyal')",1.0897115,0.9081485,-0.0147907,-0.2017446,-0.1869539
29,0.6779755,0.6368432,"('unfair', 'fair')",-0.16906978,-0.40151268,0.2544529,0.1176653,-0.1367876
30,-0.7640597,-0.79852796,"('intolerant', 'tolerant')",1.3203979,1.347589,0.2781691,0.2745305,-0.0036386
31,1.2505964,1.1735066,"('evil', 'good')",-0.6992055,-0.8574825,0.2756954,0.1580121,-0.1176833
32,-0.9159607,-1.003434,"('unkind', 'kind')",0.85184836,0.6338228,-0.0320562,-0.1848056,-0.1527494
33,1.1189122,1.027695,"('wrong', 'right')",-0.39691305,-0.48279577,0.3609996,0.2724496,-0.08855
34,-0.18654738,-0.11658959,"('mean', 'honorable')",6.196887,6.4085445,3.0051699,3.1459775,0.1408076
35,2.0371788,1.9466661,"('corrupt', 'incorrupt')",0.20469292,0.04629967,1.1209358,0.9964829,-0.1244529
36,1.4622954,1.2649282,"('hostile', 'amicable')",0.7735914,0.55887455,1.1179434,0.9119014,-0.206042
37,-0.19721694,-0.15697458,"('fake', 'genuine')",0.48295006,0.51433754,0.1428666,0.1786815,0.0358149
38,-1.3827955,-1.4755576,"('untruthful', 'truthful')",-0.11748767,-0.07845184,-0.7501416,-0.7770047,-0.0268631
39,0.75498426,0.7938091,"('exploitative', 'cooperative')",0.2531166,0.24792053,0.5040504,0.5208648,0.0168144
40,0.28110915,0.23645894,"('stingy', 'generous')",-1.2367778,-1.3744717,-0.4778343,-0.5690064,-0.0911721
41,-0.9087175,-0.9835547,"('unforgiving', 'forgiving')",0.31519184,0.23332709,-0.2967628,-0.3751138,-0.078351
42,-0.30512425,-0.14338481,"('unreliable', 'reliable')",-3.2391653,-3.0735888,-1.7721448,-1.6084869,0.1636579
43,-2.164963,-2.1136506,"('irresponsible', 'responsible')",0.29411295,0.29708305,-0.935425,-0.9082838,0.0271412
44,0.74897647,0.8822905,"('prejudiced', 'unprejudiced')",-1.4248935,-1.394179,-0.3379585,-0.2559443,0.0820142
45,-1.9105756,-1.9824847,"('incompetent', 'competent')",-0.35358432,-0.41941333,-1.13208,-1.200949,-0.068869
46,-1.8720767,-1.8547022,"('uncompetitive', 'competitive')",-0.9838632,-0.96371543,-1.4279699,-1.4092088,0.0187611
47,0.148906,0.23837543,"('stupid', 'smart')",5.7378783,5.8086185,2.9433923,3.0234971,0.0801048
48,-0.09715215,-0.14754562,"('unintelligent', 'intelligent')",0.90241766,0.9424669,0.4026327,0.3974606,-0.0051721
49,-0.18023369,-0.090250954,"('unable', 'able')",0.08160541,0.20196323,-0.0493141,0.0558561,0.1051702
50,0.43248382,0.46623066,"('clumsy', 'skillful')",0.025549598,0.04577213,0.2290167,0.2560014,0.0269847
51,-0.9976309,-1.0898234,"('uneducated', 'educated')",0.6177719,0.5599627,-0.1899295,-0.2649303,-0.0750008
52,0.67361104,0.49469736,"('irrational', 'rational')",0.68240255,0.50492567,0.6780068,0.4998115,-0.1781953
53,-0.5771817,-0.7251752,"('uncreative', 'creative')",0.99757373,0.9177954,0.210196,0.0963101,-0.1138859
