,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.41613704,-0.41688654,"('unsociable', 'sociable')",-0.020895079,-0.25126553,0.13051352,0.007582221,-0.1021729,-0.2201899,-0.118017
1,1.5490795,1.5063059,"('unfriendly', 'friendly')",0.5234368,0.27547738,0.9723804,0.745888,1.0149656,0.8425571,-0.1724085
2,0.6714674,0.7435437,"('unlikable', 'likable')",1.6145936,1.7722458,0.7074688,0.6920778,0.9978433,1.0692891,0.0714458
3,-1.0583637,-0.88222283,"('repellent', 'pleasant')",0.39564955,0.47741333,1.2287856,1.2505275,0.1886905,0.281906,0.0932155
4,0.15168169,0.01987149,"('disliked', 'liked')",0.3259811,0.23632509,-7.532638,-7.7526174,-2.3516585,-2.498807,-0.1471485
5,0.97488713,0.88199776,"('distant', 'outgoing')",-0.2840392,-0.28865927,-0.8715165,-0.93917483,-0.0602229,-0.1152788,-0.0550559
6,0.9462625,0.9277135,"('distant', 'open')",-0.31791693,-0.31024316,-0.39920753,-0.48886275,0.0763793,0.0428692,-0.0335101
7,0.3855591,0.49681193,"('insensitive', 'sensitive')",0.3213281,0.34354398,0.6086798,0.5418425,0.4385223,0.4607328,0.0222105
8,1.9472066,1.901354,"('unaffectionate', 'affectionate')",-0.045302384,-0.14530939,0.40711537,0.27675736,0.7696732,0.6776007,-0.0920725
9,2.279479,2.2166905,"('unaffectionate', 'caring')",0.41128522,0.21699336,1.0559297,0.96622586,1.2488979,1.1333032,-0.1155947
10,0.11692777,0.2473636,"('unsympathetic', 'sympathetic')",-0.21210207,-0.2437568,0.27134165,0.24521363,0.0587225,0.0829401,0.0242176
11,-0.61988753,-0.5136812,"('unhelpful', 'helpful')",-0.54873073,-0.5827837,1.9311252,1.9715866,0.254169,0.2917072,0.0375382
12,1.5575229,1.6473546,"('unsupportive', 'supportive')",0.96194893,1.0395223,-1.8339328,-2.000359,0.228513,0.2288392,0.0003262
13,-1.0982566,-1.0960492,"('impolite', 'polite')",-0.36223584,-0.38328287,-0.27190146,-0.29461795,-0.5774646,-0.5913167,-0.0138521
14,-0.3726852,-0.30677056,"('antisocial', 'social')",1.3030583,1.3331945,-0.04814104,-0.0512221,0.2940773,0.3250673,0.03099
15,0.35908246,0.26173177,"('boring', 'funny')",-0.7676422,-0.80604815,-0.38060972,-0.41540006,-0.2630565,-0.3199055,-0.056849
16,-0.8099207,-0.7930664,"('unpopular', 'popular')",-0.5450705,-0.48860094,0.28381133,0.28470635,-0.35706,-0.3323203,0.0247397
17,-0.14953111,-0.08773005,"('nasty', 'nice')",-1.0007911,-0.8802432,-0.73300517,-0.63934445,-0.6277758,-0.5357726,0.0920032
18,-0.4638585,-0.38765192,"('disagreeable', 'welcoming')",-0.20575185,-0.064957365,-0.58484006,-0.67169195,-0.4181501,-0.3747671,0.043383
19,0.92630905,0.8538244,"('inhospitable', 'hospitable')",-0.34326598,-0.3275585,-0.66979134,-0.68020874,-0.0289161,-0.0513143,-0.0223982
20,-0.06356805,0.017998558,"('rough', 'thoughtful')",0.4570869,0.66853917,1.2161474,1.1882738,0.5365554,0.6249372,0.0883818
21,-0.08114688,-0.09144403,"('immoral', 'moral')",0.2255933,0.19167408,-0.26724884,-0.20356314,-0.0409341,-0.0344444,0.0064897
22,-0.52096915,-0.52515805,"('untrustworthy', 'trustworthy')",-0.25523013,-0.23124781,-0.67962307,-0.77279836,-0.4852741,-0.5097347,-0.0244606
23,-0.2793911,-0.24433255,"('insincere', 'sincere')",-0.07256963,-0.19761898,6.248627,6.284322,1.9655555,1.9474567,-0.0180988
24,0.8153372,0.78134584,"('dishonest', 'honest')",-0.33368945,-0.39067927,0.50586075,0.41379318,0.3291695,0.2681533,-0.0610162
25,0.8201873,0.77956027,"('egoistic', 'altruistic')",0.5398163,0.43770832,0.76280963,0.7176033,0.7076044,0.6449573,-0.0626471
26,1.7960546,1.7553834,"('hardhearted', 'benevolent')",1.2458316,1.2683008,1.437123,1.2666211,1.4930031,1.4301017,-0.0629014
27,1.3978045,1.3910083,"('hardhearted', 'softhearted')",0.05562842,0.13443786,1.5033721,1.308276,0.9856017,0.944574,-0.0410277
28,0.10053535,0.03268044,"('disloyal', 'loyal')",-0.15818623,-0.35882488,1.1923655,1.1395568,0.3782382,0.2711374,-0.1071008
29,0.16770464,0.10515163,"('unfair', 'fair')",-0.62382215,-0.54832023,-0.121025935,-0.24777298,-0.1923811,-0.2303139,-0.0379328
30,-0.124350354,-0.07978763,"('intolerant', 'tolerant')",1.0525726,0.97962147,0.4310842,0.35116637,0.4531022,0.4170001,-0.0361021
31,0.45033306,0.41858178,"('evil', 'good')",-1.1317488,-1.1433368,-1.3120325,-1.3725892,-0.6644828,-0.6991147,-0.0346319
32,0.36340442,0.33610013,"('unkind', 'kind')",0.2515362,0.09399,0.8619674,0.69985205,0.4923027,0.3766474,-0.1156553
33,1.0754672,0.97812843,"('wrong', 'right')",0.7527579,0.733788,-0.8234911,-0.89697105,0.3349113,0.2716485,-0.0632628
34,0.83369786,0.9750455,"('mean', 'honorable')",-0.069306105,0.06529873,5.6736465,5.7968407,2.1460128,2.2790616,0.1330488
35,0.6480712,0.48763248,"('corrupt', 'incorrupt')",-1.0829546,-1.0614148,-0.7666905,-0.82292557,-0.4005246,-0.4655693,-0.0650447
36,0.6099754,0.572427,"('hostile', 'amicable')",-0.67607826,-0.79824686,-0.31613654,-0.4286205,-0.1274131,-0.2181468,-0.0907337
37,0.68700886,0.6765379,"('fake', 'genuine')",0.066499755,0.12425427,0.39029798,0.31620905,0.3812689,0.3723337,-0.0089352
38,0.2799489,0.2584533,"('untruthful', 'truthful')",-0.2186102,-0.26069736,-0.32868493,-0.3560554,-0.0891154,-0.1194332,-0.0303178
39,1.1648171,1.2294376,"('exploitative', 'cooperative')",-0.047217388,0.057409868,0.19663997,0.2354126,0.4380799,0.50742,0.0693401
40,1.1759449,1.214122,"('stingy', 'generous')",0.79073596,0.76715815,-1.9040058,-2.1501899,0.0208917,-0.0563032,-0.0771949
41,-0.08122103,-0.04313363,"('unforgiving', 'forgiving')",-0.21516976,-0.23819375,0.03125231,-0.17668387,-0.0883795,-0.1526704,-0.0642909
42,0.8566664,1.016515,"('unreliable', 'reliable')",1.720326,2.024987,-2.3841925,-2.4080372,0.0642666,0.2111549,0.1468883
43,1.1398855,1.1988394,"('irresponsible', 'responsible')",0.12720588,0.310288,0.53130424,0.46619564,0.5994652,0.658441,0.0589758
44,-2.0182333,-1.9296645,"('prejudiced', 'unprejudiced')",-1.0761473,-0.8778925,-1.3970722,-1.3307451,-1.4971509,-1.3794341,0.1177168
45,-0.3863491,-0.29670438,"('incompetent', 'competent')",0.06262926,-0.0018862374,0.21244812,0.055074587,-0.0370906,-0.081172,-0.0440814
46,-0.27962828,-0.11945922,"('uncompetitive', 'competitive')",1.166286,1.1923937,-0.2017424,-0.26302326,0.2283051,0.2699704,0.0416653
47,0.025435388,0.110306874,"('stupid', 'smart')",0.38817495,0.49730822,5.848067,5.9303484,2.0872258,2.1793211,0.0920953
48,0.38911498,0.4182013,"('unintelligent', 'intelligent')",-0.16837606,-0.2896417,0.53899544,0.48593342,0.2532448,0.204831,-0.0484138
49,-0.837347,-0.8016144,"('unable', 'able')",-0.98166037,-0.8068813,-0.41015947,-0.27457747,-0.7430557,-0.6276911,0.1153646
50,0.16115917,0.13879886,"('clumsy', 'skillful')",0.8471072,0.9126926,0.32735306,0.26649678,0.4452065,0.4393294,-0.0058771
51,-0.6349702,-0.716131,"('uneducated', 'educated')",0.81583613,0.6081657,0.45633864,0.4166502,0.2124015,0.102895,-0.1095065
52,0.66957986,0.47675526,"('irrational', 'rational')",-0.84383833,-1.0613197,-0.3048053,-0.41713807,-0.1596879,-0.3339008,-0.1742129
53,1.6511132,1.6994699,"('uncreative', 'creative')",0.55971473,0.59520596,0.7521596,0.6403186,0.9876625,0.9783315,-0.009331
54,-0.063308775,-0.09646363,"('incapable', 'capable')",0.17360896,0.24420579,0.4868212,0.5706724,0.1990405,0.2394715,0.040431
55,-0.6968576,-0.51454586,"('incompetent', 'clever')",-0.046555333,-0.011380921,0.62848306,0.65071213,-0.03831,0.0415951,0.0799051
56,0.72663116,0.82905465,"('impractical', 'practical')",0.44687432,0.46787226,-0.48367286,-0.46162677,0.2299442,0.2784334,0.0484892
57,-0.3708359,-0.32413933,"('unimaginative', 'imaginative')",0.01709538,-0.042396285,-3.0456302,-3.1687768,-1.1331236,-1.1784375,-0.0453139
58,1.0651071,1.1054025,"('undiscriminating', 'discriminating')",1.0722662,1.1606979,0.05499413,-0.024970982,0.7307892,0.7470431,0.0162539
59,0.76792496,0.6235237,"('foolish', 'wise')",-0.31422767,-0.33410633,-0.16494709,-0.17523265,0.0962501,0.0380616,-0.0581885
60,-0.2831784,-0.10429716,"('inefficient', 'efficient')",0.7005506,0.7211039,0.34941557,0.4338808,0.2555959,0.3502292,0.0946333
61,1.5328568,1.4021678,"('illogical', 'logical')",0.40658993,0.29230833,1.023593,0.890946,0.9876799,0.8618073,-0.1258726
62,-0.57759434,-0.40593272,"('incompetent', 'brilliant')",0.35669732,0.50910455,0.36562836,0.427255,0.0482438,0.176809,0.1285652
63,0.25564855,0.28806332,"('unperceptive', 'insightful')",1.7765279,1.7919102,0.93450755,0.8565096,0.9888947,0.9788277,-0.010067
