,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8018467,-1.8716414,"('unsociable', 'sociable')",-0.0045254603,-0.1622298,-0.67844784,-0.9105316,-0.8282733,-0.9814676,-0.1531943
1,-0.47159907,-0.5073751,"('unfriendly', 'friendly')",0.2746623,0.12748134,1.797637,1.7563993,0.5335667,0.4588352,-0.0747315
2,0.7521034,0.79976684,"('unlikable', 'likable')",0.15502,0.25222427,0.89503235,1.0464916,0.6007186,0.6994942,0.0987756
3,-0.6132879,-0.43952322,"('repellent', 'pleasant')",0.5475675,0.63616735,-0.026454678,-0.014660083,-0.030725,0.0606613,0.0913863
4,0.96905446,0.9554999,"('disliked', 'liked')",-0.65479356,-0.70232147,-5.3932652,-5.474611,-1.6930014,-1.7404774,-0.047476
5,-0.24903914,-0.26332062,"('distant', 'outgoing')",-0.88950086,-0.78283703,-0.0421338,0.13752465,-0.3935579,-0.3028776,0.0906803
6,-0.15179104,-0.102261126,"('distant', 'open')",-1.1753682,-1.0822762,0.4272563,0.60067964,-0.2999676,-0.1946193,0.1053483
7,-0.5088885,-0.4051774,"('insensitive', 'sensitive')",0.74091417,0.8007457,0.03505268,0.048312105,0.0890261,0.1479601,0.058934
8,-0.035115533,-0.09005156,"('unaffectionate', 'affectionate')",0.38852423,0.38125727,0.8226615,0.8786511,0.3920234,0.3899523,-0.0020711
9,-0.48614967,-0.5247691,"('unaffectionate', 'caring')",0.40390286,0.345765,1.0696797,1.0931273,0.3291443,0.3047077,-0.0244366
10,-1.5362747,-1.3703822,"('unsympathetic', 'sympathetic')",-0.10572974,-0.13462034,-0.989662,-1.1267064,-0.8772221,-0.8772363,-1.42e-05
11,-0.4144159,-0.38330787,"('unhelpful', 'helpful')",1.3843715,1.4136163,1.8969495,1.8649522,0.9556351,0.9650869,0.0094518
12,-0.5595264,-0.36999762,"('unsupportive', 'supportive')",0.40742233,0.56442857,-2.1545453,-2.07689,-0.7688831,-0.6274863,0.1413968
13,-0.72778535,-0.72872263,"('impolite', 'polite')",-0.03424381,-0.07449003,-0.62541735,-0.7158481,-0.4624822,-0.5063536,-0.0438714
14,-0.8957304,-0.8721096,"('antisocial', 'social')",1.0386013,1.0534654,-0.7866435,-0.9038255,-0.2145909,-0.2408232,-0.0262323
15,0.77479225,0.6068265,"('boring', 'funny')",0.10954472,0.020045487,1.0075399,0.936607,0.6306256,0.5211596,-0.109466
16,0.15358686,0.14449136,"('unpopular', 'popular')",-0.3962916,-0.3736019,0.7928443,0.79690284,0.1833798,0.1892641,0.0058843
17,-0.11590018,-0.040748704,"('nasty', 'nice')",-0.35297555,-0.28839955,0.071738124,0.09356167,-0.1323792,-0.0785289,0.0538503
18,0.16447675,0.27655402,"('disagreeable', 'welcoming')",0.20406689,0.27904853,-0.24739376,-0.18516487,0.0403833,0.1234792,0.0830959
19,-0.29513994,-0.28811458,"('inhospitable', 'hospitable')",-0.9723268,-0.9731012,-0.037315175,0.15729877,-0.4349273,-0.3679723,0.066955
20,0.18372226,0.228542,"('rough', 'thoughtful')",0.9644666,1.0692866,0.927954,0.9058016,0.6920476,0.7345434,0.0424958
21,-0.26289314,-0.2564701,"('immoral', 'moral')",0.791963,0.6916677,-0.87324923,-0.99908406,-0.1147265,-0.1879622,-0.0732357
