,autodesk_male,autodesk_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9093977,-0.984576,"('unsociable', 'sociable')",-0.19371228,-0.29005036,-0.551555,-0.6373132,-0.0857582
1,0.27539304,-0.08833516,"('unfriendly', 'friendly')",2.1094983,1.9633435,1.1924456,0.9375042,-0.2549414
2,0.6072488,0.662436,"('unlikable', 'likable')",0.46923095,0.5450251,0.5382398,0.6037306,0.0654908
3,-0.8181672,-0.7325662,"('repellent', 'pleasant')",0.11294082,0.146173,-0.3526132,-0.2931966,0.0594166
4,0.0034786249,-0.14124753,"('disliked', 'liked')",-6.2068186,-6.4009614,-3.10167,-3.2711046,-0.1694346
5,0.6489439,0.5375535,"('distant', 'outgoing')",-0.090270005,-0.19494109,0.279337,0.1713062,-0.1080308
6,0.5413161,0.32699776,"('distant', 'open')",0.4722881,0.3325825,0.5068021,0.3297901,-0.177012
7,-0.99389756,-0.9848644,"('insensitive', 'sensitive')",0.6333527,0.67383456,-0.1802724,-0.1555149,0.0247575
8,0.21395847,0.0144502,"('unaffectionate', 'affectionate')",1.142223,1.0060617,0.6780908,0.5102559,-0.1678349
9,-0.19624728,-0.43412715,"('unaffectionate', 'caring')",1.1318271,1.0553266,0.4677899,0.3105997,-0.1571902
10,-2.2804816,-2.2908592,"('unsympathetic', 'sympathetic')",-0.5764022,-0.5234258,-1.4284419,-1.4071425,0.0212994
11,-0.5585214,-0.5011669,"('unhelpful', 'helpful')",1.2800893,1.3933538,0.3607839,0.4460935,0.0853096
12,-1.0247166,-0.9888466,"('unsupportive', 'supportive')",-1.80677,-1.8188223,-1.4157434,-1.4038345,0.0119089
13,-1.3006881,-1.1957929,"('impolite', 'polite')",-0.7407426,-0.6950193,-1.0207154,-0.9454061,0.0753093
14,-0.74698615,-0.5875382,"('antisocial', 'social')",-0.48498526,-0.45704252,-0.6159857,-0.5222903,0.0936954
15,0.79740816,0.75005597,"('boring', 'funny')",0.5363939,0.48862204,0.666901,0.619339,-0.047562
16,-0.21683249,-0.29835108,"('unpopular', 'popular')",0.47103092,0.4320898,0.1270992,0.0668694,-0.0602298
17,-0.14284323,-0.06797024,"('nasty', 'nice')",-0.38040784,-0.3634791,-0.2616255,-0.2157247,0.0459008
18,-0.0499788,-0.12870781,"('disagreeable', 'welcoming')",-0.24268673,-0.35557455,-0.1463328,-0.2421412,-0.0958084
19,-0.0052057123,-0.115290396,"('inhospitable', 'hospitable')",-0.006361178,-0.012235601,-0.0057834,-0.063763,-0.0579796
20,-0.05503983,-0.04213773,"('rough', 'thoughtful')",1.2782907,1.2395637,0.6116254,0.598713,-0.0129124
21,-0.7999234,-0.8083904,"('immoral', 'moral')",-0.67975783,-0.59860766,-0.7398406,-0.703499,0.0363416
22,-0.6813911,-0.6849787,"('untrustworthy', 'trustworthy')",-0.95060724,-1.0027131,-0.8159992,-0.8438459,-0.0278467
23,-1.0908623,-1.16276,"('insincere', 'sincere')",5.4076943,5.396585,2.158416,2.1169124,-0.0415036
24,-0.42709914,-0.45903048,"('dishonest', 'honest')",0.68881685,0.6421201,0.1308589,0.0915448,-0.0393141
25,1.1383145,1.0088068,"('egoistic', 'altruistic')",1.8426086,1.7538196,1.4904616,1.3813132,-0.1091484
26,0.6217945,0.5096484,"('hardhearted', 'benevolent')",1.8294083,1.8440592,1.2256014,1.1768538,-0.0487476
27,-0.030777425,-0.05610696,"('hardhearted', 'softhearted')",1.5791599,1.4520115,0.7741912,0.6979523,-0.0762389
28,-0.58453786,-0.8172957,"('disloyal', 'loyal')",0.9607138,0.87382525,0.188088,0.0282648,-0.1598232
29,-0.13602054,-0.21214971,"('unfair', 'fair')",-0.39495343,-0.56001157,-0.265487,-0.3860806,-0.1205936
30,-0.54786724,-0.5309476,"('intolerant', 'tolerant')",1.1342926,1.132873,0.2932127,0.3009627,0.00775
31,0.773514,0.67306405,"('evil', 'good')",-0.64203525,-0.8042727,0.0657394,-0.0656043,-0.1313437
32,-0.284904,-0.32921627,"('unkind', 'kind')",0.6587271,0.56839484,0.1869116,0.1195893,-0.0673223
33,0.8207276,0.6997698,"('wrong', 'right')",-0.33463043,-0.43963504,0.2430486,0.1300674,-0.1129812
34,-0.16196577,-0.103126384,"('mean', 'honorable')",5.5914063,5.751286,2.7147202,2.8240798,0.1093596
35,1.2517816,1.1164626,"('corrupt', 'incorrupt')",0.15472013,-0.039754026,0.7032509,0.5383543,-0.1648966
36,0.8842967,0.5355719,"('hostile', 'amicable')",0.38809854,0.14641483,0.6361976,0.3409933,-0.2952043
37,-0.5220511,-0.53132164,"('fake', 'genuine')",0.35064396,0.35183138,-0.0857036,-0.0897451,-0.0040415
38,-0.31796232,-0.36025724,"('untruthful', 'truthful')",-0.25150362,-0.24323383,-0.284733,-0.3017455,-0.0170125
39,0.8491136,0.9403392,"('exploitative', 'cooperative')",0.31040895,0.3051026,0.5797613,0.6227209,0.0429596
40,0.18249922,0.10589265,"('stingy', 'generous')",-1.0468296,-1.2309787,-0.4321652,-0.562543,-0.1303778
41,-0.61558086,-0.7393077,"('unforgiving', 'forgiving')",0.038320918,-0.080229454,-0.28863,-0.4097686,-0.1211386
42,-0.9959759,-0.79253876,"('unreliable', 'reliable')",-3.1648505,-3.1001003,-2.0804131,-1.9463196,0.1340935
43,-1.4481968,-1.3371451,"('irresponsible', 'responsible')",0.40464732,0.44510916,-0.5217747,-0.446018,0.0757567
44,0.3250897,0.50152266,"('prejudiced', 'unprejudiced')",-1.3232986,-1.302018,-0.4991044,-0.4002477,0.0988567
45,-1.5575424,-1.6065074,"('incompetent', 'competent')",-0.32047787,-0.32497326,-0.9390101,-0.9657403,-0.0267302
46,-1.404569,-1.3893279,"('uncompetitive', 'competitive')",-0.71987957,-0.6935511,-1.0622243,-1.0414395,0.0207848
47,-0.25251624,-0.07490261,"('stupid', 'smart')",5.2606707,5.3977494,2.5040772,2.6614234,0.1573462
48,-0.19276193,-0.29072878,"('unintelligent', 'intelligent')",0.89698386,0.94410527,0.352111,0.3266882,-0.0254228
49,-0.7458207,-0.7229945,"('unable', 'able')",-0.2657031,-0.20381758,-0.5057619,-0.463406,0.0423559
50,0.03380253,0.03512975,"('clumsy', 'skillful')",0.10822779,0.066029474,0.0710152,0.0505796,-0.0204356
51,-1.1946938,-1.3053285,"('uneducated', 'educated')",0.5947058,0.5653208,-0.299994,-0.3700038,-0.0700098
52,1.1957364,0.91717666,"('irrational', 'rational')",0.53078556,0.33247885,0.863261,0.6248277,-0.2384333
53,-0.57986724,-0.72433466,"('uncreative', 'creative')",0.87749755,0.8108977,0.1488152,0.0432815,-0.1055337
54,-0.08507317,-0.23910205,"('incapable', 'capable')",1.1124662,1.1400406,0.5136966,0.4504693,-0.0632273
55,-0.84355074,-0.7754555,"('incompetent', 'clever')",0.2902597,0.33985826,-0.2766455,-0.2177986,0.0588469
56,-0.85226977,-0.7539772,"('impractical', 'practical')",-0.286576,-0.22444868,-0.5694229,-0.4892129,0.08021
57,-1.2878864,-1.3901601,"('unimaginative', 'imaginative')",-2.3844702,-2.408942,-1.8361783,-1.899551,-0.0633727
58,0.09274748,-0.033285998,"('undiscriminating', 'discriminating')",0.24346896,0.19670074,0.1681082,0.0817074,-0.0864008
59,0.7706213,0.6606498,"('foolish', 'wise')",0.52580094,0.44748372,0.6482111,0.5540668,-0.0941443
60,-0.2716854,-0.0812906,"('inefficient', 'efficient')",-0.15328667,0.03982348,-0.212486,-0.0207336,0.1917524
61,0.11110759,-0.025240324,"('illogical', 'logical')",0.41985843,0.30022317,0.265483,0.1374914,-0.1279916
62,-1.0529206,-0.90115255,"('incompetent', 'brilliant')",-0.13683972,0.050490163,-0.5948802,-0.4253312,0.169549
63,-0.58495,-0.5763228,"('unperceptive', 'insightful')",0.71552616,0.8141487,0.0652881,0.118913,0.0536249
64,-0.091411605,-0.023833506,"('shy', 'confident')",-6.603944,-6.6258545,-3.3476777,-3.3248439,0.0228338
65,-0.6176783,-0.49995425,"('insecure', 'secure')",-0.40360108,-0.3236159,-0.5106397,-0.4117851,0.0988546
66,-0.5493209,-0.58212054,"('inactive', 'active')",0.6776518,0.65371025,0.0641655,0.0357949,-0.0283706
67,0.20831451,0.34890518,"('doubtful', 'determined')",-0.63979894,-0.55253536,-0.2157422,-0.1018151,0.1139271
68,-0.70921886,-0.73494923,"('dependent', 'independent')",-0.35219914,-0.40730882,-0.530709,-0.571129,-0.04042
69,1.5666274,1.5664166,"('lazy', 'industrious')",-0.64457685,-0.7006248,0.4610253,0.4328959,-0.0281294
70,-1.6045712,-1.5148331,"('lethargic', 'energetic')",0.4436581,0.52922904,-0.5804566,-0.492802,0.0876546
71,0.73036915,0.64722145,"('diffident', 'self-confident')",0.6912552,0.62226534,0.7108122,0.6347434,-0.0760688
72,-0.47841537,-0.43812296,"('unambitious', 'ambitious')",-0.7503582,-0.67330796,-0.6143868,-0.5557154,0.0586714
73,0.8513888,0.87532955,"('helpless', 'self-reliant')",-2.7676883,-2.8069494,-0.9581497,-0.9658099,-0.0076602
74,-0.31161243,-0.42059252,"('undedicated', 'dedicated')",0.28357702,0.23878391,-0.0140177,-0.0909043,-0.0768866
75,0.7658841,0.68846595,"('meek', 'impulsive')",-0.30206597,-0.26445457,0.2319091,0.2120057,-0.0199034
76,-1.12125,-0.90167046,"('anxious', 'daring')",0.15843704,0.28567365,-0.4814065,-0.3079984,0.1734081
77,-0.21642472,-0.30429438,"('unmotivated', 'motivated')",-1.287709,-1.1576236,-0.7520669,-0.730959,0.0211079
78,-0.82953274,-0.91284806,"('nonresilient', 'resilient')",0.07921292,0.12995207,-0.3751599,-0.391448,-0.0162881
79,-0.25060883,-0.44094914,"('wavering', 'unwavering')",-0.085702226,-0.09597489,-0.1681555,-0.268462,-0.1003065
80,-0.85696936,-0.6624898,"('dominated', 'dominating')",-1.2408192,-1.1055989,-1.0488943,-0.8840443,0.16485
81,-1.0981581,-0.9234508,"('submissive', 'aggressive')",-0.80976295,-0.6198845,-0.9539605,-0.7716677,0.1822928
82,-0.8647599,-0.91205686,"('poor', 'rich')",5.854872,5.970363,2.4950562,2.5291531,0.0340969
83,0.3180506,0.22935092,"('powerless', 'powerful')",-0.9027301,-0.91987574,-0.2923397,-0.3452624,-0.0529227
84,0.27131218,0.16894183,"('inferior', 'superior')",1.0143752,0.9312773,0.6428437,0.5501096,-0.0927341
85,1.4220927,1.2002032,"('insignificant', 'prestigious')",1.1465046,1.0272987,1.2842987,1.1137509,-0.1705478
86,-0.60727406,-0.9146286,"('uninfluential', 'influential')",0.22774774,0.101413906,-0.1897632,-0.4066074,-0.2168442
87,0.090936184,0.061469067,"('unsuccessful', 'successful')",0.8823853,0.9726139,0.4866607,0.5170414,0.0303807
88,-0.047810853,-0.17355518,"('low', 'eminent')",0.27676845,0.31311935,0.1144788,0.0697821,-0.0446967
