,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5125186,0.4219772,"('unsociable', 'sociable')",0.66431177,0.5028053,-0.26660717,-0.38418663,0.3034077,0.1801986,-0.1232091
1,1.1952502,1.1994814,"('unfriendly', 'friendly')",1.20349,0.981439,1.4368355,1.2821218,1.2785253,1.1543474,-0.1241779
2,0.5376545,0.5536387,"('unlikable', 'likable')",1.6597376,1.6218858,0.7667539,0.756659,0.9880486,0.9773945,-0.0106541
3,-0.509214,-0.29730827,"('repellent', 'pleasant')",-0.45909724,-0.41731378,0.5876268,0.7429778,-0.1268948,0.0094519,0.1363467
4,-0.00809052,-0.13310267,"('disliked', 'liked')",0.4891721,0.4348911,-5.902532,-6.0459847,-1.8071502,-1.9147321,-0.1075819
5,-0.35732937,-0.43340632,"('distant', 'outgoing')",-0.09499542,-0.09176114,-0.53363425,-0.5017344,-0.328653,-0.3423006,-0.0136476
6,-0.61448437,-0.6469345,"('distant', 'open')",0.03101547,0.018872753,-0.60178065,-0.5941762,-0.3950832,-0.4074126,-0.0123294
7,0.36086148,0.43097404,"('insensitive', 'sensitive')",0.7111042,0.7202475,0.649848,0.72758794,0.5739379,0.6262698,0.0523319
8,0.45580888,0.41461173,"('unaffectionate', 'affectionate')",0.035448723,-0.12825428,0.6386062,0.5344235,0.3766212,0.2735936,-0.1030276
9,1.2475759,1.2619197,"('unaffectionate', 'caring')",0.8436254,0.7638663,1.3166918,1.3005395,1.1359644,1.1087751,-0.0271893
10,-0.10292195,-0.020076469,"('unsympathetic', 'sympathetic')",-0.45686793,-0.5357514,-0.405148,-0.4155558,-0.321646,-0.3237946,-0.0021486
11,0.15601155,0.25647834,"('unhelpful', 'helpful')",0.4789107,0.5116593,2.2370033,2.3574297,0.9573085,1.0418558,0.0845473
12,1.5215904,1.6072924,"('unsupportive', 'supportive')",1.2717206,1.2838498,-1.2123989,-1.2324667,0.5269707,0.5528919,0.0259212
13,-0.14022182,-0.24178797,"('impolite', 'polite')",0.17150867,0.1296727,-0.6163611,-0.6762121,-0.1950247,-0.2627758,-0.0677511
14,0.33592966,0.41244173,"('antisocial', 'social')",0.8669531,0.8505147,-0.08176754,-0.05917357,0.3737051,0.4012609,0.0275558
15,0.1675061,0.06603594,"('boring', 'funny')",0.5297437,0.4869744,-0.10277116,-0.1644359,0.1981595,0.1295248,-0.0686347
16,-1.5035491,-1.5785093,"('unpopular', 'popular')",-0.07320209,-0.102492966,0.15689705,0.097141616,-0.4732847,-0.5279535,-0.0546688
17,-0.81714267,-0.8133182,"('nasty', 'nice')",-1.2896221,-1.2253174,-0.42320734,-0.34350625,-0.843324,-0.7940473,0.0492767
18,-0.31276566,-0.27459913,"('disagreeable', 'welcoming')",-0.27299744,-0.34299546,-0.99707985,-0.96652913,-0.5276143,-0.5280412,-0.0004269
19,0.6750334,0.56283754,"('inhospitable', 'hospitable')",-0.9561065,-1.0622759,-0.37802666,-0.4065911,-0.2196999,-0.3020098,-0.0823099
20,-0.12614077,-0.016659666,"('rough', 'thoughtful')",-0.7241084,-0.65061706,0.00023849402,0.1496593,-0.2833369,-0.1725392,0.1107977
21,-0.011561476,-0.011474542,"('immoral', 'moral')",0.64858377,0.539765,-0.5203004,-0.42280465,0.0389073,0.0351619,-0.0037454
22,-0.080831975,0.0039860755,"('untrustworthy', 'trustworthy')",-0.33113754,-0.37294632,-0.85003734,-0.71252006,-0.420669,-0.3604934,0.0601756
23,1.0297784,1.1214433,"('insincere', 'sincere')",0.28954047,0.2604886,5.858553,5.9547343,2.3926239,2.4455554,0.0529315
24,0.42803594,0.4954731,"('dishonest', 'honest')",0.72962123,0.69628435,0.5202747,0.61772007,0.5593106,0.6031592,0.0438486
25,1.3930999,1.3383273,"('egoistic', 'altruistic')",1.4183431,1.3827565,1.3208096,1.2935348,1.3774176,1.3382061,-0.0392115
26,0.9528272,0.82509017,"('hardhearted', 'benevolent')",1.3233,1.149871,1.7035947,1.4286608,1.326574,1.1345406,-0.1920334
27,0.50791234,0.6276365,"('hardhearted', 'softhearted')",0.20768186,0.2121276,0.89551574,0.9091123,0.5370367,0.5829588,0.0459221
28,0.9571724,0.8647634,"('disloyal', 'loyal')",0.38523638,0.24955465,1.0998201,1.0582678,0.8140763,0.7241953,-0.089881
29,-0.41965795,-0.4085617,"('unfair', 'fair')",-0.6375264,-0.63272554,-0.32998124,-0.3884086,-0.4623885,-0.4765653,-0.0141768
30,-0.5522735,-0.45422313,"('intolerant', 'tolerant')",-0.11921108,-0.16237235,0.35777628,0.37459987,-0.1045694,-0.0806652,0.0239042
31,-0.5830041,-0.59890264,"('evil', 'good')",-0.62841994,-0.699362,-1.0619146,-1.1583692,-0.7577796,-0.8188779,-0.0610983
32,0.9991058,0.9109274,"('unkind', 'kind')",0.040445507,-0.097429365,1.241913,1.1068465,0.760488,0.6401148,-0.1203732
33,1.0972829,0.87113976,"('wrong', 'right')",1.4636405,1.3619756,-0.24458651,-0.37740323,0.7721123,0.6185706,-0.1535417
34,-0.34452954,-0.18756361,"('mean', 'honorable')",0.28186744,0.2957332,4.822186,5.0840693,1.586508,1.7307463,0.1442383
35,-0.57749283,-0.7012596,"('corrupt', 'incorrupt')",-1.5603442,-1.5494306,-1.2294393,-1.3025726,-1.1224254,-1.1844209,-0.0619955
36,0.19307643,0.120937996,"('hostile', 'amicable')",-0.59878284,-0.8034744,-0.8187495,-1.0344827,-0.4081519,-0.5723397,-0.1641878
37,0.27857077,0.31184277,"('fake', 'genuine')",-0.3101575,-0.33177227,0.27511075,0.3697803,0.0811747,0.1166169,0.0354422
38,0.853662,0.82627463,"('untruthful', 'truthful')",0.5438369,0.5552161,0.52776957,0.5724451,0.6417561,0.651312,0.0095559
39,0.71128094,0.83256966,"('exploitative', 'cooperative')",-0.7166919,-0.62581336,-0.20342511,-0.044388864,-0.069612,0.0541225,0.1237345
40,-0.0102132,-0.0072790347,"('stingy', 'generous')",0.20201354,0.15216759,-1.8882953,-1.8916299,-0.5654983,-0.5822471,-0.0167488
41,0.58342296,0.61935365,"('unforgiving', 'forgiving')",0.028791394,-0.17535612,-0.041498736,-0.1426533,0.1902385,0.1004481,-0.0897904
42,0.2327989,0.27336994,"('unreliable', 'reliable')",0.24879405,0.2307139,-2.7483315,-2.6354723,-0.7555796,-0.7104628,0.0451168
43,-0.40414327,-0.2532012,"('irresponsible', 'responsible')",-0.23517385,-0.19315618,0.37005156,0.47334057,-0.0897552,0.0089944,0.0987496
44,-1.4508116,-1.4181889,"('prejudiced', 'unprejudiced')",-1.290519,-1.1780545,-1.6876214,-1.5966988,-1.4763174,-1.3976474,0.07867
45,-0.46803406,-0.31743276,"('incompetent', 'competent')",0.35724437,0.2867447,0.29479373,0.27775586,0.0613347,0.0823559,0.0210212
46,-0.8196241,-0.73555875,"('uncompetitive', 'competitive')",0.38054997,0.3533374,-0.62363076,-0.6514675,-0.354235,-0.3445629,0.0096721
47,-0.88758594,-0.72113943,"('stupid', 'smart')",0.42954358,0.4655412,4.804434,4.989786,1.4487972,1.5780627,0.1292655
48,-0.17633227,-0.18028106,"('unintelligent', 'intelligent')",0.65133977,0.5431189,0.19835834,0.108849876,0.2244553,0.1572292,-0.0672261
49,-1.1351821,-1.0745627,"('unable', 'able')",-0.43106526,-0.35947293,-0.5928875,-0.47982314,-0.7197116,-0.6379529,0.0817587
50,0.34278888,0.27387112,"('clumsy', 'skillful')",-0.28378263,-0.36770225,0.35785875,0.2733888,0.138955,0.0598526,-0.0791024
51,0.406481,0.23608914,"('uneducated', 'educated')",0.18993416,0.0032015368,0.9843613,0.8115696,0.5269255,0.3502868,-0.1766387
52,-0.028054886,-0.24803586,"('irrational', 'rational')",-0.59767824,-0.7718193,0.09317705,-0.03734053,-0.1775187,-0.3523986,-0.1748799
53,0.55073607,0.5260846,"('uncreative', 'creative')",0.35207278,0.20252365,0.23858896,0.14491114,0.3804659,0.2911731,-0.0892928
54,0.3706892,0.28211847,"('incapable', 'capable')",-0.12440209,-0.080663584,0.8146024,0.7808947,0.3536298,0.3274499,-0.0261799
55,0.20014614,0.3454699,"('incompetent', 'clever')",0.64578426,0.6121637,0.342238,0.4059147,0.3960561,0.4545161,0.05846
56,1.0740181,1.1720088,"('impractical', 'practical')",0.8045522,0.8252838,-0.43114194,-0.2999584,0.4824761,0.565778,0.0833019
57,0.3563295,0.38751197,"('unimaginative', 'imaginative')",0.41815206,0.33448023,-2.545018,-2.6045928,-0.5901788,-0.6275335,-0.0373547
58,0.62278825,0.6999074,"('undiscriminating', 'discriminating')",0.7924187,0.7018425,0.415582,0.42953306,0.610263,0.6104276,0.0001646
59,-0.014731031,-0.14616165,"('foolish', 'wise')",0.5082805,0.48366994,-0.08662981,-0.058883145,0.1356399,0.092875,-0.0427649
60,0.5742126,0.82789606,"('inefficient', 'efficient')",1.1666193,1.2370126,0.0028468333,0.21147245,0.5812262,0.7587938,0.1775676
61,0.07010952,-0.020277329,"('illogical', 'logical')",0.28569907,0.12771302,0.40279558,0.2546,0.2528681,0.1206786,-0.1321895
62,-0.009990409,0.15077451,"('incompetent', 'brilliant')",1.0804244,1.3126166,0.722118,0.944912,0.5975173,0.8027677,0.2052504
63,0.3972686,0.36399114,"('unperceptive', 'insightful')",1.3229009,1.2089138,0.96633047,0.9278895,0.8955,0.8335981,-0.0619019
64,-0.29815882,-0.43019405,"('shy', 'confident')",0.5813465,0.53472036,-5.5026546,-5.5861945,-1.7398222,-1.8272227,-0.0874005
65,-0.26162386,-0.24930476,"('insecure', 'secure')",-0.17752525,-0.2445849,-0.20336568,-0.08460556,-0.2141716,-0.1928317,0.0213399
66,0.08692357,-0.10866687,"('inactive', 'active')",-0.3057089,-0.32567653,0.6312348,0.49540985,0.1374832,0.0203555,-0.1171277
67,-0.047000118,-0.26435417,"('doubtful', 'determined')",-0.14285788,-0.24711987,-0.33770204,-0.47742504,-0.1758533,-0.329633,-0.1537797
68,-0.31980667,-0.42000607,"('dependent', 'independent')",-0.98261875,-1.0689675,-1.1253365,-1.0880586,-0.809254,-0.8590107,-0.0497567
69,-0.26979744,-0.41290838,"('lazy', 'industrious')",1.2921602,1.3018813,-0.84047693,-0.86515504,0.0606286,0.0079393,-0.0526893
70,-0.28478056,-0.14490597,"('lethargic', 'energetic')",-0.21371625,-0.2085931,0.26361522,0.4200343,-0.0782939,0.0221784,0.1004723
71,1.0449456,0.9842748,"('diffident', 'self-confident')",1.5804076,1.643452,0.53752744,0.45501494,1.0542936,1.0275806,-0.026713
72,1.0714465,1.1283326,"('unambitious', 'ambitious')",0.44752827,0.50000787,-0.35269466,-0.22427785,0.3887601,0.4680209,0.0792608
73,1.0603176,1.0658815,"('helpless', 'self-reliant')",0.9920132,0.9323216,-3.0562193,-2.939403,-0.3346295,-0.3137333,0.0208962
74,1.9729342,2.0955753,"('undedicated', 'dedicated')",0.18833785,0.1071047,0.096677296,0.03923023,0.7526498,0.7473035,-0.0053463
75,-0.7706679,-0.7692404,"('meek', 'impulsive')",-0.7773588,-0.7224931,-0.4675047,-0.45714337,-0.6718438,-0.6496256,0.0222182
76,0.17067179,0.2782357,"('anxious', 'daring')",-0.5463272,-0.4530002,-0.26026374,-0.21028595,-0.211973,-0.1283501,0.0836229
