,kansas_male,kansas_female,tuple,city_male,city_female,southern_male,southern_female,average_male,average_female,female-male
0,-0.45282486,-0.4608966,"('unsociable', 'sociable')",0.21165791,0.24792019,0.41003227,0.40036723,0.0562884,0.0624636,0.0061752
1,0.57827514,0.42593977,"('unfriendly', 'friendly')",-1.4096204,-1.6853763,1.0454159,0.95491374,0.0713569,-0.1015076,-0.1728645
2,0.90746146,0.9038892,"('unlikable', 'likable')",1.2273849,1.2634495,0.48265156,0.5182535,0.8724993,0.8951975,0.0226982
3,0.31522092,0.3351045,"('repellent', 'pleasant')",0.07325817,0.240173,0.13383913,0.17947964,0.1741061,0.2515857,0.0774796
4,0.30466437,0.37831077,"('disliked', 'liked')",0.13339466,0.1281354,-7.6518683,-7.8534575,-2.4046032,-2.4490037,-0.0444005
5,1.0933639,1.0946218,"('distant', 'outgoing')",-0.64667875,-0.8098494,-1.0134856,-0.9780025,-0.1889335,-0.2310767,-0.0421432
6,1.2674938,1.2625779,"('distant', 'open')",-0.65508556,-0.81453365,-0.4067434,-0.41000122,0.068555,0.012681,-0.055874
7,-0.14427269,-0.16939053,"('insensitive', 'sensitive')",-0.24569935,-0.09824756,1.074627,1.1578274,0.2282183,0.2967298,0.0685115
8,-0.51555336,-0.565678,"('unaffectionate', 'affectionate')",-0.4764177,-0.6777569,0.70254433,0.68205667,-0.0964756,-0.1871261,-0.0906505
9,0.17788154,0.13670261,"('unaffectionate', 'caring')",-0.5313474,-0.6395032,1.3710331,1.4101923,0.3391891,0.3024639,-0.0367252
10,-1.4360185,-1.4064634,"('unsympathetic', 'sympathetic')",-0.06043406,0.04453759,0.4672626,0.57637906,-0.3430633,-0.2618489,0.0812144
11,-1.2948986,-1.3359599,"('unhelpful', 'helpful')",-0.34333032,-0.21721067,1.6218644,1.7442782,-0.0054548,0.0637025,0.0691573
12,-0.38189226,-0.3579413,"('unsupportive', 'supportive')",-0.061141014,0.07403427,-1.5204558,-1.4553475,-0.6544964,-0.5797515,0.0747449
13,-0.9292529,-0.9517029,"('impolite', 'polite')",-0.5926148,-0.54037,0.10895056,0.18033211,-0.4709724,-0.4372469,0.0337255
14,-1.3745998,-1.3809959,"('antisocial', 'social')",0.3951152,0.6187652,0.4214046,0.42651972,-0.1860267,-0.1119037,0.074123
15,-0.2289436,-0.2878056,"('boring', 'funny')",0.15081754,0.055302568,0.051759794,-0.060586467,-0.0087888,-0.0976965,-0.0889077
16,-0.058445737,-0.12545896,"('unpopular', 'popular')",-0.48319477,-0.717731,-0.010985002,-0.099009365,-0.1842085,-0.3140664,-0.1298579
17,-0.17645921,-0.16048084,"('nasty', 'nice')",-0.83002055,-0.65962064,-0.10224188,-0.029110856,-0.3695739,-0.2830708,0.0865031
18,-0.21852067,-0.28312677,"('disagreeable', 'welcoming')",-0.78394073,-0.63797057,-0.3501808,-0.3073156,-0.4508808,-0.409471,0.0414098
19,-0.30117303,-0.22751361,"('inhospitable', 'hospitable')",-0.8689153,-0.90377593,-0.6511022,-0.58223575,-0.6070635,-0.5711751,0.0358884
20,0.15644266,0.18218791,"('rough', 'thoughtful')",-0.003278613,0.10920346,0.45315704,0.42749286,0.202107,0.2396281,0.0375211
21,-0.582965,-0.56106985,"('immoral', 'moral')",0.11872789,0.30741745,0.49145898,0.5904371,0.009074,0.1122616,0.1031876
22,-0.46367368,-0.4800154,"('untrustworthy', 'trustworthy')",0.02369659,0.18900356,-0.8760923,-0.8581716,-0.4386898,-0.3830611,0.0556287
23,-0.28896704,-0.35277158,"('insincere', 'sincere')",0.048403643,-0.030550856,6.255252,6.412424,2.0048962,2.0097006,0.0048044
24,1.0122192,0.9963845,"('dishonest', 'honest')",0.04817878,0.05546969,0.92401874,0.9639889,0.6614722,0.6719476,0.0104754
25,1.748312,1.674206,"('egoistic', 'altruistic')",-0.11250708,-0.2612347,0.8404172,0.7034876,0.8254073,0.7054863,-0.119921
26,1.5531502,1.442848,"('hardhearted', 'benevolent')",-0.4069877,-0.43721235,1.0315433,0.9428669,0.7259019,0.6495008,-0.0764011
27,0.17697066,0.14619882,"('hardhearted', 'softhearted')",0.03305521,0.043247268,1.5275912,1.4912649,0.5792057,0.560237,-0.0189687
28,0.50850767,0.44692492,"('disloyal', 'loyal')",-0.51325274,-0.58376724,1.0925522,0.99731153,0.3626024,0.2868231,-0.0757793
29,0.6547036,0.6168705,"('unfair', 'fair')",-0.12559454,-0.116265506,-0.05985459,-0.07499191,0.1564182,0.141871,-0.0145472
30,-1.2134205,-1.2232695,"('intolerant', 'tolerant')",0.37069693,0.4681502,0.4079434,0.4932845,-0.1449267,-0.0872783,0.0576484
31,0.20086873,0.19719552,"('evil', 'good')",-0.74038744,-0.74780035,-1.7379682,-1.7576343,-0.7591623,-0.769413,-0.0102507
32,-0.06963441,-0.13944232,"('unkind', 'kind')",0.31735083,0.31496793,1.2456228,1.2373399,0.4977797,0.4709551,-0.0268246
33,0.4685369,0.43153954,"('wrong', 'right')",0.092582434,-0.12965195,-0.106481284,-0.1971052,0.151546,0.0349275,-0.1166185
34,-0.23246472,-0.20641892,"('mean', 'honorable')",-0.19488986,-0.079888634,4.7168975,4.948817,1.4298477,1.5541698,0.1243221
35,0.28688538,0.19792442,"('corrupt', 'incorrupt')",-0.6321915,-0.86514205,-1.1897204,-1.3542874,-0.5116755,-0.673835,-0.1621595
36,0.3743381,0.24276079,"('hostile', 'amicable')",-0.54844135,-0.846315,-0.6810368,-0.8513127,-0.2850467,-0.4849556,-0.1999089
37,-0.50816226,-0.46556363,"('fake', 'genuine')",0.016621832,0.020199127,0.7027228,0.6714032,0.0703941,0.0753462,0.0049521
38,0.16220286,0.13855435,"('untruthful', 'truthful')",0.19292405,0.08151848,-0.10225829,-0.05322493,0.0842895,0.055616,-0.0286735
39,1.2568623,1.3167869,"('exploitative', 'cooperative')",0.61236143,0.7880842,0.43957493,0.460991,0.7695995,0.8552873,0.0856878
40,0.7420717,0.7082878,"('stingy', 'generous')",-0.17775194,-0.21170925,-2.4286118,-2.5393414,-0.6214307,-0.680921,-0.0594903
41,-0.6599542,-0.74979943,"('unforgiving', 'forgiving')",-0.4891149,-0.37146676,0.25192368,0.16407004,-0.2990485,-0.3190654,-0.0200169
42,0.41370958,0.49194342,"('unreliable', 'reliable')",0.8554192,1.064759,-2.5615563,-2.5147347,-0.4308092,-0.3193441,0.1114651
43,-1.0376266,-1.0215424,"('irresponsible', 'responsible')",0.1643716,0.36166206,0.32224602,0.46313328,-0.1836697,-0.0655824,0.1180873
44,0.14389123,0.23811102,"('prejudiced', 'unprejudiced')",0.3504582,0.47878274,-1.2571304,-1.2394834,-0.2542603,-0.1741965,0.0800638
45,-1.5848601,-1.6108211,"('incompetent', 'competent')",-0.27974448,-0.19635545,0.34868634,0.29812267,-0.5053061,-0.503018,0.0022881
46,-1.0747157,-1.002783,"('uncompetitive', 'competitive')",1.0525163,1.1590081,-0.51818067,-0.50152767,-0.1801267,-0.1151008,0.0650259
47,-0.44598368,-0.5064938,"('stupid', 'smart')",-0.14845851,-0.076399386,5.0452247,5.189525,1.4835941,1.5355439,0.0519498
48,0.0879143,0.049741637,"('unintelligent', 'intelligent')",0.08139613,0.09548618,0.93809736,0.9449353,0.3691359,0.3633877,-0.0057482
49,-0.877988,-0.8356227,"('unable', 'able')",-0.75958985,-0.6252586,0.020838443,0.13449532,-0.5389131,-0.4421287,0.0967844
50,-0.8021689,-0.85699683,"('clumsy', 'skillful')",-0.010015041,-0.17803147,-0.3071638,-0.33755195,-0.3731159,-0.4575268,-0.0844109
51,-0.6269852,-0.6162977,"('uneducated', 'educated')",0.6457405,0.5543468,0.1374011,0.14591807,0.0520521,0.027989,-0.0240631
52,1.9099083,1.7699933,"('irrational', 'rational')",0.09082775,-0.22309247,0.15004238,-0.07135631,0.7169261,0.4918482,-0.2250779
53,-0.25864798,-0.34199113,"('uncreative', 'creative')",-0.8659181,-1.0268334,-0.34769917,-0.33159703,-0.4907551,-0.5668072,-0.0760521
54,0.60126454,0.56238806,"('incapable', 'capable')",0.44921204,0.24283907,0.8437392,0.9162493,0.6314053,0.5738255,-0.0575798
55,-1.2616512,-1.2297047,"('incompetent', 'clever')",0.1254731,0.29824674,0.7019639,0.7558039,-0.144738,-0.0585514,0.0861866
56,-2.0336707,-1.9784118,"('impractical', 'practical')",0.044057615,0.23874408,0.32997188,0.39523688,-0.5532137,-0.4481436,0.1050701
57,-0.7319012,-0.7786774,"('unimaginative', 'imaginative')",-0.34266728,-0.2781459,-3.276932,-3.3643377,-1.4505002,-1.4737202,-0.02322
58,-0.2591813,-0.24118578,"('undiscriminating', 'discriminating')",0.2688977,0.24876297,-0.38643518,-0.3593968,-0.1255729,-0.1172732,0.0082997
59,1.0789635,0.9668486,"('foolish', 'wise')",0.35194296,0.10048659,-0.22094376,-0.26680413,0.4033209,0.2668437,-0.1364772
60,-0.8686837,-0.7990708,"('inefficient', 'efficient')",0.6918049,0.96120477,1.1028721,1.2974397,0.3086644,0.4865246,0.1778602
61,1.1344395,1.0876629,"('illogical', 'logical')",-0.29483035,-0.35860968,0.7121678,0.6952332,0.517259,0.4747622,-0.0424968
62,-0.21363243,-0.110750005,"('incompetent', 'brilliant')",0.4283142,0.6234168,0.6442435,0.7861043,0.2863084,0.4329237,0.1466153
63,0.15339756,0.110702075,"('unperceptive', 'insightful')",0.53510356,0.5653936,0.4101615,0.48223895,0.3662209,0.3861116,0.0198907
64,0.81891406,0.8842853,"('shy', 'confident')",0.77615446,0.80661786,-5.651683,-5.729391,-1.3522048,-1.3461626,0.0060422
65,-0.6301948,-0.61954576,"('insecure', 'secure')",-0.049720082,0.025201954,0.42540315,0.49284983,-0.0848372,-0.0338313,0.0510059
66,-0.90223056,-0.90892243,"('inactive', 'active')",0.29970598,0.20180544,0.13013542,0.057796553,-0.1574631,-0.2164401,-0.058977
67,-0.68633115,-0.7034594,"('doubtful', 'determined')",1.0908098,1.1224546,0.32528335,0.29836327,0.243254,0.2391195,-0.0041345
68,-0.44810826,-0.46951893,"('dependent', 'independent')",0.022261236,-0.018665068,-0.9409545,-0.87523043,-0.4556005,-0.4544715,0.001129
69,0.25112236,0.27277303,"('lazy', 'industrious')",0.3192248,0.18182606,-1.3856623,-1.5231979,-0.2717717,-0.3561996,-0.0844279
70,-0.88170606,-0.82004756,"('lethargic', 'energetic')",0.5500555,0.7336867,0.5661156,0.5976974,0.078155,0.1704455,0.0922905
71,0.48665464,0.46545562,"('diffident', 'self-confident')",-0.07180263,-0.13037723,0.8010144,0.81208324,0.4052888,0.3823872,-0.0229016
72,0.79032797,0.7978438,"('unambitious', 'ambitious')",1.0570933,1.0198892,0.15492862,0.262504,0.66745,0.6934124,0.0259624
73,1.1236318,1.1861811,"('helpless', 'self-reliant')",0.7084522,0.705129,-3.6649532,-3.661893,-0.6109564,-0.5901943,0.0207621
74,-0.21640147,-0.18883553,"('undedicated', 'dedicated')",0.66535556,0.7670287,-0.20362139,-0.22663748,0.0817776,0.1171852,0.0354076
75,-0.8512454,-0.8605955,"('meek', 'impulsive')",-0.11019035,-0.16919789,-1.2359366,-1.2610605,-0.7324575,-0.763618,-0.0311605
76,-0.81182045,-0.7454824,"('anxious', 'daring')",1.1108499,1.3801165,0.48364717,0.5897703,0.2608922,0.4081348,0.1472426
77,0.05875861,0.074800804,"('unmotivated', 'motivated')",0.26262474,0.27260813,-0.8703098,-0.82000226,-0.1829755,-0.1575311,0.0254444
78,0.21173769,0.16949487,"('nonresilient', 'resilient')",-0.49298972,-0.52734274,0.020452993,0.06401181,-0.086933,-0.0979454,-0.0110124
79,0.23416394,0.1816903,"('wavering', 'unwavering')",-0.081711926,-0.3064662,-0.4148041,-0.36335555,-0.0874507,-0.1627105,-0.0752598
80,-0.3825182,-0.3344582,"('dominated', 'dominating')",0.060906574,0.1903345,-0.3930452,-0.42861974,-0.2382189,-0.1909145,0.0473044
81,-2.6653614,-2.6565864,"('submissive', 'aggressive')",0.19224772,0.35011083,-0.27385855,-0.18995237,-0.9156574,-0.8321427,0.0835147
82,-1.0507708,-1.0978142,"('poor', 'rich')",0.0007188767,-0.16398543,5.334694,5.4578533,1.4282141,1.3986845,-0.0295296
83,-0.3476168,-0.29185924,"('powerless', 'powerful')",0.22717229,0.29647762,-0.11966654,-0.102336586,-0.080037,-0.0325727,0.0474643
84,1.142158,1.1363797,"('inferior', 'superior')",-0.41044566,-0.4955429,-0.32192117,-0.3283221,0.1365971,0.1041716,-0.0324255
85,2.167564,2.162185,"('insignificant', 'prestigious')",-0.18089437,-0.35823146,-0.7668329,-0.79860735,0.4066122,0.3351154,-0.0714968
86,-1.3510776,-1.4044936,"('uninfluential', 'influential')",-0.21770197,-0.33816868,0.28010857,0.17994401,-0.429557,-0.5209061,-0.0913491
87,-0.07684988,-0.083156854,"('unsuccessful', 'successful')",0.42144763,0.36732218,0.089159444,0.06484753,0.1445857,0.1163376,-0.0282481
88,-0.2718925,-0.32165605,"('low', 'eminent')",-0.16951382,-0.272336,-0.16076934,-0.17515919,-0.2007252,-0.2563837,-0.0556585
