,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.41225004,-0.4387431,"('disloyal', 'loyal')",0.50671893,0.4014587,1.0920967,0.9445917,0.3955219,0.3024358,-0.0930861
29,0.09250578,0.004544057,"('unfair', 'fair')",-0.42074051,-0.47107664,-0.5996303,-0.73412925,-0.3092883,-0.4002206,-0.0909323
30,0.76328576,0.84103394,"('intolerant', 'tolerant')",1.7170993,1.7352924,1.3470893,1.3612937,1.2758248,1.3125401,0.0367153
31,-1.3139685,-1.172106,"('evil', 'good')",-1.7682695,-1.8005774,-1.0019085,-1.0035815,-1.3613822,-1.3254217,0.0359605
32,-0.020673415,0.014025534,"('unkind', 'kind')",1.3912988,1.3609742,1.272516,1.0913551,0.8810471,0.8221183,-0.0589288
33,0.1745767,0.02411204,"('wrong', 'right')",0.24506421,0.19340667,-0.51346856,-0.5521314,-0.0312759,-0.1115376,-0.0802617
34,-0.03186963,0.19042823,"('mean', 'honorable')",0.71079886,0.82554436,5.751724,5.839011,2.143551,2.2849946,0.1414436
35,-0.25131,-0.3765038,"('corrupt', 'incorrupt')",-1.7231233,-1.8336785,-0.25430024,-0.33844215,-0.7429112,-0.8495414,-0.1066302
36,-0.95113105,-0.8402452,"('hostile', 'amicable')",-2.0496833,-2.1733372,0.188957,0.13432193,-0.9372858,-0.9597535,-0.0224677
37,-0.0755626,-0.013000395,"('fake', 'genuine')",0.57954776,0.64155275,0.42747492,0.43269023,0.3104867,0.3537475,0.0432608
38,-0.31415236,-0.32464936,"('untruthful', 'truthful')",-0.15984851,-0.18163301,0.020792844,0.09277086,-0.1510693,-0.1378372,0.0132321
39,0.9504495,0.99956393,"('exploitative', 'cooperative')",1.2123523,1.1726353,-0.0061999112,-0.033272587,0.7188673,0.7129756,-0.0058917
40,-0.23662229,-0.16887611,"('stingy', 'generous')",0.36669192,0.39131007,-1.1764237,-1.2071983,-0.3487847,-0.3282548,0.0205299
41,-0.064359516,0.1334342,"('unforgiving', 'forgiving')",0.95220053,1.0210341,0.5759148,0.5622463,0.4879186,0.5722382,0.0843196
42,1.0202513,1.2157332,"('unreliable', 'reliable')",0.9823073,1.2678393,-2.3781087,-2.1026697,-0.1251833,0.1269676,0.2521509
43,-0.4513567,-0.24149159,"('irresponsible', 'responsible')",1.2342156,1.3590286,0.5343417,0.5080123,0.4390669,0.5418498,0.1027829
44,0.313927,0.2823562,"('prejudiced', 'unprejudiced')",-0.09135367,-0.08114214,-1.5100108,-1.4831494,-0.4291459,-0.4273118,0.0018341
45,-0.829558,-0.54647714,"('incompetent', 'competent')",1.6143103,1.6553453,0.058252275,-0.07319499,0.2810015,0.3452244,0.0642229
46,0.039313998,0.23228991,"('uncompetitive', 'competitive')",1.4587328,1.5418283,-0.18692544,-0.22547671,0.4370405,0.5162138,0.0791733
47,0.47486648,0.5978261,"('stupid', 'smart')",1.6313794,1.6296982,5.329184,5.2422833,2.4784765,2.4899359,0.0114594
48,-0.08423313,0.034441788,"('unintelligent', 'intelligent')",-0.013138175,0.025006633,0.6491309,0.6339001,0.1839199,0.2311162,0.0471963
49,-0.14888117,0.06536,"('unable', 'able')",0.4245904,0.5915637,0.10483375,0.27736497,0.1268477,0.3114296,0.1845819
50,0.801337,0.91357106,"('clumsy', 'skillful')",0.17536573,0.30149037,0.08132431,0.108447194,0.3526757,0.4411695,0.0884938
51,-0.5279155,-0.6958742,"('uneducated', 'educated')",0.57752734,0.45076245,0.33913165,0.20589419,0.1295812,-0.0130725,-0.1426537
52,-0.18597579,-0.4309395,"('irrational', 'rational')",-0.07199746,-0.33704597,0.03968308,-0.11105851,-0.0727634,-0.2930147,-0.2202513
53,-1.7627505,-1.6140696,"('uncreative', 'creative')",-0.46782133,-0.43565094,1.0355316,1.054814,-0.3983467,-0.3316355,0.0667112
54,-0.7581428,-0.7545412,"('incapable', 'capable')",0.17373578,0.16570026,1.0133923,1.0531627,0.1429951,0.1547739,0.0117788
55,0.05740164,0.30518603,"('incompetent', 'clever')",0.6314289,0.74466544,0.20665507,0.145206,0.2984952,0.3983525,0.0998573
56,0.38412714,0.40354523,"('impractical', 'practical')",1.5070765,1.5666659,0.10589008,0.13689622,0.6656979,0.7023691,0.0366712
57,-0.97954863,-0.8024119,"('unimaginative', 'imaginative')",-0.51033974,-0.4979514,-1.9896364,-1.9477155,-1.1598416,-1.0826929,0.0771487
58,-0.37633285,-0.26629075,"('undiscriminating', 'discriminating')",0.2917526,0.31926247,0.23288429,0.24273214,0.0494347,0.098568,0.0491333
59,0.7422998,0.6607947,"('foolish', 'wise')",0.04728011,-0.032014843,0.23367094,0.25444776,0.3410836,0.2944092,-0.0466744
60,0.6481788,0.77943784,"('inefficient', 'efficient')",2.4441795,2.5451567,0.07669799,0.114099205,1.0563521,1.1462313,0.0898792
61,-0.19696055,-0.31576115,"('illogical', 'logical')",0.7557903,0.49375033,0.23522988,0.026546216,0.2646865,0.0681785,-0.196508
62,0.20706144,0.32304165,"('incompetent', 'brilliant')",1.4079523,1.5268886,0.06950458,0.17268129,0.5615061,0.6742039,0.1126978
63,-0.103844844,0.026708467,"('unperceptive', 'insightful')",1.8621655,1.9058077,1.1334325,1.2077425,0.9639177,1.0467529,0.0828352
64,0.37169588,0.20312943,"('shy', 'confident')",0.23350567,0.18571779,-5.8210363,-5.7049217,-1.7386115,-1.7720248,-0.0334133
65,0.8931671,0.7485244,"('insecure', 'secure')",0.54548913,0.4529369,-0.2180934,-0.2953279,0.4068543,0.3020445,-0.1048098
66,-1.2734394,-1.2690423,"('inactive', 'active')",-0.14432824,-0.12448204,0.99179167,0.9521697,-0.141992,-0.1471182,-0.0051262
67,0.78125346,0.5249021,"('doubtful', 'determined')",0.7934614,0.80893993,-0.49559423,-0.53314334,0.3597069,0.2668996,-0.0928073
68,-0.08366564,-0.19353203,"('dependent', 'independent')",0.35963297,0.28735495,-0.39402482,-0.36521044,-0.0393525,-0.0904625,-0.05111
69,0.20810348,0.18446255,"('lazy', 'industrious')",0.671487,0.7653959,-0.51748836,-0.3613372,0.1207007,0.1961737,0.075473
70,0.31827402,0.48985064,"('lethargic', 'energetic')",1.0175905,1.1668029,0.57924294,0.63815576,0.6383692,0.7649364,0.1265672
71,0.14153245,0.23653756,"('diffident', 'self-confident')",1.2391231,1.2879857,0.5311842,0.49436647,0.6372799,0.6729632,0.0356833
72,-0.35764986,-0.4233519,"('unambitious', 'ambitious')",-0.84899694,-0.7686399,-1.0200683,-0.99419576,-0.7422384,-0.7287292,0.0135092
73,1.1335474,1.0264735,"('helpless', 'self-reliant')",-0.55747765,-0.5495122,-2.8364754,-2.6829479,-0.7534685,-0.7353288,0.0181397
74,0.03243891,0.2133827,"('undedicated', 'dedicated')",0.66434586,0.7695865,0.42003113,0.4092204,0.372272,0.4640632,0.0917912
75,-0.35278437,-0.41693366,"('meek', 'impulsive')",-1.6456043,-1.5700153,-0.5039644,-0.40689367,-0.8341177,-0.7979476,0.0361701
76,0.50440806,0.68203545,"('anxious', 'daring')",1.2488213,1.4475437,0.14987242,0.22624037,0.6343673,0.7852732,0.1509059
77,-0.49770424,-0.44767684,"('unmotivated', 'motivated')",0.35371834,0.35274774,-1.1247852,-1.1090955,-0.4229237,-0.4013415,0.0215822
78,-0.96961987,-0.7203547,"('nonresilient', 'resilient')",0.775955,0.94811946,0.019465502,0.12772745,-0.0580664,0.1184974,0.1765638
79,-1.2455083,-1.2985632,"('wavering', 'unwavering')",-1.7455809,-1.7758046,-0.1869066,-0.08850878,-1.059332,-1.0542923,0.0050397
80,0.59556526,0.40455672,"('dominated', 'dominating')",0.659605,0.6187724,-1.1699523,-1.2078179,0.028406,-0.0614963,-0.0899023
81,0.8403348,0.5155604,"('submissive', 'aggressive')",1.3427559,1.252467,-0.42055523,-0.43805853,0.5875118,0.443323,-0.1441888
82,-0.7790973,-0.7010533,"('poor', 'rich')",0.32478198,0.3794985,5.889359,5.7732997,1.8116813,1.8172483,0.005567
83,0.061093822,-0.05126564,"('powerless', 'powerful')",0.2727254,0.27259797,-0.95794696,-1.0260514,-0.2080426,-0.2682397,-0.0601971
84,0.8472745,0.60425407,"('inferior', 'superior')",0.3857203,0.35322946,0.7910944,0.75310165,0.6746964,0.570195,-0.1045014
85,-0.45923024,-0.4783486,"('insignificant', 'prestigious')",-0.8851241,-0.9447154,0.51058656,0.565253,-0.2779226,-0.285937,-0.0080144
86,-1.3180386,-1.3004436,"('uninfluential', 'influential')",0.043475974,-0.0423903,0.28551236,0.109801106,-0.3296834,-0.411011,-0.0813276
87,0.018378388,-0.21213281,"('unsuccessful', 'successful')",1.476765,1.3275012,0.6069753,0.5535484,0.7007062,0.5563056,-0.1444006
88,-0.37510177,-0.50014454,"('low', 'eminent')",0.19364464,0.12027066,0.18432422,0.19623557,0.0009557,-0.0612128,-0.0621685
