,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.013923906,-0.14509356,"('unsociable', 'sociable')",0.16124159,-0.057417225,-0.14400452,-0.259911,0.010387,-0.1541406,-0.1645276
1,0.20227891,0.19666788,"('unfriendly', 'friendly')",-0.017964125,-0.20909616,1.758017,1.6266793,0.6474439,0.5380837,-0.1093602
2,0.82362956,0.8274261,"('unlikable', 'likable')",1.7619756,1.8178726,0.5096612,0.62478846,1.0317554,1.0900291,0.0582737
3,-1.0285811,-0.89907473,"('repellent', 'pleasant')",0.48886526,0.5367066,0.34243366,0.37966767,-0.0657607,0.0057665,0.0715272
4,0.6230984,0.57941306,"('disliked', 'liked')",0.17385332,0.07557467,-6.5320916,-6.590568,-1.9117133,-1.9785268,-0.0668135
5,1.0267951,1.120797,"('distant', 'outgoing')",-0.59469366,-0.58983785,-0.10153143,-0.108752824,0.11019,0.1407355,0.0305455
6,0.794859,0.89992255,"('distant', 'open')",-0.77786934,-0.79191446,0.69622266,0.64517945,0.2377374,0.2510625,0.0133251
7,-0.5156524,-0.5818327,"('insensitive', 'sensitive')",0.554603,0.52636474,0.572656,0.54513973,0.2038688,0.1632239,-0.0406449
8,-0.032316286,-0.0704467,"('unaffectionate', 'affectionate')",-0.7816449,-0.799242,0.72846025,0.6701127,-0.0285003,-0.0665253,-0.038025
9,0.72033215,0.66027415,"('unaffectionate', 'caring')",0.22511482,0.13943422,1.2636869,1.2532278,0.736378,0.684312,-0.052066
10,-1.2338666,-1.3318822,"('unsympathetic', 'sympathetic')",-0.13957846,-0.15294196,-0.17211662,-0.1668613,-0.5151872,-0.5505618,-0.0353746
11,-0.2672995,-0.33539155,"('unhelpful', 'helpful')",-0.26043844,-0.277692,1.732401,1.8539654,0.4015543,0.4136273,0.012073
12,0.20654641,0.2784223,"('unsupportive', 'supportive')",0.2456709,0.33940676,-1.9887369,-1.9985765,-0.5121732,-0.4602491,0.0519241
13,-0.7968234,-0.8824908,"('impolite', 'polite')",0.07060167,0.065661326,-0.13908818,-0.17171192,-0.2884366,-0.3295138,-0.0410772
14,-0.073944986,-0.119762674,"('antisocial', 'social')",2.020051,2.0084136,-0.4040945,-0.4489591,0.5140038,0.4798973,-0.0341065
15,0.4610736,0.3134213,"('boring', 'funny')",-0.95460343,-1.0286772,0.39265603,0.32313135,-0.0336246,-0.1307082,-0.0970836
16,-0.33350176,-0.20814207,"('unpopular', 'popular')",-1.0309792,-0.97493345,0.4036641,0.42828748,-0.3202723,-0.251596,0.0686763
17,0.2852197,0.33674556,"('nasty', 'nice')",-0.7977897,-0.7413961,-0.37378561,-0.33012554,-0.2954519,-0.2449254,0.0505265
18,-0.008122362,0.009269401,"('disagreeable', 'welcoming')",-0.05900669,0.018803,-0.18985382,-0.20964539,-0.085661,-0.0605243,0.0251367
19,-0.06421623,-0.023376778,"('inhospitable', 'hospitable')",-0.66869485,-0.63178164,-0.0040500583,0.059308738,-0.2456537,-0.1986165,0.0470372
20,-0.9201842,-0.849511,"('rough', 'thoughtful')",0.11523716,0.20297582,0.9870381,0.97512716,0.060697,0.1095306,0.0488336
21,-1.1147316,-1.195316,"('immoral', 'moral')",0.48125285,0.4113599,-0.61054575,-0.6101672,-0.4146748,-0.4647078,-0.050033
22,-0.85236275,-0.9589549,"('untrustworthy', 'trustworthy')",-0.21090022,-0.25655997,-0.8378504,-0.8919948,-0.6337044,-0.7025032,-0.0687988
23,-0.4065118,-0.511138,"('insincere', 'sincere')",-0.0007413402,-0.120798305,5.853748,5.769442,1.8154982,1.7125018,-0.1029964
24,0.18018079,0.05385895,"('dishonest', 'honest')",-0.5793209,-0.6025888,0.72465956,0.6635631,0.1085065,0.0382777,-0.0702288
25,0.27124518,0.23670024,"('egoistic', 'altruistic')",0.70800275,0.61216515,1.4789671,1.454319,0.819405,0.7677282,-0.0516768
26,0.64452785,0.6330921,"('hardhearted', 'benevolent')",1.5054988,1.5102669,1.7846358,1.7159511,1.3115541,1.2864367,-0.0251174
27,0.12483758,0.17107971,"('hardhearted', 'softhearted')",0.09782723,0.10110946,1.5757012,1.4286587,0.5994554,0.5669493,-0.0325061
28,-0.38854706,-0.59834814,"('disloyal', 'loyal')",0.079412594,-0.12829728,1.1837736,1.120802,0.2915464,0.1313855,-0.1601609
29,0.016153388,-0.02650109,"('unfair', 'fair')",-0.30997303,-0.3579497,-0.35770884,-0.48442674,-0.2171762,-0.2896258,-0.0724496
