,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.09910875,-0.32869542,"('unsociable', 'sociable')",0.78308326,0.6955967,0.07925313,0.061051764,0.2544092,0.142651,-0.1117582
1,0.63345164,0.42234623,"('unfriendly', 'friendly')",-0.54786915,-0.7041452,1.4824111,1.3329228,0.5226645,0.3503746,-0.1722899
2,0.9692225,0.99224687,"('unlikable', 'likable')",0.88857746,0.842578,0.54867435,0.5674689,0.8021581,0.8007646,-0.0013935
3,-0.7490412,-0.6653298,"('repellent', 'pleasant')",-0.49093,-0.3062454,0.6923079,0.7817411,-0.1825544,-0.063278,0.1192764
4,0.16023406,0.20072831,"('disliked', 'liked')",-0.08232272,-0.08588672,-7.3641157,-7.405017,-2.4287348,-2.4300585,-0.0013237
5,0.38715196,0.40493405,"('distant', 'outgoing')",-0.69693434,-0.8275579,-0.31585258,-0.41166016,-0.208545,-0.2780947,-0.0695497
6,0.14558595,0.18169771,"('distant', 'open')",-1.249439,-1.3669116,-0.20197254,-0.32664812,-0.4352752,-0.503954,-0.0686788
7,0.374026,0.3544889,"('insensitive', 'sensitive')",-0.05296807,0.12138808,0.7259608,0.8157177,0.3490063,0.4305316,0.0815253
8,0.35333222,0.2198965,"('unaffectionate', 'affectionate')",-0.7443909,-0.92155033,0.68503565,0.5473121,0.0979923,-0.0514473,-0.1494396
9,1.4064134,1.2856491,"('unaffectionate', 'caring')",-0.19922121,-0.2784884,1.4392097,1.3999068,0.882134,0.8023558,-0.0797782
10,-0.5057448,-0.6223041,"('unsympathetic', 'sympathetic')",-0.5294072,-0.4165799,-0.09000304,-0.034207147,-0.3750517,-0.357697,0.0173547
11,0.29472107,0.33874953,"('unhelpful', 'helpful')",0.55596507,0.6384886,1.9134005,2.0210047,0.9213622,0.9994143,0.0780521
12,0.9578872,0.9275974,"('unsupportive', 'supportive')",0.5571769,0.66512233,-1.9221334,-1.8760897,-0.1356898,-0.0944566,0.0412332
13,0.33705363,0.21830197,"('impolite', 'polite')",0.75084245,0.7195698,-0.25594935,-0.18971398,0.2773156,0.2493859,-0.0279297
14,-0.33926037,-0.40191916,"('antisocial', 'social')",1.3806317,1.4113346,0.06865133,0.13637191,0.3700076,0.3819292,0.0119216
