,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5440952,-1.5969105,"('unsociable', 'sociable')",0.92829484,0.8300835,-0.6404791,-0.7849951,-0.4187598,-0.517274,-0.0985142
1,-1.0922183,-1.0329946,"('unfriendly', 'friendly')",-0.32603356,-0.41745996,1.9014499,1.7997501,0.161066,0.1164318,-0.0446342
2,0.5189176,0.5653772,"('unlikable', 'likable')",1.0976903,1.2097715,0.6981348,0.8084405,0.7715809,0.8611964,0.0896155
3,-1.115512,-0.9942813,"('repellent', 'pleasant')",0.31743485,0.40322936,0.17250602,0.2014756,-0.2085237,-0.1298588,0.0786649
4,0.53696764,0.57037544,"('disliked', 'liked')",-0.6305125,-0.59168863,-5.987889,-5.946433,-2.0271446,-1.9892488,0.0378958
5,0.5450892,0.6524808,"('distant', 'outgoing')",-1.4735107,-1.3972869,0.14759254,0.18577623,-0.2602763,-0.1863433,0.073933
6,0.42306784,0.5672331,"('distant', 'open')",-1.7741536,-1.673758,0.8098732,0.83049667,-0.1804042,-0.0920094,0.0883948
7,-0.40145284,-0.37075916,"('insensitive', 'sensitive')",1.3238273,1.3691833,0.8112917,0.7974752,0.5778887,0.5986331,0.0207444
8,-1.0044824,-0.9884852,"('unaffectionate', 'affectionate')",-1.0155821,-1.0174847,0.95350087,0.90418714,-0.3555212,-0.3672609,-0.0117397
9,-0.82196385,-0.76628655,"('unaffectionate', 'caring')",0.2340641,0.25524813,1.2118771,1.2120881,0.2079925,0.2336832,0.0256907
10,-1.9813908,-1.945453,"('unsympathetic', 'sympathetic')",0.7939768,0.855708,-0.47559056,-0.49860007,-0.5543349,-0.5294484,0.0248865
11,-0.6654177,-0.6065449,"('unhelpful', 'helpful')",0.9400761,1.0060077,1.4668669,1.5684786,0.5805084,0.6559804,0.075472
12,0.32686737,0.5015485,"('unsupportive', 'supportive')",1.4884467,1.6539855,-1.4319847,-1.4007212,0.1277765,0.2516043,0.1238278
13,-0.32900575,-0.40520748,"('impolite', 'polite')",0.97198904,0.9106107,-0.5001036,-0.62892026,0.0476266,-0.0411724,-0.088799
14,-0.8083726,-0.8440813,"('antisocial', 'social')",1.7616345,1.758652,-1.0146396,-1.0649984,-0.0204593,-0.0501426,-0.0296833
15,0.91251767,0.83315635,"('boring', 'funny')",-0.2687668,-0.25013995,0.5264427,0.49534488,0.3900646,0.3594538,-0.0306108
16,-0.62119377,-0.5730709,"('unpopular', 'popular')",-0.93325794,-0.8534313,0.48343465,0.532303,-0.3570057,-0.2980664,0.0589393
17,0.22479641,0.31801176,"('nasty', 'nice')",-0.20974816,-0.09904766,-0.36691707,-0.26242563,-0.1172896,-0.0144872,0.1028024
