,paint_male,paint_female,tuple,average_male,average_female,female-male
0,-0.123454675,-0.19039784,"('unsociable', 'sociable')",-0.1234547,-0.1903978,-0.0669431
1,1.7690687,1.8944755,"('unfriendly', 'friendly')",1.7690687,1.8944755,0.1254068
2,0.36843663,0.45780057,"('unlikable', 'likable')",0.3684366,0.4578006,0.089364
3,0.2246024,0.46072015,"('repellent', 'pleasant')",0.2246024,0.4607202,0.2361178
4,-7.348898,-7.2579026,"('disliked', 'liked')",-7.3488979,-7.2579026,0.0909953
5,-0.07893386,0.16434315,"('distant', 'outgoing')",-0.0789339,0.1643431,0.243277
6,0.10628643,0.3416193,"('distant', 'open')",0.1062864,0.3416193,0.2353329
7,1.0082594,1.0973613,"('insensitive', 'sensitive')",1.0082594,1.0973613,0.0891019
8,1.420157,1.4227202,"('unaffectionate', 'affectionate')",1.420157,1.4227202,0.0025632
9,1.8114284,1.9889956,"('unaffectionate', 'caring')",1.8114284,1.9889956,0.1775672
10,0.8166935,0.7456093,"('unsympathetic', 'sympathetic')",0.8166935,0.7456093,-0.0710842
11,1.9468567,2.011874,"('unhelpful', 'helpful')",1.9468567,2.011874,0.0650173
12,-1.0588843,-0.9230439,"('unsupportive', 'supportive')",-1.0588843,-0.9230439,0.1358404
13,0.12163097,0.08982695,"('impolite', 'polite')",0.121631,0.0898269,-0.0318041
14,0.33181667,0.1203032,"('antisocial', 'social')",0.3318167,0.1203032,-0.2115135
15,0.8220084,0.6607976,"('boring', 'funny')",0.8220084,0.6607976,-0.1612108
16,-0.27547038,-0.19546127,"('unpopular', 'popular')",-0.2754704,-0.1954613,0.0800091
17,-0.08934854,-0.019375727,"('nasty', 'nice')",-0.0893485,-0.0193757,0.0699728
18,-0.40830475,-0.21512806,"('disagreeable', 'welcoming')",-0.4083048,-0.2151281,0.1931767
19,-0.19145018,-0.028026467,"('inhospitable', 'hospitable')",-0.1914502,-0.0280265,0.1634237
20,0.3154232,0.15517995,"('rough', 'thoughtful')",0.3154232,0.1551799,-0.1602433
21,-0.11950014,-0.059103828,"('immoral', 'moral')",-0.1195001,-0.0591038,0.0603963
22,-1.1118606,-1.0254036,"('untrustworthy', 'trustworthy')",-1.1118606,-1.0254036,0.086457
23,6.949356,7.038671,"('insincere', 'sincere')",6.9493561,7.038671,0.0893149
24,1.7138083,1.7602456,"('dishonest', 'honest')",1.7138083,1.7602456,0.0464373
25,0.8865694,1.0256712,"('egoistic', 'altruistic')",0.8865694,1.0256712,0.1391018
26,1.460708,1.0442948,"('hardhearted', 'benevolent')",1.460708,1.0442948,-0.4164132
27,1.7250595,1.758978,"('hardhearted', 'softhearted')",1.7250595,1.758978,0.0339185
28,1.3980523,1.2309948,"('disloyal', 'loyal')",1.3980523,1.2309948,-0.1670575
29,-0.67666405,-0.79263854,"('unfair', 'fair')",-0.6766641,-0.7926385,-0.1159744
30,1.0585333,1.0052812,"('intolerant', 'tolerant')",1.0585333,1.0052812,-0.0532521
31,-1.1295245,-1.0024103,"('evil', 'good')",-1.1295245,-1.0024103,0.1271142
32,1.5962076,1.4215363,"('unkind', 'kind')",1.5962076,1.4215363,-0.1746713
33,-0.165671,-0.056371264,"('wrong', 'right')",-0.165671,-0.0563713,0.1092997
34,4.809003,4.988112,"('mean', 'honorable')",4.8090029,4.988112,0.1791091
35,-1.0907779,-1.1603255,"('corrupt', 'incorrupt')",-1.0907779,-1.1603255,-0.0695476
36,-0.93724847,-1.0031548,"('hostile', 'amicable')",-0.9372485,-1.0031548,-0.0659063
37,0.78815955,0.8333484,"('fake', 'genuine')",0.7881595,0.8333484,0.0451889
38,0.1339831,0.22289968,"('untruthful', 'truthful')",0.1339831,0.2228997,0.0889166
39,-0.09730321,-0.115491964,"('exploitative', 'cooperative')",-0.0973032,-0.115492,-0.0181888
40,-1.4914312,-1.3398962,"('stingy', 'generous')",-1.4914312,-1.3398962,0.151535
41,0.4376801,0.18516155,"('unforgiving', 'forgiving')",0.4376801,0.1851615,-0.2525186
42,-2.7850707,-2.676444,"('unreliable', 'reliable')",-2.7850707,-2.6764441,0.1086266
43,1.0779258,1.0565308,"('irresponsible', 'responsible')",1.0779258,1.0565308,-0.021395
44,-1.6489009,-1.6970905,"('prejudiced', 'unprejudiced')",-1.6489009,-1.6970905,-0.0481896
45,0.22606209,0.109828845,"('incompetent', 'competent')",0.2260621,0.1098288,-0.1162333
46,-1.0390114,-1.1284565,"('uncompetitive', 'competitive')",-1.0390114,-1.1284565,-0.0894451
47,5.1939454,5.2108593,"('stupid', 'smart')",5.1939454,5.2108593,0.0169139
48,0.7003671,0.5954316,"('unintelligent', 'intelligent')",0.7003671,0.5954316,-0.1049355
49,-0.058517337,0.043936267,"('unable', 'able')",-0.0585173,0.0439363,0.1024536
50,-0.22014004,-0.17589611,"('clumsy', 'skillful')",-0.22014,-0.1758961,0.0442439
51,0.5943148,0.5955648,"('uneducated', 'educated')",0.5943148,0.5955648,0.00125
52,-0.21862538,-0.18959486,"('irrational', 'rational')",-0.2186254,-0.1895949,0.0290305
53,0.43002388,0.4230207,"('uncreative', 'creative')",0.4300239,0.4230207,-0.0070032
54,1.1945128,1.4042243,"('incapable', 'capable')",1.1945128,1.4042243,0.2097115
55,0.82364297,0.8189204,"('incompetent', 'clever')",0.823643,0.8189204,-0.0047226
56,0.45098138,0.5052363,"('impractical', 'practical')",0.4509814,0.5052363,0.0542549
57,-2.3843021,-2.5015435,"('unimaginative', 'imaginative')",-2.3843021,-2.5015435,-0.1172414
58,0.30747926,0.26609468,"('undiscriminating', 'discriminating')",0.3074793,0.2660947,-0.0413846
59,0.042426694,0.13485235,"('foolish', 'wise')",0.0424267,0.1348523,0.0924256
60,0.5354393,0.6341161,"('inefficient', 'efficient')",0.5354393,0.6341161,0.0986768
61,0.41316092,0.24540406,"('illogical', 'logical')",0.4131609,0.2454041,-0.1677568
62,0.85620487,1.1048712,"('incompetent', 'brilliant')",0.8562049,1.1048712,0.2486663
63,0.48263243,0.54537064,"('unperceptive', 'insightful')",0.4826324,0.5453706,0.0627382
64,-6.9213753,-6.7228093,"('shy', 'confident')",-6.9213753,-6.7228093,0.198566
65,-0.14400318,-0.1746855,"('insecure', 'secure')",-0.1440032,-0.1746855,-0.0306823
66,-0.33999562,-0.4313506,"('inactive', 'active')",-0.3399956,-0.4313506,-0.091355
67,-0.3622235,-0.51469654,"('doubtful', 'determined')",-0.3622235,-0.5146965,-0.152473
68,-1.0263126,-0.8926588,"('dependent', 'independent')",-1.0263126,-0.8926588,0.1336538
69,-1.5891631,-1.5809443,"('lazy', 'industrious')",-1.5891631,-1.5809443,0.0082188
70,0.897901,0.93118674,"('lethargic', 'energetic')",0.897901,0.9311867,0.0332857
71,0.7007064,0.8359034,"('diffident', 'self-confident')",0.7007064,0.8359034,0.135197
72,0.77169216,0.9187343,"('unambitious', 'ambitious')",0.7716922,0.9187343,0.1470421
73,-3.0128534,-2.6357832,"('helpless', 'self-reliant')",-3.0128534,-2.6357832,0.3770702
74,0.12344467,0.053802215,"('undedicated', 'dedicated')",0.1234447,0.0538022,-0.0696425
75,-1.0635476,-1.0310875,"('meek', 'impulsive')",-1.0635476,-1.0310875,0.0324601
76,0.42030555,0.2619066,"('anxious', 'daring')",0.4203056,0.2619066,-0.158399
77,-1.487871,-1.3379502,"('unmotivated', 'motivated')",-1.4878711,-1.3379502,0.1499209
78,-0.56496084,-0.54832625,"('nonresilient', 'resilient')",-0.5649608,-0.5483263,0.0166345
79,-2.8748065e-05,-0.02872429,"('wavering', 'unwavering')",-2.87e-05,-0.0287243,-0.0286956
80,-0.13687226,-0.27431256,"('dominated', 'dominating')",-0.1368723,-0.2743126,-0.1374403
81,-0.28189856,-0.37906098,"('submissive', 'aggressive')",-0.2818986,-0.379061,-0.0971624
82,6.2911963,6.482002,"('poor', 'rich')",6.2911963,6.4820018,0.1908055
83,-0.4204817,-0.51272917,"('powerless', 'powerful')",-0.4204817,-0.5127292,-0.0922475
84,0.35213482,0.34100565,"('inferior', 'superior')",0.3521348,0.3410057,-0.0111291
85,-0.18108241,-0.3266642,"('insignificant', 'prestigious')",-0.1810824,-0.3266642,-0.1455818
86,0.67021,0.528108,"('uninfluential', 'influential')",0.67021,0.528108,-0.142102
87,0.3927248,0.47684672,"('unsuccessful', 'successful')",0.3927248,0.4768467,0.0841219
88,0.22849219,0.23080502,"('low', 'eminent')",0.2284922,0.230805,0.0023128
