,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9505978,0.8015286,"('unsociable', 'sociable')",-0.19471486,-0.21441549,0.21287462,0.06777182,2.265713,2.0630522,-0.0036051683,-0.12143393,0.6461731,0.5193006,-0.1268725
1,-1.0968293,-1.1491051,"('unfriendly', 'friendly')",-1.5848327,-1.6238099,-1.639731,-1.5521284,0.27216876,0.20363343,1.5826299,1.3707296,-0.4933189,-0.5501361,-0.0568172
2,0.96495056,1.0229859,"('unlikable', 'likable')",0.96721023,1.0107551,1.3688294,1.4764264,1.3830531,1.4051162,0.7192312,0.69755274,1.0806548,1.1225673,0.0419125
3,0.13569318,0.16869365,"('repellent', 'pleasant')",0.43324414,0.5911819,0.9250023,1.0190679,1.2714757,1.3441758,0.35719585,0.5313616,0.6245222,0.7308962,0.106374
4,-0.5854784,-0.59333813,"('disliked', 'liked')",-0.13544382,-0.20871969,-0.059393838,-0.100250214,-0.6109084,-0.81887084,-6.5253663,-6.7610893,-1.5833181,-1.6964537,-0.1131356
5,-0.4137718,-0.27548787,"('distant', 'outgoing')",0.07483354,0.057053983,-0.76448035,-0.61464554,-1.8316448,-1.7457503,-0.42309052,-0.5281066,-0.6716308,-0.6213873,0.0502435
6,-0.20815709,-0.042447463,"('distant', 'open')",-0.23684433,-0.14775346,-1.0651728,-0.84692836,-1.780959,-1.6768675,0.23114038,0.12649415,-0.6119986,-0.5175005,0.0944981
7,1.5362005,1.5339923,"('insensitive', 'sensitive')",0.6374917,0.7620651,1.3198411,1.5172634,1.6721351,1.7606128,0.96309936,0.9897434,1.2257536,1.3127354,0.0869818
8,-1.6284071,-1.688199,"('unaffectionate', 'affectionate')",-0.97604734,-1.0742619,-1.6755811,-1.5693103,-2.2948618,-2.3070362,0.15411791,0.046680927,-1.2841558,-1.3184253,-0.0342695
9,-0.5970755,-0.69230086,"('unaffectionate', 'caring')",0.29964122,0.2884768,-0.82216024,-0.65344894,-0.111486144,-0.110089734,1.0611627,0.998572,-0.0339836,-0.0337582,0.0002254
10,0.5242895,0.4798496,"('unsympathetic', 'sympathetic')",0.16814566,0.31730825,0.69629085,0.8483372,1.1879095,1.1986384,-0.3679594,-0.37460494,0.4417352,0.4939057,0.0521705
11,2.0173955,1.89246,"('unhelpful', 'helpful')",1.6085237,1.6035125,1.1845438,1.1592202,1.3730156,1.4188994,2.0811968,2.0775862,1.652935,1.6303356,-0.0225994
12,1.7212263,1.8138081,"('unsupportive', 'supportive')",0.8703849,1.0461738,0.8995774,1.3008024,0.70734894,0.9036117,-2.2038374,-2.2375677,0.39894,0.5653656,0.1664256
13,1.7397989,1.6875821,"('impolite', 'polite')",0.9390775,0.99211895,1.3518994,1.340579,1.2505686,1.239531,-0.45803457,-0.47407585,0.964662,0.957147,-0.007515
14,2.752678,2.6479228,"('antisocial', 'social')",1.5461423,1.5030707,1.811362,1.8078685,2.0300303,2.0009763,-0.6137568,-0.57642436,1.5052913,1.4766827,-0.0286086
15,-0.05562726,-0.039617013,"('boring', 'funny')",0.4135596,0.35355517,0.14631842,0.022934876,0.15437225,0.22454062,0.6379307,0.5622302,0.2593107,0.2247288,-0.0345819
16,-1.9162822,-2.0221233,"('unpopular', 'popular')",-1.8587952,-1.8721755,-0.78243995,-0.89204264,-1.0096333,-1.0955057,0.6035044,0.61835515,-0.9927292,-1.0526984,-0.0599692
17,0.74768525,0.8037062,"('nasty', 'nice')",1.0949457,1.1266719,-0.20875694,-0.12905121,-0.48679036,-0.41697174,-0.671301,-0.6654693,0.0951565,0.1437772,0.0486207
18,-0.38565364,-0.27937633,"('disagreeable', 'welcoming')",0.12848301,0.23716128,-0.14730091,0.09054345,-0.66525495,-0.6106132,-0.38693658,-0.45336083,-0.2913326,-0.2031291,0.0882035
19,-0.47542274,-0.41730142,"('inhospitable', 'hospitable')",0.8786937,0.8599763,-0.47164705,-0.4020959,-0.30819303,-0.21040507,-0.20143521,-0.2976031,-0.1156009,-0.0934858,0.0221151
20,0.44755664,0.39311776,"('rough', 'thoughtful')",0.8601025,0.8773901,0.5352031,0.54978657,0.7827359,0.81279004,0.6932287,0.75036556,0.6637654,0.67669,0.0129246
21,2.6694205,2.5726671,"('immoral', 'moral')",2.0036392,2.0678964,1.408139,1.3680968,2.0462136,2.0949087,-0.19931278,-0.15193674,1.58562,1.5903265,0.0047065
22,1.0317421,1.0540794,"('untrustworthy', 'trustworthy')",0.80187833,0.8625622,1.1230934,1.1894,1.435035,1.4640018,-0.52655625,-0.5015896,0.7730384,0.8136907,0.0406523
23,2.431409,2.3079941,"('insincere', 'sincere')",1.3484006,1.3651714,0.87127864,0.85072756,2.4281516,2.474377,6.5357575,6.4999847,2.7229996,2.699651,-0.0233486
24,0.76158583,0.7640279,"('dishonest', 'honest')",0.32991225,0.3207046,0.3686456,0.48506746,1.0244123,1.0452135,0.97125614,0.843034,0.6911625,0.6916095,0.000447
25,-0.1089657,-0.13293433,"('egoistic', 'altruistic')",1.2946204,1.2602953,-0.78475285,-0.7481162,-1.2304395,-1.2627627,1.2198638,1.1250839,0.0780652,0.0483132,-0.029752
26,0.88789076,0.8656122,"('hardhearted', 'benevolent')",-0.013949115,0.01161997,0.33607587,0.45716238,1.0294887,0.971779,1.3555579,1.2382463,0.7190128,0.708884,-0.0101288
27,-0.9456078,-0.8375183,"('hardhearted', 'softhearted')",-0.096830025,0.054967683,-1.2297226,-0.9196258,0.12462918,0.2732913,1.420537,1.3229121,-0.1453989,-0.0211946,0.1242043
28,0.68667006,0.47006923,"('disloyal', 'loyal')",0.5635984,0.44841248,-0.057742402,-0.186566,0.09130528,-0.050318316,1.2163429,1.0218502,0.5000349,0.3406895,-0.1593454
29,-0.038346335,0.017794147,"('unfair', 'fair')",-0.99513507,-0.99622744,-1.0657362,-1.0622512,-0.14739019,-0.1833771,-0.35872108,-0.5107415,-0.5210657,-0.5469606,-0.0258949
30,2.3474696,2.2267637,"('intolerant', 'tolerant')",0.64418256,0.6027406,2.1079762,2.037493,2.4665337,2.4227748,1.6390634,1.5492018,1.841045,1.7677948,-0.0732502
31,-2.598248,-2.4838142,"('evil', 'good')",-1.9544048,-1.9560376,-2.1812243,-2.0209582,-2.7962368,-2.697686,-1.364773,-1.4674578,-2.1789774,-2.1251907,0.0537867
32,1.1906424,1.1559527,"('unkind', 'kind')",0.7122646,0.71791506,0.8692075,0.9629701,2.0158775,1.9507089,1.3967375,1.2429975,1.2369458,1.2061089,-0.0308369
33,0.82426393,0.88460386,"('wrong', 'right')",1.1529311,1.1452717,-0.16385491,-0.10974112,-0.6872496,-0.641996,-0.5883116,-0.59503305,0.1075558,0.1366211,0.0290653
34,1.0307889,1.01969,"('mean', 'honorable')",-0.10608582,-0.0835108,1.473275,1.529379,0.9876798,1.0720505,6.3626404,6.384669,1.9496597,1.9844555,0.0347958
35,-2.0497477,-2.087342,"('corrupt', 'incorrupt')",-0.5170342,-0.6949057,-1.6477078,-1.7444208,-2.8526592,-2.9028766,-0.24726495,-0.42987147,-1.4628828,-1.5718834,-0.1090006
36,-2.2809882,-2.359582,"('hostile', 'amicable')",-2.3666515,-2.4246912,-1.3269159,-1.4217803,-2.4688892,-2.623373,0.09930162,-0.0751937,-1.6688288,-1.780924,-0.1120952
37,0.7379423,0.76776886,"('fake', 'genuine')",0.6641217,0.64870125,0.21039855,0.3237089,0.27589473,0.36933702,0.41456768,0.38567767,0.460585,0.4990387,0.0384537
38,1.116255,1.0822474,"('untruthful', 'truthful')",0.44937932,0.35477,0.63222504,0.66708624,0.21946481,0.30072564,0.1493204,0.12472717,0.5133289,0.5059113,-0.0074176
39,2.0034885,1.9489927,"('exploitative', 'cooperative')",0.8511158,0.8590443,2.3958545,2.5107253,3.4402475,3.5334895,0.4882315,0.45147347,1.8357876,1.860745,0.0249574
40,0.8613129,0.9709865,"('stingy', 'generous')",-0.032563824,0.13599375,0.0977654,0.3117261,0.33952698,0.3181779,-1.7526234,-1.8606975,-0.0973164,-0.0247627,0.0725537
41,0.23976602,0.15118733,"('unforgiving', 'forgiving')",-0.19921109,-0.10525569,-0.55636704,-0.4923735,1.0287629,1.0531617,0.11448976,0.052175876,0.1254881,0.1317791,0.006291
42,1.7080437,1.8430653,"('unreliable', 'reliable')",1.4295332,1.6191918,0.89289856,1.1079259,1.1397841,1.2565377,-2.8162658,-2.7491295,0.4707987,0.6155181,0.1447194
43,1.4927496,1.5327915,"('irresponsible', 'responsible')",0.8904812,0.98709637,1.0533428,1.2664242,2.98002,3.1153798,1.1977521,1.2074597,1.5228691,1.6218304,0.0989613
44,0.8374152,0.91873616,"('prejudiced', 'unprejudiced')",0.1294407,0.17399715,0.35082075,0.3175019,-0.5851358,-0.5770251,-0.99207705,-0.9985195,-0.0519072,-0.0330619,0.0188453
45,0.3923933,0.31564513,"('incompetent', 'competent')",0.9472724,1.1039268,0.42861652,0.47544044,1.9768839,2.0385175,-0.15142725,-0.21802263,0.7187478,0.7431015,0.0243537
46,1.6021216,1.5196389,"('uncompetitive', 'competitive')",1.0027606,1.2009298,2.2053845,2.184401,1.4443884,1.4482849,-0.56833017,-0.5206385,1.1372649,1.1665232,0.0292583
47,1.3556806,1.3586197,"('stupid', 'smart')",0.6257123,0.5937644,0.95874065,1.0572063,1.383027,1.4828513,6.02618,6.163021,2.0698681,2.1310925,0.0612244
48,0.15568604,0.0053700116,"('unintelligent', 'intelligent')",-1.0574735,-1.05498,-0.527544,-0.60420597,0.057275385,-0.017273149,0.60721046,0.59044504,-0.1529691,-0.2161288,-0.0631597
49,-0.37454405,-0.37327513,"('unable', 'able')",0.1608996,0.2155219,0.70065475,0.79376596,0.09793724,0.14083922,-0.444447,-0.31357938,0.0281001,0.0926545,0.0645544
50,-0.566297,-0.6323908,"('clumsy', 'skillful')",-0.3538717,-0.422209,0.271303,0.40286207,-0.35081565,-0.36679983,0.31344765,0.3583318,-0.1372467,-0.1320411,0.0052056
51,0.2767828,0.14959121,"('uneducated', 'educated')",0.31559923,0.2802529,1.0422145,0.83086145,1.1989782,1.033388,0.8071618,0.73739505,0.7281473,0.6062977,-0.1218496
52,-0.3512363,-0.42869705,"('irrational', 'rational')",0.18976623,0.10889228,-1.0374713,-1.2066543,-0.49340644,-0.6311741,0.040969215,-0.13706642,-0.3302757,-0.4589399,-0.1286642
53,-0.32694474,-0.39116994,"('uncreative', 'creative')",-0.81670386,-0.850863,0.24725696,0.26627454,0.08900306,0.023173237,1.4076798,1.2590353,0.1200583,0.06129,-0.0587683
54,-0.869739,-0.8322645,"('incapable', 'capable')",0.33969563,0.3283275,0.019442223,0.026763242,0.41558027,0.41832694,1.0583184,1.0849873,0.1926595,0.2052281,0.0125686
55,1.2686465,1.1811123,"('incompetent', 'clever')",1.1958299,1.340046,1.0402356,1.0655589,1.5189351,1.5330408,-0.014095992,0.065143004,1.0019103,1.0369802,0.0350699
56,3.4731312,3.389125,"('impractical', 'practical')",2.9097893,2.901968,1.6862216,1.6804395,2.8874326,2.9699974,0.14381015,0.13375324,2.2200768,2.2150566,-0.0050202
57,1.0520161,0.99444586,"('unimaginative', 'imaginative')",-0.089927875,0.037816107,1.0809819,1.1095186,0.6392892,0.65218025,-2.623025,-2.5850842,0.0118669,0.0417753,0.0299084
58,-0.0055332463,-0.06645715,"('undiscriminating', 'discriminating')",0.0010801852,0.014381014,0.5465319,0.5114585,0.9452188,0.94693375,-0.021158855,-0.10863392,0.2932278,0.2595365,-0.0336913
59,-0.32947618,-0.2675534,"('foolish', 'wise')",-0.1777744,-0.26710492,-0.18975887,-0.16424963,-0.25635672,-0.1811792,0.37107646,0.33199507,-0.1164579,-0.1096184,0.0068395
60,1.9233817,1.8823818,"('inefficient', 'efficient')",1.511887,1.5727535,1.9239247,2.0040069,2.9865646,3.0574384,0.07605706,0.20324408,1.6843632,1.743965,0.0596018
61,0.6443273,0.56734085,"('illogical', 'logical')",0.4822634,0.42784265,0.36104938,0.20749775,1.2197742,1.1557102,0.17704087,0.0304296,0.576891,0.4777642,-0.0991268
62,1.2197698,1.1803914,"('incompetent', 'brilliant')",1.5657257,1.675322,1.4626023,1.5606028,2.2961383,2.4769547,0.22557785,0.3283456,1.3539628,1.4443233,0.0903605
63,0.9999869,0.92308927,"('unperceptive', 'insightful')",1.1895262,1.2592639,1.4226459,1.5742147,1.8816277,1.9626516,1.1339638,1.1979187,1.3255501,1.3834276,0.0578775
64,0.8448355,0.9222898,"('shy', 'confident')",0.85039365,0.7928733,1.2696745,1.2573426,1.1384392,1.1130894,-6.572181,-6.5114403,-0.4937676,-0.485169,0.0085986
65,1.1906067,1.1191014,"('insecure', 'secure')",-0.7590413,-0.71638376,0.89618397,0.80803865,2.6285906,2.5528133,-0.058010407,0.0028219288,0.7796659,0.7532783,-0.0263876
66,0.061001286,0.1382238,"('inactive', 'active')",-0.009145051,-0.020917661,0.93243617,0.93264174,-0.19822434,-0.24608226,0.70744294,0.67654943,0.2987022,0.296083,-0.0026192
67,1.0177066,1.0048379,"('doubtful', 'determined')",1.9297864,1.8393834,0.81114924,0.801069,0.59666944,0.66623443,-0.4455779,-0.45605275,0.7819467,0.7710943,-0.0108524
68,-0.9034802,-0.9307881,"('dependent', 'independent')",-1.0293086,-1.034762,0.45008105,0.33535337,-0.04592614,-0.06507097,-0.69326884,-0.7205261,-0.4443805,-0.4831588,-0.0387783
69,-0.5405221,-0.36430004,"('lazy', 'industrious')",-0.14310831,-0.15909332,0.22945961,0.33506924,0.18064523,0.26426795,-0.39169005,-0.34924644,-0.1330431,-0.0546605,0.0783826
70,1.9823351,1.9765266,"('lethargic', 'energetic')",1.4487681,1.5964617,2.2877336,2.473669,2.134804,2.2133868,1.2571882,1.3355411,1.8221657,1.919117,0.0969513
71,-0.21637145,-0.21413799,"('diffident', 'self-confident')",0.5033069,0.50804174,0.73655534,0.7900743,0.95281273,1.0193129,0.46680447,0.34892365,0.4886216,0.4904429,0.0018213
72,0.38516,0.40403128,"('unambitious', 'ambitious')",0.24748349,0.19516917,1.430698,1.5201776,0.28338307,0.31280887,-1.3853692,-1.2584528,0.1922711,0.2347469,0.0424758
73,0.6691794,0.69599867,"('helpless', 'self-reliant')",-0.20866105,-0.24185535,0.67800236,0.62493896,0.05173509,-0.028360024,-3.6040673,-3.5941732,-0.4827623,-0.5086902,-0.0259279
74,0.24534012,0.25560117,"('undedicated', 'dedicated')",0.75761294,0.849303,0.9847118,1.143467,1.5740062,1.6505367,0.27491778,0.23526122,0.7673178,0.8268338,0.059516
75,-1.5431818,-1.5485681,"('meek', 'impulsive')",-0.2520359,-0.24877012,0.25833508,0.13398501,-1.4911392,-1.501738,-0.22707658,-0.1456179,-0.6510197,-0.6621418,-0.0111221
76,1.2145799,1.209559,"('anxious', 'daring')",1.417195,1.5144976,0.82669735,0.83088094,1.7266201,1.7238423,0.4671284,0.46412632,1.1304441,1.1485812,0.0181371
77,0.35092807,0.31657457,"('unmotivated', 'motivated')",0.8063698,0.87621367,0.8880933,0.8157539,0.69921046,0.7206923,-0.6913905,-0.5426038,0.4106422,0.4373261,0.0266839
78,-0.8196673,-0.8805192,"('nonresilient', 'resilient')",-0.3538874,-0.2448132,-0.97778773,-0.8134049,-0.124212086,-0.038014892,0.009401452,0.14173591,-0.4532306,-0.3670033,0.0862273
79,0.33303297,0.29009727,"('wavering', 'unwavering')",-0.20555976,-0.28226757,-0.6045311,-0.6503435,-1.6359512,-1.6836962,-0.116775304,-0.1892176,-0.4459569,-0.5030855,-0.0571286
80,0.83308256,0.81947386,"('dominated', 'dominating')",1.6237494,1.6908729,1.2345543,1.1821593,1.3868423,1.3753933,-1.5259688,-1.4031405,0.7104519,0.7329518,0.0224999
81,2.0540445,1.9214702,"('submissive', 'aggressive')",1.043109,1.0188135,1.7672273,1.5572664,1.6999003,1.6727858,-0.68966657,-0.63053364,1.1749228,1.1079604,-0.0669624
82,-0.51208013,-0.57932997,"('poor', 'rich')",-0.26512542,-0.21373403,-0.29222256,-0.40830365,0.22863027,0.20086323,6.8397927,6.8910513,1.199799,1.1781094,-0.0216896
83,1.705448,1.5799079,"('powerless', 'powerful')",0.68272173,0.61124545,1.0648761,0.934916,0.10440935,0.02981073,-1.0384088,-1.0803139,0.5038093,0.4151132,-0.0886961
84,0.51907873,0.5242116,"('inferior', 'superior')",0.60707825,0.5698254,-0.44621688,-0.5285767,0.84744424,0.8036875,0.13197659,0.0674833,0.3318722,0.2873262,-0.044546
85,-0.90321,-0.9181574,"('insignificant', 'prestigious')",-1.5886035,-1.6980186,-0.9538659,-1.0490746,-2.1424959,-2.2369852,0.19091152,-0.05133725,-1.0794527,-1.1907146,-0.1112619
86,0.39246655,0.31207168,"('uninfluential', 'influential')",0.59477234,0.6404371,0.0022323728,0.013075322,1.1070882,1.0799484,-0.31471345,-0.35569984,0.3563692,0.3379666,-0.0184026
87,-0.26503578,-0.3596239,"('unsuccessful', 'successful')",0.17826766,0.16275008,0.5896304,0.43372476,1.5163873,1.4857689,0.37273395,0.4398595,0.4783967,0.4324959,-0.0459008
88,-0.32826743,-0.47460786,"('low', 'eminent')",-0.08074109,-0.22232175,0.46732786,0.2957619,-0.6375674,-0.7439904,0.35066587,0.24640995,-0.0457164,-0.1797496,-0.1340332
