,roper_male,roper_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.16148739,-0.3561056,"('unsociable', 'sociable')",-0.27864468,-0.42277953,-0.5951432,-0.7272816,-0.3450917,-0.5020556,-0.1569639
1,-1.2205514,-1.2812374,"('unfriendly', 'friendly')",0.07368145,-0.046531312,2.055819,2.0133333,0.302983,0.2285215,-0.0744615
2,0.7503203,0.85473007,"('unlikable', 'likable')",0.4108182,0.45782334,0.45911005,0.548589,0.5400829,0.6203808,0.0802979
3,-0.51375586,-0.3790411,"('repellent', 'pleasant')",0.19863157,0.21589002,-0.18813805,-0.18205146,-0.1677541,-0.1150675,0.0526866
4,-0.6713526,-0.6755305,"('disliked', 'liked')",-0.5771314,-0.6280641,-5.7806015,-5.9156613,-2.3430285,-2.4064186,-0.0633901
5,-0.7016354,-0.59305537,"('distant', 'outgoing')",-0.5296546,-0.49828714,0.016142,0.0465108,-0.4050494,-0.3482772,0.0567722
6,-1.0920565,-0.9216087,"('distant', 'open')",-0.9658497,-0.93154836,0.6362576,0.6316884,-0.4738828,-0.4071562,0.0667266
7,0.72406006,0.685579,"('insensitive', 'sensitive')",0.3492057,0.39614287,0.37763008,0.41423166,0.483632,0.4986512,0.0150192
8,-0.095373705,-0.07505162,"('unaffectionate', 'affectionate')",0.121723115,0.104707986,1.1317258,1.0875847,0.3860251,0.3724137,-0.0136114
9,-0.15603161,-0.17708007,"('unaffectionate', 'caring')",0.21295291,0.17015767,1.2298625,1.2239289,0.4289279,0.4056689,-0.023259
10,0.39264235,0.30208147,"('unsympathetic', 'sympathetic')",-0.30122855,-0.35036564,-0.7811424,-0.8266149,-0.2299095,-0.291633,-0.0617235
11,0.12133851,0.08377351,"('unhelpful', 'helpful')",1.0447178,1.0453019,1.3096833,1.3593313,0.8252465,0.8294689,0.0042224
12,0.7810863,0.8900426,"('unsupportive', 'supportive')",0.80483234,0.8884254,-1.6462058,-1.6359152,-0.0200957,0.0475176,0.0676133
13,0.84056526,0.73896635,"('impolite', 'polite')",0.066048026,0.035889216,-0.7777694,-0.8050589,0.042948,-0.0100678,-0.0530158
14,0.5427118,0.49534872,"('antisocial', 'social')",0.9560869,0.93039185,-0.97506577,-0.99464,0.1745776,0.1437002,-0.0308774
15,0.15646796,0.04943298,"('boring', 'funny')",-0.073560014,-0.12126769,0.64361244,0.61494917,0.2421735,0.1810381,-0.0611354
16,-0.37008536,-0.34261996,"('unpopular', 'popular')",-0.32331008,-0.32079622,0.5491329,0.55731124,-0.0480875,-0.0353683,0.0127192
17,-0.21628512,-0.15436642,"('nasty', 'nice')",-0.8577172,-0.7883566,-0.51473707,-0.45830214,-0.5295798,-0.4670084,0.0625714
18,-0.41826433,-0.3065209,"('disagreeable', 'welcoming')",0.18357426,0.25729018,-0.26281705,-0.31140006,-0.1658357,-0.1202103,0.0456254
19,-0.8342993,-0.70273125,"('inhospitable', 'hospitable')",-0.7816451,-0.7887036,-0.06565471,0.0529331,-0.560533,-0.4795006,0.0810324
20,-0.48583397,-0.48944458,"('rough', 'thoughtful')",0.8348002,0.9044509,1.187307,1.1396401,0.5120911,0.5182155,0.0061244
21,0.6816674,0.5744225,"('immoral', 'moral')",0.6732921,0.6122147,-1.0051789,-0.99473673,0.1165935,0.0639668,-0.0526267
22,-0.12704034,-0.11731593,"('untrustworthy', 'trustworthy')",-0.09017098,-0.112051204,-1.1072711,-1.1445588,-0.4414941,-0.4579753,-0.0164812
23,0.0988378,0.00041819364,"('insincere', 'sincere')",-0.13204402,-0.16228436,4.760214,4.7365546,1.5756693,1.5248961,-0.0507732
24,-0.17575788,-0.28014356,"('dishonest', 'honest')",-1.1576858,-1.1583189,0.3177669,0.27078998,-0.3385589,-0.3892242,-0.0506653
25,0.55067885,0.52540123,"('egoistic', 'altruistic')",0.5800643,0.59196484,1.832512,1.8236392,0.9877517,0.9803351,-0.0074166
26,-0.62671965,-0.6937201,"('hardhearted', 'benevolent')",0.6623205,0.6921125,1.9588003,1.9568361,0.6648004,0.6517429,-0.0130575
27,-0.1572931,-0.14323208,"('hardhearted', 'softhearted')",0.52069354,0.52343655,1.676024,1.5923443,0.6798081,0.6575162,-0.0222919
28,-0.6249155,-0.8046003,"('disloyal', 'loyal')",0.07219657,-0.03392233,0.89678246,0.791209,0.1146879,-0.0157712,-0.1304591
29,-0.45224905,-0.46735755,"('unfair', 'fair')",-0.8791405,-0.8842676,-0.4808079,-0.59444714,-0.6040658,-0.6486908,-0.044625
30,1.1256315,1.0025398,"('intolerant', 'tolerant')",1.7216616,1.6560338,0.94568515,0.9045254,1.264326,1.1876996,-0.0766264
31,-1.118666,-0.9319445,"('evil', 'good')",-0.58288985,-0.5690531,-0.27670878,-0.30333468,-0.6594216,-0.6014441,0.0579775
32,0.19831458,0.08580534,"('unkind', 'kind')",0.08166006,0.07175504,0.3472489,0.25197345,0.2090745,0.1365113,-0.0725632
33,0.7592612,0.72440994,"('wrong', 'right')",0.25944954,0.24526311,-0.080228634,-0.12728801,0.3128274,0.280795,-0.0320324
34,-0.45376158,-0.377373,"('mean', 'honorable')",-0.11190978,-0.025485724,5.7492895,5.8844156,1.7278727,1.8271856,0.0993129
35,0.3278711,0.33973894,"('corrupt', 'incorrupt')",-0.72890997,-0.76187587,0.40703967,0.2959878,0.0020003,-0.0420497,-0.04405
36,-1.0899751,-0.99094105,"('hostile', 'amicable')",-1.1046144,-1.2009455,0.8937655,0.7585828,-0.4336081,-0.4777679,-0.0441598
37,0.585142,0.6223426,"('fake', 'genuine')",0.14910054,0.18445522,0.28190365,0.2964739,0.3387154,0.3677572,0.0290418
38,0.04564827,0.1002486,"('untruthful', 'truthful')",-0.62897694,-0.5932353,-0.24976864,-0.22256434,-0.2776991,-0.238517,0.0391821
39,0.71680456,0.70723706,"('exploitative', 'cooperative')",0.5980726,0.6835088,0.054009438,0.06290682,0.4562955,0.4845509,0.0282554
40,-0.30982703,-0.29172724,"('stingy', 'generous')",0.16268706,0.19890788,-1.137034,-1.2448777,-0.428058,-0.445899,-0.017841
41,0.2647107,0.25254494,"('unforgiving', 'forgiving')",-0.37474096,-0.33472037,0.2658069,0.12706278,0.0519255,0.0149624,-0.0369631
42,0.65442556,0.7496695,"('unreliable', 'reliable')",-0.71283674,-0.5680153,-3.188651,-3.1702242,-1.0823541,-0.99619,0.0861641
43,0.61627626,0.62286687,"('irresponsible', 'responsible')",0.09450928,0.17023823,0.010096557,0.015124835,0.240294,0.26941,0.029116
44,-0.26797685,-0.21656594,"('prejudiced', 'unprejudiced')",-0.24141937,-0.15790947,-1.232632,-1.2433597,-0.5806761,-0.5392783,0.0413978
45,-0.2781312,-0.2789226,"('incompetent', 'competent')",-0.08533212,-0.16580543,-0.4948094,-0.5434407,-0.2860909,-0.3293896,-0.0432987
46,0.17512804,0.1528644,"('uncompetitive', 'competitive')",0.50140435,0.5253298,-0.9514742,-1.0269871,-0.0916473,-0.1162643,-0.024617
47,0.3833722,0.48290542,"('stupid', 'smart')",0.99240947,1.0396171,5.0663695,5.2224207,2.1473837,2.2483144,0.1009307
48,0.03565281,-0.11139015,"('unintelligent', 'intelligent')",1.0717826,1.0227724,0.62835264,0.60433865,0.578596,0.5052403,-0.0733557
49,-0.7185187,-0.6587622,"('unable', 'able')",0.44779694,0.5706739,-0.19371432,-0.07880907,-0.154812,-0.0556325,0.0991795
50,0.26099902,0.3834285,"('clumsy', 'skillful')",0.367654,0.3895917,0.15909266,0.12510113,0.2625819,0.2993738,0.0367919
51,0.24901535,0.15480813,"('uneducated', 'educated')",0.040214777,-0.13689625,0.05440618,-0.008237511,0.1145454,0.0032248,-0.1113206
52,-0.50253266,-0.6154834,"('irrational', 'rational')",-0.35645136,-0.48112407,0.58708507,0.48826447,-0.090633,-0.202781,-0.112148
53,-0.2951656,-0.26971525,"('uncreative', 'creative')",0.4306129,0.43381923,0.9697184,0.9417908,0.3683886,0.3686316,0.000243
54,-0.46047813,-0.42477673,"('incapable', 'capable')",0.09102222,0.05817779,0.9614197,1.0926267,0.1973213,0.2420092,0.0446879
55,0.57777315,0.47595513,"('incompetent', 'clever')",0.71273804,0.6531728,-0.19949317,-0.24520124,0.3636727,0.2946422,-0.0690305
56,1.1935998,1.1103116,"('impractical', 'practical')",0.16980068,0.16257894,-0.74500656,-0.7247561,0.2061313,0.1827115,-0.0234198
57,-0.22084698,-0.29278052,"('unimaginative', 'imaginative')",0.5742678,0.52984613,-2.2306287,-2.2874103,-0.625736,-0.6834482,-0.0577122
58,0.46015882,0.4702078,"('undiscriminating', 'discriminating')",0.071796834,0.02396401,0.12718256,0.05285435,0.2197127,0.1823421,-0.0373706
59,0.10827058,0.133053,"('foolish', 'wise')",-0.033373516,-0.041215535,0.30915397,0.3526156,0.128017,0.148151,0.020134
60,1.1624889,1.0756938,"('inefficient', 'efficient')",1.2357174,1.2611167,-0.7035893,-0.66031957,0.5648723,0.5588303,-0.006042
61,0.19477317,0.019291867,"('illogical', 'logical')",0.61279607,0.48509097,0.15611619,0.013439348,0.3212285,0.1726074,-0.1486211
62,0.24657448,0.26030025,"('incompetent', 'brilliant')",0.8935783,0.9506637,-0.47647485,-0.35149148,0.221226,0.2864908,0.0652648
63,0.20529725,0.28586063,"('unperceptive', 'insightful')",0.6620161,0.70699,0.4539165,0.5384224,0.4404099,0.5104244,0.0700145
64,0.48112184,0.40134016,"('shy', 'confident')",-0.10607301,-0.09571861,-6.748807,-6.790981,-2.1245861,-2.1617864,-0.0372003
65,0.21149623,0.02035898,"('insecure', 'secure')",-0.16277687,-0.22386175,-0.95092744,-0.9567545,-0.300736,-0.3867524,-0.0860164
66,-0.38227323,-0.27053323,"('inactive', 'active')",-0.7812264,-0.7817968,1.1215286,1.1552707,-0.0139903,0.0343136,0.0483039
67,1.3139354,1.2795174,"('doubtful', 'determined')",0.31961447,0.33771402,-0.6442267,-0.5650931,0.3297744,0.3507128,0.0209384
68,-0.440357,-0.456829,"('dependent', 'independent')",-0.34928572,-0.40686744,-0.70690924,-0.7413011,-0.4988507,-0.5349992,-0.0361485
69,0.049227774,0.20856231,"('lazy', 'industrious')",0.6008606,0.7020116,-0.18097867,-0.1302772,0.1563699,0.2600989,0.103729
70,0.58577085,0.6076239,"('lethargic', 'energetic')",0.40153167,0.42366314,0.25102195,0.30025402,0.4127748,0.443847,0.0310722
71,0.9961461,0.9966183,"('diffident', 'self-confident')",0.7303059,0.76300365,0.5865782,0.61580044,0.7710101,0.7918074,0.0207973
72,-0.5948952,-0.6324906,"('unambitious', 'ambitious')",-0.6875988,-0.62009966,-1.1900643,-1.1503377,-0.8241862,-0.800976,0.0232102
73,0.60268205,0.641584,"('helpless', 'self-reliant')",0.7917642,0.75319815,-2.797293,-2.8155448,-0.4676156,-0.4735876,-0.005972
74,0.47534582,0.5299969,"('undedicated', 'dedicated')",0.7066489,0.7099222,0.16681165,0.114091106,0.4496021,0.4513367,0.0017346
75,-0.834136,-0.6852972,"('meek', 'impulsive')",-0.28599688,-0.2668256,-0.088524796,-0.0077681495,-0.4028859,-0.3199637,0.0829222
76,0.6340747,0.62607735,"('anxious', 'daring')",0.2091234,0.28103405,-0.16249412,-0.13603716,0.2269013,0.2570247,0.0301234
77,-0.24245289,-0.33199924,"('unmotivated', 'motivated')",0.6407063,0.63125944,-1.3917174,-1.272212,-0.3311547,-0.3243173,0.0068374
78,0.039012797,0.14346968,"('nonresilient', 'resilient')",0.9919961,1.0985382,0.31666136,0.36651754,0.4492234,0.5361751,0.0869517
79,-1.0442785,-0.927814,"('wavering', 'unwavering')",-1.682467,-1.6816353,0.060903978,0.11343356,-0.8886139,-0.8320053,0.0566086
80,0.40950677,0.32338437,"('dominated', 'dominating')",0.21702045,0.2855237,-1.3890734,-1.3389733,-0.2541821,-0.2433551,0.010827
81,0.37930864,0.18100898,"('submissive', 'aggressive')",1.0333133,0.96472365,-1.0389532,-0.9971476,0.1245563,0.0495283,-0.075028
82,-0.6259476,-0.58338314,"('poor', 'rich')",-0.11645101,-0.18467706,5.311362,5.4053135,1.5229877,1.5457511,0.0227634
83,-0.06784744,-0.08052713,"('powerless', 'powerful')",-0.1613186,-0.092051774,-1.0974241,-1.1343809,-0.4421967,-0.4356533,0.0065434
84,0.8463707,0.7433486,"('inferior', 'superior')",0.43911022,0.42585182,1.2191086,1.1499898,0.8348632,0.7730634,-0.0617998
85,-0.5379048,-0.44242656,"('insignificant', 'prestigious')",0.12278388,0.15614247,1.3821545,1.4067525,0.3223445,0.3734895,0.051145
86,-0.57430637,-0.7554968,"('uninfluential', 'influential')",0.11977596,-0.09529697,-0.15704408,-0.3296621,-0.2038582,-0.3934853,-0.1896271
87,0.040681686,-0.014307063,"('unsuccessful', 'successful')",0.53542715,0.48883578,0.5447132,0.6608727,0.3736073,0.3784672,0.0048599
88,-0.74995947,-0.8360696,"('low', 'eminent')",0.17077881,0.083397485,0.11114378,0.13024902,-0.1560123,-0.2074744,-0.0514621
