,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.47271332,-0.80193186,"('unsociable', 'sociable')",-1.8570116,-2.0141315,-0.84138113,-0.98488927,-1.0570353,-1.2669842,-0.2099489
1,0.9782301,0.77537656,"('unfriendly', 'friendly')",0.5815403,0.32580456,1.9103363,1.7608833,1.1567022,0.9540215,-0.2026807
2,0.3984326,0.48090923,"('unlikable', 'likable')",0.17301409,0.22612743,0.93479806,0.9691452,0.5020816,0.5587273,0.0566457
3,-0.25665537,-0.1757999,"('repellent', 'pleasant')",-1.1471455,-1.0256673,0.3025445,0.33723578,-0.3670855,-0.2880772,0.0790083
4,-0.23923214,-0.4092821,"('disliked', 'liked')",1.1031476,1.0078803,-5.381768,-5.664759,-1.5059509,-1.6887204,-0.1827695
5,0.29293728,0.31698027,"('distant', 'outgoing')",0.6083455,0.572705,-0.62734747,-0.5411874,0.0913118,0.116166,0.0248542
6,0.39553264,0.4590358,"('distant', 'open')",0.21271802,0.171926,-0.0705131,0.031730156,0.1792459,0.2208973,0.0416514
7,-0.8804533,-0.9438555,"('insensitive', 'sensitive')",-1.4267433,-1.398006,0.28776368,0.4061674,-0.6731443,-0.6452314,0.0279129
8,0.6735056,0.6521036,"('unaffectionate', 'affectionate')",0.61563176,0.55916893,0.57202923,0.5193287,0.6203889,0.5768671,-0.0435218
9,1.2240669,1.1850095,"('unaffectionate', 'caring')",0.7533992,0.7060398,1.1373371,1.146054,1.0382678,1.0123677,-0.0259001
10,-1.395338,-1.549095,"('unsympathetic', 'sympathetic')",-3.8835318,-3.833996,-0.9756962,-0.95136166,-2.0848552,-2.1114842,-0.026629
11,-0.8512908,-0.88595974,"('unhelpful', 'helpful')",-1.2474635,-1.2308291,1.6089095,1.725034,-0.1632816,-0.130585,0.0326966
12,0.2403359,0.20749927,"('unsupportive', 'supportive')",-0.593585,-0.521615,-1.9683003,-1.9089313,-0.7738498,-0.7410157,0.0328341
13,-1.2159523,-1.4066769,"('impolite', 'polite')",-1.9266659,-2.0185642,-0.44857585,-0.46255738,-1.1970647,-1.2959328,-0.0988681
14,-1.0657339,-1.239915,"('antisocial', 'social')",-1.526822,-1.468946,-0.41825625,-0.47549063,-1.0036041,-1.0614505,-0.0578464
15,-0.29151934,-0.35953265,"('boring', 'funny')",-0.26371107,-0.38957223,0.48723266,0.4582406,-0.0226659,-0.0969548,-0.0742889
16,0.39833936,0.31967002,"('unpopular', 'popular')",0.80617726,0.7865527,0.5775121,0.5958364,0.5940096,0.567353,-0.0266566
17,0.6004263,0.5694222,"('nasty', 'nice')",0.86706966,0.8313271,-0.2442447,-0.14470568,0.4077504,0.4186812,0.0109308
18,0.4092691,0.318046,"('disagreeable', 'welcoming')",0.3204156,0.29772076,-0.59933656,-0.6225465,0.0434494,-0.0022599,-0.0457093
19,0.30521494,0.30280507,"('inhospitable', 'hospitable')",0.2622726,0.18755239,-0.07418119,-0.04677798,0.1644354,0.1478598,-0.0165756
20,0.6532529,0.7189223,"('rough', 'thoughtful')",0.679243,0.7857599,1.134394,1.0998641,0.8222966,0.8681822,0.0458856
21,-1.0523013,-1.2902485,"('immoral', 'moral')",-2.6802723,-2.6745708,-0.9196768,-0.9178282,-1.5507501,-1.6275492,-0.0767991
22,-0.8945295,-1.0246421,"('untrustworthy', 'trustworthy')",-1.7414027,-1.780574,-0.98718846,-1.0180533,-1.2077069,-1.2744231,-0.0667162
23,-0.11293273,-0.17987576,"('insincere', 'sincere')",-1.8348587,-1.8310438,5.2369413,5.3703065,1.0963833,1.1197956,0.0234123
24,-1.0194325,-1.0571953,"('dishonest', 'honest')",-3.4370859,-3.403652,0.47208843,0.48531362,-1.3281433,-1.3251779,0.0029654
25,1.104591,1.0580993,"('egoistic', 'altruistic')",2.04733,1.9846593,1.9303079,1.851291,1.6940762,1.6313499,-0.0627263
26,1.1799921,1.0059531,"('hardhearted', 'benevolent')",1.7332458,1.576764,1.7637968,1.4869608,1.5590116,1.3565593,-0.2024523
27,-0.10113774,0.045108117,"('hardhearted', 'softhearted')",-0.26607862,-0.18214017,1.3257114,1.2969813,0.3194983,0.3866498,0.0671515
28,-0.5176675,-0.80354357,"('disloyal', 'loyal')",-1.3548836,-1.5621023,0.6372119,0.5023482,-0.4117797,-0.6210992,-0.2093195
29,0.50939816,0.41261923,"('unfair', 'fair')",-0.09711486,-0.09501189,-0.535776,-0.64541847,-0.0411642,-0.1092704,-0.0681062
30,-0.04595433,-0.2169185,"('intolerant', 'tolerant')",-1.5008148,-1.6020979,0.60398537,0.5790804,-0.3142613,-0.413312,-0.0990507
31,0.7886691,0.8516728,"('evil', 'good')",2.1229937,2.0396383,-0.5481368,-0.6321467,0.787842,0.7530548,-0.0347872
32,-0.3679557,-0.5060474,"('unkind', 'kind')",-1.221488,-1.2599124,1.0505346,0.89494157,-0.1796364,-0.2903394,-0.110703
33,1.1347544,1.0244248,"('wrong', 'right')",1.3256907,1.2299907,-0.23101585,-0.35278708,0.7431431,0.6338762,-0.1092669
34,-0.0703184,0.031095937,"('mean', 'honorable')",-0.45949316,-0.3262392,5.7494683,6.085668,1.7398856,1.930175,0.1902894
35,0.5349413,0.5338922,"('corrupt', 'incorrupt')",2.2705376,2.151093,0.10640276,-0.0747648,0.9706273,0.8700735,-0.1005538
36,0.6763411,0.50128424,"('hostile', 'amicable')",2.2602162,2.0063727,0.7203045,0.3919554,1.2189539,0.9665375,-0.2524164
37,-0.6720706,-0.6745267,"('fake', 'genuine')",-0.7469416,-0.66948146,0.1514079,0.23575962,-0.4225348,-0.3694162,0.0531186
38,-0.5809675,-0.59252375,"('untruthful', 'truthful')",-0.9785322,-0.9313726,-0.043976776,0.003043417,-0.5344922,-0.506951,0.0275412
39,1.1824135,1.2055922,"('exploitative', 'cooperative')",0.21359533,0.22167772,0.30957192,0.355631,0.5685269,0.5943003,0.0257734
40,0.39949015,0.31036878,"('stingy', 'generous')",0.6570874,0.74235994,-1.1120503,-1.2089989,-0.0184909,-0.0520901,-0.0335992
41,-0.13808063,-0.3996329,"('unforgiving', 'forgiving')",-0.72885925,-0.80519956,0.3669677,0.17084432,-0.1666574,-0.3446627,-0.1780053
42,-1.6745341,-1.7048514,"('unreliable', 'reliable')",-2.0058239,-1.8364856,-3.605554,-3.4879067,-2.4286373,-2.3430812,0.0855561
43,-1.843133,-1.7598608,"('irresponsible', 'responsible')",-3.4996989,-3.3807223,-0.717944,-0.55902135,-2.0202586,-1.8998682,0.1203904
44,-1.2243994,-1.0899633,"('prejudiced', 'unprejudiced')",0.56097263,0.6700606,-1.3055406,-1.244125,-0.6563225,-0.5546759,0.1016466
45,-1.8906057,-2.154039,"('incompetent', 'competent')",-2.629638,-2.5819514,-0.7940706,-0.81034,-1.7714381,-1.8487768,-0.0773387
46,-1.4720904,-1.6310291,"('uncompetitive', 'competitive')",-2.5715046,-2.5358896,-0.9139457,-0.97692686,-1.6525135,-1.7146152,-0.0621017
47,-0.05124563,0.066393316,"('stupid', 'smart')",-0.5841198,-0.47773302,4.7425036,4.9756966,1.3690461,1.5214523,0.1524062
48,0.9405513,0.75966203,"('unintelligent', 'intelligent')",-0.021779027,-0.105544746,0.55407876,0.47572345,0.4909503,0.3766136,-0.1143367
49,-0.09630296,-0.19374551,"('unable', 'able')",0.1971035,0.15761596,-0.23061469,-0.11383812,-0.0432714,-0.0499892,-0.0067178
50,-1.0154017,-1.0650979,"('clumsy', 'skillful')",0.8075185,0.84473217,-0.06818301,-0.10957798,-0.0920221,-0.1099812,-0.0179591
51,-1.0663003,-1.2527483,"('uneducated', 'educated')",-0.6127815,-0.7320752,0.9035737,0.7914842,-0.2585027,-0.3977798,-0.1392771
52,0.8882148,0.76366574,"('irrational', 'rational')",1.7402298,1.5673932,0.036597915,-0.104305685,0.8883475,0.7422511,-0.1460964
53,0.4587014,0.35365364,"('uncreative', 'creative')",0.3144463,0.18998595,0.7914647,0.7069854,0.5215375,0.416875,-0.1046625
54,0.3812956,0.22267374,"('incapable', 'capable')",0.57327497,0.39122042,1.0087875,1.0486265,0.6544527,0.5541735,-0.1002792
55,-1.207866,-1.3693799,"('incompetent', 'clever')",-2.409005,-2.3654077,-0.2057671,-0.18928406,-1.2742127,-1.3080239,-0.0338112
56,-1.4518706,-1.625397,"('impractical', 'practical')",-2.646669,-2.559605,-0.6809622,-0.5869996,-1.5931671,-1.5906671,0.0025
57,-0.9065668,-1.147522,"('unimaginative', 'imaginative')",-1.7186381,-1.8068401,-2.3594584,-2.521691,-1.6615543,-1.8253511,-0.1637968
58,-0.63558435,-0.69022197,"('undiscriminating', 'discriminating')",-0.48443297,-0.5027169,-0.075311996,-0.07684067,-0.3984431,-0.4232598,-0.0248167
59,0.9658276,0.98783505,"('foolish', 'wise')",0.707332,0.6471817,-0.23935804,-0.19025764,0.4779338,0.4815863,0.0036525
60,-1.3570995,-1.3978984,"('inefficient', 'efficient')",-2.5476084,-2.39851,-0.47868624,-0.297213,-1.4611314,-1.3645404,0.096591
61,0.27926743,0.086687,"('illogical', 'logical')",-0.49605852,-0.64130527,0.19018245,0.064640574,-0.0088695,-0.1633259,-0.1544564
62,-1.0188396,-1.0387328,"('incompetent', 'brilliant')",-1.9380124,-1.7940934,-0.44836676,-0.13848202,-1.1350729,-0.9904361,0.1446368
63,-1.5916326,-1.6578848,"('unperceptive', 'insightful')",-2.0829618,-2.0181627,0.42592466,0.57978594,-1.0828899,-1.0320872,0.0508027
64,-1.7710011,-1.9648349,"('shy', 'confident')",-1.5793258,-1.6282085,-6.515342,-6.6508555,-3.2885564,-3.4146328,-0.1260764
65,-0.81892407,-0.9344832,"('insecure', 'secure')",-2.1800218,-2.2087057,-0.6984412,-0.6747526,-1.2324623,-1.2726472,-0.0401849
66,-0.943352,-0.8653806,"('inactive', 'active')",-0.5200399,-0.49012882,0.61307466,0.6617961,-0.2834391,-0.2312378,0.0522013
67,-0.26376247,-0.37509525,"('doubtful', 'determined')",-0.089850195,-0.051554617,-0.82834023,-0.8336412,-0.3939843,-0.420097,-0.0261127
68,-1.4768175,-1.5842496,"('dependent', 'independent')",-1.2489601,-1.2646246,-0.6845111,-0.67342883,-1.1367629,-1.174101,-0.0373381
69,-0.5839493,-0.5655451,"('lazy', 'industrious')",2.2233133,2.2680624,-0.9171437,-0.89392054,0.2407401,0.2695322,0.0287921
70,-2.3959854,-2.369827,"('lethargic', 'energetic')",-2.3858483,-2.2956278,-0.16388367,-0.026443124,-1.6485724,-1.563966,0.0846064
71,1.4460254,1.4336638,"('diffident', 'self-confident')",1.447782,1.4518908,0.6585243,0.64601594,1.1841106,1.1771902,-0.0069204
72,-0.35969824,-0.27578166,"('unambitious', 'ambitious')",-1.3350143,-1.2567211,-0.9421564,-0.8381049,-0.8789563,-0.7902025,0.0887538
73,0.88080406,0.9561846,"('helpless', 'self-reliant')",1.1194441,1.0979455,-2.9924626,-2.8845336,-0.3307381,-0.2768012,0.0539369
74,-0.16998138,-0.19296947,"('undedicated', 'dedicated')",-0.648634,-0.56728375,0.045401726,0.04226315,-0.2577379,-0.23933,0.0184079
75,-0.5804832,-0.5452262,"('meek', 'impulsive')",0.92817307,0.8941272,-0.06571427,4.7449023e-05,0.0939919,0.1163161,0.0223242
76,-1.7504634,-1.7049568,"('anxious', 'daring')",-2.1320882,-2.0231886,-0.25125027,-0.1308176,-1.377934,-1.286321,0.091613
77,-0.466672,-0.59758025,"('unmotivated', 'motivated')",-0.997559,-0.968648,-1.268743,-1.201622,-0.9109914,-0.9226168,-0.0116254
78,-0.73166275,-0.78668934,"('nonresilient', 'resilient')",1.0966918,1.2014489,0.23362395,0.3174574,0.199551,0.2440723,0.0445213
79,0.47618312,0.4334199,"('wavering', 'unwavering')",0.61464727,0.52238035,-0.15520501,-0.092850976,0.3118751,0.2876498,-0.0242253
80,-1.1551226,-1.1584079,"('dominated', 'dominating')",-1.4885312,-1.3848794,-1.1272366,-1.0424727,-1.2569635,-1.1952534,0.0617101
81,-2.1086195,-2.340081,"('submissive', 'aggressive')",-2.891938,-2.934314,-1.0121679,-1.0199764,-2.0042418,-2.0981239,-0.0938821
82,-1.4391611,-1.4887736,"('poor', 'rich')",-1.021437,-0.9968374,5.4844794,5.650119,1.0079605,1.054836,0.0468755
83,1.2785403,1.1217237,"('powerless', 'powerful')",0.45397213,0.4640774,-0.700113,-0.75520605,0.3441331,0.276865,-0.0672681
84,0.9779955,0.8517544,"('inferior', 'superior')",1.0646927,0.98795,0.5256294,0.5075857,0.856106,0.7824301,-0.0736759
85,2.4265847,2.484224,"('insignificant', 'prestigious')",3.1888409,3.136535,0.7983984,0.7879721,2.1379414,2.1362437,-0.0016977
86,0.17621301,-0.19790503,"('uninfluential', 'influential')",-1.2628329,-1.490976,0.1104054,-0.15824349,-0.3254048,-0.6157082,-0.2903034
87,-1.3121369,-1.3767058,"('unsuccessful', 'successful')",-0.4104471,-0.3900001,0.5498822,0.6619754,-0.3909006,-0.3682435,0.0226571
88,-0.7602838,-0.8619979,"('low', 'eminent')",-0.5087637,-0.6465224,-0.03330518,-0.08727826,-0.4341176,-0.5319329,-0.0978153
