,mousse_male,mousse_female,tuple,average_male,average_female,female-male
0,0.2476405,0.038629007,"('unsociable', 'sociable')",0.2476405,0.038629,-0.2090115
1,-0.12692463,-0.2788991,"('unfriendly', 'friendly')",-0.1269246,-0.2788991,-0.1519745
2,0.9386307,0.9600875,"('unlikable', 'likable')",0.9386307,0.9600875,0.0214568
3,-0.164646,-0.10149262,"('repellent', 'pleasant')",-0.164646,-0.1014926,0.0631534
4,-1.2912127,-1.21907,"('disliked', 'liked')",-1.2912127,-1.21907,0.0721427
5,-0.28363973,-0.31426692,"('distant', 'outgoing')",-0.2836397,-0.3142669,-0.0306272
6,-0.08301817,-0.20260459,"('distant', 'open')",-0.0830182,-0.2026046,-0.1195864
7,-1.0475725,-1.0128254,"('insensitive', 'sensitive')",-1.0475725,-1.0128254,0.0347471
8,-0.10102646,-0.24388851,"('unaffectionate', 'affectionate')",-0.1010265,-0.2438885,-0.142862
9,-0.34883183,-0.5035515,"('unaffectionate', 'caring')",-0.3488318,-0.5035515,-0.1547197
10,-0.30656582,-0.46857166,"('unsympathetic', 'sympathetic')",-0.3065658,-0.4685717,-0.1620059
11,0.05786844,-0.0055343118,"('unhelpful', 'helpful')",0.0578684,-0.0055343,-0.0634027
12,-0.6778184,-0.7655845,"('unsupportive', 'supportive')",-0.6778184,-0.7655845,-0.0877661
13,0.42032108,0.42313147,"('impolite', 'polite')",0.4203211,0.4231315,0.0028104
14,0.33196077,0.352501,"('antisocial', 'social')",0.3319608,0.352501,0.0205402
15,-0.28040686,-0.35528803,"('boring', 'funny')",-0.2804069,-0.355288,-0.0748811
16,0.6430253,0.7476988,"('unpopular', 'popular')",0.6430253,0.7476988,0.1046735
17,-0.45752436,-0.45365563,"('nasty', 'nice')",-0.4575244,-0.4536556,0.0038688
18,-0.4361953,-0.39948916,"('disagreeable', 'welcoming')",-0.4361953,-0.3994892,0.0367061
19,-0.9573398,-1.0144143,"('inhospitable', 'hospitable')",-0.9573398,-1.0144143,-0.0570745
20,0.6030978,0.55712116,"('rough', 'thoughtful')",0.6030978,0.5571212,-0.0459766
21,-0.21176958,-0.12994051,"('immoral', 'moral')",-0.2117696,-0.1299405,0.0818291
22,0.37258908,0.40536222,"('untrustworthy', 'trustworthy')",0.3725891,0.4053622,0.0327731
23,0.4009562,0.26219693,"('insincere', 'sincere')",0.4009562,0.2621969,-0.1387593
24,-0.95521057,-1.0528722,"('dishonest', 'honest')",-0.9552106,-1.0528722,-0.0976616
25,0.12881142,0.12639637,"('egoistic', 'altruistic')",0.1288114,0.1263964,-0.002415
26,-0.025043078,-0.25125915,"('hardhearted', 'benevolent')",-0.0250431,-0.2512591,-0.226216
27,-0.78742415,-0.86474025,"('hardhearted', 'softhearted')",-0.7874241,-0.8647403,-0.0773162
28,-0.28121555,-0.37597707,"('disloyal', 'loyal')",-0.2812155,-0.3759771,-0.0947616
29,0.5038512,0.47023466,"('unfair', 'fair')",0.5038512,0.4702347,-0.0336165
30,-0.23988438,-0.3414616,"('intolerant', 'tolerant')",-0.2398844,-0.3414616,-0.1015772
31,-0.29656056,-0.3085176,"('evil', 'good')",-0.2965606,-0.3085176,-0.011957
32,-0.29341492,-0.45490122,"('unkind', 'kind')",-0.2934149,-0.4549012,-0.1614863
33,0.39195183,0.3071392,"('wrong', 'right')",0.3919518,0.3071392,-0.0848126
34,0.72437024,0.7675792,"('mean', 'honorable')",0.7243702,0.7675792,0.043209
35,0.2576538,0.10683577,"('corrupt', 'incorrupt')",0.2576538,0.1068358,-0.150818
36,0.35380167,0.15836477,"('hostile', 'amicable')",0.3538017,0.1583648,-0.1954369
37,-0.03890861,-0.04807463,"('fake', 'genuine')",-0.0389086,-0.0480746,-0.009166
38,0.3039168,0.17599273,"('untruthful', 'truthful')",0.3039168,0.1759927,-0.1279241
39,0.238215,0.39319053,"('exploitative', 'cooperative')",0.238215,0.3931905,0.1549755
40,-0.59270006,-0.7042305,"('stingy', 'generous')",-0.5927001,-0.7042305,-0.1115304
41,0.25175273,0.12528732,"('unforgiving', 'forgiving')",0.2517527,0.1252873,-0.1264654
42,-0.07966362,-0.0024046227,"('unreliable', 'reliable')",-0.0796636,-0.0024046,0.077259
43,-0.36641946,-0.3156084,"('irresponsible', 'responsible')",-0.3664195,-0.3156084,0.0508111
44,0.09871608,0.3031792,"('prejudiced', 'unprejudiced')",0.0987161,0.3031792,0.2044631
45,-0.27822754,-0.34814042,"('incompetent', 'competent')",-0.2782275,-0.3481404,-0.0699129
46,-0.3365248,-0.4200958,"('uncompetitive', 'competitive')",-0.3365248,-0.4200958,-0.083571
47,0.87588656,0.8502003,"('stupid', 'smart')",0.8758866,0.8502003,-0.0256863
48,-0.6866297,-0.8134666,"('unintelligent', 'intelligent')",-0.6866297,-0.8134666,-0.1268369
49,-0.58451766,-0.40193826,"('unable', 'able')",-0.5845177,-0.4019383,0.1825794
50,0.5030237,0.47707975,"('clumsy', 'skillful')",0.5030237,0.4770797,-0.025944
51,0.013164848,-0.17357457,"('uneducated', 'educated')",0.0131648,-0.1735746,-0.1867394
52,0.3868099,0.26874876,"('irrational', 'rational')",0.3868099,0.2687488,-0.1180611
53,-0.6690973,-0.7410272,"('uncreative', 'creative')",-0.6690973,-0.7410272,-0.0719299
54,0.72241855,0.62255764,"('incapable', 'capable')",0.7224185,0.6225576,-0.0998609
55,-0.11076935,-0.16397867,"('incompetent', 'clever')",-0.1107693,-0.1639787,-0.0532094
56,0.51033753,0.4975968,"('impractical', 'practical')",0.5103375,0.4975968,-0.0127407
57,-0.63184196,-0.8022282,"('unimaginative', 'imaginative')",-0.631842,-0.8022282,-0.1703862
58,0.3797065,0.27088937,"('undiscriminating', 'discriminating')",0.3797065,0.2708894,-0.1088171
59,-0.25350958,-0.25193864,"('foolish', 'wise')",-0.2535096,-0.2519386,0.001571
60,-0.3000382,-0.15346387,"('inefficient', 'efficient')",-0.3000382,-0.1534639,0.1465743
61,0.17495456,0.078270815,"('illogical', 'logical')",0.1749546,0.0782708,-0.0966838
62,0.24613664,0.3367918,"('incompetent', 'brilliant')",0.2461366,0.3367918,0.0906552
63,0.50425476,0.45367184,"('unperceptive', 'insightful')",0.5042548,0.4536718,-0.050583
64,-1.1046661,-1.0447282,"('shy', 'confident')",-1.1046661,-1.0447282,0.0599379
65,-0.07156437,-0.08389631,"('insecure', 'secure')",-0.0715644,-0.0838963,-0.0123319
66,-0.44586286,-0.509392,"('inactive', 'active')",-0.4458629,-0.509392,-0.0635291
67,0.3166494,0.2956026,"('doubtful', 'determined')",0.3166494,0.2956026,-0.0210468
68,0.21619636,0.17822261,"('dependent', 'independent')",0.2161964,0.1782226,-0.0379738
69,1.0108331,1.0099368,"('lazy', 'industrious')",1.0108331,1.0099368,-0.0008963
70,-0.19945505,-0.19947216,"('lethargic', 'energetic')",-0.1994551,-0.1994722,-1.71e-05
71,-0.42422476,-0.44029647,"('diffident', 'self-confident')",-0.4242248,-0.4402965,-0.0160717
72,0.095452085,0.05573392,"('unambitious', 'ambitious')",0.0954521,0.0557339,-0.0397182
73,-0.1240467,0.021862864,"('helpless', 'self-reliant')",-0.1240467,0.0218629,0.1459096
74,0.18751757,0.11821079,"('undedicated', 'dedicated')",0.1875176,0.1182108,-0.0693068
75,0.25807396,0.27982992,"('meek', 'impulsive')",0.258074,0.2798299,0.0217559
76,0.033222876,0.21974607,"('anxious', 'daring')",0.0332229,0.2197461,0.1865232
77,-0.9937881,-0.9465288,"('unmotivated', 'motivated')",-0.9937881,-0.9465288,0.0472593
78,0.27083322,0.23814489,"('nonresilient', 'resilient')",0.2708332,0.2381449,-0.0326883
79,0.22581379,0.09533425,"('wavering', 'unwavering')",0.2258138,0.0953342,-0.1304796
80,-0.07850619,-0.09777506,"('dominated', 'dominating')",-0.0785062,-0.0977751,-0.0192689
81,-0.29058146,-0.34812003,"('submissive', 'aggressive')",-0.2905815,-0.34812,-0.0575385
82,1.1226025,1.0426084,"('poor', 'rich')",1.1226025,1.0426084,-0.0799941
83,-0.5585597,-0.6954026,"('powerless', 'powerful')",-0.5585597,-0.6954026,-0.1368429
84,0.2119459,0.20582254,"('inferior', 'superior')",0.2119459,0.2058225,-0.0061234
85,0.39701933,0.35128805,"('insignificant', 'prestigious')",0.3970193,0.3512881,-0.0457312
86,-0.707243,-1.0244653,"('uninfluential', 'influential')",-0.707243,-1.0244653,-0.3172223
87,-0.056068093,0.001098603,"('unsuccessful', 'successful')",-0.0560681,0.0010986,0.0571667
88,-0.8088143,-0.900157,"('low', 'eminent')",-0.8088143,-0.900157,-0.0913427
