,fleece_male,fleece_female,tuple,average_male,average_female,female-male
0,-0.7295435,-0.8869598,"('unsociable', 'sociable')",-0.7295435,-0.8869598,-0.1574163
1,-1.3091363,-1.4817108,"('unfriendly', 'friendly')",-1.3091363,-1.4817108,-0.1725745
2,0.40693823,0.50581855,"('unlikable', 'likable')",0.4069382,0.5058185,0.0988803
3,-0.7525637,-0.53227323,"('repellent', 'pleasant')",-0.7525637,-0.5322732,0.2202905
4,-1.8461848,-1.9825035,"('disliked', 'liked')",-1.8461848,-1.9825035,-0.1363187
5,-0.76151955,-0.7559179,"('distant', 'outgoing')",-0.7615196,-0.7559179,0.0056017
6,-1.4986708,-1.4783351,"('distant', 'open')",-1.4986708,-1.4783351,0.0203357
7,-0.010182247,0.034478754,"('insensitive', 'sensitive')",-0.0101822,0.0344788,0.044661
8,-0.35989043,-0.50738454,"('unaffectionate', 'affectionate')",-0.3598904,-0.5073845,-0.1474941
9,-0.3648083,-0.49271518,"('unaffectionate', 'caring')",-0.3648083,-0.4927152,-0.1279069
10,0.081992544,0.020472744,"('unsympathetic', 'sympathetic')",0.0819925,0.0204727,-0.0615198
11,0.24130216,0.31971753,"('unhelpful', 'helpful')",0.2413022,0.3197175,0.0784153
12,-0.40515918,-0.42793602,"('unsupportive', 'supportive')",-0.4051592,-0.427936,-0.0227768
13,-0.44406274,-0.5758442,"('impolite', 'polite')",-0.4440627,-0.5758442,-0.1317815
14,0.3130986,0.107395686,"('antisocial', 'social')",0.3130986,0.1073957,-0.2057029
15,0.36498865,0.22941552,"('boring', 'funny')",0.3649887,0.2294155,-0.1355732
16,-0.67911255,-0.48102176,"('unpopular', 'popular')",-0.6791126,-0.4810218,0.1980908
17,0.34916472,0.31418267,"('nasty', 'nice')",0.3491647,0.3141827,-0.034982
18,-0.99856025,-0.8606588,"('disagreeable', 'welcoming')",-0.9985602,-0.8606588,0.1379014
19,-0.9573149,-0.926252,"('inhospitable', 'hospitable')",-0.9573149,-0.926252,0.0310629
20,0.2582243,0.3370956,"('rough', 'thoughtful')",0.2582243,0.3370956,0.0788713
21,0.12446365,0.33260608,"('immoral', 'moral')",0.1244636,0.3326061,0.2081425
22,-0.12418568,-0.24999373,"('untrustworthy', 'trustworthy')",-0.1241857,-0.2499937,-0.125808
23,1.2634991,1.27815,"('insincere', 'sincere')",1.2634991,1.27815,0.0146509
24,-0.029586643,-0.118949436,"('dishonest', 'honest')",-0.0295866,-0.1189494,-0.0893628
25,0.05830928,0.15714742,"('egoistic', 'altruistic')",0.0583093,0.1571474,0.0988381
26,0.6436864,0.33810976,"('hardhearted', 'benevolent')",0.6436864,0.3381098,-0.3055766
27,0.42243886,0.31804118,"('hardhearted', 'softhearted')",0.4224389,0.3180412,-0.1043977
28,-0.18377255,-0.24526839,"('disloyal', 'loyal')",-0.1837725,-0.2452684,-0.0614959
29,-0.8627988,-1.047217,"('unfair', 'fair')",-0.8627988,-1.047217,-0.1844182
30,0.749044,0.6760516,"('intolerant', 'tolerant')",0.749044,0.6760516,-0.0729924
31,-1.7359244,-1.6958735,"('evil', 'good')",-1.7359244,-1.6958735,0.0400509
32,0.20244,0.15236515,"('unkind', 'kind')",0.20244,0.1523651,-0.0500749
33,0.0986189,-0.04850223,"('wrong', 'right')",0.0986189,-0.0485022,-0.1471211
34,1.6106011,1.9270699,"('mean', 'honorable')",1.6106011,1.9270699,0.3164688
35,0.15914983,0.06489715,"('corrupt', 'incorrupt')",0.1591498,0.0648971,-0.0942527
36,-1.1726391,-1.1590598,"('hostile', 'amicable')",-1.1726391,-1.1590598,0.0135793
37,0.119735554,0.040882275,"('fake', 'genuine')",0.1197356,0.0408823,-0.0788533
38,-0.25032887,-0.2854665,"('untruthful', 'truthful')",-0.2503289,-0.2854665,-0.0351376
39,0.57655483,0.6240571,"('exploitative', 'cooperative')",0.5765548,0.6240571,0.0475023
40,-1.4345683,-1.460698,"('stingy', 'generous')",-1.4345683,-1.460698,-0.0261297
41,-0.25057012,-0.3408691,"('unforgiving', 'forgiving')",-0.2505701,-0.3408691,-0.090299
42,-0.7962477,-0.6446893,"('unreliable', 'reliable')",-0.7962477,-0.6446893,0.1515584
43,-0.24296944,-0.2633266,"('irresponsible', 'responsible')",-0.2429694,-0.2633266,-0.0203572
44,0.024282511,0.015375733,"('prejudiced', 'unprejudiced')",0.0242825,0.0153757,-0.0089068
45,-0.104299046,-0.20290543,"('incompetent', 'competent')",-0.104299,-0.2029054,-0.0986064
46,-0.68122655,-0.7298492,"('uncompetitive', 'competitive')",-0.6812266,-0.7298492,-0.0486226
47,1.4282534,1.4833091,"('stupid', 'smart')",1.4282534,1.4833091,0.0550557
48,-0.20598641,-0.12377672,"('unintelligent', 'intelligent')",-0.2059864,-0.1237767,0.0822097
49,-0.14365838,0.033967517,"('unable', 'able')",-0.1436584,0.0339675,0.1776259
50,-0.10161334,0.04472714,"('clumsy', 'skillful')",-0.1016133,0.0447271,0.1463404
51,-0.5448431,-0.56239927,"('uneducated', 'educated')",-0.5448431,-0.5623993,-0.0175562
52,-1.0313222,-1.1125673,"('irrational', 'rational')",-1.0313222,-1.1125673,-0.0812451
53,-1.9510309,-1.9717396,"('uncreative', 'creative')",-1.9510309,-1.9717396,-0.0207087
54,-0.42917955,-0.41338167,"('incapable', 'capable')",-0.4291795,-0.4133817,0.0157978
55,0.5525544,0.5540453,"('incompetent', 'clever')",0.5525544,0.5540453,0.0014909
56,0.46342123,0.48683435,"('impractical', 'practical')",0.4634212,0.4868343,0.0234131
57,-1.2614596,-1.5505793,"('unimaginative', 'imaginative')",-1.2614596,-1.5505793,-0.2891197
58,-0.09346752,-0.2228546,"('undiscriminating', 'discriminating')",-0.0934675,-0.2228546,-0.1293871
59,-0.5240699,-0.48820692,"('foolish', 'wise')",-0.5240699,-0.4882069,0.035863
60,0.23260866,0.37996554,"('inefficient', 'efficient')",0.2326087,0.3799655,0.1473568
61,-0.48221198,-0.70051014,"('illogical', 'logical')",-0.482212,-0.7005101,-0.2182981
62,0.28473634,0.33569357,"('incompetent', 'brilliant')",0.2847363,0.3356936,0.0509573
63,-0.6220136,-0.5440943,"('unperceptive', 'insightful')",-0.6220136,-0.5440943,0.0779193
64,-1.8980062,-2.021605,"('shy', 'confident')",-1.8980062,-2.021605,-0.1235988
65,0.27514428,0.2525852,"('insecure', 'secure')",0.2751443,0.2525852,-0.0225591
66,-0.9139564,-1.0517253,"('inactive', 'active')",-0.9139564,-1.0517253,-0.1377689
67,-0.18201949,-0.20679624,"('doubtful', 'determined')",-0.1820195,-0.2067962,-0.0247767
68,-0.35497218,-0.21562827,"('dependent', 'independent')",-0.3549722,-0.2156283,0.1393439
69,-0.14852822,-0.035407666,"('lazy', 'industrious')",-0.1485282,-0.0354077,0.1131205
70,0.028718792,0.013060955,"('lethargic', 'energetic')",0.0287188,0.013061,-0.0156578
71,0.31869075,0.36921793,"('diffident', 'self-confident')",0.3186907,0.3692179,0.0505272
72,-0.71527284,-0.76607007,"('unambitious', 'ambitious')",-0.7152728,-0.7660701,-0.0507973
73,-0.71476763,-0.7634644,"('helpless', 'self-reliant')",-0.7147676,-0.7634644,-0.0486968
74,-0.05356755,-0.10948638,"('undedicated', 'dedicated')",-0.0535676,-0.1094864,-0.0559188
75,-0.33119276,-0.30863443,"('meek', 'impulsive')",-0.3311928,-0.3086344,0.0225584
76,0.38919315,0.49448004,"('anxious', 'daring')",0.3891931,0.49448,0.1052869
77,-0.999619,-0.6932224,"('unmotivated', 'motivated')",-0.999619,-0.6932224,0.3063966
78,0.09546529,0.24890676,"('nonresilient', 'resilient')",0.0954653,0.2489068,0.1534415
79,-0.5578322,-0.47421706,"('wavering', 'unwavering')",-0.5578322,-0.4742171,0.0836151
80,1.1542329,0.99676234,"('dominated', 'dominating')",1.1542329,0.9967623,-0.1574706
81,0.0015657991,0.016502056,"('submissive', 'aggressive')",0.0015658,0.0165021,0.0149363
82,0.9504677,1.0735325,"('poor', 'rich')",0.9504677,1.0735325,0.1230648
83,-0.36273167,-0.3503284,"('powerless', 'powerful')",-0.3627317,-0.3503284,0.0124033
84,-0.45506474,-0.45074317,"('inferior', 'superior')",-0.4550647,-0.4507432,0.0043215
85,-0.4789917,-0.4060235,"('insignificant', 'prestigious')",-0.4789917,-0.4060235,0.0729682
86,-0.74295473,-0.89085937,"('uninfluential', 'influential')",-0.7429547,-0.8908594,-0.1479047
87,0.64624757,0.5423954,"('unsuccessful', 'successful')",0.6462476,0.5423954,-0.1038522
88,-0.89894855,-0.80221975,"('low', 'eminent')",-0.8989486,-0.8022197,0.0967289
