,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
15,0.44395053,0.37283114,"('boring', 'funny')",1.10316,1.079017,0.64943737,0.549382,0.025188409,-0.02552072,0.6450311,0.6190515,0.5733535,0.5189522,-0.0544013
16,0.37227303,0.4310735,"('unpopular', 'popular')",1.0342053,1.0653529,0.5204685,0.51456916,0.81502026,0.76322126,0.82158756,0.71895856,0.712711,0.6986351,-0.0140759
17,0.45317107,0.48972487,"('nasty', 'nice')",-0.12005643,-0.01848764,-0.48367858,-0.48391384,0.25112212,0.34658358,0.18615873,0.17314117,0.0573434,0.1014096,0.0440662
18,-0.45664862,-0.4933443,"('disagreeable', 'welcoming')",-1.9055146,-1.8747803,1.2288115,1.3486292,-0.97754884,-0.9814189,-1.1138873,-1.12715,-0.6449576,-0.6256128,0.0193448
19,-0.03855073,0.009168178,"('inhospitable', 'hospitable')",0.61367095,0.67009336,-0.7684854,-0.59771717,0.104253784,0.13681981,-0.30906558,-0.21956529,-0.0796354,-0.0002402,0.0793952
20,-0.6484287,-0.6987236,"('rough', 'thoughtful')",-1.7685032,-1.7760547,-0.07074736,-0.055586863,-1.5914263,-1.5459007,0.22354092,0.17735872,-0.7711129,-0.7797814,-0.0086685
21,-0.9647792,-1.0712504,"('immoral', 'moral')",-0.16980687,-0.28484932,0.32718647,0.18752864,-0.49107006,-0.5787944,-0.14797582,-0.22529797,-0.2892891,-0.3945327,-0.1052436
22,-1.0279028,-1.0676459,"('untrustworthy', 'trustworthy')",-2.2016082,-2.2972913,0.88889444,0.8790784,-2.2223728,-2.2737455,-0.54175895,-0.57724476,-1.0209496,-1.0673698,-0.0464202
23,-0.35174724,-0.50253606,"('insincere', 'sincere')",-0.31098545,-0.36514857,-0.41626894,-0.559208,-0.13547158,-0.17881958,5.4912844,5.3369036,0.8553622,0.7462383,-0.1091239
24,-0.16019954,-0.18254806,"('dishonest', 'honest')",-0.34159133,-0.37450004,-0.054622445,-0.06448183,-0.5957151,-0.61088777,0.5537771,0.5680199,-0.1196703,-0.1328796,-0.0132093
25,0.41504893,0.42092457,"('egoistic', 'altruistic')",0.68605316,0.7025343,0.5051506,0.49118212,0.39931607,0.3871719,1.5319409,1.4488826,0.7075019,0.6901391,-0.0173628
26,-0.3404193,-0.3956478,"('hardhearted', 'benevolent')",1.0707551,0.97920066,1.6371856,1.6159194,0.58445734,0.48907512,1.4920652,1.4553748,0.8888088,0.8287845,-0.0600243
27,-1.6318936,-1.6512113,"('hardhearted', 'softhearted')",-0.59603256,-0.5861361,-1.3380971,-1.2506745,-0.8191647,-0.73891443,-0.042116933,-0.08936185,-0.885461,-0.8632596,0.0222014
28,-0.570885,-0.71870655,"('disloyal', 'loyal')",0.5314446,0.3893575,0.50150895,0.32369515,-0.19406077,-0.37948126,0.97493327,0.81067497,0.2485882,0.085108,-0.1634802
29,-0.6078266,-0.6147859,"('unfair', 'fair')",0.35995695,0.35948846,0.61880225,0.6704443,-0.44763392,-0.45207366,-0.80301785,-0.85021365,-0.1759438,-0.1774281,-0.0014843
30,-0.4077901,-0.48418984,"('intolerant', 'tolerant')",-0.6976186,-0.78598034,-0.3835082,-0.41040945,-0.35093036,-0.4089753,0.5872083,0.6010237,-0.2505278,-0.2977063,-0.0471785
31,-0.2894883,-0.056381892,"('evil', 'good')",0.8879718,1.0490737,-0.77924716,-0.46835658,0.61685205,0.73650193,-1.4606591,-1.461765,-0.2049141,-0.0401856,0.1647285
32,-0.1260677,-0.29098955,"('unkind', 'kind')",0.15374821,0.055359434,0.83111936,0.65262306,-0.6891613,-0.7661158,1.3383116,1.2574736,0.30159,0.1816702,-0.1199198
33,0.6590729,0.650892,"('wrong', 'right')",1.3040876,1.3160772,0.25605255,0.29928008,1.337396,1.3111224,-0.75018513,-0.80592483,0.5612848,0.5542894,-0.0069954
34,-0.12528184,-0.04755929,"('mean', 'honorable')",-0.14919505,-0.080268934,-0.9190397,-0.81838024,0.48016194,0.5086246,5.13788,5.1507273,0.8849051,0.9426287,0.0577236
35,1.8751664,1.8068051,"('corrupt', 'incorrupt')",1.3265303,1.3283573,0.3362824,0.3912011,0.781683,0.759448,-0.46477637,-0.597559,0.7709773,0.7376505,-0.0333268
36,0.27705616,0.25453022,"('hostile', 'amicable')",1.3102225,1.2773619,-0.4562207,-0.29229245,0.5241648,0.48850164,0.021442238,-0.17864108,0.335333,0.309892,-0.025441
37,-0.31659812,-0.38217935,"('fake', 'genuine')",-0.16721204,-0.16603018,-0.27175254,-0.23709106,-0.9605988,-0.9569632,-0.2535644,-0.25476685,-0.3939452,-0.3994061,-0.0054609
38,0.24270147,0.3034192,"('untruthful', 'truthful')",1.1668016,1.1895396,0.0010558888,-0.0032654926,1.384419,1.3441535,0.37865773,0.46119633,0.6347271,0.6590086,0.0242815
39,-0.031041,-0.0015355572,"('exploitative', 'cooperative')",-0.2089528,-0.1654612,0.37005368,0.37939966,-0.7783378,-0.75785327,0.32580775,0.3938959,-0.064494,-0.0303109,0.0341831
40,-0.49946183,-0.4926047,"('stingy', 'generous')",-0.22700615,-0.20275295,-0.8847648,-0.7694434,-0.8140275,-0.7868606,-3.1449008,-3.1859264,-1.1140322,-1.0875176,0.0265146
41,-1.4240373,-1.3757914,"('unforgiving', 'forgiving')",-1.4299382,-1.4408834,-0.41346014,-0.34029317,-1.2774986,-1.3165139,0.20016205,0.14905718,-0.8689545,-0.8648849,0.0040696
42,-0.06131337,-0.05200798,"('unreliable', 'reliable')",-0.20321864,-0.20557944,1.2258495,1.3308794,-0.013432339,-0.06650229,-2.4771426,-2.325801,-0.3058515,-0.2638022,0.0420493
43,-1.3980919,-1.3695381,"('irresponsible', 'responsible')",-0.9690896,-0.995807,-0.6154304,-0.5821235,-1.3085748,-1.3171781,0.055465344,0.17095394,-0.8471443,-0.8187386,0.0284057
44,0.15097469,0.17952518,"('prejudiced', 'unprejudiced')",-2.04015,-1.9100498,-0.6347578,-0.5687463,-1.1935688,-1.0862389,-1.4633801,-1.4360219,-1.0361763,-0.9643064,0.0718699
45,-1.5950564,-1.5696326,"('incompetent', 'competent')",-2.0142553,-2.0141768,-0.109620914,-0.10870358,-1.5590386,-1.5388513,-0.5578187,-0.55151635,-1.167158,-1.1565762,0.0105818
46,-1.4719518,-1.5673829,"('uncompetitive', 'competitive')",-0.9978141,-1.090776,-0.6196377,-0.7036976,-1.2855246,-1.342562,-0.70740664,-0.7106565,-1.016467,-1.083015,-0.066548
47,-0.37314937,-0.2832981,"('stupid', 'smart')",0.3625815,0.32694447,0.9861908,1.064262,0.2538943,0.24760753,5.279266,5.2888775,1.3017567,1.3288787,0.027122
48,-1.8471652,-1.9375972,"('unintelligent', 'intelligent')",-1.1214318,-1.2401346,-1.1445642,-1.3312879,-1.7744083,-1.8501521,-0.34512663,-0.4262353,-1.2465392,-1.3570814,-0.1105422
49,-0.78327227,-0.7703673,"('unable', 'able')",-1.2192034,-1.1696969,-0.76012987,-0.6743709,-0.98294306,-0.9109379,-0.4359849,-0.34240627,-0.8363068,-0.7735559,0.0627509
50,0.7977763,0.7860935,"('clumsy', 'skillful')",0.55343676,0.5257251,1.6470139,1.680956,0.8226109,0.75733876,0.30876493,0.34207672,0.8259205,0.818438,-0.0074825
51,-0.70074296,-0.8630052,"('uneducated', 'educated')",-1.3640585,-1.5129637,1.0451214,0.82600284,-1.2465242,-1.3999177,0.68544,0.5319104,-0.3161529,-0.4835947,-0.1674418
52,0.3459107,0.31389844,"('irrational', 'rational')",1.1195048,1.0836437,0.5655552,0.5379226,1.2625269,1.1313797,-0.30517334,-0.38571048,0.5976648,0.5362268,-0.061438
53,-1.2198645,-1.3089067,"('uncreative', 'creative')",0.7296845,0.6605762,0.032862276,0.03557817,-0.0013780706,-0.18245423,0.62646085,0.55605644,0.033553,-0.04783,-0.081383
54,-0.37121284,-0.45193863,"('incapable', 'capable')",0.41183752,0.38313285,0.28203964,0.2205587,0.11247418,0.065762475,0.89418924,0.85994434,0.2658655,0.2154919,-0.0503736
55,-1.4878033,-1.5766308,"('incompetent', 'clever')",-2.1281846,-2.2117143,-0.02950231,-0.12891102,-2.6321278,-2.6415377,0.04053574,0.027602747,-1.2474164,-1.3062383,-0.0588219
56,-0.03414394,-0.13389823,"('impractical', 'practical')",0.68247974,0.6476188,0.0147694945,-0.10746942,0.32779753,0.24906272,0.2771122,0.30624628,0.253603,0.192312,-0.061291
57,-1.7463913,-1.8439281,"('unimaginative', 'imaginative')",-0.9879591,-1.0492342,-1.2463638,-1.356026,-0.71089953,-0.8219551,-3.151694,-3.1087584,-1.5686615,-1.6359804,-0.0673189
58,-1.2307527,-1.229334,"('undiscriminating', 'discriminating')",0.6082885,0.5552892,-1.0643615,-1.0408763,0.3562048,0.2529212,-0.15244381,-0.13303438,-0.2966129,-0.3190068,-0.0223939
59,1.0131571,1.0843133,"('foolish', 'wise')",1.7344296,1.7465954,1.2748493,1.3166627,1.385664,1.3120648,0.07516254,0.103281714,1.0966525,1.1125835,0.015931
60,-1.7652636,-1.811097,"('inefficient', 'efficient')",-1.4596672,-1.4761237,-0.07478808,-0.15485439,-1.6056864,-1.590332,-0.1774869,-0.02690904,-1.0165784,-1.0118631,0.0047153
61,-1.460392,-1.4992937,"('illogical', 'logical')",0.69984114,0.5696728,0.44728872,0.39808303,0.17501253,0.060649976,-0.18150885,-0.31596246,-0.0639517,-0.1573701,-0.0934184
62,-0.77353084,-0.7197389,"('incompetent', 'brilliant')",-1.5102752,-1.4401385,-0.71518326,-0.74326205,-1.8312715,-1.7554097,-0.16830301,0.012630038,-0.9997128,-0.9291839,0.0705289
63,-0.87325066,-0.8001312,"('unperceptive', 'insightful')",0.44815344,0.4130087,0.81079423,0.80596787,-0.037375182,-0.10041225,0.3990679,0.52229583,0.1494779,0.1681458,0.0186679
64,-0.033861503,-0.033354416,"('shy', 'confident')",-0.7372262,-0.7513484,1.0847863,0.9941488,-0.9197035,-0.92528576,-5.438397,-5.362438,-1.2088803,-1.2156556,-0.0067753
65,-1.6668612,-1.7750512,"('insecure', 'secure')",-1.8795575,-2.0032952,0.16236222,-0.06434435,-1.618469,-1.6951519,0.24680129,0.15963534,-0.9511448,-1.0756414,-0.1244966
66,0.599104,0.62693036,"('inactive', 'active')",0.2677584,0.28398702,0.9281056,0.99233204,0.7860994,0.76036996,0.73581827,0.6956119,0.6633771,0.6718463,0.0084692
67,0.95424056,0.95439535,"('doubtful', 'determined')",0.9866647,0.9676366,0.3627218,0.3745036,1.0709066,1.0682966,0.22042862,0.274252,0.7189925,0.7278168,0.0088243
68,-0.4870482,-0.59849024,"('dependent', 'independent')",-1.4888453,-1.638661,-0.4111604,-0.5116904,-1.2221866,-1.364023,-1.5210348,-1.5514286,-1.026055,-1.1328587,-0.1068037
69,1.3956138,1.4746233,"('lazy', 'industrious')",1.4562237,1.530884,0.7608892,0.8651104,1.6536222,1.6328537,-0.7982003,-0.6943497,0.8936297,0.9618243,0.0681946
70,-1.174509,-1.1919017,"('lethargic', 'energetic')",-1.3099597,-1.380343,-0.42294326,-0.46545854,-1.6580734,-1.7231332,0.06214411,0.09926968,-0.9006682,-0.9323133,-0.0316451
71,0.42917186,0.47818983,"('diffident', 'self-confident')",2.4882061,2.5207822,0.25169072,0.3016851,1.9608701,1.968432,0.20263267,0.19470769,1.0665142,1.0927593,0.0262451
72,-0.9060226,-0.8630412,"('unambitious', 'ambitious')",-0.9037707,-0.9232575,-0.7856751,-0.8477586,-0.7970191,-0.83523047,-0.96532995,-0.8867375,-0.8715635,-0.871205,0.0003585
73,1.6651254,1.706683,"('helpless', 'self-reliant')",2.2764902,2.2613764,0.52725416,0.60061187,1.3728235,1.3315094,-3.1354015,-3.0304878,0.5412583,0.5739386,0.0326803
74,-0.014468947,-0.033244655,"('undedicated', 'dedicated')",0.62553185,0.5984645,0.6238744,0.6643093,-0.07184534,-0.11523421,-0.23402502,-0.14385723,0.1858134,0.1940875,0.0082741
75,1.0053959,1.0761077,"('meek', 'impulsive')",-0.70877576,-0.60381556,-0.45280367,-0.31925297,-0.022573967,0.024399638,-0.24690439,-0.17566168,-0.0851324,0.0003554,0.0854878
76,-0.549227,-0.5920589,"('anxious', 'daring')",-1.8131388,-1.7999588,0.5986719,0.56076586,-1.2963192,-1.2986146,0.22599363,0.26262507,-0.5668039,-0.5734483,-0.0066444
77,-1.0629106,-1.1146158,"('unmotivated', 'motivated')",-1.5103803,-1.5360768,-0.64675826,-0.7460669,-0.90003645,-0.9209785,-0.79902416,-0.80510783,-0.983822,-1.0245691,-0.0407471
78,-1.4809877,-1.4439464,"('nonresilient', 'resilient')",0.58485806,0.5821699,-0.60737455,-0.49681836,0.84713185,0.846597,0.08756354,0.14628752,-0.1137618,-0.0731421,0.0406197
79,1.3050109,1.3211805,"('wavering', 'unwavering')",0.95632315,1.0207464,0.2899373,0.35574648,0.78138876,0.75253737,-0.33752346,-0.3118798,0.5990273,0.6276661,0.0286388
80,-0.047549084,-0.058327626,"('dominated', 'dominating')",-0.7613079,-0.7800645,0.31276345,0.19303039,-0.7793411,-0.77038276,-0.28731513,-0.25564712,-0.3125499,-0.3342783,-0.0217284
81,-0.78071797,-0.8941997,"('submissive', 'aggressive')",-1.2967165,-1.3861381,-0.18866216,-0.4355637,-1.0804954,-1.1393739,-0.59465796,-0.5759597,-0.78825,-0.8862471,-0.0979971
82,-1.0434088,-1.1502463,"('poor', 'rich')",-1.1311835,-1.1976975,0.74974924,0.7019131,-1.5296574,-1.5601946,6.049166,5.8969293,0.6189332,0.5381408,-0.0807924
83,-0.272383,-0.26537967,"('powerless', 'powerful')",0.92141396,0.87636995,-0.34619713,-0.41366535,0.37766427,0.35679463,-1.134256,-1.1345022,-0.0907516,-0.1160765,-0.0253249
84,0.679121,0.55035406,"('inferior', 'superior')",0.78274155,0.68389386,0.56498736,0.5074235,0.5951677,0.5569167,0.8211512,0.7294587,0.6886338,0.6056094,-0.0830244
85,1.2137892,1.2637633,"('insignificant', 'prestigious')",2.0404186,2.134915,0.20442513,0.28312427,2.5667057,2.5296082,-0.21529414,-0.25107566,1.1620089,1.192067,0.0300581
86,-1.547678,-1.6440885,"('uninfluential', 'influential')",0.004225306,-0.16185282,-0.86420304,-0.9756334,-0.7762278,-0.92402476,-0.3981848,-0.45885405,-0.7164136,-0.8328907,-0.1164771
87,0.527406,0.55681014,"('unsuccessful', 'successful')",0.8592669,0.8523125,1.2260692,1.0729022,1.0442482,0.9747337,0.8187274,0.7740333,0.8951435,0.8461584,-0.0489851
88,0.43814695,0.31231552,"('low', 'eminent')",0.08034903,0.0381476,0.9417048,0.6400042,-0.28711548,-0.40224904,0.31656364,0.23873441,0.2979298,0.1653905,-0.1325393
