,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,0.56251377,0.24167478,"('unsociable', 'sociable')",-0.40181574,-0.58918756,0.67425114,0.4626919,0.6418454,0.5072923,-0.09494347,-0.2268732,0.2763702,0.0791196,-0.1972506
1,-1.6944164,-1.7608271,"('unfriendly', 'friendly')",-2.4636312,-2.4714434,-1.3659534,-1.470165,-0.14732178,-0.3105845,1.2487817,1.0582181,-0.8845082,-0.9909604,-0.1064522
2,1.5218205,1.5907607,"('unlikable', 'likable')",1.6067514,1.6923425,1.1027054,1.073664,1.039095,0.97635585,0.7414799,0.8168083,1.2023705,1.2299863,0.0276158
3,1.4003901,1.4409364,"('repellent', 'pleasant')",0.86774766,0.8855671,0.89727813,0.937114,1.463397,1.6079446,-0.016766112,0.12656108,0.9224093,0.9996246,0.0772153
4,0.1270161,0.0975803,"('disliked', 'liked')",0.2501921,0.27258697,0.692604,0.65366626,-0.5573043,-0.622432,-5.4433045,-5.530822,-0.9861593,-1.0258841,-0.0397248
5,-1.459323,-1.4039276,"('distant', 'outgoing')",-0.52405715,-0.4715094,-0.4618426,-0.44249162,-0.049768887,-0.006391838,-0.11408681,-0.1481061,-0.5218157,-0.4944853,0.0273304
6,-1.323319,-1.2293518,"('distant', 'open')",-0.33677495,-0.24154584,-0.51694643,-0.4611649,-1.0396042,-0.9846549,-0.05661493,-0.091885425,-0.6546519,-0.6017205,0.0529314
7,0.4861102,0.41871247,"('insensitive', 'sensitive')",-0.53053766,-0.6231351,0.0321387,-0.058687016,1.1238526,1.1656742,1.0271604,1.0376742,0.4277449,0.3880477,-0.0396972
8,-1.7708942,-1.8403956,"('unaffectionate', 'affectionate')",-2.3764064,-2.3511791,-1.7932326,-1.8253448,-1.0296693,-1.0815623,-0.053978372,-0.17184046,-1.4048362,-1.4540644,-0.0492282
9,-0.45137715,-0.501993,"('unaffectionate', 'caring')",-1.6831956,-1.6898617,-0.4705796,-0.46430784,0.8723616,0.8419354,0.8459742,0.8199447,-0.1773633,-0.1988565,-0.0214932
10,0.68733543,0.4563631,"('unsympathetic', 'sympathetic')",-0.043496884,-0.15545937,-0.16659151,-0.2815346,0.26829243,0.27234104,0.35303554,0.2817237,0.219715,0.1146868,-0.1050282
11,0.8937224,0.79287547,"('unhelpful', 'helpful')",-0.47201294,-0.57297283,1.0556403,1.0059657,1.3122742,1.323151,2.5483704,2.506362,1.0675989,1.0110763,-0.0565226
12,0.87416005,0.8072952,"('unsupportive', 'supportive')",-0.17930806,-0.20291431,0.9010402,0.92447317,0.96777314,1.0592315,-1.3463408,-1.2852671,0.2434649,0.2605637,0.0170988
13,1.1129504,1.0261235,"('impolite', 'polite')",0.98892725,0.89974254,1.6307878,1.5744141,0.8225235,0.78521776,0.69029367,0.6365795,1.0490966,0.9844155,-0.0646811
14,1.6254377,1.4553059,"('antisocial', 'social')",1.4613521,1.3194878,1.4573264,1.4143652,0.9964439,0.9847681,-0.048765562,-0.12976842,1.0983588,1.0088317,-0.0895271
15,0.47348025,0.49203762,"('boring', 'funny')",0.04523855,0.0025739335,0.37867633,0.34305984,-0.5323409,-0.59643537,0.8008589,0.693037,0.2331826,0.1868546,-0.046328
16,-0.12832351,-0.058633253,"('unpopular', 'popular')",0.31180814,0.47667235,0.22553039,0.29097027,0.08676237,0.11293194,0.44430277,0.487676,0.188016,0.2619235,0.0739075
17,0.6158574,0.6545135,"('nasty', 'nice')",0.29834977,0.37085372,0.68643147,0.77432966,0.114117116,0.23626025,-0.2672991,-0.24538827,0.2894913,0.3581138,0.0686225
18,-1.5776764,-1.5417261,"('disagreeable', 'welcoming')",-0.98928106,-0.9058229,-0.66177845,-0.6648803,-1.1299527,-1.140714,-0.6394308,-0.62308604,-0.9996239,-0.9752459,0.024378
19,0.076060496,0.10715254,"('inhospitable', 'hospitable')",-0.33512005,-0.2929994,0.761605,0.71337485,-1.2638241,-1.2155986,-0.20931044,-0.25055674,-0.1941178,-0.1877255,0.0063923
20,-0.41121912,-0.42841274,"('rough', 'thoughtful')",-0.77534753,-0.7071401,-0.6168263,-0.58645,-0.3793013,-0.3534934,0.5003116,0.50541127,-0.3364765,-0.314017,0.0224595
21,1.5828344,1.5664507,"('immoral', 'moral')",1.2817869,1.2817143,1.7156452,1.7206094,1.1555367,1.1726708,-0.3671477,-0.3079317,1.073731,1.0867026,0.0129716
