,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.47042736,-0.47742078,"('unsociable', 'sociable')",-0.4274424,-0.5036407,-0.4489349,-0.4905307,-0.0415958
1,-1.9379964,-2.0625937,"('unfriendly', 'friendly')",2.4227753,2.2321892,0.2423894,0.0847977,-0.1575917
2,0.2669006,0.3268931,"('unlikable', 'likable')",0.3170047,0.34170198,0.2919527,0.3342975,0.0423448
3,-0.34987757,-0.16281854,"('repellent', 'pleasant')",-0.24046522,-0.17405914,-0.2951714,-0.1684388,0.1267326
4,-0.63233024,-0.5971881,"('disliked', 'liked')",-4.4387784,-4.2642565,-2.5355544,-2.4307222,0.1048322
5,-0.9504391,-0.9834352,"('distant', 'outgoing')",0.58957803,0.49352437,-0.1804305,-0.2449554,-0.0645249
6,-0.94274455,-0.9541631,"('distant', 'open')",0.7741373,0.6520525,-0.0843036,-0.1510553,-0.0667517
7,0.37007093,0.39071035,"('insensitive', 'sensitive')",0.6222645,0.6582352,0.4961677,0.5244728,0.0283051
8,-1.5304325,-1.669602,"('unaffectionate', 'affectionate')",1.2446713,0.9995262,-0.1428806,-0.3350379,-0.1921573
9,-0.87170935,-0.9669351,"('unaffectionate', 'caring')",1.6019046,1.4419546,0.3650976,0.2375098,-0.1275878
10,-0.30966705,-0.20923114,"('unsympathetic', 'sympathetic')",-0.53583795,-0.43185592,-0.4227525,-0.3205435,0.102209
11,0.12335962,0.20467298,"('unhelpful', 'helpful')",0.81266236,0.82666254,0.468011,0.5156677,0.0476567
12,0.030100547,0.12945898,"('unsupportive', 'supportive')",-1.0253634,-0.9864876,-0.4976315,-0.4285143,0.0691172
13,0.032184623,-0.0013349587,"('impolite', 'polite')",-0.97519344,-0.9455437,-0.4715044,-0.4734393,-0.0019349
14,0.75946045,0.78762364,"('antisocial', 'social')",0.39887598,0.48579174,0.5791682,0.6367077,0.0575395
15,0.40380535,0.22611982,"('boring', 'funny')",0.13597004,0.0850258,0.2698877,0.1555728,-0.1143149
16,-0.54626465,-0.41637668,"('unpopular', 'popular')",0.11762472,-0.013211511,-0.21432,-0.2147941,-0.0004741
17,-0.033571824,0.0046042576,"('nasty', 'nice')",-0.904242,-0.9405519,-0.4689069,-0.4679738,0.0009331
18,-0.90051705,-0.90061957,"('disagreeable', 'welcoming')",-0.67297226,-0.8588816,-0.7867447,-0.8797506,-0.0930059
19,-0.9079539,-0.8638669,"('inhospitable', 'hospitable')",0.0015871599,-0.044074602,-0.4531834,-0.4539708,-0.0007874
20,0.9769678,1.0177763,"('rough', 'thoughtful')",1.1818162,1.1416404,1.079392,1.0797083,0.0003163
21,0.56255984,0.65824467,"('immoral', 'moral')",-1.1553665,-1.0006204,-0.2964033,-0.1711878,0.1252155
22,0.600637,0.5581465,"('untrustworthy', 'trustworthy')",-0.40033275,-0.38210678,0.1001521,0.0880198,-0.0121323
23,7.676147e-05,-0.021430023,"('insincere', 'sincere')",4.2234554,3.9348347,2.1117661,1.9567024,-0.1550637
24,-0.36896524,-0.44979778,"('dishonest', 'honest')",0.542236,0.47856435,0.0866354,0.0143833,-0.0722521
25,-1.788993,-1.8742018,"('egoistic', 'altruistic')",1.4472146,1.2674787,-0.1708892,-0.3033615,-0.1324723
26,0.054074343,-0.10957763,"('hardhearted', 'benevolent')",2.8441436,2.7281854,1.449109,1.3093039,-0.1398051
27,-0.52432203,-0.60173637,"('hardhearted', 'softhearted')",0.8614367,0.47722638,0.1685573,-0.062255,-0.2308123
28,-0.5029825,-0.55652386,"('disloyal', 'loyal')",0.95187473,0.8949092,0.2244461,0.1691927,-0.0552534
29,0.21774328,0.15859908,"('unfair', 'fair')",-0.08733915,-0.25213298,0.0652021,-0.046767,-0.1119691
30,1.0897092,1.1112201,"('intolerant', 'tolerant')",0.33649746,0.36049858,0.7131033,0.7358593,0.022756
31,-1.3123202,-1.2223803,"('evil', 'good')",0.2916019,0.2311585,-0.5103592,-0.4956109,0.0147483
32,-0.2087688,-0.2611651,"('unkind', 'kind')",0.61217403,0.40365112,0.2017026,0.071243,-0.1304596
33,0.50438625,0.43225563,"('wrong', 'right')",0.3605761,0.21577594,0.4324812,0.3240158,-0.1084654
34,-0.23552859,-0.044659417,"('mean', 'honorable')",3.742925,3.7716088,1.7536981,1.8634747,0.1097766
35,-0.5388555,-0.69477224,"('corrupt', 'incorrupt')",0.04903438,-0.14388733,-0.2449106,-0.4193298,-0.1744192
36,-1.2559023,-1.219389,"('hostile', 'amicable')",1.2229097,1.0036838,-0.0164963,-0.1078526,-0.0913563
37,0.53933316,0.56514853,"('fake', 'genuine')",0.5858531,0.56527686,0.5625931,0.5652127,0.0026196
38,-0.5966818,-0.5699585,"('untruthful', 'truthful')",0.1154836,0.17773044,-0.2405991,-0.196114,0.0444851
39,1.0528301,1.0507363,"('exploitative', 'cooperative')",0.4874671,0.490356,0.7701486,0.7705461,0.0003975
40,-0.12328414,-0.14327723,"('stingy', 'generous')",-1.4022516,-1.5660217,-0.7627679,-0.8546494,-0.0918815
41,-0.12864038,-0.032298844,"('unforgiving', 'forgiving')",0.6215166,0.609518,0.2464381,0.2886096,0.0421715
42,0.98208904,1.1579242,"('unreliable', 'reliable')",-1.9623882,-1.8472458,-0.4901496,-0.3446608,0.1454888
43,0.3257211,0.3944918,"('irresponsible', 'responsible')",1.189627,1.2210071,0.7576741,0.8077495,0.0500754
44,0.32658044,0.32491285,"('prejudiced', 'unprejudiced')",-1.6100872,-1.599496,-0.6417534,-0.6372916,0.0044618
45,-0.014710084,0.11060183,"('incompetent', 'competent')",0.9585175,1.1324977,0.4719037,0.6215497,0.149646
46,-0.2868709,-0.10521351,"('uncompetitive', 'competitive')",-0.57273215,-0.46309558,-0.4298015,-0.2841545,0.145647
47,0.031245612,0.11058451,"('stupid', 'smart')",4.5879073,4.549203,2.3095765,2.3298938,0.0203173
48,-0.43878448,-0.4258622,"('unintelligent', 'intelligent')",-0.086238354,-0.01880669,-0.2625114,-0.2223344,0.040177
49,-0.09701949,0.02758132,"('unable', 'able')",-0.22358093,-0.122011386,-0.1603002,-0.047215,0.1130852
50,1.0035157,1.0553913,"('clumsy', 'skillful')",-0.27157223,-0.479472,0.3659717,0.2879596,-0.0780121
51,-0.09271523,-0.11211005,"('uneducated', 'educated')",-0.1736438,-0.17373839,-0.1331795,-0.1429242,-0.0097447
52,-0.73476887,-0.9217362,"('irrational', 'rational')",0.31605437,0.05202842,-0.2093572,-0.4348539,-0.2254967
53,-1.3556802,-1.385407,"('uncreative', 'creative')",1.2106442,1.0783539,-0.072518,-0.1535265,-0.0810085
54,0.031075187,-0.099632606,"('incapable', 'capable')",0.92299265,0.83927226,0.4770339,0.3698198,-0.1072141
55,0.07310252,0.16073424,"('incompetent', 'clever')",-0.19710912,-0.046942253,-0.0620033,0.056896,0.1188993
56,1.1352575,1.1845427,"('impractical', 'practical')",0.5597866,0.7690703,0.847522,0.9768065,0.1292845
57,-0.13838637,-0.095619306,"('unimaginative', 'imaginative')",-1.0188513,-0.7485783,-0.5786188,-0.4220988,0.15652
58,0.3538597,0.43316627,"('undiscriminating', 'discriminating')",0.9801956,1.0592252,0.6670277,0.7461957,0.079168
59,0.36298516,0.3181684,"('foolish', 'wise')",0.57571775,0.4393827,0.4693515,0.3787755,-0.090576
60,0.8434399,0.96244544,"('inefficient', 'efficient')",-0.786057,-0.52441084,0.0286914,0.2190173,0.1903259
61,0.67697847,0.54156804,"('illogical', 'logical')",1.1358212,0.98333347,0.9063998,0.7624508,-0.143949
62,0.8397531,0.924584,"('incompetent', 'brilliant')",0.022338435,0.17362276,0.4310458,0.5491034,0.1180576
63,0.094458915,0.26391032,"('unperceptive', 'insightful')",1.0451787,1.159555,0.5698188,0.7117326,0.1419138
64,0.25160074,0.23440726,"('shy', 'confident')",-4.856267,-4.6151466,-2.3023331,-2.1903696,0.1119635
65,0.5307902,0.47438717,"('insecure', 'secure')",-0.026736438,0.06416881,0.2520269,0.269278,0.0172511
66,-0.35922167,-0.3535608,"('inactive', 'active')",1.0469971,0.97267485,0.3438877,0.309557,-0.0343307
67,0.8693708,0.84834266,"('doubtful', 'determined')",-0.76561123,-0.6782928,0.0518798,0.0850249,0.0331451
68,-0.03824413,-0.039363727,"('dependent', 'independent')",-0.8799398,-0.87257004,-0.459092,-0.4559669,0.0031251
69,0.90255034,0.91170263,"('lazy', 'industrious')",0.180921,0.14145544,0.5417356,0.526579,-0.0151566
70,0.8153298,0.9320906,"('lethargic', 'energetic')",0.24190038,0.30794472,0.5286151,0.6200176,0.0914025
71,0.20048544,0.195148,"('diffident', 'self-confident')",0.7763045,0.704862,0.488395,0.450005,-0.03839
72,-0.42582712,-0.48874578,"('unambitious', 'ambitious')",0.32907403,0.3660761,-0.0483765,-0.0613348,-0.0129583
73,1.2761376,1.2577068,"('helpless', 'self-reliant')",-2.0959475,-2.1133087,-0.409905,-0.427801,-0.017896
74,0.6432697,0.72277683,"('undedicated', 'dedicated')",0.9677105,1.0289004,0.8054901,0.8758386,0.0703485
75,-0.17868727,-0.17206703,"('meek', 'impulsive')",-0.94075215,-0.8601209,-0.5597197,-0.516094,0.0436257
76,0.6741211,0.7921644,"('anxious', 'daring')",-0.6946303,-0.61336625,-0.0102546,0.0893991,0.0996537
77,-0.56200445,-0.41323912,"('unmotivated', 'motivated')",-1.0107402,-0.80919284,-0.7863723,-0.6112159,0.1751564
78,-0.114144765,0.009872258,"('nonresilient', 'resilient')",0.77721703,0.7583751,0.3315361,0.3841237,0.0525876
79,-0.23330508,-0.26684472,"('wavering', 'unwavering')",0.08813367,0.028672202,-0.0725857,-0.1190863,-0.0465006
80,0.41011354,0.42065743,"('dominated', 'dominating')",-0.16609439,0.055344224,0.1220096,0.2380008,0.1159912
81,0.42273673,0.4330837,"('submissive', 'aggressive')",-1.4353886,-1.1174929,-0.5063259,-0.3422046,0.1641213
82,-0.822173,-0.7353437,"('poor', 'rich')",4.8418617,4.7221065,2.0098443,1.9933814,-0.0164629
83,-0.37410083,-0.30036244,"('powerless', 'powerful')",-0.86385274,-0.7157105,-0.6189768,-0.5080365,0.1109403
84,0.40348566,0.36303246,"('inferior', 'superior')",0.54990375,0.57707375,0.4766947,0.4700531,-0.0066416
85,-0.8209479,-0.84218735,"('insignificant', 'prestigious')",0.7518132,0.55439925,-0.0345674,-0.143894,-0.1093266
86,-1.300167,-1.2997669,"('uninfluential', 'influential')",0.43613267,0.4617535,-0.4320171,-0.4190067,0.0130104
87,0.7670729,0.80184436,"('unsuccessful', 'successful')",1.4020709,1.4886909,1.0845718,1.1452676,0.0606958
88,-0.5771962,-0.64126706,"('low', 'eminent')",-0.16648394,-0.11145779,-0.3718401,-0.3763624,-0.0045223
