,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.49534294,-0.6734937,"('unsociable', 'sociable')",0.060191996,-0.14598805,0.67969406,0.5715013,-0.55087686,-0.6745547,-0.0765834,-0.2306338,-0.1540504
1,-1.4855846,-1.6210622,"('unfriendly', 'friendly')",0.9111799,0.71930766,-0.6064463,-0.7629693,1.5180011,1.5146285,0.0842875,-0.0375238,-0.1218113
2,1.2290595,1.195648,"('unlikable', 'likable')",1.2471274,1.225386,1.9054002,1.8961306,0.75628865,0.8640637,1.2844689,1.295307,0.0108381
3,0.5797388,0.69129705,"('repellent', 'pleasant')",-0.6226532,-0.5187755,1.170477,1.2618461,0.47088832,0.5054704,0.3996127,0.4849595,0.0853468
4,0.12712395,0.045933463,"('disliked', 'liked')",0.827295,0.6307898,-0.1697569,-0.3559473,-6.4371195,-6.5316477,-1.4131143,-1.5527179,-0.1396036
5,-0.5073449,-0.5096105,"('distant', 'outgoing')",0.4063034,0.44248605,-2.1192753,-2.0526686,-0.32982123,-0.22209655,-0.6375345,-0.5854723,0.0520622
6,-0.8396464,-0.7949306,"('distant', 'open')",-0.04553155,-0.04920418,-2.3454342,-2.2738342,0.13760608,0.265232,-0.7732515,-0.7131842,0.0600673
7,0.5902603,0.6119516,"('insensitive', 'sensitive')",0.99306774,1.0441242,0.45311043,0.5595392,0.5924486,0.64427215,0.6572218,0.7149718,0.05775
8,-2.0057824,-2.079121,"('unaffectionate', 'affectionate')",-0.2712152,-0.39550564,-0.603632,-0.6399685,0.4077714,0.43471965,-0.6182145,-0.669969,-0.0517545
9,-1.089762,-1.1619655,"('unaffectionate', 'caring')",0.7186531,0.6082712,-0.3617814,-0.3844896,0.9179194,0.9700995,0.0462573,0.0079789,-0.0382784
10,-0.3786748,-0.39179504,"('unsympathetic', 'sympathetic')",-0.36973697,-0.38530022,0.40018094,0.4671537,-0.32548597,-0.35998645,-0.1684292,-0.167482,0.0009472
11,0.3643434,0.33732873,"('unhelpful', 'helpful')",0.18638027,0.23667681,0.32936,0.3854467,1.7175406,1.7261887,0.6494061,0.6714102,0.0220041
12,0.37094367,0.4571184,"('unsupportive', 'supportive')",0.83467287,0.8541674,0.61435634,0.8013408,-1.9567755,-1.8894602,-0.0342007,0.0557916,0.0899923
13,0.7351861,0.7809453,"('impolite', 'polite')",0.24984527,0.32641885,0.38634753,0.4633849,-0.29130325,-0.31280982,0.2700189,0.3144848,0.0444659
14,0.8296156,0.7373525,"('antisocial', 'social')",0.85052556,0.7867238,1.8739989,1.8311688,-0.27538767,-0.41051388,0.8196881,0.7361828,-0.0835053
15,0.53042907,0.40353215,"('boring', 'funny')",0.3470709,0.23171952,-0.8251988,-0.980198,0.5189003,0.44546315,0.1428003,0.0251292,-0.1176711
16,-0.78436387,-0.8376601,"('unpopular', 'popular')",-0.3879971,-0.58016044,-0.4969115,-0.6051027,0.59881866,0.5559532,-0.2676134,-0.3667425,-0.0991291
17,-0.16454624,-0.14415681,"('nasty', 'nice')",-0.9277325,-0.85676193,-0.94482046,-0.92306954,-0.3587739,-0.3607078,-0.5989683,-0.571174,0.0277943
18,-0.9142252,-0.875954,"('disagreeable', 'welcoming')",-1.3149645,-1.3723118,-0.8548349,-0.7614143,-0.54676116,-0.47453812,-0.9076965,-0.8710545,0.036642
19,-0.57641125,-0.51199865,"('inhospitable', 'hospitable')",-0.8868099,-0.8793525,-1.7672133,-1.7653972,-0.3136064,-0.14828576,-0.8860102,-0.8262585,0.0597517
20,-0.38531613,-0.37307245,"('rough', 'thoughtful')",-0.3836303,-0.30220878,0.8811356,0.9447483,1.1839609,1.1683849,0.3240375,0.359463,0.0354255
21,1.2261745,1.1975286,"('immoral', 'moral')",1.2952088,1.221702,0.95885694,0.9374963,-0.6279812,-0.6598375,0.7130648,0.6742223,-0.0388425
22,0.67791474,0.6571797,"('untrustworthy', 'trustworthy')",-0.7269875,-0.84676176,1.0523952,1.0459243,-0.9158454,-0.9495846,0.0218693,-0.0233106,-0.0451799
23,-0.39155424,-0.49015823,"('insincere', 'sincere')",-0.20609386,-0.21796328,0.33601943,0.3696671,5.7308245,5.616644,1.367299,1.3195474,-0.0477516
24,0.40886164,0.39815274,"('dishonest', 'honest')",0.8064391,0.81148815,-0.08916846,-0.01946839,0.61291844,0.61577713,0.4347627,0.4514874,0.0167247
