,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.3952658,2.4864266,"('unsociable', 'sociable')",0.70688736,0.69878095,0.5510673,0.52401793,1.2177402,1.2364086,0.0186684
1,-0.49999633,-0.66845155,"('unfriendly', 'friendly')",0.40171942,0.27461508,1.8062539,1.6396823,0.5693257,0.4152819,-0.1540438
2,0.29539907,0.43176714,"('unlikable', 'likable')",0.15573588,0.2725117,0.5871687,0.74923813,0.3461012,0.4845057,0.1384045
3,0.74550986,0.95098,"('repellent', 'pleasant')",-0.54373944,-0.38708028,0.37341624,0.4706248,0.1917289,0.3448415,0.1531126
4,-1.4713103,-1.6515716,"('disliked', 'liked')",-0.051938012,-0.0901913,-7.512828,-7.4160023,-3.0120255,-3.0525885,-0.040563
5,-3.104212,-3.3652933,"('distant', 'outgoing')",-0.16615182,-0.28332797,-0.38182172,-0.40994477,-1.2173951,-1.3528554,-0.1354603
6,-3.157438,-3.415478,"('distant', 'open')",-0.34612513,-0.5189781,-0.29869118,-0.40540984,-1.2674181,-1.4466221,-0.179204
7,2.4341452,2.7080078,"('insensitive', 'sensitive')",-0.21074611,-0.018005665,0.71929073,0.730831,0.9808966,1.1402777,0.1593811
8,-2.0388947,-2.2114055,"('unaffectionate', 'affectionate')",-0.5624823,-0.6627198,0.76071703,0.5912508,-0.6135533,-0.7609582,-0.1474049
9,0.19425996,0.1260769,"('unaffectionate', 'caring')",0.4165183,0.28778657,1.2098457,1.1397034,0.6068746,0.5178556,-0.089019
10,3.2356918,3.5969942,"('unsympathetic', 'sympathetic')",0.19950056,0.113988236,0.4791807,0.41110808,1.304791,1.3740301,0.0692391
11,2.40221,2.63528,"('unhelpful', 'helpful')",0.8565893,0.8661193,2.3661783,2.4095902,1.8749925,1.9703299,0.0953374
12,0.97203636,1.1897551,"('unsupportive', 'supportive')",0.27930927,0.30993477,-1.922299,-1.8195875,-0.2236511,-0.1066326,0.1170185
13,3.4916763,3.727494,"('impolite', 'polite')",1.3417144,1.3669094,0.48240536,0.55039555,1.771932,1.8815996,0.1096676
14,2.823825,2.977338,"('antisocial', 'social')",0.82184786,0.9468241,0.36571664,0.36222804,1.3371298,1.4287968,0.091667
15,1.3299168,1.1670078,"('boring', 'funny')",0.93574864,0.9581413,0.3805934,0.4311776,0.8820863,0.852109,-0.0299773
16,-2.5695908,-2.4843469,"('unpopular', 'popular')",-1.1105244,-0.96990913,-0.21828675,-0.12436229,-1.2994673,-1.1928728,0.1065945
17,0.48828605,0.3702843,"('nasty', 'nice')",0.17036428,0.17157878,-0.054513037,-0.04827018,0.2013791,0.164531,-0.0368481
18,-1.5747064,-1.4418654,"('disagreeable', 'welcoming')",-1.1197002,-1.0609359,-1.0479832,-1.0444992,-1.2474632,-1.1824335,0.0650297
19,-1.4274071,-1.5553684,"('inhospitable', 'hospitable')",-0.5646391,-0.61542434,-0.5873676,-0.52250046,-0.8598046,-0.8977644,-0.0379598
20,1.2982674,1.4080974,"('rough', 'thoughtful')",-0.037154317,-0.027783142,0.56659895,0.55797565,0.6092374,0.6460966,0.0368592
21,1.9014341,2.1560218,"('immoral', 'moral')",0.34817666,0.390044,-0.7008173,-0.51650375,0.5162644,0.6765207,0.1602563
22,2.3623824,2.4659598,"('untrustworthy', 'trustworthy')",-0.059481405,-0.045931008,-0.18301822,-0.17132273,0.7066276,0.7495686,0.042941
23,4.043202,4.3454103,"('insincere', 'sincere')",0.49450338,0.51193,6.5895014,6.5765405,3.7090689,3.8112936,0.1022247
24,2.7500482,2.8200617,"('dishonest', 'honest')",0.7230253,0.6880144,1.4851375,1.3945537,1.652737,1.63421,-0.018527
25,-1.7013631,-1.7921575,"('egoistic', 'altruistic')",0.4792029,0.5478114,0.86423147,0.7949269,-0.1193096,-0.1498064,-0.0304968
26,-0.11776908,-0.38999054,"('hardhearted', 'benevolent')",1.0981039,0.9253854,1.4007306,1.2310605,0.7936885,0.5888185,-0.20487
27,-0.5602344,-0.45600012,"('hardhearted', 'softhearted')",-0.4581031,-0.42392984,0.9575987,0.8304153,-0.0202463,-0.0165049,0.0037414
28,2.1722314,2.1031148,"('disloyal', 'loyal')",1.0479738,0.91021883,1.4521102,1.26309,1.5574385,1.4254746,-0.1319639
29,-0.20532957,-0.40439367,"('unfair', 'fair')",-0.24219267,-0.33173,-0.6048817,-0.7474146,-0.3508013,-0.4945128,-0.1437115
30,2.5871742,2.7745762,"('intolerant', 'tolerant')",0.4334916,0.42857662,0.90397763,1.0391474,1.3082144,1.4141,0.1058856
31,-4.1776,-4.5694327,"('evil', 'good')",-0.86092055,-0.91430604,-1.0426611,-1.149451,-2.0270605,-2.2110634,-0.1840029
32,0.94083023,1.0524398,"('unkind', 'kind')",0.5005122,0.49277037,1.0796425,0.91509235,0.8403283,0.8201008,-0.0202275
33,0.094970204,-0.12655714,"('wrong', 'right')",0.87615764,0.81235874,-0.6882633,-0.693926,0.0942882,-0.0027081,-0.0969963
34,-0.056651276,0.12369537,"('mean', 'honorable')",0.025023052,0.16271384,5.4445744,5.5573783,1.8043154,1.9479292,0.1436138
35,-2.7941384,-3.2250323,"('corrupt', 'incorrupt')",-0.17808983,-0.32712877,-0.8539166,-1.0276569,-1.2753816,-1.5266061,-0.2512245
36,-3.0999248,-3.5254006,"('hostile', 'amicable')",-0.45693064,-0.558468,-0.7069409,-0.8917494,-1.4212654,-1.6585393,-0.2372739
37,1.1210072,1.3821709,"('fake', 'genuine')",-0.09680533,-0.14958116,0.0738204,0.09323798,0.3660074,0.4419426,0.0759352
38,1.2528958,1.1617656,"('untruthful', 'truthful')",0.8422778,0.75453913,0.4078947,0.4552142,0.8343561,0.7905063,-0.0438498
39,1.6314181,1.7513334,"('exploitative', 'cooperative')",0.32301638,0.34522045,0.26151264,0.29777026,0.7386491,0.798108,0.0594589
40,0.2864441,0.17615223,"('stingy', 'generous')",0.6987106,0.6088561,-2.362234,-2.444005,-0.4590265,-0.5529989,-0.0939724
41,1.2631721,1.2672105,"('unforgiving', 'forgiving')",0.06164311,-0.052455787,0.4030867,0.44526815,0.5759673,0.553341,-0.0226263
42,0.74977005,1.0661001,"('unreliable', 'reliable')",-0.42642814,-0.3049672,-2.9468398,-2.8346643,-0.8744993,-0.6911771,0.1833222
43,1.9230238,2.2669582,"('irresponsible', 'responsible')",0.40742722,0.3801098,1.1318728,1.2172714,1.1541079,1.2881131,0.1340052
44,-0.35432804,-0.39787328,"('prejudiced', 'unprejudiced')",-0.26286325,-0.1495758,-1.326185,-1.293131,-0.6477921,-0.6135267,0.0342654
45,2.9811358,3.0963404,"('incompetent', 'competent')",0.4975963,0.5070932,0.49254745,0.49138105,1.3237599,1.3649383,0.0411784
46,2.2453966,2.6355119,"('uncompetitive', 'competitive')",0.3023284,0.2592483,-0.4834979,-0.45437217,0.6880757,0.8134627,0.125387
47,0.5852358,0.7296533,"('stupid', 'smart')",0.6016387,0.7231807,5.9600453,6.0616536,2.3823066,2.5048292,0.1225226
48,1.9543467,2.0720751,"('unintelligent', 'intelligent')",0.6951394,0.70768344,0.37424332,0.46344033,1.0079098,1.0810663,0.0731565
49,-0.24025357,-0.049435206,"('unable', 'able')",-0.6349109,-0.43033606,-0.49792045,-0.3538291,-0.457695,-0.2778668,0.1798282
50,-0.3871802,-0.34552264,"('clumsy', 'skillful')",-0.6297256,-0.6433583,-0.48038417,-0.4774323,-0.4990966,-0.4887711,0.0103255
51,1.024727,1.0630331,"('uneducated', 'educated')",-0.9144978,-1.0422711,-0.114627205,-0.15601256,-0.001466,-0.0450835,-0.0436175
52,-2.432757,-2.902965,"('irrational', 'rational')",-0.103007786,-0.31216323,-0.7445742,-0.8259489,-1.0934463,-1.3470257,-0.2535794
53,-0.60788035,-0.36971062,"('uncreative', 'creative')",-0.2988426,-0.22577031,0.5017107,0.5143193,-0.1350041,-0.0270539,0.1079502
54,-0.77107257,-0.922697,"('incapable', 'capable')",-0.34706286,-0.3914162,0.80411166,0.7574536,-0.1046746,-0.1855532,-0.0808786
55,3.6851592,4.0617495,"('incompetent', 'clever')",0.03398665,0.18178423,0.61324996,0.7480661,1.4441319,1.6638665,0.2197346
56,3.4901118,3.658323,"('impractical', 'practical')",1.8668171,1.855864,0.3840425,0.52482,1.9136572,2.0130022,0.099345
57,1.8112841,1.912403,"('unimaginative', 'imaginative')",0.27435434,0.20645283,-2.8279624,-2.7771995,-0.2474413,-0.2194479,0.0279934
58,0.3889948,0.35478038,"('undiscriminating', 'discriminating')",1.044282,0.92691594,0.32799715,0.3397182,0.5870913,0.5404715,-0.0466198
59,-3.0199614,-3.353814,"('foolish', 'wise')",-0.3227615,-0.4571139,-0.33602208,-0.31678465,-1.2262483,-1.3759042,-0.1496559
60,3.9288895,4.421756,"('inefficient', 'efficient')",1.4769688,1.724635,0.7468888,1.0615448,2.0509156,2.4026453,0.3517297
61,1.5317527,1.4929055,"('illogical', 'logical')",0.45374033,0.3950229,0.42604917,0.293562,0.8038474,0.7271635,-0.0766839
62,2.9972284,3.4110382,"('incompetent', 'brilliant')",0.5927982,0.7432901,0.45858133,0.719742,1.3495359,1.6246901,0.2751542
