,time_male,time_female,tuple,warner_male,warner_female,cable_male,cable_female,inc_male,inc_female,average_male,average_female,female-male
27,0.001978092,0.08650627,"('hardhearted', 'softhearted')",-0.37391973,-0.36193836,0.49303925,0.48719192,0.8645868,0.81267214,0.2464211,0.256108,0.0096869
28,0.2872631,0.13072208,"('disloyal', 'loyal')",0.22412753,0.03743511,0.30131185,0.3025517,1.0505364,0.7704769,0.4658097,0.3102964,-0.1555133
29,0.0025666654,-0.05177653,"('unfair', 'fair')",0.19072795,0.12625301,-0.03807979,-0.049981512,-0.35207373,-0.48520583,-0.0492147,-0.1151777,-0.065963
30,-0.29722357,-0.32807857,"('intolerant', 'tolerant')",0.03187009,-0.017616797,0.15590742,0.1981088,1.1351898,1.0261084,0.2564359,0.2196305,-0.0368054
31,0.41430625,0.49322918,"('evil', 'good')",0.78379864,0.9889316,0.23490573,0.18064411,-1.4150907,-1.4104097,0.00448,0.0630988,0.0586188
32,0.35379457,0.27204037,"('unkind', 'kind')",0.14549865,-0.025295496,0.3375321,0.28511617,1.4025456,1.156975,0.5598427,0.422209,-0.1376337
33,0.49635643,0.3635941,"('wrong', 'right')",0.9059993,0.81293947,0.4651847,0.38305473,-0.56997746,-0.5938902,0.3243907,0.2414245,-0.0829662
34,0.43745422,0.4886459,"('mean', 'honorable')",-0.021260723,0.17846759,0.40283406,0.49095023,5.240463,5.314763,1.5148726,1.6182067,0.1033341
35,1.0452354,0.97183484,"('corrupt', 'incorrupt')",1.2802967,1.1945429,-0.29209948,-0.49098846,-0.3028331,-0.41707253,0.4326499,0.3145792,-0.1180707
36,1.6126026,1.4652082,"('hostile', 'amicable')",1.6691883,1.5970547,0.8923712,0.7126233,0.1276007,-0.047317035,1.0754406,0.9318923,-0.1435483
37,-0.20388174,-0.17083418,"('fake', 'genuine')",-0.41028157,-0.3578665,-1.0775411,-0.99581444,0.2117388,0.24504422,-0.3699914,-0.3198677,0.0501237
38,-0.21188751,-0.27679428,"('untruthful', 'truthful')",-0.45549735,-0.41826943,-0.088199176,-0.015791053,0.028307563,0.046936378,-0.1818191,-0.1659796,0.0158395
39,0.67580235,0.7564214,"('exploitative', 'cooperative')",0.525621,0.54665256,0.41672873,0.47121346,0.121052146,0.16093752,0.4348011,0.4838062,0.0490051
40,0.31896463,0.28691825,"('stingy', 'generous')",0.5270878,0.4640238,0.27145705,0.2698396,-1.1667953,-1.2377226,-0.0123214,-0.0542352,-0.0419138
41,-0.67757785,-0.86129534,"('unforgiving', 'forgiving')",0.028440196,-0.029248303,-0.36058456,-0.41111365,0.19595097,0.05043543,-0.2034428,-0.3128055,-0.1093627
42,0.36396587,0.2828589,"('unreliable', 'reliable')",0.237566,0.20595542,0.15361224,0.18333101,-2.6384828,-2.5512545,-0.4708347,-0.4697773,0.0010574
43,-1.4479284,-1.3717262,"('irresponsible', 'responsible')",-1.5962416,-1.4438812,-0.16319901,-0.0068883374,0.50000954,0.5484767,-0.6768398,-0.5685048,0.108335
44,-0.57248414,-0.48500988,"('prejudiced', 'unprejudiced')",-1.0941262,-1.0391861,-1.126805,-1.0389127,-1.3663661,-1.2052251,-1.0399454,-0.9420835,0.0978619
45,-1.7019395,-1.7159812,"('incompetent', 'competent')",-2.1674228,-2.101605,-0.9723952,-0.8000744,-0.6469357,-0.69409966,-1.3721733,-1.32794,0.0442333
46,-1.9464661,-1.9853945,"('uncompetitive', 'competitive')",-1.7858498,-1.7254634,-0.98869723,-0.8110753,-0.36860147,-0.39501393,-1.2724036,-1.2292367,0.0431669
47,0.23682384,0.33848113,"('stupid', 'smart')",-0.4572937,-0.3789522,-0.1825561,-0.118433416,4.699039,4.778268,1.0740032,1.1548408,0.0808376
48,0.7615922,0.7010652,"('unintelligent', 'intelligent')",0.12761888,-0.0030800328,0.2621847,0.29287434,0.4687346,0.33653545,0.4050326,0.3318487,-0.0731839
49,-1.1676064,-1.1327544,"('unable', 'able')",-0.417184,-0.39783072,-0.9036105,-0.82682014,-0.38453287,-0.2902445,-0.7182335,-0.6619124,0.0563211
50,-0.1131507,-0.17672595,"('clumsy', 'skillful')",0.43682748,0.36110073,-0.5718963,-0.65404904,0.08941911,0.055882357,-0.0397001,-0.103448,-0.0637479
51,-0.28281572,-0.4738219,"('uneducated', 'educated')",-0.68798995,-0.8767683,0.097801216,-0.0066030137,1.3363737,1.115158,0.1158423,-0.0605088,-0.1763511
52,0.73892725,0.57014716,"('irrational', 'rational')",1.6912241,1.527308,1.173789,0.9449332,-0.10864374,-0.21770129,0.8738242,0.7061718,-0.1676524
53,0.005069144,-0.08342063,"('uncreative', 'creative')",1.5667424,1.5120107,0.9519737,0.90288925,1.1028838,0.9566561,0.9066672,0.8220339,-0.0846333
54,0.03212538,-0.027247487,"('incapable', 'capable')",0.10157894,0.0030000173,-0.06104928,-0.07691717,1.0145502,0.98880804,0.2718013,0.2219108,-0.0498905
55,-0.80728775,-0.7853724,"('incompetent', 'clever')",-1.3373802,-1.3156846,-0.93340147,-0.7432955,-0.16808099,-0.17207119,-0.8115376,-0.7541059,0.0574317
56,0.22534493,0.16636792,"('impractical', 'practical')",-0.49514332,-0.58804727,-0.026896857,0.0757578,-0.07499657,-0.07678073,-0.092923,-0.1056756,-0.0127526
57,-1.4868909,-1.5247943,"('unimaginative', 'imaginative')",-1.0943204,-1.0646309,-0.9884028,-0.88007236,-2.4620862,-2.4961953,-1.507925,-1.4914231,0.0165019
58,-0.03279013,-0.0813461,"('undiscriminating', 'discriminating')",0.15738341,0.17258617,0.7078748,0.7241963,0.1316559,0.12171901,0.241031,0.2342888,-0.0067422
59,1.4538963,1.4558408,"('foolish', 'wise')",1.5318853,1.5427072,1.4569114,1.3866149,0.36884633,0.35674852,1.2028849,1.1854779,-0.017407
60,-1.2354016,-1.1735283,"('inefficient', 'efficient')",-1.7371438,-1.7082673,-0.050833162,0.13731174,0.043637402,0.12084968,-0.7449353,-0.6559086,0.0890267
61,0.48056602,0.33083603,"('illogical', 'logical')",0.21364923,-0.020818025,1.3761696,1.3375404,0.1525392,0.014082998,0.555731,0.4154104,-0.1403206
62,-0.11488939,-0.082769684,"('incompetent', 'brilliant')",-0.8753773,-0.8531699,-0.062597215,0.13919023,0.14633678,0.3442695,-0.2266318,-0.11312,0.1135118
63,-0.6944533,-0.7234405,"('unperceptive', 'insightful')",-0.6449814,-0.6761592,-0.16057561,-0.050296485,1.1175739,1.1705865,-0.0956091,-0.0698275,0.0257816
64,-0.88941276,-0.9229491,"('shy', 'confident')",-0.98679876,-1.1010419,-0.6131817,-0.5921693,-5.4821253,-5.4913735,-1.9928796,-2.0268836,-0.034004
65,-0.6291459,-0.68522376,"('insecure', 'secure')",-0.88053995,-1.0579994,-0.034300018,-0.029939566,0.014245145,-0.06696479,-0.3824352,-0.4600319,-0.0775967
66,0.45655704,0.42976737,"('inactive', 'active')",0.14202988,0.11681007,0.17647162,0.092917874,0.52295697,0.5376425,0.3245039,0.2942845,-0.0302194
67,0.19571348,0.13737984,"('doubtful', 'determined')",-0.45453757,-0.49515793,-0.716691,-0.77955353,-0.76449794,-0.7956678,-0.4350033,-0.4832498,-0.0482465
68,-0.816133,-0.83240634,"('dependent', 'independent')",-0.47254896,-0.5788456,-1.3736553,-1.4449717,-0.27934372,-0.33582163,-0.7354202,-0.7980113,-0.0625911
69,0.81340563,0.77592635,"('lazy', 'industrious')",1.5546514,1.6256902,0.22378916,0.08439791,-0.71254903,-0.5846403,0.4698243,0.4753435,0.0055192
70,-1.4906169,-1.4742997,"('lethargic', 'energetic')",-1.5634146,-1.5499496,-0.8951672,-0.75489265,0.52865565,0.59399986,-0.8551357,-0.7962855,0.0588502
71,0.92700607,0.9664696,"('diffident', 'self-confident')",0.72204137,0.7479942,1.2058312,1.2499719,0.22448863,0.18765794,0.7698418,0.7880234,0.0181816
72,0.15147021,0.2002901,"('unambitious', 'ambitious')",-0.06732936,-0.04450307,0.073170334,0.102032624,-0.8867889,-0.8497551,-0.1823694,-0.1479839,0.0343855
73,1.3006974,1.3311329,"('helpless', 'self-reliant')",1.0626209,1.0994642,0.26844424,0.23931938,-3.1012793,-2.9571137,-0.1173791,-0.0717993,0.0455798
74,-0.45100078,-0.4447568,"('undedicated', 'dedicated')",0.30034664,0.36046484,0.15069199,0.20966575,0.109852456,0.07216503,0.0274726,0.0493847,0.0219121
75,-0.22583191,-0.20090035,"('meek', 'impulsive')",-0.49855557,-0.38450694,-0.44939747,-0.39251018,-0.38714388,-0.26226467,-0.3902322,-0.3100455,0.0801867
76,-0.543994,-0.4392074,"('anxious', 'daring')",-0.6700891,-0.72339976,-0.3063341,-0.17748065,0.24559097,0.31013232,-0.3187066,-0.2574889,0.0612177
77,-0.25365067,-0.2903346,"('unmotivated', 'motivated')",-1.3143121,-1.2969824,0.09555243,0.22881228,-0.9471396,-0.8297222,-0.6048875,-0.5470567,0.0578308
78,-0.4497249,-0.42124352,"('nonresilient', 'resilient')",-0.5987365,-0.5384131,0.4992835,0.5516159,0.12197009,0.2306862,-0.106802,-0.0443386,0.0624634
79,0.5832368,0.531852,"('wavering', 'unwavering')",0.27625152,0.23558617,0.17195588,0.09230841,-0.10803406,-0.13582915,0.2308526,0.1809794,-0.0498732
80,-0.19025016,-0.17453803,"('dominated', 'dominating')",-0.4908815,-0.49707165,-0.31502417,-0.23494573,-0.93829834,-0.8905784,-0.4836136,-0.4492835,0.0343301
81,-1.3096029,-1.3679153,"('submissive', 'aggressive')",-2.0924897,-2.3016534,-0.9394846,-0.86844295,-0.93428993,-1.0223371,-1.3189667,-1.3900871,-0.0711204
82,-0.10068662,-0.12602785,"('poor', 'rich')",-0.5304459,-0.5490424,0.22806731,0.30592933,5.94072,5.898176,1.3844137,1.3822588,-0.0021549
83,1.065029,1.0012097,"('powerless', 'powerful')",-0.2851962,-0.36930418,0.0065823123,0.014242612,-1.0168278,-1.0768657,-0.0576032,-0.1076794,-0.0500762
84,-0.0033931583,-0.053354833,"('inferior', 'superior')",0.064661756,0.029809028,0.3795579,0.35857677,0.6091799,0.58220416,0.2625016,0.2293088,-0.0331928
85,1.8690025,1.8746654,"('insignificant', 'prestigious')",2.2496097,2.253373,1.7849456,1.7233478,0.6232382,0.61716026,1.631699,1.6171366,-0.0145624
86,-0.9231195,-1.0919099,"('uninfluential', 'influential')",0.13534705,-0.06329522,0.6537168,0.5998979,0.13150418,-0.13098751,-0.0006379,-0.1715737,-0.1709358
87,0.19301558,0.10277258,"('unsuccessful', 'successful')",-0.3633448,-0.42265722,0.576161,0.58096707,0.8664335,0.9038202,0.3180663,0.2912257,-0.0268406
88,1.151391,1.079229,"('low', 'eminent')",-0.47171497,-0.5856937,0.076651864,0.044937328,0.46178788,0.33078885,0.304529,0.2173154,-0.0872136
