,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.120088875,-0.08706178,"('unsociable', 'sociable')",0.59651095,0.3123022,-0.020130966,-0.18485099,0.2321563,0.0134631,-0.2186932
1,0.26854935,0.34586337,"('unfriendly', 'friendly')",-0.0778341,-0.1827857,1.2535548,1.057149,0.4814234,0.4067423,-0.0746811
2,0.83726674,0.81634575,"('unlikable', 'likable')",1.8314133,1.8959278,0.66369456,0.7731965,1.1107915,1.1618234,0.0510319
3,-1.1688339,-1.0745683,"('repellent', 'pleasant')",0.7170252,0.6834662,0.39481163,0.45816144,-0.018999,0.0223531,0.0413521
4,0.5837688,0.601242,"('disliked', 'liked')",0.07759143,0.053974956,-6.170764,-6.205774,-1.8364679,-1.8501857,-0.0137178
5,1.0520508,1.2724103,"('distant', 'outgoing')",-0.9451761,-0.78034943,-0.41712102,-0.3668065,-0.1034154,0.0417514,0.1451668
6,0.8398248,1.0805826,"('distant', 'open')",-1.2820495,-1.1196077,0.20718546,0.23559372,-0.0783464,0.0655229,0.1438693
7,-0.6334246,-0.73847616,"('insensitive', 'sensitive')",0.60966563,0.51340395,0.38590774,0.2812821,0.1207163,0.0187366,-0.1019797
8,0.06991255,0.08879046,"('unaffectionate', 'affectionate')",-1.0075009,-0.94147056,0.03324674,-0.030505754,-0.3014472,-0.2943953,0.0070519
9,0.7677006,0.73301613,"('unaffectionate', 'caring')",-0.01747588,-0.071673654,0.7780367,0.76412725,0.5094205,0.4751566,-0.0342639
10,-1.2965764,-1.5110929,"('unsympathetic', 'sympathetic')",0.25520906,0.12610641,0.033226147,-0.016074212,-0.3360471,-0.4670202,-0.1309731
11,-0.29540077,-0.43203187,"('unhelpful', 'helpful')",-0.025632963,-0.07801145,2.1702971,2.2179103,0.6164211,0.569289,-0.0471321
12,0.08852464,0.14735445,"('unsupportive', 'supportive')",0.22612095,0.3726794,-2.0387998,-2.057983,-0.5747181,-0.5126497,0.0620684
13,-0.8333699,-1.0114871,"('impolite', 'polite')",0.14247401,0.040061556,0.1957263,0.099992864,-0.1650565,-0.2904776,-0.1254211
14,-0.18075016,-0.2822982,"('antisocial', 'social')",2.3903174,2.3055863,-0.16297081,-0.29010203,0.6821988,0.5777287,-0.1044701
15,0.48287243,0.3558237,"('boring', 'funny')",-1.1320703,-1.1690305,0.50392795,0.37010565,-0.0484233,-0.1477004,-0.0992771
16,-0.24609794,-0.036289226,"('unpopular', 'popular')",-0.83971196,-0.67979825,0.42414734,0.5031179,-0.2205542,-0.0709898,0.1495644
17,0.27364445,0.32100803,"('nasty', 'nice')",-0.6860087,-0.59240717,-0.31508237,-0.2718944,-0.2424822,-0.1810978,0.0613844
18,-0.01190155,0.041664742,"('disagreeable', 'welcoming')",-0.12385611,0.011679843,-0.23639238,-0.27440175,-0.12405,-0.0736857,0.0503643
19,-0.04414238,0.056475498,"('inhospitable', 'hospitable')",-0.95402586,-0.8110765,-0.15087505,-0.028649475,-0.3830144,-0.2610835,0.1219309
20,-0.88233215,-0.8396788,"('rough', 'thoughtful')",0.30268094,0.3756987,0.7648834,0.7821934,0.0617441,0.1060711,0.044327
21,-1.1655349,-1.3197877,"('immoral', 'moral')",0.7292848,0.60012734,-0.3020648,-0.35643408,-0.246105,-0.3586982,-0.1125932
22,-0.9098493,-1.0703288,"('untrustworthy', 'trustworthy')",-0.19785812,-0.31739,-0.98976624,-1.1042145,-0.6991579,-0.8306444,-0.1314865
23,-0.3644865,-0.5382911,"('insincere', 'sincere')",0.32218605,0.14512679,5.8718843,5.7383637,1.9431947,1.7817332,-0.1614615
24,0.2740338,0.13546267,"('dishonest', 'honest')",-0.5605573,-0.5696683,0.5844784,0.46382958,0.0993183,0.0098747,-0.0894436
25,0.30215573,0.33329934,"('egoistic', 'altruistic')",0.41230375,0.4018033,1.2214501,1.1996429,0.6453032,0.6449152,-0.000388
26,0.6217036,0.5972719,"('hardhearted', 'benevolent')",1.2134227,1.1993855,1.3650527,1.1846335,1.0667264,0.9937636,-0.0729628
27,-0.0073057413,0.077939734,"('hardhearted', 'softhearted')",-0.028221387,0.02729544,1.2240258,1.1229593,0.3961662,0.4093982,0.013232
28,-0.37912744,-0.6062627,"('disloyal', 'loyal')",-0.031692944,-0.2867643,1.2600384,1.08779,0.2830727,0.064921,-0.2181517
