,unitedhealth_male,unitedhealth_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.9550203,-1.7795315,"('unsociable', 'sociable')",0.7304294,0.6383026,-0.84107006,-0.9420969,-0.6885537,-0.694442,-0.0058883
1,-0.27601188,-0.22493815,"('unfriendly', 'friendly')",-0.10360953,-0.24292612,1.9887062,1.9284476,0.5363616,0.4868611,-0.0495005
2,-0.052550673,-0.02207023,"('unlikable', 'likable')",1.6880126,1.6614053,0.57259583,0.7104604,0.7360193,0.7832651,0.0472458
3,-1.6649252,-1.3897446,"('repellent', 'pleasant')",0.7973554,0.9308157,0.45605013,0.4820138,-0.1371732,0.0076949,0.1448681
4,0.5384433,0.46073598,"('disliked', 'liked')",-0.18560368,-0.35047358,-6.7142034,-6.7265263,-2.1204546,-2.2054213,-0.0849667
5,1.2403402,1.2184927,"('distant', 'outgoing')",-1.9059231,-1.9174031,-0.023279132,0.019559078,-0.2296207,-0.2264504,0.0031703
6,1.5669392,1.6183839,"('distant', 'open')",-1.9483399,-1.9436092,0.5457517,0.5985862,0.0547837,0.0911203,0.0363366
7,-0.9409025,-0.72582155,"('insensitive', 'sensitive')",0.3412279,0.4718649,0.9072715,0.9074566,0.1025323,0.2178333,0.115301
8,-0.7551901,-0.8414943,"('unaffectionate', 'affectionate')",-0.2958075,-0.3599594,0.9717822,0.8929258,-0.0264051,-0.1028426,-0.0764375
9,0.18078329,0.21934348,"('unaffectionate', 'caring')",0.1959696,0.10696943,1.3808562,1.3631644,0.5858697,0.5631591,-0.0227106
10,-2.5028796,-2.1317947,"('unsympathetic', 'sympathetic')",0.52424216,0.6219516,-0.4317659,-0.41305935,-0.8034678,-0.6409675,0.1625003
11,-1.1967005,-1.085151,"('unhelpful', 'helpful')",0.027521998,0.08055769,1.6179328,1.7168162,0.1495848,0.2374076,0.0878228
12,0.9901013,1.1947261,"('unsupportive', 'supportive')",1.5107043,1.679695,-1.5770762,-1.4893774,0.3079098,0.4616812,0.1537714
