,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2252442,-1.4592474,"('unsociable', 'sociable')",0.3600756,0.20210004,-0.7398728,-0.91825473,-0.5350138,-0.7251341,-0.1901203
1,-0.9541969,-0.9799077,"('unfriendly', 'friendly')",0.46991077,0.36446407,1.8776987,1.726321,0.4644709,0.3702925,-0.0941784
2,0.456883,0.51795995,"('unlikable', 'likable')",0.58103585,0.5933219,0.9246106,1.0392891,0.6541765,0.716857,0.0626805
3,-1.1352495,-1.0898775,"('repellent', 'pleasant')",-1.0818402,-1.0192175,-0.23732781,-0.17439955,-0.8181392,-0.7611649,0.0569743
4,-0.007508673,0.008846033,"('disliked', 'liked')",0.038145185,0.0016167983,-5.8623376,-5.9958277,-1.9439004,-1.9951216,-0.0512212
5,-0.7240745,-0.58971363,"('distant', 'outgoing')",-0.1082783,-0.08485538,0.3350219,0.4050948,-0.1657769,-0.0898247,0.0759522
6,-0.7275302,-0.60389423,"('distant', 'open')",-0.19398668,-0.1901511,1.1372359,1.1910006,0.0719063,0.1323184,0.0604121
7,-1.301756,-1.449985,"('insensitive', 'sensitive')",-0.99517953,-1.0056827,0.14008528,0.10343673,-0.7189501,-0.784077,-0.0651269
8,1.4955523,1.5179988,"('unaffectionate', 'affectionate')",0.32719088,0.3644353,0.9709146,0.9530387,0.9312193,0.9451576,0.0139383
9,0.3840322,0.37880647,"('unaffectionate', 'caring')",0.30442202,0.30728295,1.1392443,1.163929,0.6092328,0.6166728,0.00744
10,-1.7933266,-2.0538251,"('unsympathetic', 'sympathetic')",-0.8900472,-0.9385031,-0.9451339,-1.04178,-1.2095026,-1.3447027,-0.1352001
11,-0.6555661,-0.74944896,"('unhelpful', 'helpful')",-0.17646858,-0.21444184,1.0726728,1.1250434,0.0802127,0.0537175,-0.0264952
12,0.23909114,0.22023094,"('unsupportive', 'supportive')",0.5794717,0.6193658,-1.9356403,-1.9470236,-0.3723592,-0.3691423,0.0032169
13,-1.8344285,-2.0325148,"('impolite', 'polite')",-1.1785842,-1.297409,-0.61914194,-0.6957693,-1.2107183,-1.3418976,-0.1311793
14,-1.1010511,-1.2058364,"('antisocial', 'social')",-0.078280136,-0.09016097,-0.9289978,-1.0076206,-0.7027764,-0.7678727,-0.0650963
15,-0.5829418,-0.6402138,"('boring', 'funny')",-0.37024075,-0.45412168,0.34678292,0.3092594,-0.2021332,-0.261692,-0.0595588
16,-0.39135787,-0.33595052,"('unpopular', 'popular')",0.30858907,0.35082242,0.9884628,0.9903126,0.301898,0.3350615,0.0331635
17,-0.8005917,-0.7264968,"('nasty', 'nice')",-1.2215865,-1.1894586,-0.7668774,-0.66786176,-0.9296852,-0.8612724,0.0684128
18,0.5454407,0.51293665,"('disagreeable', 'welcoming')",0.018003955,0.049831152,-0.035826165,-0.07798288,0.1758728,0.161595,-0.0142778
19,-1.2073104,-1.0800431,"('inhospitable', 'hospitable')",-0.6392911,-0.62632823,0.04472372,0.16617268,-0.6006259,-0.5133995,0.0872264
20,-0.46533972,-0.5415418,"('rough', 'thoughtful')",0.45274892,0.4730492,1.0492775,1.0027175,0.3455623,0.3114083,-0.034154
21,-0.79125565,-1.0011417,"('immoral', 'moral')",-0.26983485,-0.35021216,-1.2191242,-1.284993,-0.7600716,-0.8787823,-0.1187107
22,-0.59676456,-0.6995786,"('untrustworthy', 'trustworthy')",-0.86029744,-0.92857146,-1.0926785,-1.1791927,-0.8499135,-0.9357808,-0.0858673
23,-0.9585079,-1.1133916,"('insincere', 'sincere')",-0.32990703,-0.4088343,4.8865485,4.878213,1.1993779,1.1186624,-0.0807155
24,-0.7692342,-0.9371367,"('dishonest', 'honest')",-1.2483604,-1.2932495,0.48456848,0.42564636,-0.5110087,-0.60158,-0.0905713
25,0.3318811,0.4104552,"('egoistic', 'altruistic')",0.29434797,0.3524539,1.7089878,1.6428108,0.7784057,0.8019066,0.0235009
26,0.37273932,0.29841143,"('hardhearted', 'benevolent')",1.1955397,1.2150723,1.694969,1.5186784,1.0877493,1.0107207,-0.0770286
27,-0.35797676,-0.34689882,"('hardhearted', 'softhearted')",-0.22592051,-0.26906765,1.6502963,1.506062,0.3554664,0.2966985,-0.0587679
28,0.38878626,0.20740631,"('disloyal', 'loyal')",0.30341536,0.22844626,1.0753689,0.9586235,0.5891902,0.4648254,-0.1243648
29,-0.63181597,-0.6063982,"('unfair', 'fair')",-0.62531877,-0.65736616,-0.41963822,-0.5268795,-0.5589243,-0.5968813,-0.037957
30,-0.7037418,-0.8381051,"('intolerant', 'tolerant')",0.30843186,0.26590586,0.6946884,0.6079672,0.0997928,0.0119227,-0.0878701
31,-0.49406603,-0.28076997,"('evil', 'good')",-0.856686,-0.8404587,-0.6027287,-0.67052853,-0.6511602,-0.5972524,0.0539078
32,-0.40792653,-0.59299654,"('unkind', 'kind')",0.47546336,0.43737534,0.89972264,0.6992012,0.3224198,0.1811934,-0.1412264
33,0.50602233,0.48456955,"('wrong', 'right')",0.4517833,0.39844632,-0.018013213,-0.09114906,0.3132641,0.2639556,-0.0493085
34,-0.49659696,-0.45359924,"('mean', 'honorable')",-0.73185694,-0.63867265,5.742916,5.9350147,1.5048208,1.6142476,0.1094268
35,1.1390388,1.2249058,"('corrupt', 'incorrupt')",-0.39204016,-0.38430768,0.55853844,0.4978447,0.435179,0.4461476,0.0109686
36,-0.07707572,0.02903223,"('hostile', 'amicable')",-1.2288116,-1.2359933,0.9535779,0.81450385,-0.1174365,-0.1308191,-0.0133826
37,0.10934853,-0.00037156418,"('fake', 'genuine')",-0.4364947,-0.41679785,0.21343346,0.23531929,-0.0379042,-0.0606167,-0.0227125
38,-0.31839693,-0.27482387,"('untruthful', 'truthful')",-0.50344276,-0.5256669,-0.2529307,-0.19513345,-0.3582568,-0.3318747,0.0263821
39,-1.0664186,-1.0732013,"('exploitative', 'cooperative')",-0.056830447,-0.044467524,-0.14858598,-0.13464922,-0.423945,-0.4174394,0.0065056
40,0.18776476,0.12930293,"('stingy', 'generous')",0.6389238,0.63696456,-1.3323874,-1.4708298,-0.1685663,-0.2348541,-0.0662878
41,-0.15490672,-0.2231622,"('unforgiving', 'forgiving')",0.7087941,0.699482,0.09788868,-0.060525768,0.2172587,0.138598,-0.0786607
42,0.29587272,0.27931967,"('unreliable', 'reliable')",-0.012614932,0.04474251,-2.7298028,-2.6713212,-0.815515,-0.7824197,0.0330953
43,-1.0353664,-1.0649332,"('irresponsible', 'responsible')",0.06551227,0.07135397,0.06014684,0.064951316,-0.3032358,-0.3095426,-0.0063068
44,-0.22127351,-0.19170083,"('prejudiced', 'unprejudiced')",-1.3782703,-1.3154731,-1.2530892,-1.2006221,-0.9508777,-0.9025987,0.048279
45,-1.5500264,-1.6111306,"('incompetent', 'competent')",0.018826451,-0.063305154,-0.50289017,-0.66342765,-0.67803,-0.7792878,-0.1012578
46,-1.1667584,-1.2271717,"('uncompetitive', 'competitive')",0.24959973,0.23734345,-0.9902339,-1.0848854,-0.6357975,-0.6915712,-0.0557737
47,-1.2806437,-1.3391062,"('stupid', 'smart')",0.66235363,0.6578446,5.5421886,5.596618,1.6412996,1.6384522,-0.0028474
48,-0.16206709,-0.30276516,"('unintelligent', 'intelligent')",0.83451766,0.82921535,0.05919413,-0.020689726,0.2438816,0.1685868,-0.0752948
49,-0.22187558,-0.16388291,"('unable', 'able')",0.33808511,0.48524615,-0.017304277,0.14340386,0.0329684,0.1549224,0.121954
50,0.55017376,0.5657149,"('clumsy', 'skillful')",0.103558324,0.16989367,0.26917553,0.27475065,0.3076359,0.3367864,0.0291505
51,-0.426683,-0.62004185,"('uneducated', 'educated')",0.05388178,-0.06923268,-0.18985447,-0.26477844,-0.1875519,-0.3180177,-0.1304658
52,0.036988363,0.02916157,"('irrational', 'rational')",-0.24323222,-0.37020966,0.571278,0.4684165,0.121678,0.0424561,-0.0792219
53,-1.5267168,-1.4503399,"('uncreative', 'creative')",-0.19287412,-0.1598098,0.91984636,0.90076584,-0.2665815,-0.2364613,0.0301202
54,0.27278465,0.2605425,"('incapable', 'capable')",-0.05009939,-0.043528315,1.1651015,1.2799877,0.4625956,0.4990006,0.036405
55,-0.64098084,-0.7685532,"('incompetent', 'clever')",0.4505366,0.3957635,-0.41426638,-0.48473638,-0.2015702,-0.285842,-0.0842718
56,-0.695047,-0.8008272,"('impractical', 'practical')",0.5226373,0.4623723,-0.7824565,-0.7960952,-0.3182887,-0.3781834,-0.0598947
57,-1.2709894,-1.3877566,"('unimaginative', 'imaginative')",-0.31379944,-0.30764142,-2.713824,-2.8791392,-1.4328709,-1.5248458,-0.0919749
58,-0.31843346,-0.23930639,"('undiscriminating', 'discriminating')",-0.30252284,-0.27271664,-0.31197494,-0.2991408,-0.3109771,-0.2703879,0.0405892
59,0.5726885,0.5929929,"('foolish', 'wise')",0.2950822,0.31943962,0.72164935,0.7025791,0.5298067,0.5383372,0.0085305
60,-1.761019,-1.8272526,"('inefficient', 'efficient')",0.13435851,0.14072825,-0.838745,-0.7455953,-0.8218018,-0.8107065,0.0110953
61,-1.3147862,-1.3383762,"('illogical', 'logical')",-0.5177884,-0.6463862,0.06838347,-0.0732947,-0.5880637,-0.686019,-0.0979553
62,-0.9887047,-1.0250034,"('incompetent', 'brilliant')",0.05447895,0.09585041,-0.56797194,-0.42650467,-0.5007326,-0.4518859,0.0488467
63,-1.5933955,-1.5930299,"('unperceptive', 'insightful')",0.11117238,0.1055731,0.28269476,0.3508745,-0.3998427,-0.3788608,0.0209819
64,-0.37627,-0.4420413,"('shy', 'confident')",-0.16950196,-0.24056365,-6.519185,-6.6012836,-2.3549857,-2.4279628,-0.0729771
65,-0.623229,-0.8352047,"('insecure', 'secure')",-0.5363688,-0.65007585,-0.5719818,-0.62274075,-0.5771932,-0.7026738,-0.1254806
66,-0.32805413,-0.3111842,"('inactive', 'active')",-1.0400083,-1.0160506,1.1008838,1.0930784,-0.0890596,-0.0780521,0.0110075
67,-0.11118941,-0.07419193,"('doubtful', 'determined')",-0.081996426,-0.083995104,-0.5482814,-0.47047016,-0.2471557,-0.2095524,0.0376033
68,-0.8641544,-0.87715024,"('dependent', 'independent')",-0.695504,-0.74462306,-0.7995246,-0.82839054,-0.7863944,-0.8167213,-0.0303269
69,0.4900854,0.6382601,"('lazy', 'industrious')",0.7071866,0.7515499,0.053742804,0.07461375,0.4170049,0.4881413,0.0711364
70,-0.62090254,-0.692343,"('lethargic', 'energetic')",-0.6956485,-0.65385413,0.103580505,0.14960301,-0.4043235,-0.3988647,0.0054588
71,-0.084355585,-0.04326899,"('diffident', 'self-confident')",1.0746765,1.0230029,0.8325104,0.81014746,0.6076105,0.5966271,-0.0109834
72,0.30956224,0.32934102,"('unambitious', 'ambitious')",-0.23570567,-0.20715457,-1.133934,-1.0031772,-0.3533591,-0.2936636,0.0596955
73,1.0691104,1.1154459,"('helpless', 'self-reliant')",-0.45519006,-0.45303383,-3.1637743,-3.073319,-0.8499513,-0.8036356,0.0463157
74,-0.016932935,0.011873922,"('undedicated', 'dedicated')",0.4655272,0.466319,0.06654014,0.057368755,0.1717115,0.1785206,0.0068091
75,0.7286897,0.8922318,"('meek', 'impulsive')",-1.0523307,-1.0055958,-0.19749248,-0.04226037,-0.1737112,-0.0518748,0.1218364
76,-0.51546276,-0.47388253,"('anxious', 'daring')",-0.55954504,-0.4519297,-0.10478354,0.045125775,-0.3932638,-0.2935622,0.0997016
77,-1.8518739,-1.83537,"('unmotivated', 'motivated')",0.15539584,0.0879786,-1.4816809,-1.418229,-1.0593863,-1.0552068,0.0041795
78,0.3758431,0.46799406,"('nonresilient', 'resilient')",1.9631907,2.0241685,0.31957573,0.42388162,0.8862032,0.9720147,0.0858115
79,0.16356972,0.29212582,"('wavering', 'unwavering')",-0.92852473,-0.9399924,0.22840597,0.3185911,-0.1788497,-0.1097585,0.0690912
80,-0.9013846,-1.0202656,"('dominated', 'dominating')",-0.6369665,-0.615592,-1.6781112,-1.5921216,-1.072154,-1.0759931,-0.0038391
81,-0.6190361,-0.8687204,"('submissive', 'aggressive')",0.36155227,0.291366,-1.3376365,-1.3924022,-0.5317068,-0.6565855,-0.1248787
82,-0.21290155,-0.24689363,"('poor', 'rich')",0.34763813,0.39334345,6.1948414,6.276985,2.1098593,2.1411451,0.0312858
83,-0.36282003,-0.42044044,"('powerless', 'powerful')",-0.09360609,-0.08268797,-1.421782,-1.459727,-0.6260694,-0.6542852,-0.0282158
84,0.9106803,0.88468856,"('inferior', 'superior')",0.8469363,0.84635246,1.0300826,0.97029793,0.9292331,0.9004463,-0.0287868
85,0.6001615,0.7147569,"('insignificant', 'prestigious')",0.7747859,0.80682313,1.3248041,1.3650801,0.8999171,0.96222,0.0623029
86,-0.7339898,-0.9307428,"('uninfluential', 'influential')",0.20925987,0.115817085,-0.6309396,-0.79654413,-0.3852232,-0.5371566,-0.1519334
87,-0.76221836,-0.85838383,"('unsuccessful', 'successful')",0.15307358,0.115547806,0.57853985,0.6358247,-0.0102017,-0.0356704,-0.0254687
88,-0.338397,-0.44030905,"('low', 'eminent')",-0.29961148,-0.3644747,0.031024825,-0.033887677,-0.2023279,-0.2795571,-0.0772292
