,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15425868,0.10257964,"('unsociable', 'sociable')",-0.10766804,-0.20051095,0.5724864,0.4965745,-0.6514118,-0.7028489,-0.0080837,-0.0760514,-0.0679677
1,0.65920955,0.5434799,"('unfriendly', 'friendly')",1.2400136,1.1902708,0.8011268,0.7125527,2.2348943,2.1740067,1.233811,1.1550775,-0.0787335
2,-0.2970096,-0.302005,"('unlikable', 'likable')",0.82686526,0.7582332,0.79450387,0.7040229,0.33825907,0.43646285,0.4156547,0.3991785,-0.0164762
3,-0.36211282,-0.21313436,"('repellent', 'pleasant')",-1.3735228,-1.0583835,-1.0146489,-0.7928672,-0.054817878,0.05808171,-0.7012756,-0.5015758,0.1996998
4,1.1955075,1.1655207,"('disliked', 'liked')",1.5556347,1.5232137,1.303456,1.3638281,-6.129839,-6.13911,-0.5188102,-0.5216368,-0.0028266
5,0.595696,0.59242487,"('distant', 'outgoing')",1.2306398,1.2369093,0.8038403,0.7483485,0.39225549,0.42235124,0.7556079,0.7500085,-0.0055994
6,0.2888574,0.30120417,"('distant', 'open')",1.2421968,1.3130119,0.71078634,0.6702273,0.7821046,0.8285414,0.7559863,0.7782462,0.0222599
7,0.28227347,0.28939584,"('insensitive', 'sensitive')",-0.58393586,-0.5118453,-0.30749586,-0.26187417,0.8902061,0.85116297,0.070262,0.0917098,0.0214478
8,-0.1566835,-0.15512854,"('unaffectionate', 'affectionate')",0.02503226,-0.083049424,-0.11572634,-0.26964873,1.2365558,1.1385131,0.2472946,0.1576716,-0.089623
9,0.5274633,0.50789976,"('unaffectionate', 'caring')",1.418396,1.3346494,2.0563343,1.9074696,1.7445649,1.7461715,1.4366896,1.3740475,-0.0626421
10,0.81594807,0.9049931,"('unsympathetic', 'sympathetic')",-1.2356731,-1.0694357,-0.8131556,-0.71580225,-0.5621427,-0.5251269,-0.4487558,-0.3513429,0.0974129
11,0.3949866,0.43032354,"('unhelpful', 'helpful')",-0.071235694,-0.053079635,0.64256567,0.6674231,1.9413242,2.0353413,0.7269102,0.7700021,0.0430919
12,1.2977451,1.3911263,"('unsupportive', 'supportive')",3.0054927,3.2008505,2.6064944,2.7995622,-1.5736976,-1.4687386,1.3340087,1.4807,0.1466913
13,-0.069730535,-0.1616542,"('impolite', 'polite')",0.026920458,-0.12793875,0.40818295,0.297542,-0.40881586,-0.43935126,-0.0108607,-0.1078506,-0.0969899
14,0.6254228,0.642532,"('antisocial', 'social')",-0.38112596,-0.29080003,0.3269117,0.4006103,-0.6113619,-0.6147113,-0.0100384,0.0344077,0.0444461
15,-0.16053735,-0.26749015,"('boring', 'funny')",0.14305782,-0.11432144,0.13677137,-0.10786408,0.51912135,0.46000522,0.1596033,-0.0074176,-0.1670209
16,-0.82428026,-0.85513246,"('unpopular', 'popular')",0.635326,0.67466813,0.22628716,0.3559211,0.12363163,0.21544734,0.0402411,0.097726,0.0574849
17,0.18532138,0.17590417,"('nasty', 'nice')",-0.001999572,0.10212933,0.22011022,0.2561653,-0.17150223,-0.070644826,0.0579824,0.1158885,0.0579061
18,-0.18838872,-0.19210854,"('disagreeable', 'welcoming')",-0.18715897,-0.11381732,-0.12790743,-0.043230653,-0.2809912,-0.16473405,-0.1961116,-0.1284726,0.067639
19,-0.12930222,-0.068374194,"('inhospitable', 'hospitable')",0.88309383,0.8236612,0.29835916,0.28841263,0.47454068,0.5326964,0.3816729,0.394099,0.0124261
20,0.28477198,0.31098026,"('rough', 'thoughtful')",-0.47433135,-0.36523634,-0.88946134,-0.80200064,0.56779593,0.52496636,-0.1278062,-0.0828226,0.0449836
21,-0.100153804,-0.06599313,"('immoral', 'moral')",0.2945767,0.32291603,0.48366827,0.562175,-1.1933317,-1.1121453,-0.1288101,-0.0732619,0.0555482
22,1.0781213,1.0126752,"('untrustworthy', 'trustworthy')",-0.33946633,-0.35605818,-0.16310185,-0.20218489,-0.70834816,-0.71621734,-0.0331988,-0.0654463,-0.0322475
23,0.32454792,0.34134805,"('insincere', 'sincere')",-0.3427888,-0.2696572,0.38903362,0.39570296,6.1427217,6.1287036,1.6283786,1.6490244,0.0206458
24,0.9496752,0.8976029,"('dishonest', 'honest')",-0.3164848,-0.4033016,-0.29266852,-0.44520068,1.4421183,1.3519979,0.4456601,0.3502746,-0.0953855
25,-0.19637723,-0.17111489,"('egoistic', 'altruistic')",0.049112022,0.04584401,0.23938446,0.21987881,1.6719549,1.6529138,0.4410185,0.4368804,-0.0041381
26,0.943939,0.8022293,"('hardhearted', 'benevolent')",1.752945,1.7099848,1.7338841,1.6424954,1.8300475,1.7638758,1.5652039,1.4796464,-0.0855575
27,0.8266272,0.7924386,"('hardhearted', 'softhearted')",0.58127904,0.572623,1.2791579,1.1300458,1.985838,1.8703907,1.1682255,1.0913745,-0.076851
28,0.43626451,0.3144661,"('disloyal', 'loyal')",-0.26922986,-0.33931595,-0.4596066,-0.47405726,1.4143225,1.2978537,0.2804376,0.1997367,-0.0807009
29,0.39776313,0.3107658,"('unfair', 'fair')",0.06381332,0.14998586,-0.091758445,-0.043208674,0.33432305,0.13267565,0.1760353,0.1375547,-0.0384806
30,0.5479397,0.5638545,"('intolerant', 'tolerant')",-0.3593435,-0.41604364,0.27449086,0.23416543,0.56709576,0.62131673,0.2575457,0.2508233,-0.0067224
31,-1.340447,-1.328125,"('evil', 'good')",0.060357504,0.1620461,-0.45745015,-0.29058552,-0.5487861,-0.5679497,-0.5715814,-0.5061535,0.0654279
32,0.4069596,0.29421955,"('unkind', 'kind')",1.9580972,1.8427305,2.1950476,2.020541,1.7760668,1.705361,1.5840428,1.4657129,-0.1183299
33,0.59615576,0.5411232,"('wrong', 'right')",1.3677016,1.2377427,1.2388393,1.1722411,-0.33679327,-0.42922667,0.7164759,0.6304701,-0.0860058
34,-0.442065,-0.40663898,"('mean', 'honorable')",0.9683261,1.0503739,0.62400126,0.66996706,6.2062626,6.390741,1.8391312,1.9261107,0.0869795
35,0.3867364,0.3006641,"('corrupt', 'incorrupt')",0.017150378,-0.05489579,-0.14939998,-0.26714715,0.59878707,0.40381682,0.2133185,0.0956095,-0.117709
36,-0.30734664,-0.39344123,"('hostile', 'amicable')",0.4536379,0.5271814,-0.005453706,0.06597389,0.33162603,0.20368461,0.1181159,0.1008497,-0.0172662
37,0.34370196,0.36276597,"('fake', 'genuine')",0.20689031,0.10939288,-0.43819696,-0.57538193,0.82492566,0.80527437,0.2343303,0.1755128,-0.0588175
38,0.97743756,0.968326,"('untruthful', 'truthful')",0.84112847,0.9137941,0.4808156,0.569144,0.31477386,0.39883336,0.6535389,0.7125244,0.0589855
39,0.9534618,0.9432514,"('exploitative', 'cooperative')",0.14294186,0.12030113,0.13377002,0.10597079,0.2602099,0.2234624,0.3725959,0.3482464,-0.0243495
40,0.98678553,0.93020326,"('stingy', 'generous')",0.9151525,0.9575633,0.576853,0.67497283,-1.5632825,-1.6220253,0.2288771,0.2351785,0.0063014
41,0.6410544,0.6265912,"('unforgiving', 'forgiving')",0.26404172,0.3081686,0.78585124,0.89280415,-0.048068665,-0.08758414,0.4107197,0.434995,0.0242753
42,0.20763633,0.24898863,"('unreliable', 'reliable')",0.90862715,1.1049575,0.79512686,1.0117515,-3.174025,-3.044999,-0.3156587,-0.1698253,0.1458334
43,0.8147036,0.8641911,"('irresponsible', 'responsible')",0.3055512,0.37995425,0.446311,0.46864647,0.66736174,0.7161116,0.5584819,0.6072259,0.048744
44,-0.91414356,-0.91066504,"('prejudiced', 'unprejudiced')",-0.48819318,-0.5215083,-0.15466288,-0.2534957,-1.4609474,-1.4296821,-0.7544867,-0.7788378,-0.0243511
45,1.156874,1.1601484,"('incompetent', 'competent')",-0.56547827,-0.22663566,-0.29748887,-0.01582212,-0.5514924,-0.53888696,-0.0643964,0.0947009,0.1590973
46,1.098165,1.1486722,"('uncompetitive', 'competitive')",-0.55102503,-0.41628867,-0.3046996,-0.1669327,-1.0679084,-1.0508149,-0.206367,-0.121341,0.085026
47,0.6626797,0.73618627,"('stupid', 'smart')",0.8693282,0.87397695,0.9545871,0.89660513,5.557447,5.651612,2.0110106,2.0395951,0.0285845
48,0.091718525,0.06073483,"('unintelligent', 'intelligent')",-0.031632684,0.051486872,-0.09688924,-0.01874429,-0.072601005,-0.061706,-0.0273511,0.0079429,0.035294
49,0.37193555,0.37769935,"('unable', 'able')",0.7042295,0.80218387,0.83009726,0.85794336,0.124278635,0.32594576,0.5076352,0.5909431,0.0833079
50,-0.49431112,-0.4846986,"('clumsy', 'skillful')",1.0076244,1.1066694,0.6849221,0.77048844,0.047033362,0.038118854,0.3113172,0.3576445,0.0463273
51,0.19643971,0.15201142,"('uneducated', 'educated')",-0.11060355,-0.12731867,-0.25563276,-0.19386256,-0.011709962,-0.091379225,-0.0453766,-0.0651373,-0.0197607
52,-0.2436895,-0.37976068,"('irrational', 'rational')",0.18039647,-0.015191048,0.26214933,0.05224278,0.04861255,-0.06715034,0.0618672,-0.1024648,-0.164332
53,0.65824705,0.5548064,"('uncreative', 'creative')",-0.9323658,-0.9379551,-1.1421946,-1.1830888,0.73717165,0.6640259,-0.1697854,-0.2255529,-0.0557675
54,0.16821808,0.14500552,"('incapable', 'capable')",0.16750705,0.08871738,0.5386676,0.41540793,1.2529463,1.3129182,0.5318347,0.4905123,-0.0413224
55,0.22421692,0.24495655,"('incompetent', 'clever')",-2.2958972,-2.111516,-1.4961926,-1.3287522,-0.6977297,-0.63990474,-1.0664006,-0.9588041,0.1075965
56,1.1620622,1.2256302,"('impractical', 'practical')",0.5446933,0.633437,0.17647672,0.2579997,-0.5262855,-0.441153,0.3392366,0.4189785,0.0797419
57,1.771125,1.7209677,"('unimaginative', 'imaginative')",-0.256284,-0.23252158,-0.3320314,-0.28726798,-2.745963,-2.7236612,-0.3907884,-0.3806208,0.0101676
58,0.14785482,0.1920737,"('undiscriminating', 'discriminating')",-1.5763547,-1.4921067,-0.8205242,-0.78313226,0.14191464,0.057814557,-0.5267774,-0.5063376,0.0204398
59,0.75272334,0.6974463,"('foolish', 'wise')",2.4780006,2.3609302,1.5824842,1.4450434,0.74581003,0.7810561,1.3897545,1.321119,-0.0686355
60,0.5085632,0.57742333,"('inefficient', 'efficient')",-1.444557,-1.2305884,-0.33747792,-0.19903536,-0.7787333,-0.5881407,-0.5130512,-0.3600853,0.1529659
61,0.11832649,0.020614043,"('illogical', 'logical')",-0.45508286,-0.48627973,0.14788918,0.07172461,0.32823348,0.18735307,0.0348416,-0.051647,-0.0864886
62,0.89325047,0.99144185,"('incompetent', 'brilliant')",-0.41498554,-0.21887589,-0.17455734,-0.072340995,-0.42075878,-0.23211868,-0.0292628,0.1170266,0.1462894
63,1.0602225,1.0736529,"('unperceptive', 'insightful')",0.1674527,0.3859407,0.44332233,0.64338356,0.48263088,0.637743,0.5384071,0.68518,0.1467729
64,0.59373087,0.5684503,"('shy', 'confident')",-0.063448854,-0.095672846,-0.033489995,-0.04099786,-6.818625,-6.772277,-1.5804583,-1.5851244,-0.0046661
65,-0.20777172,-0.30953443,"('insecure', 'secure')",-1.5362059,-1.6354948,-0.36438054,-0.46199256,-0.53473675,-0.52921265,-0.6607738,-0.7340586,-0.0732848
66,-0.33647153,-0.36783043,"('inactive', 'active')",0.39322263,0.30464244,0.03762,-0.07236676,1.4827235,1.4110761,0.3942736,0.3188803,-0.0753933
67,-0.5229113,-0.5278687,"('doubtful', 'determined')",0.2664931,0.22508247,0.0032844534,-0.019413624,-0.5362891,-0.5110052,-0.1973557,-0.2083013,-0.0109456
68,-0.1533399,-0.26737145,"('dependent', 'independent')",-1.2078311,-1.1683037,-1.0291499,-0.9860973,-0.5798983,-0.59580886,-0.7425548,-0.7543954,-0.0118406
69,-0.2906481,-0.31722054,"('lazy', 'industrious')",1.2715025,1.3847567,1.0338277,1.0873626,-0.46730435,-0.4271072,0.3868444,0.4319479,0.0451035
70,1.2627436,1.3078781,"('lethargic', 'energetic')",-0.5732551,-0.43958536,-0.7273048,-0.65385675,0.513806,0.61972535,0.1189974,0.2085404,0.089543
71,1.2530129,1.1848683,"('diffident', 'self-confident')",2.9530442,2.9313045,2.7202523,2.7404819,1.0273026,1.0328145,1.9884031,1.9723673,-0.0160358
