,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3893654,-1.5798414,"('unsociable', 'sociable')",0.8403616,0.6692634,-0.22943808,-0.37054673,-0.2594806,-0.4270416,-0.167561
1,0.545,0.4057259,"('unfriendly', 'friendly')",1.4463792,1.0915825,1.175579,1.0462114,1.0556528,0.84784,-0.2078128
2,0.45179087,0.42950898,"('unlikable', 'likable')",1.7582166,1.7046024,0.9040576,0.8955211,1.0380217,1.0098775,-0.0281442
3,-0.18210037,-0.11994479,"('repellent', 'pleasant')",-0.082709245,-0.08635403,1.0784681,1.1420101,0.2712195,0.3119038,0.0406843
4,0.38738135,0.294575,"('disliked', 'liked')",-0.07445928,-0.19161403,-6.3852215,-6.2707505,-2.0240998,-2.0559298,-0.03183
5,0.05501408,0.061927415,"('distant', 'outgoing')",-0.66633725,-0.7186572,-0.9424991,-0.874976,-0.5179408,-0.5105686,0.0073722
6,0.06123417,0.044546798,"('distant', 'open')",-0.8274594,-0.94814503,-1.0608071,-1.0201204,-0.6090108,-0.6412396,-0.0322288
7,0.22773537,0.20506418,"('insensitive', 'sensitive')",1.2218748,1.2120321,0.63842595,0.65945077,0.696012,0.6921824,-0.0038296
8,0.62030685,0.5384872,"('unaffectionate', 'affectionate')",0.105709136,-0.046480495,0.1573392,0.09375079,0.2944517,0.1952525,-0.0991992
9,1.7366785,1.649886,"('unaffectionate', 'caring')",0.5416548,0.39957225,0.8360221,0.8160905,1.0381184,0.9551829,-0.0829355
10,-0.32238847,-0.4592338,"('unsympathetic', 'sympathetic')",-0.13070047,-0.24789546,-0.303661,-0.33251303,-0.25225,-0.3465474,-0.0942974
11,-0.58560777,-0.56106824,"('unhelpful', 'helpful')",0.94521344,0.92061543,1.8612609,1.889155,0.7402889,0.7495674,0.0092785
12,0.81008655,0.75542927,"('unsupportive', 'supportive')",1.110737,1.0860915,-1.633371,-1.5623424,0.0958175,0.0930595,-0.002758
13,-0.42503357,-0.53276396,"('impolite', 'polite')",0.53091776,0.5149007,-0.6591681,-0.7544966,-0.184428,-0.2574533,-0.0730253
14,-0.7772752,-0.7695424,"('antisocial', 'social')",1.707173,1.7625293,0.4452664,0.38757133,0.4583881,0.4601861,0.001798
15,0.53497463,0.47640413,"('boring', 'funny')",0.159147,0.06093239,-0.10226945,-0.15418246,0.197284,0.127718,-0.069566
16,-1.3165998,-1.3634386,"('unpopular', 'popular')",-0.4558745,-0.55094117,0.23491971,0.18951534,-0.5125182,-0.5749548,-0.0624366
17,-0.31167746,-0.28137916,"('nasty', 'nice')",-1.2052385,-1.1872197,-0.41262758,-0.31954423,-0.6431812,-0.5960477,0.0471335
18,0.9158987,0.8193898,"('disagreeable', 'welcoming')",0.07982239,0.015272006,-0.7965442,-0.8273467,0.0663923,0.0024384,-0.0639539
19,-0.63967764,-0.64527357,"('inhospitable', 'hospitable')",-1.4696606,-1.575497,-0.8569063,-0.80286354,-0.9887482,-1.0078781,-0.0191299
20,-0.84204364,-0.7273252,"('rough', 'thoughtful')",-0.7997241,-0.72436446,0.20945719,0.28639162,-0.4774369,-0.3884327,0.0890042
21,-0.049804717,-0.18986447,"('immoral', 'moral')",1.8867126,1.7483097,-0.010002377,0.003505407,0.6089685,0.5206502,-0.0883183
22,-0.41665933,-0.46049184,"('untrustworthy', 'trustworthy')",0.7938372,0.68500006,-0.70754963,-0.7015741,-0.1101239,-0.159022,-0.0488981
23,0.138707,0.053457633,"('insincere', 'sincere')",1.1053721,0.95220923,5.7987385,5.563629,2.3476059,2.1897653,-0.1578406
24,1.2256832,1.2252897,"('dishonest', 'honest')",1.5474063,1.4643122,0.6216661,0.62830883,1.1315851,1.1059702,-0.0256149
25,0.8308257,0.76897395,"('egoistic', 'altruistic')",1.0164686,0.9352782,1.2443213,1.2417052,1.0305386,0.9819857,-0.0485529
26,1.4918996,1.3368264,"('hardhearted', 'benevolent')",1.3585656,1.2319282,1.7785892,1.6530296,1.5430182,1.4072614,-0.1357568
27,0.44584292,0.5222194,"('hardhearted', 'softhearted')",-0.36036637,-0.32859686,0.7875324,0.7345914,0.291003,0.3094047,0.0184017
28,0.3631783,0.21821079,"('disloyal', 'loyal')",0.7599232,0.5283329,0.83359385,0.68232816,0.6522318,0.4762906,-0.1759412
29,-0.22235334,-0.27844903,"('unfair', 'fair')",-0.05947636,-0.090202235,-0.23326054,-0.30088818,-0.1716967,-0.2231798,-0.0514831
30,0.19775295,0.13651729,"('intolerant', 'tolerant')",0.5397911,0.54461473,0.78322375,0.7324007,0.5069226,0.4711776,-0.035745
31,-0.5263493,-0.5209232,"('evil', 'good')",-0.9498872,-1.0395771,-1.1297935,-1.0807618,-0.8686767,-0.8804207,-0.011744
32,0.58789307,0.39305145,"('unkind', 'kind')",0.6807344,0.49167114,1.1741323,0.9317331,0.8142533,0.6054852,-0.2087681
33,0.8403782,0.74419576,"('wrong', 'right')",1.2137976,1.1548955,-0.6240216,-0.6645557,0.4767181,0.4115118,-0.0652063
34,-1.0243274,-0.96056473,"('mean', 'honorable')",0.3345986,0.36622438,4.7505836,4.8666825,1.3536183,1.4241141,0.0704958
35,-0.30429703,-0.31951964,"('corrupt', 'incorrupt')",-1.9482645,-2.0099938,-1.1422571,-1.2578753,-1.1316063,-1.1957963,-0.06419
36,-0.48489252,-0.5791154,"('hostile', 'amicable')",-1.7233689,-2.0560873,-0.8932774,-1.0250832,-1.0338463,-1.2200953,-0.186249
37,0.008056026,-0.029726468,"('fake', 'genuine')",0.35236678,0.36003336,-0.019591995,-0.040650062,0.1136103,0.0965523,-0.017058
38,0.022281785,-0.07106896,"('untruthful', 'truthful')",0.72724366,0.57557154,0.14103113,0.22532825,0.2968522,0.243277,-0.0535752
39,1.3305647,1.4575055,"('exploitative', 'cooperative')",0.42433423,0.55990857,-0.015433224,0.067441,0.5798219,0.6949517,0.1151298
40,1.16055,1.0513724,"('stingy', 'generous')",0.90619016,0.8555292,-1.7572187,-1.7187415,0.1031738,0.06272,-0.0404538
41,0.15860957,-0.009598678,"('unforgiving', 'forgiving')",0.81455904,0.61207795,-0.102530524,-0.18869482,0.2902127,0.1379281,-0.1522846
42,0.6091243,0.6054168,"('unreliable', 'reliable')",0.9575734,0.9664957,-2.7441695,-2.6104102,-0.3924906,-0.3461659,0.0463247
43,-0.17019746,-0.100214526,"('irresponsible', 'responsible')",0.38670692,0.45615837,0.30653593,0.3612345,0.1743485,0.2390594,0.0647109
44,-1.0391624,-0.9154714,"('prejudiced', 'unprejudiced')",-0.5673033,-0.40727684,-1.5337927,-1.4943055,-1.0467528,-0.9390179,0.1077349
45,-0.7720342,-0.80995333,"('incompetent', 'competent')",0.6176609,0.5037204,0.205402,0.20223817,0.0170096,-0.0346649,-0.0516745
46,-0.6708131,-0.7612041,"('uncompetitive', 'competitive')",0.96473944,0.9205573,-0.5106749,-0.5586576,-0.0722495,-0.1331015,-0.060852
47,-1.0445052,-0.98977983,"('stupid', 'smart')",0.71835214,0.74278677,4.817451,4.812048,1.4970992,1.521685,0.0245858
48,0.42106068,0.31401393,"('unintelligent', 'intelligent')",1.4410908,1.3864568,0.782706,0.7647398,0.8816191,0.8217369,-0.0598822
49,-0.47142288,-0.4702383,"('unable', 'able')",-0.74426824,-0.66639984,-0.63402677,-0.5872933,-0.6165726,-0.5746439,0.0419287
50,-0.47326052,-0.48073226,"('clumsy', 'skillful')",-0.18645056,-0.3220858,-0.020537429,-0.17037046,-0.2267495,-0.3243962,-0.0976467
51,-0.76950043,-0.9661065,"('uneducated', 'educated')",-0.028699957,-0.16612843,0.78408045,0.6308796,-0.0047066,-0.1671185,-0.1624119
52,0.37895587,0.2647941,"('irrational', 'rational')",0.21389735,0.017596029,0.107119896,0.033448413,0.2333244,0.1052795,-0.1280449
53,0.52365243,0.4582671,"('uncreative', 'creative')",0.6899459,0.43372965,0.19863175,0.06897618,0.4707433,0.3203243,-0.150419
54,0.10712089,-0.0018780045,"('incapable', 'capable')",-0.24988678,-0.36718568,0.5906384,0.55680054,0.1492908,0.062579,-0.0867118
55,-0.6667968,-0.68489003,"('incompetent', 'clever')",1.0086544,1.0220014,0.5810918,0.58926404,0.3076498,0.3087918,0.001142
