,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.09539139,-0.24376225,"('unsociable', 'sociable')",-0.4190955,-0.41088837,1.344188,1.2505957,-0.4317558,-0.49562418,0.0994863,0.0250802,-0.0744061
1,-1.1137561,-1.0730431,"('unfriendly', 'friendly')",-0.39226437,-0.5248319,0.3134614,0.116021514,2.575771,2.4051676,0.345803,0.2308285,-0.1149745
2,-0.11264426,-0.09429169,"('unlikable', 'likable')",-0.27999276,-0.30328065,0.44577572,0.3638553,0.2301294,0.2616231,0.070817,0.0569765,-0.0138405
3,0.5437911,0.6447659,"('repellent', 'pleasant')",-0.09165343,-0.02047008,0.9244908,1.1179454,0.4232155,0.6255531,0.449961,0.5919486,0.1419876
4,-0.844317,-0.74469453,"('disliked', 'liked')",-0.359106,-0.33631167,-0.9793318,-0.93978536,-5.78248,-6.0231786,-1.9913087,-2.0109925,-0.0196838
5,-1.9059516,-1.8642268,"('distant', 'outgoing')",-1.4777861,-1.4771304,-1.3572785,-1.4406751,0.015143491,-0.08077471,-1.1814681,-1.2157018,-0.0342337
6,-2.3097649,-2.240478,"('distant', 'open')",-1.3795178,-1.4722545,-1.7120339,-1.8409531,0.42600316,0.36324364,-1.2438284,-1.2976105,-0.0537821
7,0.6414034,0.7108575,"('insensitive', 'sensitive')",0.23539868,0.34364507,1.1235571,1.2537639,0.9528819,1.13367,0.7383102,0.8604841,0.1221739
8,-0.40592214,-0.46185607,"('unaffectionate', 'affectionate')",-0.5090639,-0.72803754,-0.48939773,-0.6322021,1.2685922,1.1604311,-0.0339479,-0.1654161,-0.1314682
9,0.2576072,0.3486883,"('unaffectionate', 'caring')",-0.8030718,-0.8071141,0.06809889,-0.006246011,1.6474224,1.7386371,0.2925142,0.3184913,0.0259771
10,-0.23711249,-0.39527026,"('unsympathetic', 'sympathetic')",-0.5154841,-0.5224743,0.15721205,0.13382225,-0.6386064,-0.5235238,-0.3084978,-0.3268615,-0.0183637
11,1.3128574,1.3129728,"('unhelpful', 'helpful')",0.15371534,0.29359052,0.9690348,0.915597,1.6572448,1.7889411,1.023213,1.0777754,0.0545624
12,0.65341353,0.67088574,"('unsupportive', 'supportive')",0.16768306,0.2365953,0.56914794,0.54898274,-1.5002999,-1.4772592,-0.0275139,-0.0051988,0.0223151
13,0.8089645,0.69352436,"('impolite', 'polite')",0.36483055,0.33340266,0.7594669,0.57896847,-0.5233724,-0.6608392,0.3524724,0.2362641,-0.1162083
14,0.48023212,0.5058771,"('antisocial', 'social')",0.28617463,0.55458766,2.1457636,2.3143992,-0.48447496,-0.39339167,0.6069239,0.7453681,0.1384442
15,-0.73605037,-0.7895339,"('boring', 'funny')",-0.08919314,-0.1740611,-0.11447193,-0.24152347,0.80602795,0.68617284,-0.0334219,-0.1297364,-0.0963145
16,-1.1884787,-1.0713733,"('unpopular', 'popular')",-0.4614008,-0.5282772,-0.52479184,-0.48110956,0.51764655,0.5146874,-0.4142562,-0.3915182,0.022738
17,-0.6626472,-0.52655125,"('nasty', 'nice')",-0.43954298,-0.37499982,-0.7053401,-0.6850702,-0.5332949,-0.51439476,-0.5852063,-0.525254,0.0599523
18,-0.72800267,-0.7012663,"('disagreeable', 'welcoming')",-0.7773307,-0.7622529,-0.17697361,-0.18160695,0.037370525,0.04065554,-0.4112341,-0.4011177,0.0101164
19,-2.596158,-2.703005,"('inhospitable', 'hospitable')",-2.4471664,-2.6383028,-2.6758444,-2.8251166,0.08273351,0.02888013,-1.9091088,-2.0343859,-0.1252771
20,-0.3251688,-0.23061033,"('rough', 'thoughtful')",-0.3533174,-0.2002552,0.63124543,0.71872723,0.83160985,0.7452186,0.1960923,0.2582701,0.0621778
21,0.3020042,0.20242979,"('immoral', 'moral')",0.029745871,0.09973663,1.1529324,1.1566027,-0.7774989,-0.6526105,0.1767959,0.2015397,0.0247438
22,0.2148228,0.14656995,"('untrustworthy', 'trustworthy')",0.112429745,0.11447998,1.0173653,0.9351639,-0.7183496,-0.57682157,0.1565671,0.1548481,-0.001719
23,0.4350771,0.42085934,"('insincere', 'sincere')",-0.013253795,0.0065669706,1.0093317,0.9900015,6.056534,6.2964745,1.8719223,1.9284756,0.0565533
24,0.73109365,0.80014855,"('dishonest', 'honest')",0.21756846,0.27575034,0.37173134,0.35221595,1.2151397,1.3282955,0.6338833,0.6891026,0.0552193
25,-0.16729303,-0.009211674,"('egoistic', 'altruistic')",0.19226992,0.22254488,0.16607684,0.20900613,2.1507375,2.0464418,0.5854478,0.6171952,0.0317474
26,-0.07727314,-0.15018706,"('hardhearted', 'benevolent')",-0.013182111,-0.18388486,1.3883144,1.20081,1.7050608,1.4012103,0.75073,0.5669871,-0.1837429
