,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.20254639,-0.24482329,"('unsociable', 'sociable')",-0.35180318,-0.47018707,-0.26673934,-0.41348693,-0.2736963,-0.3761657,-0.1024694
1,0.23684663,0.071649686,"('unfriendly', 'friendly')",0.44089568,0.22980765,1.0262778,0.8969595,0.5680067,0.3994723,-0.1685344
2,0.49721915,0.48442066,"('unlikable', 'likable')",1.2895796,1.2503322,0.8707677,0.8340807,0.8858555,0.8562779,-0.0295776
3,-0.49881122,-0.39510462,"('repellent', 'pleasant')",-0.46758693,-0.38311407,0.6755333,0.6782569,-0.0969549,-0.0333206,0.0636343
4,-1.2069913,-1.3028792,"('disliked', 'liked')",0.6625684,0.48806942,-5.8824253,-6.1163015,-2.1422828,-2.3103704,-0.1680876
5,-0.96279377,-1.0450168,"('distant', 'outgoing')",-0.028508373,-0.1181482,-0.8989164,-0.95032465,-0.6300728,-0.7044965,-0.0744237
6,-1.3870966,-1.485826,"('distant', 'open')",-0.50897723,-0.6720598,-0.89435947,-0.9684104,-0.9301445,-1.0420987,-0.1119542
7,0.43609157,0.47957474,"('insensitive', 'sensitive')",0.5692431,0.6370695,0.3073228,0.3381269,0.4375525,0.4849237,0.0473712
8,-0.14279935,-0.2703094,"('unaffectionate', 'affectionate')",-0.48040769,-0.6476273,0.294095,0.22020495,-0.109704,-0.2325772,-0.1228732
9,0.555727,0.47374997,"('unaffectionate', 'caring')",0.22967184,0.10301556,0.71931684,0.67012537,0.5015719,0.4156303,-0.0859416
10,0.25109512,0.338819,"('unsympathetic', 'sympathetic')",-0.9941754,-0.9911699,-0.76091546,-0.75782514,-0.5013319,-0.4700587,0.0312732
11,0.15341839,0.27501345,"('unhelpful', 'helpful')",0.099775024,0.19842206,1.5570103,1.6449088,0.6034012,0.7061148,0.1027136
12,0.251564,0.33992565,"('unsupportive', 'supportive')",0.31512818,0.3657039,-1.8561677,-1.89462,-0.4298251,-0.3963301,0.033495
13,-0.43565565,-0.42688552,"('impolite', 'polite')",-0.31487653,-0.19284934,-1.0466925,-1.0453682,-0.5990749,-0.5550344,0.0440405
14,0.011264607,0.069557086,"('antisocial', 'social')",0.85429806,0.91711503,0.23544861,0.11716724,0.3670038,0.3679465,0.0009427
15,0.36333013,0.23350744,"('boring', 'funny')",0.15710299,0.014482915,-0.060041755,-0.12463327,0.1534638,0.041119,-0.1123448
16,-1.3240074,-1.4334295,"('unpopular', 'popular')",-0.14074117,-0.28208277,0.18428394,0.076449685,-0.4268215,-0.5463542,-0.1195327
17,-0.425986,-0.45041418,"('nasty', 'nice')",-0.8591998,-0.8038362,-0.7762483,-0.72450465,-0.6871447,-0.659585,0.0275597
18,0.05592552,0.011556044,"('disagreeable', 'welcoming')",-0.6887517,-0.7200061,-0.6865756,-0.77561754,-0.4398006,-0.4946892,-0.0548886
19,-0.22181211,-0.2791295,"('inhospitable', 'hospitable')",-0.8079179,-0.88215905,-0.97947013,-0.9146716,-0.6697334,-0.6919867,-0.0222533
20,1.2644995,1.3610401,"('rough', 'thoughtful')",0.256476,0.337613,0.3964563,0.39566576,0.6391439,0.6981063,0.0589624
21,0.16217,0.19651225,"('immoral', 'moral')",1.2397021,1.237433,-0.31783795,-0.31397095,0.3613447,0.3733248,0.0119801
22,-0.103434585,-0.117746264,"('untrustworthy', 'trustworthy')",-0.6211307,-0.70268345,-0.59735537,-0.66629016,-0.4406402,-0.4955733,-0.0549331
23,1.0678402,1.0865629,"('insincere', 'sincere')",-0.33162513,-0.3421094,5.066467,5.0783095,1.9342273,1.940921,0.0066937
24,0.2524653,0.28786522,"('dishonest', 'honest')",0.47198632,0.4697358,0.48296526,0.45186627,0.4024723,0.4031558,0.0006835
25,0.08924104,-0.0659271,"('egoistic', 'altruistic')",1.0955709,0.9646755,1.2771132,1.2287235,0.8206417,0.7091573,-0.1114844
26,1.087173,0.910881,"('hardhearted', 'benevolent')",0.95330894,0.8662812,1.887761,1.8224546,1.3094144,1.1998723,-0.1095421
27,0.46013793,0.48774344,"('hardhearted', 'softhearted')",0.32030886,0.3963202,0.90403265,0.8770954,0.5614932,0.587053,0.0255598
28,0.26060113,0.17182544,"('disloyal', 'loyal')",0.1847881,0.013454415,1.0279126,0.9555594,0.4911006,0.3802797,-0.1108209
29,-0.8937851,-0.96371794,"('unfair', 'fair')",-0.5482788,-0.61068916,-0.29436585,-0.43347448,-0.5788099,-0.6692939,-0.090484
