,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.24654236,0.13994567,"('unsociable', 'sociable')",-0.118982345,-0.21605042,0.06378,-0.0380524,-0.1018324
1,-0.4953779,-0.70030916,"('unfriendly', 'friendly')",2.0189178,1.8919088,0.76177,0.5957998,-0.1659702
2,1.2011541,1.1812253,"('unlikable', 'likable')",0.5957892,0.63183534,0.8984717,0.9065303,0.0080586
3,0.25466824,0.30306965,"('repellent', 'pleasant')",0.314592,0.3680272,0.2846301,0.3355484,0.0509183
4,0.45641893,0.41954294,"('disliked', 'liked')",-6.3371234,-6.4522834,-2.9403522,-3.0163703,-0.0760181
5,-0.80629545,-0.8709915,"('distant', 'outgoing')",-0.25496188,-0.32687175,-0.5306287,-0.5989317,-0.068303
6,-1.1400633,-1.2045137,"('distant', 'open')",0.35049322,0.2325249,-0.394785,-0.4859944,-0.0912094
7,0.35482138,0.33214474,"('insensitive', 'sensitive')",0.8081026,0.8273869,0.581462,0.5797658,-0.0016962
8,-1.0466386,-1.134085,"('unaffectionate', 'affectionate')",0.8053893,0.67125607,-0.1206247,-0.2314145,-0.1107898
9,-0.5149245,-0.62334615,"('unaffectionate', 'caring')",1.1986679,1.1433263,0.3418717,0.2599901,-0.0818816
10,-0.1681923,-0.120402895,"('unsympathetic', 'sympathetic')",-0.62970066,-0.57548887,-0.3989465,-0.3479459,0.0510006
11,0.6620618,0.6494688,"('unhelpful', 'helpful')",1.4539015,1.5430777,1.0579817,1.0962732,0.0382915
12,0.37214687,0.44776857,"('unsupportive', 'supportive')",-1.9907172,-1.9851515,-0.8092852,-0.7686915,0.0405937
13,0.15544233,0.14727984,"('impolite', 'polite')",-0.65247536,-0.6120899,-0.2485165,-0.232405,0.0161115
14,1.3298495,1.2963569,"('antisocial', 'social')",-0.18181396,-0.19714743,0.5740178,0.5496048,-0.024413
15,0.6461029,0.5443194,"('boring', 'funny')",0.84975827,0.79561776,0.7479306,0.6699686,-0.077962
16,-0.77228063,-0.7301505,"('unpopular', 'popular')",0.5830937,0.5733692,-0.0945935,-0.0783907,0.0162028
17,0.08456409,0.1374708,"('nasty', 'nice')",-0.5621311,-0.5312619,-0.2387835,-0.1968956,0.0418879
18,-1.1077971,-1.0795642,"('disagreeable', 'welcoming')",-0.2657022,-0.3556503,-0.6867497,-0.7176073,-0.0308576
19,0.015935682,0.0364365,"('inhospitable', 'hospitable')",-0.05157368,-0.04223296,-0.017819,-0.0028982,0.0149208
20,0.58524776,0.6019237,"('rough', 'thoughtful')",1.0906423,1.0810642,0.837945,0.841494,0.003549
21,0.71436656,0.7869198,"('immoral', 'moral')",-0.53371835,-0.45588923,0.0903241,0.1655153,0.0751912
22,0.35510036,0.37777555,"('untrustworthy', 'trustworthy')",-0.69937223,-0.71100426,-0.1721359,-0.1666144,0.0055215
23,-0.07121804,-0.14838496,"('insincere', 'sincere')",5.816754,5.7699914,2.8727679,2.8108032,-0.0619647
24,-0.1910897,-0.27499682,"('dishonest', 'honest')",0.7149888,0.6748404,0.2619496,0.1999218,-0.0620278
25,-0.5165896,-0.5837242,"('egoistic', 'altruistic')",1.6619164,1.5915753,0.5726634,0.5039256,-0.0687378
26,0.8473713,0.68631715,"('hardhearted', 'benevolent')",2.1823304,2.1695666,1.5148509,1.4279419,-0.086909
27,-0.15978768,-0.23379491,"('hardhearted', 'softhearted')",1.4154488,1.2691691,0.6278306,0.5176871,-0.1101435
28,-0.17399628,-0.285165,"('disloyal', 'loyal')",0.9310428,0.85233796,0.3785233,0.2835865,-0.0949368
29,-0.013410352,-0.015068736,"('unfair', 'fair')",-0.53571737,-0.689237,-0.2745638,-0.3521529,-0.0775891
30,1.507691,1.4556321,"('intolerant', 'tolerant')",1.2517257,1.2480379,1.3797083,1.351835,-0.0278733
31,-0.72738284,-0.7079392,"('evil', 'good')",-0.51404816,-0.65912884,-0.6207155,-0.683534,-0.0628185
32,0.25851482,0.13776211,"('unkind', 'kind')",0.63598144,0.53442043,0.4472481,0.3360913,-0.1111568
33,-0.04902311,-0.10412377,"('wrong', 'right')",-0.5630541,-0.652693,-0.3060386,-0.3784084,-0.0723698
34,0.25055325,0.3440253,"('mean', 'honorable')",6.0094743,6.122725,3.1300137,3.2333751,0.1033614
35,-0.84975404,-1.014958,"('corrupt', 'incorrupt')",0.15622836,-0.039794035,-0.3467628,-0.5273761,-0.1806133
36,-0.7099223,-0.8279233,"('hostile', 'amicable')",0.76509845,0.54293764,0.0275881,-0.1424928,-0.1700809
37,0.15463781,0.13695471,"('fake', 'genuine')",0.29654753,0.2776206,0.2255927,0.2072877,-0.018305
38,-0.35908675,-0.38788605,"('untruthful', 'truthful')",-0.27024427,-0.23959333,-0.3146655,-0.3137397,0.0009258
39,0.99118376,1.0657231,"('exploitative', 'cooperative')",0.06905777,0.07863175,0.5301208,0.5721774,0.0420566
40,-0.25594962,-0.2592898,"('stingy', 'generous')",-1.4544194,-1.5915762,-0.8551845,-0.925433,-0.0702485
41,-0.06650031,-0.022560414,"('unforgiving', 'forgiving')",0.4253165,0.3299399,0.1794081,0.1536897,-0.0257184
42,1.1007901,1.1754847,"('unreliable', 'reliable')",-3.077157,-3.0225155,-0.9881834,-0.9235154,0.064668
43,0.57601506,0.59654367,"('irresponsible', 'responsible')",0.6900891,0.6971847,0.6330521,0.6468642,0.0138121
44,-0.09375061,-0.07229456,"('prejudiced', 'unprejudiced')",-1.5395452,-1.5381919,-0.8166479,-0.8052433,0.0114046
45,0.42439026,0.4322973,"('incompetent', 'competent')",0.008690447,0.0049908254,0.2165404,0.2186441,0.0021037
46,0.24269745,0.33435643,"('uncompetitive', 'competitive')",-0.63299656,-0.60095805,-0.1951496,-0.1333008,0.0618488
47,0.65291417,0.694877,"('stupid', 'smart')",5.604939,5.695983,3.1289265,3.19543,0.0665035
48,-0.10059416,-0.06903602,"('unintelligent', 'intelligent')",0.35829085,0.4195645,0.1288483,0.1752642,0.0464159
49,-0.49316388,-0.37737095,"('unable', 'able')",-0.41326362,-0.34335107,-0.4532138,-0.360361,0.0928528
50,-0.6591178,-0.68036133,"('clumsy', 'skillful')",-0.13956963,-0.16401139,-0.3993437,-0.4221864,-0.0228427
51,0.37201792,0.31380498,"('uneducated', 'educated')",0.60357136,0.614274,0.4877946,0.4640395,-0.0237551
52,-0.4907229,-0.6589093,"('irrational', 'rational')",0.34630615,0.14766702,-0.0722084,-0.2556211,-0.1834127
53,0.15432607,0.041262172,"('uncreative', 'creative')",0.9996888,0.9324395,0.5770074,0.4868508,-0.0901566
54,0.27129298,0.17447579,"('incapable', 'capable')",1.1292077,1.1357894,0.7002504,0.6551326,-0.0451178
55,0.2902614,0.41070318,"('incompetent', 'clever')",0.05062782,0.102446705,0.1704446,0.2565749,0.0861303
56,1.7027092,1.6981614,"('impractical', 'practical')",-0.14735283,-0.12563457,0.7776782,0.7862634,0.0085852
57,0.84902203,0.7710682,"('unimaginative', 'imaginative')",-2.5538921,-2.534145,-0.8524351,-0.8815385,-0.0291034
58,0.7647032,0.7073418,"('undiscriminating', 'discriminating')",0.67318517,0.6219202,0.7189442,0.664631,-0.0543132
59,-0.2553438,-0.26917723,"('foolish', 'wise')",0.2896517,0.25183588,0.0171539,-0.0086707,-0.0258246
60,0.98255354,1.0402771,"('inefficient', 'efficient')",-0.5595298,-0.35548204,0.2115119,0.3423975,0.1308856
61,0.6684705,0.573633,"('illogical', 'logical')",0.486624,0.39113683,0.5775473,0.4823849,-0.0951624
