,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.3820866,0.348572,"('untrustworthy', 'trustworthy')",-0.97888213,-1.0346597,-0.2983978,-0.3430439,-0.0446461
23,0.12556373,0.15126711,"('insincere', 'sincere')",5.6282125,5.600879,2.876888,2.8760731,-0.0008149
24,0.25178078,0.26090628,"('dishonest', 'honest')",0.71204853,0.6909713,0.4819146,0.4759388,-0.0059758
25,-0.50642145,-0.5470676,"('egoistic', 'altruistic')",1.5170659,1.4938071,0.5053222,0.4733697,-0.0319525
26,-0.07224304,-0.103648156,"('hardhearted', 'benevolent')",1.9217696,1.8908014,0.9247633,0.8935766,-0.0311867
27,-0.18994777,-0.16811095,"('hardhearted', 'softhearted')",1.3730086,1.327668,0.5915304,0.5797785,-0.0117519
28,-0.08460634,-0.1637977,"('disloyal', 'loyal')",0.9527958,0.8621765,0.4340947,0.3491894,-0.0849053
29,-0.81487113,-0.91629755,"('unfair', 'fair')",-0.5185952,-0.6834094,-0.6667331,-0.7998534,-0.1331203
30,1.1468146,1.1503341,"('intolerant', 'tolerant')",1.4659419,1.4808517,1.3063782,1.3155929,0.0092147
31,-1.7471079,-1.610502,"('evil', 'good')",-0.82772547,-0.97221327,-1.2874167,-1.2913576,-0.0039409
32,0.45468712,0.36955294,"('unkind', 'kind')",0.8868235,0.7568169,0.6707553,0.5631849,-0.1075704
33,-0.14067146,-0.18902856,"('wrong', 'right')",-0.5865918,-0.6691051,-0.3636316,-0.4290668,-0.0654352
34,-0.048686452,0.18306725,"('mean', 'honorable')",5.8220863,6.054261,2.8866999,3.1186643,0.2319644
35,-1.0662354,-1.22541,"('corrupt', 'incorrupt')",-0.4069342,-0.58855873,-0.7365848,-0.9069843,-0.1703995
36,-1.9405065,-1.975047,"('hostile', 'amicable')",0.13413349,-0.04664872,-0.9031865,-1.0108478,-0.1076613
37,0.2483734,0.25650236,"('fake', 'genuine')",0.28324446,0.31480458,0.2658089,0.2856535,0.0198446
38,-0.3061595,-0.26463157,"('untruthful', 'truthful')",-0.3367012,-0.28095552,-0.3214304,-0.2727935,0.0486369
39,1.0300087,1.1378098,"('exploitative', 'cooperative')",0.12974367,0.14237699,0.5798762,0.6400934,0.0602172
40,-0.01110897,-0.04900954,"('stingy', 'generous')",-1.535794,-1.6072669,-0.7734515,-0.8281382,-0.0546867
41,0.11648944,0.23461281,"('unforgiving', 'forgiving')",0.1730119,0.11294425,0.1447507,0.1737785,0.0290278
42,0.72095644,0.85565555,"('unreliable', 'reliable')",-3.0575993,-2.9558203,-1.1683214,-1.0500824,0.118239
43,0.21773091,0.3742066,"('irresponsible', 'responsible')",0.6859376,0.70937216,0.4518343,0.5417894,0.0899551
44,0.44799623,0.44547915,"('prejudiced', 'unprejudiced')",-1.3112304,-1.2885172,-0.4316171,-0.421519,0.0100981
45,0.38434774,0.42089784,"('incompetent', 'competent')",0.22800662,0.19424985,0.3061772,0.3075739,0.0013967
46,0.32104206,0.3739707,"('uncompetitive', 'competitive')",-0.5394716,-0.48821422,-0.1092148,-0.0571218,0.052093
47,0.35917762,0.44894224,"('stupid', 'smart')",5.5557275,5.6672983,2.9574525,3.0581203,0.1006678
48,0.08377506,0.17122814,"('unintelligent', 'intelligent')",0.6168658,0.714258,0.3503204,0.4427431,0.0924227
49,-0.07201172,0.023867767,"('unable', 'able')",-0.19303471,-0.06458494,-0.1325232,-0.0203586,0.1121646
50,-0.12934786,-0.110413626,"('clumsy', 'skillful')",0.101738326,0.11629462,-0.0138048,0.0029405,0.0167453
51,0.45899284,0.29637924,"('uneducated', 'educated')",0.28947395,0.31018698,0.3742334,0.3032831,-0.0709503
52,-0.68373686,-0.84655035,"('irrational', 'rational')",0.42503744,0.23014136,-0.1293497,-0.3082045,-0.1788548
53,-1.1213473,-1.1294259,"('uncreative', 'creative')",0.96506387,0.95340693,-0.0781417,-0.0880095,-0.0098678
54,-0.13471079,-0.2376859,"('incapable', 'capable')",1.1455133,1.1595018,0.5054013,0.4609079,-0.0444934
55,0.44260907,0.5217546,"('incompetent', 'clever')",0.3516085,0.40974444,0.3971088,0.4657495,0.0686407
56,1.1174018,1.1115167,"('impractical', 'practical')",-0.053398043,-0.023452245,0.5320019,0.5440322,0.0120303
57,-0.4182137,-0.4383,"('unimaginative', 'imaginative')",-2.4674683,-2.4984818,-1.4428409,-1.4683909,-0.02555
58,-0.29702234,-0.34441394,"('undiscriminating', 'discriminating')",0.21162798,0.17606586,-0.0426972,-0.084174,-0.0414768
59,0.07521837,0.018541928,"('foolish', 'wise')",0.31212464,0.23397465,0.1936715,0.1262583,-0.0674132
60,1.3271036,1.5015142,"('inefficient', 'efficient')",-0.11568458,0.12008279,0.6057095,0.8107985,0.205089
61,0.5064846,0.38534787,"('illogical', 'logical')",0.55682003,0.4454369,0.5316523,0.4153924,-0.1162599
62,1.2276734,1.3508887,"('incompetent', 'brilliant')",0.4156028,0.57710487,0.8216381,0.9639968,0.1423587
63,0.03783166,0.1946862,"('unperceptive', 'insightful')",0.6415598,0.77314466,0.3396957,0.4839154,0.1442197
64,0.17297725,0.102945134,"('shy', 'confident')",-6.962937,-7.018628,-3.3949797,-3.4578414,-0.0628617
65,0.85547817,0.7880691,"('insecure', 'secure')",-0.42996484,-0.391458,0.2127567,0.1983056,-0.0144511
66,-1.5648835,-1.5867897,"('inactive', 'active')",0.5524992,0.53039855,-0.5061921,-0.5281956,-0.0220035
67,0.8165015,0.76708925,"('doubtful', 'determined')",-0.32053798,-0.294207,0.2479818,0.2364411,-0.0115407
68,-0.4550434,-0.571476,"('dependent', 'independent')",-0.7086581,-0.70199645,-0.5818508,-0.6367362,-0.0548854
69,-0.6601856,-0.60129255,"('lazy', 'industrious')",-0.66570055,-0.7136604,-0.6629431,-0.6574765,0.0054666
70,0.9302101,1.0221559,"('lethargic', 'energetic')",0.7873884,0.91404647,0.8587992,0.9681011,0.1093019
71,-0.57980645,-0.5680944,"('diffident', 'self-confident')",0.53272307,0.5165795,-0.0235417,-0.0257574,-0.0022157
72,-0.027727272,-0.030635804,"('unambitious', 'ambitious')",-0.550316,-0.5301609,-0.2890216,-0.2803984,0.0086232
73,0.6108345,0.5415446,"('helpless', 'self-reliant')",-2.9897916,-3.0047522,-1.1894786,-1.2316037,-0.0421251
74,0.50784963,0.55873513,"('undedicated', 'dedicated')",0.064033054,0.084761254,0.2859413,0.3217482,0.0358069
75,-0.52589417,-0.54181796,"('meek', 'impulsive')",-0.3804853,-0.34389162,-0.4531897,-0.4428548,0.0103349
76,1.1989429,1.3365403,"('anxious', 'daring')",0.14036743,0.2785374,0.6696551,0.8075389,0.1378838
77,-0.057295226,-0.028446518,"('unmotivated', 'motivated')",-1.1472241,-1.0248234,-0.6022596,-0.526635,0.0756246
78,-0.6774679,-0.51605284,"('nonresilient', 'resilient')",-0.1791278,-0.098603405,-0.4282978,-0.3073281,0.1209697
79,-1.0126001,-1.0704238,"('wavering', 'unwavering')",-0.38038233,-0.38123116,-0.6964912,-0.7258275,-0.0293363
80,0.9025867,0.8655286,"('dominated', 'dominating')",-1.1322869,-1.0574173,-0.1148501,-0.0959443,0.0189058
81,1.6489385,1.6087337,"('submissive', 'aggressive')",-0.7177134,-0.5800756,0.4656126,0.514329,0.0487164
82,0.018560011,-0.03740744,"('poor', 'rich')",6.419163,6.4636,3.2188616,3.2130964,-0.0057652
83,-0.26351437,-0.2935861,"('powerless', 'powerful')",-0.7794469,-0.7615741,-0.5214806,-0.5275801,-0.0060995
84,-0.00626868,-0.1146159,"('inferior', 'superior')",0.63010913,0.6223402,0.3119202,0.2538621,-0.0580581
85,-0.7718798,-0.73643285,"('insignificant', 'prestigious')",0.69691586,0.6922397,-0.037482,-0.0220966,0.0153854
86,-0.71326995,-0.8040463,"('uninfluential', 'influential')",-0.0056724846,-0.048717164,-0.3594712,-0.4263817,-0.0669105
87,0.8243433,0.6553799,"('unsuccessful', 'successful')",0.94629467,0.99057496,0.885319,0.8229774,-0.0623416
88,-0.012758672,-0.11499194,"('low', 'eminent')",0.2872961,0.2982009,0.1372687,0.0916045,-0.0456642
