,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4188913,-1.5315535,"('unsociable', 'sociable')",-0.30323166,-0.35848144,0.50785244,0.26850367,-0.2784966,-0.42570123,-0.3731918,-0.5118081,-0.1386163
1,-1.446911,-1.5203117,"('unfriendly', 'friendly')",-0.6136135,-0.5824528,0.05973713,-0.046393424,1.7107148,1.5652436,-0.0725181,-0.1459786,-0.0734605
2,0.39917004,0.38950145,"('unlikable', 'likable')",0.5295365,0.55983037,1.790502,1.926464,0.9518595,1.121535,0.917767,0.9993327,0.0815657
3,-1.2720708,-1.1534733,"('repellent', 'pleasant')",-1.4607601,-1.3544446,0.67582977,0.69080937,0.3454911,0.39433783,-0.4278775,-0.3556927,0.0721848
4,0.54702556,0.5206162,"('disliked', 'liked')",-0.049154297,-0.03518134,-0.043669,-0.059365537,-5.758956,-5.762909,-1.3261884,-1.3342099,-0.0080215
5,0.5011339,0.54091567,"('distant', 'outgoing')",-0.3861729,-0.23941109,-0.98638546,-0.8781381,-0.045089677,0.06303557,-0.2291285,-0.1283995,0.100729
6,0.10400943,0.18398617,"('distant', 'open')",-0.500154,-0.33966908,-1.3787967,-1.2424163,0.6047209,0.68440306,-0.2925551,-0.178424,0.1141311
7,-0.9243552,-0.9094076,"('insensitive', 'sensitive')",-0.3986441,-0.34918538,0.41853765,0.35120893,0.56497717,0.51993275,-0.0848711,-0.0968628,-0.0119917
8,-0.94967663,-0.9925379,"('unaffectionate', 'affectionate')",-0.44617075,-0.48261955,-0.6289512,-0.623685,0.5915691,0.5180195,-0.3583073,-0.3952058,-0.0368985
9,-0.8209675,-0.8398594,"('unaffectionate', 'caring')",-0.5669545,-0.55927396,0.18365148,0.093387485,1.1281343,1.1020488,-0.0190341,-0.0509243,-0.0318902
10,-1.4236342,-1.4564542,"('unsympathetic', 'sympathetic')",-1.445947,-1.4909165,-0.20061311,-0.32625434,-0.009299874,-0.12053208,-0.7698735,-0.8485392,-0.0786657
11,-1.5833238,-1.6449348,"('unhelpful', 'helpful')",-0.9729705,-0.9702763,-1.1022443,-1.0740616,1.7496046,1.7802166,-0.4772336,-0.477264,-3.04e-05
12,-1.2960114,-1.178831,"('unsupportive', 'supportive')",-0.03555661,0.09904277,-0.26629657,-0.16808987,-1.6139547,-1.5768238,-0.8029548,-0.7061754,0.0967794
13,-1.1894548,-1.2792283,"('impolite', 'polite')",0.27316666,0.28078976,0.38538647,0.2707941,-0.004708525,-0.061552446,-0.1339025,-0.1972992,-0.0633967
