,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
0,0.3299237,0.22211121,"('unsociable', 'sociable')",-0.04954094,-0.053608246,0.1401914,0.0842515,-0.0559399
1,0.17740004,0.29342112,"('unfriendly', 'friendly')",1.7373453,1.6576234,0.9573727,0.9755223,0.0181496
2,0.9051401,0.9157688,"('unlikable', 'likable')",0.752603,0.77572244,0.8288715,0.8457456,0.0168741
3,-0.41519424,-0.33141643,"('repellent', 'pleasant')",0.17902517,0.29830405,-0.1180845,-0.0165562,0.1015283
4,-0.9021704,-0.90350217,"('disliked', 'liked')",-7.438343,-7.6180105,-4.1702566,-4.2607565,-0.0904999
5,-0.9732708,-0.8640786,"('distant', 'outgoing')",-0.23070431,-0.32433045,-0.6019875,-0.5942045,0.007783
6,-1.2307007,-1.0335978,"('distant', 'open')",-0.13862051,-0.22140257,-0.6846606,-0.6275002,0.0571604
7,0.7469465,0.7274887,"('insensitive', 'sensitive')",0.7799888,0.8943118,0.7634677,0.8109002,0.0474325
8,0.39046916,0.51326394,"('unaffectionate', 'affectionate')",1.0009574,0.9163105,0.6957133,0.7147872,0.0190739
9,1.1650145,1.2866886,"('unaffectionate', 'caring')",1.6707613,1.6168827,1.4178879,1.4517856,0.0338977
10,0.78034693,0.7375624,"('unsympathetic', 'sympathetic')",0.090391785,0.13515997,0.4353694,0.4363612,0.0009918
11,0.15121087,0.06768765,"('unhelpful', 'helpful')",2.3600461,2.338896,1.2556285,1.2032919,-0.0523366
12,1.3558614,1.4734907,"('unsupportive', 'supportive')",-1.0828283,-1.0829083,0.1365166,0.1952912,0.0587746
13,0.13375756,-0.066732995,"('impolite', 'polite')",0.11022495,0.14452797,0.1219913,0.0388975,-0.0830938
14,0.6928703,0.56436706,"('antisocial', 'social')",-0.08380221,-0.08501206,0.304534,0.2396775,-0.0648565
15,1.056969,0.9995062,"('boring', 'funny')",0.090095386,0.024725005,0.5735322,0.5121156,-0.0614166
16,-0.9435044,-0.7986161,"('unpopular', 'popular')",0.30360326,0.31623942,-0.3199506,-0.2411883,0.0787623
17,-0.64624566,-0.52984077,"('nasty', 'nice')",-0.85106915,-0.8156757,-0.7486574,-0.6727582,0.0758992
18,0.17199549,0.20143625,"('disagreeable', 'welcoming')",-0.2640963,-0.31213987,-0.0460504,-0.0553518,-0.0093014
19,-0.6261777,-0.5281822,"('inhospitable', 'hospitable')",0.17094806,0.16775993,-0.2276148,-0.1802111,0.0474037
20,0.63380796,0.68494177,"('rough', 'thoughtful')",0.4681485,0.51292163,0.5509782,0.5989317,0.0479535
21,0.8481204,0.7081287,"('immoral', 'moral')",-0.48882335,-0.34948203,0.1796485,0.1793233,-0.0003252
22,0.07974245,0.05396513,"('untrustworthy', 'trustworthy')",-0.72389036,-0.73691314,-0.322074,-0.341474,-0.0194
23,0.7117229,0.5963399,"('insincere', 'sincere')",6.919677,6.9999456,3.8156998,3.7981427,-0.0175571
24,0.74425,0.6916284,"('dishonest', 'honest')",1.224677,1.182605,0.9844635,0.9371167,-0.0473468
25,0.039125945,0.09342545,"('egoistic', 'altruistic')",0.7294899,0.7330781,0.3843079,0.4132518,0.0289439
26,0.9057973,0.97438365,"('hardhearted', 'benevolent')",1.1127754,1.0635629,1.0092864,1.0189732,0.0096868
27,0.7608403,0.8646616,"('hardhearted', 'softhearted')",1.1163398,1.0788949,0.93859,0.9717782,0.0331882
28,0.33854973,0.2191644,"('disloyal', 'loyal')",0.7409555,0.6448648,0.5397526,0.4320146,-0.107738
29,-1.2678043,-1.2729238,"('unfair', 'fair')",-0.2732111,-0.32579377,-0.7705077,-0.7993588,-0.0288511
30,0.4375919,0.33474407,"('intolerant', 'tolerant')",1.3704536,1.3163198,0.9040228,0.825532,-0.0784908
31,-1.6323409,-1.3523214,"('evil', 'good')",-1.4513382,-1.4877441,-1.5418396,-1.4200327,0.1218069
32,0.7589251,0.6372121,"('unkind', 'kind')",0.9079279,0.8621397,0.8334265,0.7496759,-0.0837506
33,0.086478636,0.15509853,"('wrong', 'right')",0.28923112,0.18514049,0.1878549,0.1701195,-0.0177354
34,0.3653531,0.4604764,"('mean', 'honorable')",5.6702347,5.794358,3.0177939,3.1274171,0.1096232
35,-1.067977,-1.0394577,"('corrupt', 'incorrupt')",-0.84369886,-0.9697047,-0.9558379,-1.0045812,-0.0487433
36,-0.6838269,-0.49566072,"('hostile', 'amicable')",-0.3971679,-0.56332695,-0.5404974,-0.5294938,0.0110036
37,0.22953084,0.25339824,"('fake', 'genuine')",0.27767903,0.2877349,0.2536049,0.2705666,0.0169617
38,-0.09997389,-0.060352765,"('untruthful', 'truthful')",0.90269923,0.89249325,0.4013627,0.4160703,0.0147076
39,0.39793473,0.37377292,"('exploitative', 'cooperative')",0.15122405,0.10254114,0.2745794,0.238157,-0.0364224
40,-0.19945973,-0.1257393,"('stingy', 'generous')",-2.4744139,-2.51764,-1.3369368,-1.3216897,0.0152471
41,0.40452248,0.39876834,"('unforgiving', 'forgiving')",0.18847126,0.124653965,0.2964969,0.2617112,-0.0347857
42,0.34817293,0.42084435,"('unreliable', 'reliable')",-2.794348,-2.7762072,-1.2230875,-1.1776814,0.0454061
43,0.5257069,0.48130718,"('irresponsible', 'responsible')",1.3942721,1.4089259,0.9599895,0.9451165,-0.014873
44,-0.7407504,-0.7366108,"('prejudiced', 'unprejudiced')",-1.3128415,-1.318758,-1.026796,-1.0276845,-0.0008885
45,-0.7833952,-0.7434868,"('incompetent', 'competent')",0.3088278,0.3273725,-0.2372837,-0.2080572,0.0292265
46,0.22892548,0.1975717,"('uncompetitive', 'competitive')",-0.15596089,-0.108189516,0.0364823,0.0446911,0.0082088
47,0.36181813,0.33479086,"('stupid', 'smart')",5.746649,5.8453865,3.0542336,3.0900886,0.035855
48,0.66456157,0.59825265,"('unintelligent', 'intelligent')",0.3768939,0.4013839,0.5207278,0.4998183,-0.0209095
49,-0.150664,-0.13620757,"('unable', 'able')",-0.30177376,-0.23198688,-0.2262189,-0.1840972,0.0421217
50,-0.60988575,-0.5455221,"('clumsy', 'skillful')",0.23036443,0.24172692,-0.1897607,-0.1518976,0.0378631
51,-0.46527204,-0.7790092,"('uneducated', 'educated')",0.4337915,0.38661903,-0.0157403,-0.1961951,-0.1804548
52,-0.5310117,-0.55728555,"('irrational', 'rational')",-0.20070176,-0.37384382,-0.3658567,-0.4655647,-0.099708
53,0.79350084,0.8599638,"('uncreative', 'creative')",0.54117894,0.5080531,0.6673399,0.6840085,0.0166686
54,0.5463793,0.530258,"('incapable', 'capable')",1.4083039,1.3907608,0.9773416,0.9605094,-0.0168322
55,0.06535614,0.04263358,"('incompetent', 'clever')",0.12355405,0.23715958,0.0944551,0.1398966,0.0454415
56,1.2376491,1.0910844,"('impractical', 'practical')",0.66673267,0.6629357,0.9521909,0.87701,-0.0751809
57,-0.16633056,-0.18849377,"('unimaginative', 'imaginative')",-3.6948395,-3.7269,-1.930585,-1.9576969,-0.0271119
58,-0.14945419,-0.06878729,"('undiscriminating', 'discriminating')",-0.048509113,-0.098809,-0.0989816,-0.0837981,0.0151835
59,0.27570206,0.24896668,"('foolish', 'wise')",0.717072,0.64331627,0.496387,0.4461415,-0.0502455
60,0.5997674,0.49390167,"('inefficient', 'efficient')",0.7142215,0.86883956,0.6569945,0.6813706,0.0243761
61,0.43927976,0.30406538,"('illogical', 'logical')",0.6733908,0.641325,0.5563353,0.4726952,-0.0836401
62,1.1412277,1.1158404,"('incompetent', 'brilliant')",0.945297,1.0084313,1.0432624,1.0621359,0.0188735
63,0.10646257,0.100482985,"('unperceptive', 'insightful')",1.4846549,1.587577,0.7955588,0.84403,0.0484712
64,-0.6200243,-0.81041795,"('shy', 'confident')",-6.3771157,-6.478692,-3.49857,-3.6445551,-0.1459851
65,0.78090507,0.5331899,"('insecure', 'secure')",0.33619,0.4092009,0.5585475,0.4711954,-0.0873521
66,-0.44479972,-0.4192195,"('inactive', 'active')",0.8644237,0.8655892,0.209812,0.2231849,0.0133729
67,-0.017939575,-0.11638583,"('doubtful', 'determined')",0.24575183,0.25029448,0.1139061,0.0669543,-0.0469518
68,-1.0410882,-1.1837612,"('dependent', 'independent')",-0.5417428,-0.51637125,-0.7914155,-0.8500662,-0.0586507
69,-0.8525632,-0.68933654,"('lazy', 'industrious')",-0.9292842,-0.9979616,-0.8909237,-0.843649,0.0472747
70,0.57605225,0.5879849,"('lethargic', 'energetic')",0.5935294,0.65253484,0.5847908,0.6202599,0.0354691
71,0.6795745,0.7017853,"('diffident', 'self-confident')",1.239858,1.2037336,0.9597163,0.9527594,-0.0069569
72,1.5724401,1.4841568,"('unambitious', 'ambitious')",0.15071495,0.17803359,0.8615776,0.8310952,-0.0304824
73,0.867614,0.97672284,"('helpless', 'self-reliant')",-3.7532094,-3.7871668,-1.4427977,-1.4052219,0.0375758
74,0.25734532,0.38488895,"('undedicated', 'dedicated')",0.2268033,0.23444219,0.2420743,0.3096656,0.0675913
75,-0.8092704,-0.6830526,"('meek', 'impulsive')",-0.84578615,-0.84690154,-0.8275282,-0.7649771,0.0625511
76,0.45479947,0.42143807,"('anxious', 'daring')",0.33526704,0.469776,0.3950332,0.445607,0.0505738
77,0.18642107,0.0842624,"('unmotivated', 'motivated')",-0.7971628,-0.71098626,-0.3053709,-0.3133619,-0.007991
78,-0.20413023,-0.043929543,"('nonresilient', 'resilient')",-0.0115850605,0.1015241,-0.1078576,0.0287973,0.1366549
79,-0.7976358,-0.6644265,"('wavering', 'unwavering')",0.28210482,0.26305398,-0.2577655,-0.2006863,0.0570792
80,0.47255015,0.29202908,"('dominated', 'dominating')",-0.71079767,-0.6227909,-0.1191238,-0.1653809,-0.0462571
81,-0.36812258,-0.5959263,"('submissive', 'aggressive')",-0.391775,-0.2423926,-0.3799488,-0.4191594,-0.0392106
82,-0.08810199,-0.06846519,"('poor', 'rich')",6.0289207,6.1989822,2.9704094,3.0652585,0.0948491
83,0.5991806,0.5326472,"('powerless', 'powerful')",-0.50285566,-0.57866806,0.0481625,-0.0230104,-0.0711729
84,0.6711429,0.523418,"('inferior', 'superior')",0.69923455,0.64402294,0.6851887,0.5837204,-0.1014683
85,0.44677362,0.63760376,"('insignificant', 'prestigious')",0.009501273,0.00795348,0.2281374,0.3227786,0.0946412
86,0.48283052,0.37667978,"('uninfluential', 'influential')",-0.2527146,-0.29737747,0.115058,0.0396512,-0.0754068
87,0.50889605,0.44416142,"('unsuccessful', 'successful')",1.1073513,1.2260156,0.8081237,0.8350885,0.0269648
88,0.73208654,0.60857993,"('low', 'eminent')",0.11087976,0.09749958,0.4214832,0.3530397,-0.0684435
