,viavi_male,viavi_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.46817902,-0.5268155,"('unsociable', 'sociable')",0.9771986,0.82521397,-0.6558919,-0.80576783,-0.0489574,-0.1691231,-0.1201657
1,-0.9179397,-0.83910406,"('unfriendly', 'friendly')",0.5922855,0.4456377,2.035067,1.9676288,0.5698043,0.5247208,-0.0450835
2,0.6567471,0.7315364,"('unlikable', 'likable')",1.0868114,1.2101797,0.9860649,1.1348186,0.9098744,1.0255116,0.1156372
3,-0.47301987,-0.2816842,"('repellent', 'pleasant')",0.19179817,0.30672523,-0.118560046,-0.081566274,-0.1332606,-0.0188417,0.1144189
4,-0.66048795,-0.74218416,"('disliked', 'liked')",-0.58988804,-0.65396166,-5.869184,-5.972524,-2.3731867,-2.4562233,-0.0830366
5,-1.2696755,-1.1662133,"('distant', 'outgoing')",-0.17038102,-0.13636732,0.2416673,0.30325034,-0.3994631,-0.3331101,0.066353
6,-1.2863017,-1.0969009,"('distant', 'open')",-0.23628686,-0.19920698,0.8758869,0.92707014,-0.2155672,-0.1230126,0.0925546
7,0.267612,0.35763454,"('insensitive', 'sensitive')",0.34199655,0.4238604,0.16130054,0.24166319,0.2569697,0.3410527,0.084083
8,-1.0403626,-1.001951,"('unaffectionate', 'affectionate')",-0.83397394,-0.7904541,1.0337607,1.0318531,-0.2801919,-0.2535173,0.0266746
9,-0.6657825,-0.57564515,"('unaffectionate', 'caring')",0.37657642,0.39309567,1.228713,1.2396446,0.313169,0.3523651,0.0391961
10,-0.15075664,-0.028101558,"('unsympathetic', 'sympathetic')",0.29763174,0.311025,-0.7841174,-0.80567163,-0.2124141,-0.1742494,0.0381647
11,0.4169276,0.49258724,"('unhelpful', 'helpful')",1.2800645,1.3270774,1.2782292,1.3574593,0.9917404,1.0590413,0.0673009
12,0.12311227,0.40414128,"('unsupportive', 'supportive')",1.0351696,1.2330891,-1.8757203,-1.8148892,-0.2391461,-0.0592196,0.1799265
13,0.36980805,0.35024992,"('impolite', 'polite')",0.56971776,0.55785906,-0.6732521,-0.71691257,0.0887579,0.0637321,-0.0250258
14,0.8495017,0.8350078,"('antisocial', 'social')",0.90410256,0.8790944,-1.0011363,-1.0865715,0.2508227,0.2091769,-0.0416458
15,-0.06026165,-0.3133824,"('boring', 'funny')",0.30390984,0.2422203,0.7582793,0.6975471,0.3339758,0.208795,-0.1251808
16,-0.7587172,-0.6892317,"('unpopular', 'popular')",-0.36058953,-0.31132728,0.64279467,0.65720916,-0.1588373,-0.1144499,0.0443874
17,-0.17945096,-0.088011295,"('nasty', 'nice')",-0.51482373,-0.41165563,-0.5367325,-0.49636695,-0.4103357,-0.3320113,0.0783244
18,0.05043883,0.24029383,"('disagreeable', 'welcoming')",-0.017350942,0.11863126,-0.12859681,-0.096557684,-0.0318363,0.0874558,0.1192921
19,-1.1404754,-1.0356983,"('inhospitable', 'hospitable')",-1.3160138,-1.1872879,0.14422026,0.37022257,-0.7707562,-0.6175879,0.1531683
20,0.75595057,0.848405,"('rough', 'thoughtful')",1.1326873,1.178874,1.0188413,0.96028495,0.9691598,0.9958546,0.0266948
21,0.6323695,0.5713619,"('immoral', 'moral')",0.9557004,0.88322973,-0.7618662,-0.77785885,0.2754012,0.2255776,-0.0498236
22,1.0460666,1.1281236,"('untrustworthy', 'trustworthy')",0.8052955,0.71346974,-0.7503767,-0.8433681,0.3669952,0.3327418,-0.0342534
23,0.19662295,0.33556885,"('insincere', 'sincere')",1.0828093,1.07237,4.8917956,4.8704176,2.057076,2.0927855,0.0357095
24,0.7109602,0.7819585,"('dishonest', 'honest')",-0.60492647,-0.63338387,0.566254,0.54804415,0.2240959,0.2322063,0.0081104
25,-0.49421757,-0.53216594,"('egoistic', 'altruistic')",0.74289596,0.67570704,1.8127118,1.7564689,0.6871301,0.6333367,-0.0537934
26,0.36664504,0.3719262,"('hardhearted', 'benevolent')",1.3381494,1.3453835,1.8330642,1.7425798,1.1792862,1.1532965,-0.0259897
27,0.24519345,0.4012427,"('hardhearted', 'softhearted')",0.6199704,0.7307298,1.6207137,1.5779399,0.8286258,0.9033041,0.0746783
28,0.10456252,0.031586662,"('disloyal', 'loyal')",0.41683078,0.28154537,0.8987321,0.7579885,0.4733752,0.3570402,-0.116335
29,-0.27891296,-0.37793928,"('unfair', 'fair')",-0.225589,-0.35670537,-0.41203457,-0.53272,-0.3055122,-0.4224549,-0.1169427
30,0.91292137,0.95129985,"('intolerant', 'tolerant')",2.0004706,1.9856759,1.1183114,1.0461401,1.3439012,1.3277052,-0.016196
31,-1.5729603,-1.4276276,"('evil', 'good')",-0.7632465,-0.73274344,-0.32533053,-0.37596834,-0.8871791,-0.8454464,0.0417327
32,0.3681553,0.36218002,"('unkind', 'kind')",0.32167372,0.33806825,0.7072892,0.5579718,0.4657061,0.4194067,-0.0462994
33,0.53289753,0.54094964,"('wrong', 'right')",0.82148176,0.7874815,0.09119944,0.012962487,0.4818596,0.4471312,-0.0347284
34,-0.6987733,-0.45453954,"('mean', 'honorable')",0.09860125,0.21336848,5.6148567,5.8419356,1.6715616,1.8669216,0.19536
35,-0.5853268,-0.69938475,"('corrupt', 'incorrupt')",-0.67610586,-0.737836,0.673546,0.53392494,-0.1959622,-0.3010986,-0.1051364
36,-1.4134421,-1.454858,"('hostile', 'amicable')",-0.9353262,-1.0335894,1.1242907,0.9092539,-0.4081592,-0.5263978,-0.1182386
37,0.32733473,0.39790165,"('fake', 'genuine')",0.50447726,0.57454735,0.3993608,0.4743081,0.4103909,0.4822524,0.0718615
38,-0.69144243,-0.54240406,"('untruthful', 'truthful')",-0.30547357,-0.28492975,-0.107490726,-0.0476402,-0.3681356,-0.291658,0.0764776
39,1.4600637,1.5789037,"('exploitative', 'cooperative')",1.3813295,1.41154,0.100576155,0.062344145,0.9806565,1.0175959,0.0369394
40,0.3825934,0.4331189,"('stingy', 'generous')",0.074659735,0.07805418,-1.4007446,-1.4859564,-0.3144972,-0.3249278,-0.0104306
41,0.028403163,0.13159767,"('unforgiving', 'forgiving')",0.6336933,0.69203794,0.42312866,0.28999662,0.3617417,0.3712107,0.009469
42,1.0689833,1.2907938,"('unreliable', 'reliable')",0.2662535,0.50760555,-2.9347544,-2.7920578,-0.5331725,-0.3312195,0.201953
43,0.5949832,0.8560464,"('irresponsible', 'responsible')",0.83924294,0.96232694,0.17938335,0.22496481,0.5378699,0.6811127,0.1432428
44,0.5639614,0.58126336,"('prejudiced', 'unprejudiced')",-0.21399109,-0.18808317,-1.1343772,-1.118783,-0.261469,-0.2418676,0.0196014
45,-0.049038917,0.18684691,"('incompetent', 'competent')",1.0309489,1.0074507,-0.2775202,-0.3290558,0.2347966,0.2884139,0.0536173
46,-0.32783774,-0.1321858,"('uncompetitive', 'competitive')",0.8956138,0.8855203,-0.8465496,-0.9136882,-0.0929245,-0.0534512,0.0394733
47,0.30193967,0.37522632,"('stupid', 'smart')",1.5550988,1.6079867,5.6166997,5.742352,2.4912461,2.5751883,0.0839422
48,0.71111757,0.6878187,"('unintelligent', 'intelligent')",0.15866423,0.10946349,0.1842649,0.18707682,0.3513489,0.3281197,-0.0232292
49,0.09697689,0.2971213,"('unable', 'able')",0.03816546,0.21674666,-0.272272,-0.100252226,-0.0457099,0.1378719,0.1835818
50,0.2692255,0.3346021,"('clumsy', 'skillful')",-0.059834965,0.10695644,0.13833281,0.1765648,0.1159078,0.2060411,0.0901333
