,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.28651547,-0.40163845,"('unsociable', 'sociable')",-0.42736077,-0.54445404,-0.3569381,-0.4730462,-0.1161081
1,-1.076556,-1.1400741,"('unfriendly', 'friendly')",2.1513271,2.0279605,0.5373856,0.4439432,-0.0934424
2,-0.22489178,-0.16091862,"('unlikable', 'likable')",0.41539767,0.51295704,0.0952529,0.1760192,0.0807663
3,-0.67830974,-0.5704406,"('repellent', 'pleasant')",-0.09393127,-0.049029626,-0.3861205,-0.3097351,0.0763854
4,-0.5042198,-0.5099363,"('disliked', 'liked')",-6.2464175,-6.4326797,-3.3753185,-3.471308,-0.0959895
5,-0.9792634,-0.9402164,"('distant', 'outgoing')",0.08739604,0.05004093,-0.4459337,-0.4450877,0.000846
6,-1.276287,-1.2240851,"('distant', 'open')",0.5551357,0.496247,-0.3605756,-0.363919,-0.0033434
7,0.2788661,0.3503787,"('insensitive', 'sensitive')",0.67247206,0.73087996,0.4756691,0.5406293,0.0649602
8,-1.2218747,-1.2442316,"('unaffectionate', 'affectionate')",1.1549093,1.063124,-0.0334827,-0.0905538,-0.0570711
9,-0.7368303,-0.6765468,"('unaffectionate', 'caring')",1.3226683,1.3029953,0.292919,0.3132243,0.0203053
10,-0.6130028,-0.5357491,"('unsympathetic', 'sympathetic')",-0.57925993,-0.5744571,-0.5961313,-0.5551031,0.0410282
11,-0.1030996,0.0032856185,"('unhelpful', 'helpful')",1.403848,1.5566025,0.6503742,0.7799441,0.1295699
12,0.16787234,0.34966686,"('unsupportive', 'supportive')",-1.54135,-1.5346361,-0.6867388,-0.5924847,0.0942541
13,0.30535382,0.23941694,"('impolite', 'polite')",-0.8017156,-0.7550758,-0.2481809,-0.2578294,-0.0096485
14,0.77234334,0.6524187,"('antisocial', 'social')",-0.62325567,-0.6177949,0.0745438,0.0173119,-0.0572319
15,-0.27254665,-0.34328547,"('boring', 'funny')",0.5160057,0.49251586,0.1217295,0.0746152,-0.0471143
16,-0.93138295,-0.94843614,"('unpopular', 'popular')",0.43574584,0.39881453,-0.2478186,-0.2748108,-0.0269922
17,-0.6680504,-0.5609223,"('nasty', 'nice')",-0.5008255,-0.45119005,-0.584438,-0.5060562,0.0783818
18,-0.6254076,-0.61976856,"('disagreeable', 'welcoming')",-0.21932277,-0.2494888,-0.4223652,-0.4346287,-0.0122635
19,-1.4532843,-1.357081,"('inhospitable', 'hospitable')",0.010941032,0.07262775,-0.7211716,-0.6422266,0.078945
20,0.29133424,0.32250443,"('rough', 'thoughtful')",1.4219561,1.3775874,0.8566452,0.8500459,-0.0065993
21,0.40291783,0.35887456,"('immoral', 'moral')",-0.69173855,-0.6066938,-0.1444104,-0.1239096,0.0205008
22,0.32190514,0.25962228,"('untrustworthy', 'trustworthy')",-0.9521108,-1.0029885,-0.3151028,-0.3716831,-0.0565803
23,0.5783173,0.660312,"('insincere', 'sincere')",5.4303026,5.4900465,3.0043099,3.0751793,0.0708694
24,-0.13153395,-0.15340997,"('dishonest', 'honest')",0.5579163,0.5618977,0.2131912,0.2042439,-0.0089473
25,-0.30914712,-0.33994928,"('egoistic', 'altruistic')",1.7265123,1.6431458,0.7086826,0.6515983,-0.0570843
26,0.3620682,0.28789252,"('hardhearted', 'benevolent')",2.0095873,1.9617928,1.1858277,1.1248426,-0.0609851
27,-0.072429776,-0.027968384,"('hardhearted', 'softhearted')",1.6870961,1.6003762,0.8073332,0.7862039,-0.0211293
28,0.3068534,0.25038433,"('disloyal', 'loyal')",0.9252314,0.85448706,0.6160424,0.5524357,-0.0636067
29,-0.11280982,-0.16356885,"('unfair', 'fair')",-0.2898133,-0.45967856,-0.2013116,-0.3116237,-0.1103121
30,1.0201427,1.0188713,"('intolerant', 'tolerant')",1.2867731,1.2898617,1.1534579,1.1543665,0.0009086
31,-1.0837531,-1.0491275,"('evil', 'good')",-0.64004,-0.78094625,-0.8618965,-0.9150369,-0.0531404
32,-0.16049367,-0.15400639,"('unkind', 'kind')",0.6160014,0.5200324,0.2277539,0.183013,-0.0447409
33,0.284412,0.22195017,"('wrong', 'right')",-0.14097399,-0.18503538,0.071719,0.0184574,-0.0532616
34,0.09667802,0.23916996,"('mean', 'honorable')",5.794371,5.9752464,2.9455247,3.1072083,0.1616836
35,-0.41007715,-0.45391273,"('corrupt', 'incorrupt')",0.16489282,0.051264577,-0.1225922,-0.2013241,-0.0787319
36,-1.6381587,-1.6699696,"('hostile', 'amicable')",0.5675037,0.37842533,-0.5353275,-0.6457721,-0.1104446
37,0.07505952,0.083052866,"('fake', 'genuine')",0.395186,0.41358852,0.2351228,0.2483207,0.0131979
38,-0.48864236,-0.38474765,"('untruthful', 'truthful')",-0.22218272,-0.1474038,-0.3554125,-0.2660757,0.0893368
39,1.3539848,1.3747432,"('exploitative', 'cooperative')",0.39065284,0.3953617,0.8723189,0.8850524,0.0127335
40,-0.023450285,0.0070561506,"('stingy', 'generous')",-1.1413003,-1.2678897,-0.5823753,-0.6304168,-0.0480415
41,0.17093244,0.20306423,"('unforgiving', 'forgiving')",0.046851903,-0.0059347637,0.1088922,0.0985647,-0.0103275
42,0.18770945,0.33308628,"('unreliable', 'reliable')",-3.0474555,-2.9824367,-1.429873,-1.3246752,0.1051978
