,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.38228235,-0.3911267,"('unsociable', 'sociable')",0.68614316,0.51065266,-0.6031614,-0.6845318,-0.0997669,-0.1883353,-0.0885684
1,-1.2298219,-1.2650425,"('unfriendly', 'friendly')",1.4425199,1.2959907,2.4393106,2.2663517,0.8840028,0.7657666,-0.1182362
2,-0.17369117,-0.01840308,"('unlikable', 'likable')",2.0878532,2.2684374,0.3779034,0.5238236,0.7640218,0.9246194,0.1605976
3,-0.334727,-0.24020237,"('repellent', 'pleasant')",-0.056943834,-0.032807432,0.16887087,0.21540901,-0.0742667,-0.0192003,0.0550664
4,-0.40061694,-0.47283357,"('disliked', 'liked')",-0.38042396,-0.39593858,-6.6926064,-6.8063345,-2.4912157,-2.5583688,-0.0671531
5,-0.8252223,-0.8037448,"('distant', 'outgoing')",0.39637125,0.41240355,0.21830016,0.23783459,-0.0701836,-0.0511689,0.0190147
6,-1.3373481,-1.2490468,"('distant', 'open')",-0.38295048,-0.3433839,0.819758,0.80887467,-0.3001802,-0.2611853,0.0389949
7,0.5507386,0.5857185,"('insensitive', 'sensitive')",0.8889068,0.90389097,1.1742876,1.0781571,0.8713109,0.8559222,-0.0153887
8,-0.72994167,-0.6629784,"('unaffectionate', 'affectionate')",0.27182648,0.29828167,1.3925467,1.2804959,0.3114771,0.3052664,-0.0062107
9,-0.77690125,-0.7416247,"('unaffectionate', 'caring')",1.5936729,1.525698,1.6438018,1.560777,0.8201911,0.7816167,-0.0385744
10,0.26402533,0.30299714,"('unsympathetic', 'sympathetic')",-0.44385025,-0.43700773,-0.3331365,-0.36623573,-0.1709871,-0.1667488,0.0042383
11,-0.20106465,-0.11399217,"('unhelpful', 'helpful')",0.42232004,0.4140648,1.753505,1.9274513,0.6582535,0.7425079,0.0842544
12,0.44707963,0.5347262,"('unsupportive', 'supportive')",1.2185723,1.3366008,-1.6419104,-1.646377,0.0079138,0.0749833,0.0670695
13,0.49775642,0.58587587,"('impolite', 'polite')",0.7969643,0.7781667,-0.2876211,-0.24536824,0.3356998,0.3728914,0.0371916
14,0.4227913,0.48897898,"('antisocial', 'social')",1.6746212,1.7563622,-0.7637558,-0.77418345,0.4445523,0.4903859,0.0458336
15,0.4112373,0.38241437,"('boring', 'funny')",-0.093218155,-0.10680981,0.6077592,0.5821705,0.3085928,0.285925,-0.0226678
16,-1.2264516,-1.1952254,"('unpopular', 'popular')",-0.77484816,-0.669839,-0.0053014383,0.07187466,-0.6688671,-0.5977299,0.0711372
17,0.46250248,0.4741723,"('nasty', 'nice')",-0.3706783,-0.2648875,-0.5893107,-0.48950148,-0.1658288,-0.0934056,0.0724232
18,-0.586228,-0.46742606,"('disagreeable', 'welcoming')",-0.3243479,-0.15533194,-0.26155776,-0.24114844,-0.3907112,-0.2879688,0.1027424
19,-0.2360131,-0.19056918,"('inhospitable', 'hospitable')",-0.20484088,-0.22502409,0.32558125,0.35589087,-0.0384242,-0.0199008,0.0185234
20,-0.5311772,-0.4838383,"('rough', 'thoughtful')",-0.2263845,-0.16492485,0.6863383,0.6338312,-0.0237411,-0.0049773,0.0187638
21,0.1702835,0.2473996,"('immoral', 'moral')",0.58834785,0.63102055,-0.95288426,-0.88687056,-0.064751,-0.0028168,0.0619342
22,0.7755052,0.7477203,"('untrustworthy', 'trustworthy')",-0.08399224,-0.14143854,-0.8506469,-0.8836917,-0.0530447,-0.09247,-0.0394253
23,-0.24902175,-0.19643418,"('insincere', 'sincere')",0.8983654,0.8140897,6.1127877,6.097049,2.2540437,2.2382348,-0.0158089
24,0.39965808,0.42534494,"('dishonest', 'honest')",0.24138343,0.25842577,0.9213,0.81964433,0.5207805,0.5011384,-0.0196421
25,-0.48774874,-0.45644647,"('egoistic', 'altruistic')",-0.04127761,0.008236382,1.8737043,1.7673031,0.448226,0.4396977,-0.0085283
26,0.19079392,0.11914378,"('hardhearted', 'benevolent')",1.5754851,1.6090069,1.8151492,1.7248117,1.1938094,1.1509875,-0.0428219
27,0.039645705,0.03163783,"('hardhearted', 'softhearted')",0.24002042,0.2502001,1.865311,1.7079518,0.7149924,0.6632632,-0.0517292
28,-0.66966087,-0.6661342,"('disloyal', 'loyal')",0.050713234,-0.07875109,0.97832376,0.831217,0.119792,0.0287772,-0.0910148
29,-0.35597873,-0.45183462,"('unfair', 'fair')",-0.35119897,-0.3890033,-0.19282697,-0.37147507,-0.3000016,-0.4041044,-0.1041028
30,1.0888565,1.1291317,"('intolerant', 'tolerant')",0.8761983,0.91251445,0.9939666,1.0429145,0.9863404,1.0281868,0.0418464
31,-0.8776993,-0.90433395,"('evil', 'good')",-1.0019866,-1.0139407,-0.64823157,-0.78679454,-0.8426391,-0.9016897,-0.0590506
32,0.5171929,0.59094846,"('unkind', 'kind')",0.66720086,0.64753836,1.0864445,0.957922,0.7569461,0.7321362,-0.0248099
33,-0.05823327,-0.050414108,"('wrong', 'right')",0.9548574,0.9547137,-0.2915451,-0.39713827,0.201693,0.1690538,-0.0326392
34,-0.4400496,-0.34306124,"('mean', 'honorable')",0.70739645,0.76073486,6.200594,6.3720093,2.1559803,2.2632276,0.1072473
35,-0.60343015,-0.655615,"('corrupt', 'incorrupt')",-1.255618,-1.2697574,0.11372606,-0.062128916,-0.581774,-0.6625004,-0.0807264
36,-1.084587,-1.154141,"('hostile', 'amicable')",-0.041319475,-0.15707818,0.60124516,0.3924001,-0.1748871,-0.306273,-0.1313859
37,1.0538778,1.1209255,"('fake', 'genuine')",-0.33561206,-0.34627217,0.8631642,0.829792,0.5271433,0.5348152,0.0076719
38,-0.7337984,-0.663356,"('untruthful', 'truthful')",0.11021434,0.09363502,-0.0779627,0.018580757,-0.2338489,-0.1837134,0.0501355
39,0.97617656,1.0772994,"('exploitative', 'cooperative')",0.5811941,0.69559634,0.24030554,0.19618253,0.5992254,0.6563594,0.057134
40,-0.36792433,-0.41125107,"('stingy', 'generous')",1.1040659,1.1793565,-1.3093976,-1.4406097,-0.1910853,-0.2241681,-0.0330828
41,0.014496714,0.053537935,"('unforgiving', 'forgiving')",1.0674151,1.0726842,-0.032966636,-0.097818695,0.3496484,0.3428011,-0.0068473
42,1.0001662,1.0983958,"('unreliable', 'reliable')",0.48060262,0.66122735,-3.0941305,-3.0014265,-0.5377872,-0.4139344,0.1238528
43,0.1774224,0.27664402,"('irresponsible', 'responsible')",0.8826353,0.9556175,0.5582149,0.58500487,0.5394242,0.6057555,0.0663313
44,0.40661007,0.41218024,"('prejudiced', 'unprejudiced')",-0.50768507,-0.39359632,-1.6627126,-1.5935904,-0.5879292,-0.5250022,0.062927
45,0.4586088,0.46451917,"('incompetent', 'competent')",-0.13807212,-0.23257463,-0.47035724,-0.5202996,-0.0499402,-0.0961184,-0.0461782
46,0.6937042,0.73973554,"('uncompetitive', 'competitive')",1.0095264,0.9678372,-0.830831,-0.8372399,0.2907999,0.2901109,-0.000689
47,0.33693156,0.47374594,"('stupid', 'smart')",0.83738947,0.90612066,5.5802226,5.684171,2.2515146,2.3546793,0.1031647
48,-0.33816034,-0.32047617,"('unintelligent', 'intelligent')",-0.61749375,-0.6094246,-0.03792135,0.02585781,-0.3311918,-0.3013477,0.0298441
49,-0.38803676,-0.3379974,"('unable', 'able')",-1.0765669,-0.9805401,-0.4901648,-0.3458082,-0.6515895,-0.5547819,0.0968076
50,0.1282205,0.19903018,"('clumsy', 'skillful')",0.30226886,0.36791554,-0.016488485,-0.0010157786,0.1380003,0.1886433,0.050643
51,0.27393335,0.25583115,"('uneducated', 'educated')",-0.16260089,-0.21781337,0.46082562,0.41902474,0.1907194,0.1523475,-0.0383719
52,-1.2006644,-1.3074954,"('irrational', 'rational')",-0.0004297495,-0.17286287,0.30087113,0.14578964,-0.3000743,-0.4448562,-0.1447819
53,-1.2898691,-1.2788634,"('uncreative', 'creative')",0.8805353,0.84815025,1.0672245,0.9463912,0.2192969,0.1718927,-0.0474042
