,waist_male,waist_female,tuple,average_male,average_female,female-male
0,0.43029466,0.37727016,"('unsociable', 'sociable')",0.4302947,0.3772702,-0.0530245
1,0.8496158,0.9831516,"('unfriendly', 'friendly')",0.8496158,0.9831516,0.1335358
2,0.42988873,0.58520436,"('unlikable', 'likable')",0.4298887,0.5852044,0.1553157
3,1.0080669,1.1319451,"('repellent', 'pleasant')",1.0080669,1.1319451,0.1238782
4,-7.2934804,-7.2179894,"('disliked', 'liked')",-7.2934804,-7.2179894,0.075491
5,-0.66836,-0.38250586,"('distant', 'outgoing')",-0.66836,-0.3825059,0.2858541
6,-0.24550551,-0.06726813,"('distant', 'open')",-0.2455055,-0.0672681,0.1782374
7,1.651125,1.6535627,"('insensitive', 'sensitive')",1.651125,1.6535627,0.0024377
8,0.89936703,0.82357913,"('unaffectionate', 'affectionate')",0.899367,0.8235791,-0.0757879
9,1.1805888,1.2072828,"('unaffectionate', 'caring')",1.1805888,1.2072828,0.026694
10,2.1074216,1.8544576,"('unsympathetic', 'sympathetic')",2.1074216,1.8544576,-0.252964
11,2.1204216,2.056071,"('unhelpful', 'helpful')",2.1204216,2.056071,-0.0643506
12,-1.0204686,-0.98382175,"('unsupportive', 'supportive')",-1.0204686,-0.9838217,0.0366469
13,0.4360498,0.43230537,"('impolite', 'polite')",0.4360498,0.4323054,-0.0037444
14,0.42076916,0.41861537,"('antisocial', 'social')",0.4207692,0.4186154,-0.0021538
15,0.089616664,0.15006399,"('boring', 'funny')",0.0896167,0.150064,0.0604473
16,-0.76210207,-0.50912476,"('unpopular', 'popular')",-0.7621021,-0.5091248,0.2529773
17,0.31258446,0.18886247,"('nasty', 'nice')",0.3125845,0.1888625,-0.123722
18,-0.51353896,-0.3827713,"('disagreeable', 'welcoming')",-0.513539,-0.3827713,0.1307677
19,-0.529495,-0.44685233,"('inhospitable', 'hospitable')",-0.529495,-0.4468523,0.0826427
20,0.8415409,0.730406,"('rough', 'thoughtful')",0.8415409,0.730406,-0.1111349
21,0.42516237,0.53413725,"('immoral', 'moral')",0.4251624,0.5341372,0.1089748
22,0.35400385,0.341269,"('untrustworthy', 'trustworthy')",0.3540038,0.341269,-0.0127348
23,6.41771,6.5585575,"('insincere', 'sincere')",6.4177098,6.5585575,0.1408477
24,2.0512373,2.144642,"('dishonest', 'honest')",2.0512373,2.1446421,0.0934048
25,0.046500083,0.076632954,"('egoistic', 'altruistic')",0.0465001,0.076633,0.0301329
26,0.30009338,0.109009765,"('hardhearted', 'benevolent')",0.3000934,0.1090098,-0.1910836
27,1.8232497,1.6446269,"('hardhearted', 'softhearted')",1.8232497,1.6446269,-0.1786228
28,1.1787109,1.0746778,"('disloyal', 'loyal')",1.1787109,1.0746778,-0.1040331
29,-0.18719082,-0.2952835,"('unfair', 'fair')",-0.1871908,-0.2952835,-0.1080927
30,1.2538457,1.1628504,"('intolerant', 'tolerant')",1.2538457,1.1628504,-0.0909953
31,-1.4472033,-1.2920934,"('evil', 'good')",-1.4472033,-1.2920934,0.1551099
32,1.4076221,1.3027529,"('unkind', 'kind')",1.4076221,1.3027529,-0.1048692
33,-1.1373394,-0.9649523,"('wrong', 'right')",-1.1373394,-0.9649523,0.1723871
34,4.203735,4.522945,"('mean', 'honorable')",4.2037349,4.5229449,0.31921
35,-1.1654091,-1.2192652,"('corrupt', 'incorrupt')",-1.1654091,-1.2192652,-0.0538561
36,-1.0945644,-1.213777,"('hostile', 'amicable')",-1.0945644,-1.2137769,-0.1192125
37,1.0308816,0.97867805,"('fake', 'genuine')",1.0308816,0.978678,-0.0522036
38,-0.31865907,-0.26264364,"('untruthful', 'truthful')",-0.3186591,-0.2626436,0.0560155
39,0.11786004,0.14585777,"('exploitative', 'cooperative')",0.11786,0.1458578,0.0279978
40,-0.7599448,-0.83514124,"('stingy', 'generous')",-0.7599448,-0.8351412,-0.0751964
41,0.31375605,0.060478598,"('unforgiving', 'forgiving')",0.313756,0.0604786,-0.2532774
42,-1.249048,-1.433747,"('unreliable', 'reliable')",-1.249048,-1.4337471,-0.1846991
43,1.7554388,1.7011186,"('irresponsible', 'responsible')",1.7554388,1.7011186,-0.0543202
44,-1.0172493,-1.2113345,"('prejudiced', 'unprejudiced')",-1.0172493,-1.2113345,-0.1940852
45,0.9497466,0.8487231,"('incompetent', 'competent')",0.9497466,0.8487231,-0.1010235
46,0.025568167,-0.10809842,"('uncompetitive', 'competitive')",0.0255682,-0.1080984,-0.1336666
47,5.601528,5.8630276,"('stupid', 'smart')",5.6015282,5.8630276,0.2614994
48,1.0969285,1.0290848,"('unintelligent', 'intelligent')",1.0969285,1.0290848,-0.0678437
49,-0.34029275,-0.09962659,"('unable', 'able')",-0.3402928,-0.0996266,0.2406662
50,-0.02329164,-0.080235995,"('clumsy', 'skillful')",-0.0232916,-0.080236,-0.0569444
51,0.7276199,0.71091294,"('uneducated', 'educated')",0.7276199,0.7109129,-0.016707
52,-0.73233867,-0.7701257,"('irrational', 'rational')",-0.7323387,-0.7701257,-0.037787
53,0.2529932,0.26412043,"('uncreative', 'creative')",0.2529932,0.2641204,0.0111272
54,0.8485926,1.0231572,"('incapable', 'capable')",0.8485926,1.0231572,0.1745646
55,1.271673,1.2968463,"('incompetent', 'clever')",1.271673,1.2968463,0.0251733
56,0.78472954,0.9010147,"('impractical', 'practical')",0.7847295,0.9010147,0.1162852
57,-2.0276625,-2.2467945,"('unimaginative', 'imaginative')",-2.0276625,-2.2467945,-0.219132
58,0.13576789,-0.032209896,"('undiscriminating', 'discriminating')",0.1357679,-0.0322099,-0.1679778
59,-0.10552686,-0.008235589,"('foolish', 'wise')",-0.1055269,-0.0082356,0.0972913
60,0.8400418,0.9926846,"('inefficient', 'efficient')",0.8400418,0.9926846,0.1526428
61,0.6532193,0.5242159,"('illogical', 'logical')",0.6532193,0.5242159,-0.1290034
62,1.616153,1.8221059,"('incompetent', 'brilliant')",1.616153,1.8221059,0.2059529
63,1.117011,1.2378819,"('unperceptive', 'insightful')",1.117011,1.2378819,0.1208709
64,-5.3593216,-5.325406,"('shy', 'confident')",-5.3593216,-5.3254061,0.0339155
65,1.5516974,1.3669099,"('insecure', 'secure')",1.5516974,1.3669099,-0.1847875
66,-0.045749884,-0.13113281,"('inactive', 'active')",-0.0457499,-0.1311328,-0.0853829
67,-0.73457456,-0.64377236,"('doubtful', 'determined')",-0.7345746,-0.6437724,0.0908022
68,-0.43977273,-0.2957394,"('dependent', 'independent')",-0.4397727,-0.2957394,0.1440333
69,-2.1684082,-2.0351956,"('lazy', 'industrious')",-2.1684082,-2.0351956,0.1332126
70,2.154925,2.06897,"('lethargic', 'energetic')",2.1549251,2.06897,-0.0859551
71,0.21880311,0.49482787,"('diffident', 'self-confident')",0.2188031,0.4948279,0.2760248
72,1.008307,1.1334237,"('unambitious', 'ambitious')",1.008307,1.1334237,0.1251167
73,-3.0954616,-2.9333985,"('helpless', 'self-reliant')",-3.0954616,-2.9333985,0.1620631
74,0.31592348,0.26387024,"('undedicated', 'dedicated')",0.3159235,0.2638702,-0.0520533
75,-0.90919447,-0.8516707,"('meek', 'impulsive')",-0.9091945,-0.8516707,0.0575238
76,1.4310708,1.279488,"('anxious', 'daring')",1.4310708,1.279488,-0.1515828
77,-1.1029835,-0.97370905,"('unmotivated', 'motivated')",-1.1029835,-0.973709,0.1292745
78,-0.3247711,-0.30482858,"('nonresilient', 'resilient')",-0.3247711,-0.3048286,0.0199425
79,-0.17893404,-0.24896552,"('wavering', 'unwavering')",-0.178934,-0.2489655,-0.0700315
80,0.50358015,0.39368036,"('dominated', 'dominating')",0.5035802,0.3936804,-0.1098998
81,0.71804386,0.6191746,"('submissive', 'aggressive')",0.7180439,0.6191746,-0.0988693
82,6.140563,6.464082,"('poor', 'rich')",6.140563,6.4640818,0.3235188
83,-0.55635375,-0.5172444,"('powerless', 'powerful')",-0.5563537,-0.5172444,0.0391093
84,-0.09944834,-0.12527162,"('inferior', 'superior')",-0.0994483,-0.1252716,-0.0258233
