,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.070793465,-0.32026553,"('unsociable', 'sociable')",-0.39352074,-0.5722181,-0.2321571,-0.4462418,-0.2140847
1,1.782245,1.7942094,"('unfriendly', 'friendly')",1.0433415,0.8491359,1.4127933,1.3216727,-0.0911206
2,0.5092925,0.5319313,"('unlikable', 'likable')",0.38263875,0.4343656,0.4459656,0.4831485,0.0371829
3,-1.1488187,-1.1263558,"('repellent', 'pleasant')",0.07601108,0.10665355,-0.5364038,-0.5098511,0.0265527
4,-0.09364519,-0.018566903,"('disliked', 'liked')",-5.984552,-6.198131,-3.0390985,-3.1083491,-0.0692506
5,1.707481,1.8464402,"('distant', 'outgoing')",-0.38993597,-0.35075447,0.6587725,0.7478428,0.0890703
6,1.9526018,2.1505892,"('distant', 'open')",-0.09186506,-0.04168343,0.9303684,1.0544529,0.1240845
7,-0.6237491,-0.61102474,"('insensitive', 'sensitive')",-0.09761554,-0.08430425,-0.3606823,-0.3476645,0.0130178
8,1.2430906,1.2525882,"('unaffectionate', 'affectionate')",0.121869795,0.092713825,0.6824802,0.672651,-0.0098292
9,1.8269931,1.8431576,"('unaffectionate', 'caring')",0.54835075,0.55875117,1.1876719,1.2009544,0.0132825
10,-0.4907085,-0.57971585,"('unsympathetic', 'sympathetic')",-0.3738475,-0.4804056,-0.432278,-0.5300607,-0.0977827
11,0.34412602,0.26999924,"('unhelpful', 'helpful')",2.258261,2.287996,1.3011935,1.2789977,-0.0221958
12,0.3871834,0.49653095,"('unsupportive', 'supportive')",-1.8233503,-1.8229759,-0.7180834,-0.6632224,0.054861
13,0.031522416,-0.14881703,"('impolite', 'polite')",-0.770528,-0.75442564,-0.3695028,-0.4516214,-0.0821186
14,-1.0908276,-1.305424,"('antisocial', 'social')",-0.9609585,-1.0388914,-1.025893,-1.1721578,-0.1462648
15,1.1802063,1.1116525,"('boring', 'funny')",-0.016669797,-0.059973493,0.5817683,0.5258395,-0.0559288
16,-0.3192062,-0.2652393,"('unpopular', 'popular')",0.5579587,0.54396355,0.1193763,0.1393621,0.0199858
17,0.23839673,0.3236264,"('nasty', 'nice')",-0.45102668,-0.31402707,-0.106315,0.0047997,0.1111147
18,0.3110563,0.37114856,"('disagreeable', 'welcoming')",-0.5336044,-0.56783867,-0.111274,-0.0983451,0.0129289
19,-0.05377955,0.10545367,"('inhospitable', 'hospitable')",-0.13453196,-0.050668716,-0.0941558,0.0273925,0.1215483
20,0.7066787,0.70119655,"('rough', 'thoughtful')",1.3271698,1.2503364,1.0169243,0.9757665,-0.0411578
21,0.34942743,0.26318654,"('immoral', 'moral')",-0.46879092,-0.509191,-0.0596817,-0.1230022,-0.0633205
22,-0.2409046,-0.43988883,"('untrustworthy', 'trustworthy')",-0.9016804,-1.0883888,-0.5712925,-0.7641388,-0.1928463
23,0.2181615,0.11334344,"('insincere', 'sincere')",5.4492326,5.462666,2.8336971,2.7880046,-0.0456925
24,0.69651926,0.680971,"('dishonest', 'honest')",0.57204014,0.5803008,0.6342797,0.6306359,-0.0036438
25,1.5556761,1.5407306,"('egoistic', 'altruistic')",1.2785407,1.2211634,1.4171084,1.380947,-0.0361614
26,1.1116538,0.97400707,"('hardhearted', 'benevolent')",1.0704254,0.8520707,1.0910397,0.9130388,-0.1780009
27,1.4723238,1.4561024,"('hardhearted', 'softhearted')",0.8974587,0.8722328,1.1848912,1.1641676,-0.0207236
28,0.30906016,0.14139557,"('disloyal', 'loyal')",0.9465513,0.8097725,0.6278057,0.475584,-0.1522217
29,-0.62747407,-0.6092553,"('unfair', 'fair')",-0.47069436,-0.60650784,-0.5490842,-0.6078815,-0.0587973
30,0.8074631,0.7107018,"('intolerant', 'tolerant')",0.9175389,0.8217776,0.862501,0.7662397,-0.0962613
31,-0.051178273,0.14336894,"('evil', 'good')",-1.3810676,-1.3750489,-0.7161229,-0.61584,0.1002829
32,0.4304102,0.34376878,"('unkind', 'kind')",0.69932157,0.5578595,0.5648659,0.4508141,-0.1140518
33,0.8793045,0.8492878,"('wrong', 'right')",-0.7836677,-0.7692727,0.0478184,0.0400076,-0.0078108
34,0.52473074,0.7282585,"('mean', 'honorable')",5.880273,6.10543,3.2025018,3.4168444,0.2143426
35,0.5389642,0.5490184,"('corrupt', 'incorrupt')",-0.1867374,-0.18777508,0.1761134,0.1806217,0.0045083
36,0.64562255,0.7883091,"('hostile', 'amicable')",-0.20909432,-0.3403749,0.2182641,0.2239671,0.005703
37,-0.80838907,-0.74370974,"('fake', 'genuine')",0.13567078,0.2094836,-0.3363591,-0.2671131,0.069246
38,-0.17720759,-0.09594756,"('untruthful', 'truthful')",0.20772533,0.33575702,0.0152589,0.1199047,0.1046458
39,0.8247107,0.7289461,"('exploitative', 'cooperative')",-0.08844463,-0.0536536,0.368133,0.3376462,-0.0304868
40,-0.11725647,-0.12242779,"('stingy', 'generous')",-1.9532719,-2.119469,-1.0352641,-1.1209483,-0.0856842
41,0.15592706,0.12737626,"('unforgiving', 'forgiving')",-0.2944176,-0.3570144,-0.0692453,-0.1148191,-0.0455738
42,-1.1959305,-1.0961703,"('unreliable', 'reliable')",-3.5178308,-3.5678046,-2.3568807,-2.3319874,0.0248933
43,-0.618508,-0.5522074,"('irresponsible', 'responsible')",0.21449687,0.25225174,-0.2020056,-0.1499778,0.0520278
44,-1.1495342,-1.0730691,"('prejudiced', 'unprejudiced')",-1.3015122,-1.2484945,-1.2255232,-1.1607819,0.0647413
45,-1.1116893,-1.1086125,"('incompetent', 'competent')",-0.5369212,-0.5825836,-0.8243053,-0.8455981,-0.0212928
46,-0.98280746,-0.9957711,"('uncompetitive', 'competitive')",-0.029594433,-0.13975978,-0.506201,-0.5677655,-0.0615645
47,0.49624464,0.4465763,"('stupid', 'smart')",4.9263654,5.1107335,2.7113049,2.7786548,0.0673499
48,1.2458533,1.2012357,"('unintelligent', 'intelligent')",0.81688607,0.72331184,1.0313697,0.9622737,-0.069096
49,0.88646054,0.9021673,"('unable', 'able')",-0.29757223,-0.2612327,0.2944441,0.3204673,0.0260232
50,-1.3705626,-1.3541422,"('clumsy', 'skillful')",0.1536535,0.14176668,-0.6084545,-0.6061878,0.0022667
51,-0.11146028,-0.2722338,"('uneducated', 'educated')",1.2073358,1.0243381,0.5479378,0.3760521,-0.1718857
52,0.54060954,0.45267612,"('irrational', 'rational')",-0.34270713,-0.4701227,0.0989512,-0.0087233,-0.1076745
53,1.3076906,1.1701417,"('uncreative', 'creative')",0.6639308,0.46180287,0.9858107,0.8159723,-0.1698384
54,0.62412566,0.59029543,"('incapable', 'capable')",1.0110351,1.00587,0.8175803,0.7980827,-0.0194976
55,-0.00017940998,-0.07937481,"('incompetent', 'clever')",0.29346317,0.2701598,0.1466419,0.0953925,-0.0512494
56,0.17868122,0.07680866,"('impractical', 'practical')",0.0068600867,-0.03176672,0.0927707,0.022521,-0.0702497
57,-0.7791619,-0.8978212,"('unimaginative', 'imaginative')",-2.7046866,-2.9364233,-1.7419243,-1.9171222,-0.1751979
58,-0.42087546,-0.4757762,"('undiscriminating', 'discriminating')",0.006495461,-0.11199624,-0.20719,-0.2938862,-0.0866962
59,0.4443918,0.4252151,"('foolish', 'wise')",0.012738097,0.018006835,0.2285649,0.221611,-0.0069539
60,1.1571363,1.0597266,"('inefficient', 'efficient')",0.66234535,0.78994894,0.9097408,0.9248378,0.015097
61,1.6544309,1.4251934,"('illogical', 'logical')",0.46179774,0.28111622,1.0581143,0.8531548,-0.2049595
62,0.74069154,0.78583366,"('incompetent', 'brilliant')",0.49556273,0.67635816,0.6181271,0.7310959,0.1129688
63,0.17266412,0.17545494,"('unperceptive', 'insightful')",1.0257905,1.025296,0.5992273,0.6003755,0.0011482
64,-1.1527885,-1.2284952,"('shy', 'confident')",-5.997176,-6.111366,-3.5749824,-3.6699305,-0.0949481
65,-0.91785055,-1.1926842,"('insecure', 'secure')",-0.42422894,-0.56372195,-0.6710398,-0.878203,-0.2071632
66,-1.0502019,-0.9427737,"('inactive', 'active')",0.49048197,0.54850227,-0.27986,-0.1971357,0.0827243
67,-0.7958058,-0.9122812,"('doubtful', 'determined')",-0.73565066,-0.6891506,-0.7657282,-0.8007159,-0.0349877
68,-0.2950355,-0.40342656,"('dependent', 'independent')",-0.022943737,-0.041263722,-0.1589896,-0.2223451,-0.0633555
69,0.5473712,0.6861498,"('lazy', 'industrious')",-0.7267766,-0.5361974,-0.0897027,0.0749762,0.1646789
70,-1.0524255,-1.0130442,"('lethargic', 'energetic')",0.44076625,0.45138472,-0.3058296,-0.2808298,0.0249998
71,1.5151637,1.670361,"('diffident', 'self-confident')",0.3725408,0.33011627,0.9438522,1.0002387,0.0563865
72,-0.6075539,-0.6320522,"('unambitious', 'ambitious')",-1.2575618,-1.1918589,-0.9325578,-0.9119555,0.0206023
73,0.29960644,0.39872798,"('helpless', 'self-reliant')",-3.1857173,-3.1894295,-1.4430554,-1.3953508,0.0477046
74,0.6449224,0.5858562,"('undedicated', 'dedicated')",0.15313925,-0.036326356,0.3990308,0.2747649,-0.1242659
75,-0.55311424,-0.38063282,"('meek', 'impulsive')",-0.053559028,0.025219725,-0.3033366,-0.1777065,0.1256301
76,-0.30617854,-0.24171905,"('anxious', 'daring')",0.29519534,0.32806155,-0.0054916,0.0431712,0.0486628
77,-0.5118639,-0.5072855,"('unmotivated', 'motivated')",-0.70284665,-0.635499,-0.6073552,-0.5713922,0.035963
78,0.23377432,0.32108155,"('nonresilient', 'resilient')",0.5654883,0.59643894,0.3996313,0.4587603,0.059129
