,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.61379606,-0.775715,"('unsociable', 'sociable')",0.15941373,0.0067124143,0.790655,0.63044465,-0.4424978,-0.5461626,-0.0265563,-0.1711801,-0.1446238
1,-1.6247402,-1.6954507,"('unfriendly', 'friendly')",0.7371723,0.6327626,-0.79201674,-0.9037528,1.4983624,1.485728,-0.0453056,-0.1201782,-0.0748726
2,1.2130781,1.1894522,"('unlikable', 'likable')",1.3504628,1.3219157,2.0090215,1.9869093,0.94480175,1.0267684,1.379341,1.3812613,0.0019203
3,0.60075325,0.6553635,"('repellent', 'pleasant')",-0.52952534,-0.46945676,1.2949681,1.3447925,0.3728702,0.37264284,0.4347666,0.4758355,0.0410689
4,0.16867194,0.09414686,"('disliked', 'liked')",0.71565664,0.5662736,-0.1845938,-0.31024402,-6.0375776,-6.124455,-1.3344607,-1.4435697,-0.109109
5,-0.57472694,-0.52991754,"('distant', 'outgoing')",0.13800009,0.20266068,-2.2837148,-2.1534753,-0.6067619,-0.51449203,-0.8318009,-0.7488061,0.0829948
6,-0.95523554,-0.8729317,"('distant', 'open')",-0.3446904,-0.31436524,-2.6813662,-2.5396652,-0.21336341,-0.14036945,-1.0486639,-0.9668329,0.081831
7,0.42984822,0.43642813,"('insensitive', 'sensitive')",1.0398163,1.0854651,0.5220032,0.58416975,0.63974917,0.69380176,0.6578542,0.6999662,0.042112
8,-2.1910744,-2.240312,"('unaffectionate', 'affectionate')",-0.3569206,-0.44429964,-0.9153263,-0.94491875,0.17820589,0.17802985,-0.8212789,-0.8628752,-0.0415963
9,-1.2702532,-1.317464,"('unaffectionate', 'caring')",0.59091926,0.5341898,-0.5745684,-0.58614695,0.80878735,0.84343344,-0.1112787,-0.1314969,-0.0202182
10,-0.5218643,-0.56078017,"('unsympathetic', 'sympathetic')",-0.21665771,-0.24578163,0.32830667,0.31527257,-0.3916937,-0.41750705,-0.2004773,-0.2271991,-0.0267218
11,0.31612447,0.25409764,"('unhelpful', 'helpful')",0.2648056,0.26618513,0.54669243,0.52144885,2.007253,1.98314,0.7837188,0.7562179,-0.0275009
12,0.18883863,0.2785351,"('unsupportive', 'supportive')",0.7831193,0.84199727,0.53164303,0.71442395,-1.833572,-1.7412225,-0.0824928,0.0234335,0.1059263
13,0.65206826,0.6539209,"('impolite', 'polite')",0.43117297,0.48486263,0.5807102,0.59201056,-0.1474571,-0.14724159,0.3791236,0.3958881,0.0167645
14,0.7539248,0.6734209,"('antisocial', 'social')",0.9234018,0.90534323,1.8667976,1.787323,-0.19606584,-0.27698463,0.8370146,0.7722756,-0.064739
15,0.4807052,0.3774471,"('boring', 'funny')",0.3615507,0.28839093,-0.7652165,-0.8951572,0.6687851,0.61669177,0.1864561,0.0968431,-0.089613
16,-0.6264729,-0.694845,"('unpopular', 'popular')",-0.48007917,-0.6358595,-0.38976723,-0.49833122,0.5815749,0.53381085,-0.2286861,-0.3238062,-0.0951201
17,-0.0723695,-0.061578855,"('nasty', 'nice')",-0.8471088,-0.81900495,-0.80040777,-0.78788465,-0.25139236,-0.2630896,-0.4928196,-0.4828895,0.0099301
18,-0.94676447,-0.94572574,"('disagreeable', 'welcoming')",-1.1334547,-1.1686785,-0.7874946,-0.701998,-0.56712687,-0.5568092,-0.8587102,-0.8433028,0.0154074
19,-0.5065873,-0.4740842,"('inhospitable', 'hospitable')",-0.95931643,-0.97509277,-1.7453759,-1.7434627,-0.269045,-0.17825831,-0.8700812,-0.8427246,0.0273566
20,-0.351011,-0.39965945,"('rough', 'thoughtful')",-0.28893712,-0.25615576,0.9031401,0.90078574,1.0374836,1.0101967,0.3251689,0.3137918,-0.0113771
21,1.1431191,1.0751127,"('immoral', 'moral')",1.4403824,1.3785369,1.107495,1.0373874,-0.4031375,-0.401165,0.8219647,0.772468,-0.0494967
22,0.58140564,0.53937924,"('untrustworthy', 'trustworthy')",-0.58219707,-0.7075518,1.1468592,1.0974436,-0.87963283,-0.92480105,0.0666087,0.0011175,-0.0654912
23,-0.4298107,-0.5238989,"('insincere', 'sincere')",-0.107634395,-0.12977597,0.47360456,0.45303756,5.8859906,5.767404,1.4555376,1.3916917,-0.0638459
24,0.339816,0.3116585,"('dishonest', 'honest')",0.9393093,0.93212795,-0.06841843,-0.02409432,0.65230685,0.64292884,0.4657534,0.4656552,-9.82e-05
25,-1.2447195,-1.2664704,"('egoistic', 'altruistic')",0.87047255,0.7762168,-0.3900976,-0.44367373,1.4594831,1.4180233,0.1737846,0.121024,-0.0527606
26,-1.0909865,-1.1524451,"('hardhearted', 'benevolent')",0.8000357,0.76929045,0.44781286,0.40097514,1.3997434,1.3622742,0.3891514,0.3450237,-0.0441277
27,-0.6543742,-0.6079815,"('hardhearted', 'softhearted')",0.23512384,0.32365912,-0.6717411,-0.56915003,0.965169,0.9829577,-0.0314556,0.0323713,0.0638269
28,-0.5967008,-0.75745505,"('disloyal', 'loyal')",0.53832585,0.29503742,0.7221005,0.52189493,1.2006099,1.0119857,0.4660839,0.2678657,-0.1982182
29,0.012197323,-0.005092308,"('unfair', 'fair')",-0.5723138,-0.5703874,-0.51461375,-0.5145769,-0.5116467,-0.5871814,-0.3965942,-0.4193095,-0.0227153
30,0.5418482,0.42517868,"('intolerant', 'tolerant')",1.0217065,0.9885765,0.8285198,0.7407886,1.292662,1.2314277,0.9211842,0.8464929,-0.0746913
31,-0.83578795,-0.71536523,"('evil', 'good')",-1.281476,-1.2714547,-2.0744045,-1.9611698,-1.3261139,-1.2932845,-1.3794456,-1.3103186,0.069127
32,-0.022810457,-0.17059174,"('unkind', 'kind')",0.3798261,0.3283876,1.1430664,1.0241563,1.0650041,0.98880494,0.6412715,0.5426893,-0.0985822
33,0.47529697,0.50185215,"('wrong', 'right')",1.3245777,1.2931249,-0.39785555,-0.3749777,-0.62614167,-0.63292015,0.1939694,0.1967698,0.0028004
34,-0.013817721,0.11028297,"('mean', 'honorable')",0.24605845,0.35421464,0.0361626,0.16972093,6.162045,6.2702103,1.6076121,1.7261072,0.1184951
35,-0.68587536,-0.7265034,"('corrupt', 'incorrupt')",-0.48522317,-0.55984867,-1.7707964,-1.8167906,0.05134636,-0.085998654,-0.7226372,-0.7972853,-0.0746481
36,-1.0822985,-1.1492788,"('hostile', 'amicable')",-0.4676283,-0.6661852,-1.6859889,-1.8145013,0.4409316,0.30414984,-0.698746,-0.8314539,-0.1327079
37,-0.16231082,-0.15176833,"('fake', 'genuine')",0.3681784,0.3917356,-0.033306226,0.005355276,0.19662735,0.22878622,0.0922972,0.1185272,0.02623
38,-0.29318264,-0.3282411,"('untruthful', 'truthful')",0.5764471,0.52071226,-0.3975452,-0.3967889,0.1448442,0.13842943,0.0076409,-0.0164721,-0.024113
