,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.86440444,-0.9549653,"('unsociable', 'sociable')",-0.53999496,-0.6430539,0.43920183,0.36644596,-0.3217325,-0.4105244,-0.0887919
1,-1.4612987,-1.4302012,"('unfriendly', 'friendly')",0.3875924,0.27247903,1.8762975,1.8119537,0.2675304,0.2180772,-0.0494532
2,0.7354797,0.811816,"('unlikable', 'likable')",0.907016,1.041471,0.99645746,1.12474,0.8796511,0.9926756,0.1130245
3,0.14113906,0.2196368,"('repellent', 'pleasant')",-1.005462,-0.83057916,0.74381256,0.83967406,-0.0401702,0.0762439,0.1164141
4,-0.14258908,-0.18429826,"('disliked', 'liked')",0.90763086,0.7814869,-7.4508715,-7.517256,-2.2286099,-2.3066891,-0.0780792
5,-0.93232423,-0.8689436,"('distant', 'outgoing')",0.8192416,0.7886778,-0.3755598,-0.3255864,-0.1628808,-0.1352841,0.0275967
6,-0.99736446,-0.86877036,"('distant', 'open')",0.9047732,0.90892065,0.12893936,0.18293281,0.012116,0.074361,0.062245
7,-0.025947094,-0.047489956,"('insensitive', 'sensitive')",-0.39348373,-0.32714835,1.3242584,1.3358673,0.3016092,0.3204097,0.0188005
8,-1.1168919,-1.0732381,"('unaffectionate', 'affectionate')",0.33646676,0.3106059,1.3071723,1.2649198,0.1755824,0.1674292,-0.0081532
9,-1.1448016,-1.0870688,"('unaffectionate', 'caring')",0.5231743,0.48795977,2.108195,2.1215885,0.4955226,0.5074931,0.0119705
10,-0.6659496,-0.70149046,"('unsympathetic', 'sympathetic')",-1.7895443,-1.8156571,0.5113482,0.5109881,-0.6480486,-0.6687198,-0.0206712
11,-0.508446,-0.48776624,"('unhelpful', 'helpful')",-0.7579509,-0.6820929,2.2423148,2.330333,0.325306,0.3868246,0.0615186
12,-0.43323886,-0.34613377,"('unsupportive', 'supportive')",0.5174357,0.63109624,-1.4744549,-1.420098,-0.4634194,-0.3783785,0.0850409
13,0.38060313,0.26408896,"('impolite', 'polite')",-0.58935297,-0.6335965,0.26265204,0.3013137,0.0179674,-0.0227313,-0.0406987
14,0.028158937,-0.03798803,"('antisocial', 'social')",-0.09074822,-0.1044978,0.4392181,0.39635995,0.1255429,0.0846247,-0.0409182
15,-0.013729796,-0.12597585,"('boring', 'funny')",1.2548195,1.1315958,0.2560331,0.20060018,0.4990409,0.4020734,-0.0969675
16,-0.5196895,-0.49683517,"('unpopular', 'popular')",0.24517956,0.33187774,-0.13356866,0.013414085,-0.1360262,-0.0505144,0.0855118
17,0.06723475,0.07078937,"('nasty', 'nice')",0.6962688,0.7365622,0.34033477,0.36930352,0.3679461,0.3922184,0.0242723
18,0.39678496,0.54092944,"('disagreeable', 'welcoming')",0.27768534,0.48024118,-0.789169,-0.6380157,-0.0382329,0.1277183,0.1659512
