,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
0,-0.10693246,-0.24206382,"('unsociable', 'sociable')",0.04561033,-0.115587,-0.017706616,-0.20305023,-0.0263429,-0.1869003,-0.1605574
1,0.8321401,0.84986633,"('unfriendly', 'friendly')",1.2800685,1.1908789,0.96505946,0.86786175,1.025756,0.9695357,-0.0562203
2,-0.4428795,-0.3294721,"('unlikable', 'likable')",-0.49290645,-0.3902119,0.8778715,1.0295014,-0.0193048,0.1032725,0.1225773
3,-1.483727,-1.4177948,"('repellent', 'pleasant')",-1.4394507,-1.4428835,0.85223675,0.8130973,-0.6903137,-0.682527,0.0077867
4,-0.23317268,-0.1689421,"('disliked', 'liked')",0.20534943,0.2608117,-6.3807554,-6.332855,-2.136193,-2.0803286,0.0558644
5,0.8255933,0.9557595,"('distant', 'outgoing')",0.7340384,0.85460407,-1.0663487,-0.9379024,0.1644277,0.2908204,0.1263927
6,0.15550466,0.33358544,"('distant', 'open')",0.7534632,0.87175196,-1.1744058,-1.0233988,-0.0884793,0.0606462,0.1491255
7,0.045644935,-0.012367211,"('insensitive', 'sensitive')",-0.454867,-0.5526993,-0.06428537,-0.12391616,-0.1578358,-0.2296609,-0.0718251
8,1.2709082,1.3219762,"('unaffectionate', 'affectionate')",1.9677036,1.9262091,-0.31681502,-0.34544718,0.9739323,0.9675794,-0.0063529
9,1.7894998,1.817663,"('unaffectionate', 'caring')",1.844723,1.8107201,0.48529536,0.46662092,1.3731728,1.3650014,-0.0081714
10,-0.6137837,-0.689207,"('unsympathetic', 'sympathetic')",-0.9533086,-1.1728834,-0.4736979,-0.5625565,-0.6802634,-0.8082156,-0.1279522
11,1.0341114,0.9671065,"('unhelpful', 'helpful')",0.17296183,0.16709054,2.6947079,2.6371508,1.3005937,1.2571159,-0.0434778
12,0.6553952,0.74252576,"('unsupportive', 'supportive')",0.9833186,0.9432788,-2.1262357,-2.0813143,-0.1625073,-0.1318366,0.0306707
13,-0.747668,-0.8869108,"('impolite', 'polite')",-0.750879,-0.8986601,0.010134645,-0.14349404,-0.4961375,-0.6430216,-0.1468841
14,-0.73535186,-0.931943,"('antisocial', 'social')",-0.6617896,-0.8380102,-0.15330806,-0.32227913,-0.5168165,-0.6974108,-0.1805943
15,1.7313066,1.639637,"('boring', 'funny')",1.8046391,1.7834849,1.1666052,1.2285447,1.567517,1.5505555,-0.0169615
16,0.9556857,1.0229837,"('unpopular', 'popular')",1.4399421,1.5118338,0.5025848,0.45536533,0.9660708,0.9967276,0.0306568
17,0.257325,0.37181532,"('nasty', 'nice')",0.07334858,0.22241727,-0.15188308,-0.07533787,0.0595968,0.1729649,0.1133681
18,0.10047403,0.16822189,"('disagreeable', 'welcoming')",0.74081767,0.67658037,-1.3124968,-1.3431479,-0.1570684,-0.1661152,-0.0090468
19,-0.24015984,-0.10710033,"('inhospitable', 'hospitable')",0.10339831,0.23267314,-0.5454697,-0.44479758,-0.2274104,-0.1064083,0.1210021
20,-0.3036073,-0.32291716,"('rough', 'thoughtful')",-0.34270918,-0.4286656,0.25459427,0.31617534,-0.1305741,-0.1451358,-0.0145617
21,-0.68355495,-0.781391,"('immoral', 'moral')",-0.79280627,-0.96466047,-0.34385785,-0.42186752,-0.6067397,-0.7226397,-0.1159
22,-1.3968694,-1.4624335,"('untrustworthy', 'trustworthy')",-1.5401846,-1.7022812,-0.6643977,-0.65320915,-1.200484,-1.2726413,-0.0721573
23,1.1570506,1.0602226,"('insincere', 'sincere')",0.53918475,0.4283034,5.7368474,5.5223594,2.4776942,2.3369617,-0.1407325
24,-0.23352127,-0.31076494,"('dishonest', 'honest')",-0.7165673,-0.83125454,0.27981013,0.23110981,-0.2234261,-0.3036366,-0.0802105
25,0.34867328,0.32307577,"('egoistic', 'altruistic')",0.13335608,0.14788131,0.98797554,0.95586926,0.4900016,0.4756088,-0.0143928
