,four_male,four_female,tuple,corners_male,corners_female,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.30068964,-0.38702655,"('unsociable', 'sociable')",-0.0301105,-0.18014528,-0.4349767,-0.6079169,0.7493673,0.6606351,-0.6091019,-0.71797836,-0.1251023,-0.2464864,-0.1213841
1,-1.6853185,-1.7669226,"('unfriendly', 'friendly')",-0.18689029,-0.18513593,0.35592496,0.24229555,0.44182587,0.35203815,1.8937306,1.8442621,0.1638546,0.0973074,-0.0665472
2,-0.29623067,-0.19424666,"('unlikable', 'likable')",0.3337673,0.5415175,0.58954513,0.7924602,1.4454225,1.6410306,0.17453226,0.2973356,0.4494073,0.6156195,0.1662122
3,0.58832014,0.65789574,"('repellent', 'pleasant')",-0.021148432,0.14071997,-0.61330473,-0.45574513,0.46547323,0.6611602,0.5022724,0.49120975,0.1843225,0.2990481,0.1147256
4,-0.16692567,-0.21128874,"('disliked', 'liked')",0.16619131,0.16302434,0.91336966,0.826487,-0.5073218,-0.5277776,-7.4323854,-7.485492,-1.4054144,-1.4470095,-0.0415951
5,-1.4559677,-1.4080164,"('distant', 'outgoing')",-0.024224538,0.08270597,0.2075998,0.24614568,-0.4961158,-0.53380615,-0.15018305,-0.054293603,-0.3837783,-0.3334529,0.0503254
6,-2.1612222,-2.0796375,"('distant', 'open')",-0.2148578,-0.025844343,0.13687608,0.1943151,-0.53648657,-0.59752494,0.53506,0.61938494,-0.4481261,-0.3778614,0.0702647
7,1.4075689,1.399641,"('insensitive', 'sensitive')",1.1243912,1.1647305,0.8366609,0.86706567,1.7787282,1.9271979,1.1316565,1.0781919,1.2558012,1.2873653,0.0315641
8,-0.7395656,-0.74106306,"('unaffectionate', 'affectionate')",-0.1404942,-0.05907856,0.98995554,1.0334202,0.2204482,0.22773278,1.1834066,1.1372659,0.3027501,0.3196555,0.0169054
9,-0.14869636,-0.18340003,"('unaffectionate', 'caring')",0.3426382,0.39811882,0.9913542,0.96901315,0.8698962,0.89419866,1.3809619,1.4256834,0.6872308,0.7007228,0.013492
10,1.4795626,1.492329,"('unsympathetic', 'sympathetic')",0.66713303,0.6784725,-0.67388034,-0.59502506,0.4820522,0.59121084,-0.09337117,-0.119299866,0.3722993,0.4095375,0.0372382
11,1.0734801,1.1080853,"('unhelpful', 'helpful')",1.0468572,1.1174946,0.02421292,0.08706205,0.89326143,0.99873585,1.6573544,1.8246139,0.9390332,1.0271983,0.0881651
12,0.2125588,0.31334752,"('unsupportive', 'supportive')",1.8448874,1.9630142,1.2681189,1.4916826,1.0777841,1.3894634,-2.0248659,-1.9618275,0.4756966,0.6391361,0.1634395
13,0.5482813,0.5531055,"('impolite', 'polite')",0.6067596,0.57786715,-0.05368672,-0.0836052,1.1219454,1.085161,-0.5757788,-0.5396236,0.3295042,0.3185809,-0.0109233
14,1.1974361,1.1403913,"('antisocial', 'social')",0.47422928,0.41052407,0.63570386,0.6895667,1.8632085,1.8874575,-0.47975466,-0.55719304,0.7381647,0.7141493,-0.0240154
15,-1.5089434,-1.5808705,"('boring', 'funny')",0.39738986,0.25407958,0.43385458,0.3163949,0.33971196,0.18940517,0.5532719,0.50563544,0.043057,-0.0630711,-0.1061281
16,-1.0370388,-1.0166922,"('unpopular', 'popular')",0.004071817,0.06922752,-0.64131963,-0.54744107,-1.0609281,-0.94417995,-0.21878093,-0.10372849,-0.5907991,-0.5085629,0.0822362
17,-0.48675448,-0.37020195,"('nasty', 'nice')",-0.037287965,-0.026171915,0.44682038,0.5567284,0.9461049,0.9843094,-0.1992397,-0.11606713,0.1339286,0.2057194,0.0717908
18,-0.67105854,-0.5141958,"('disagreeable', 'welcoming')",0.10070203,0.42540312,-0.00835558,0.20978439,-0.38880458,-0.07672246,-0.61006975,-0.5010554,-0.3155173,-0.0913572,0.2241601
19,-1.627278,-1.5572962,"('inhospitable', 'hospitable')",-0.051382117,0.099777356,-0.23217213,-0.1906913,-1.3251855,-1.264318,-0.11560781,-0.031732287,-0.6703251,-0.5888521,0.081473
20,-0.5756707,-0.5951047,"('rough', 'thoughtful')",-0.4263471,-0.44821113,-0.45347854,-0.37914014,-0.09395933,-0.052732997,0.7079115,0.63014054,-0.1683089,-0.1690097,-0.0007008
21,1.1876523,1.1945269,"('immoral', 'moral')",0.5222451,0.58575124,0.0206014,0.104028784,1.0252715,1.2336769,-1.0951341,-1.0471326,0.3321273,0.4141703,0.082043
22,0.7445702,0.70062387,"('untrustworthy', 'trustworthy')",0.89957166,0.85566336,-0.6949012,-0.699678,1.1356266,1.1509281,-0.7950956,-0.87971765,0.2579543,0.225564,-0.0323903
23,-0.12764657,-0.11856663,"('insincere', 'sincere')",0.4261184,0.48489097,-0.05166679,-0.11229193,1.4016087,1.4711426,6.4658747,6.4965057,1.6228577,1.6443361,0.0214784
24,0.88653344,0.87528896,"('dishonest', 'honest')",0.4440275,0.41347688,-0.95883244,-0.86707044,0.50157976,0.6229128,1.0464712,0.9616257,0.3839559,0.4012468,0.0172909
25,-0.809929,-0.86608183,"('egoistic', 'altruistic')",-0.054008678,-0.023561541,0.45693964,0.49956617,-0.13463171,-0.079983756,1.6910418,1.6607816,0.2298824,0.2381441,0.0082617
26,-1.2963362,-1.4166094,"('hardhearted', 'benevolent')",0.20281425,0.03445571,1.7546289,1.6969336,2.614583,2.5617175,1.5849894,1.5383992,0.9721359,0.8829793,-0.0891566
27,-0.56284064,-0.46808815,"('hardhearted', 'softhearted')",0.5052682,0.63375115,0.0032219514,0.11588209,1.2166699,1.2624232,1.6229316,1.5072315,0.5570502,0.6102399,0.0531897
28,-0.38385978,-0.49868357,"('disloyal', 'loyal')",-0.2207031,-0.3358276,0.49257728,0.30301368,0.328036,0.20430237,1.1212529,0.9561211,0.2674607,0.1257852,-0.1416755
29,-0.39255318,-0.48305726,"('unfair', 'fair')",0.33751845,0.3422662,-0.7229873,-0.65820205,-0.3319559,-0.3555144,-0.055681817,-0.20543003,-0.233132,-0.2719875,-0.0388555
30,0.5236934,0.56887704,"('intolerant', 'tolerant')",0.68299156,0.71675354,0.8463721,0.93507016,1.4929494,1.5978345,0.7242527,0.7912748,0.8540519,0.921962,0.0679101
31,-2.3574653,-2.3018954,"('evil', 'good')",-0.36029,-0.24647512,-0.7695304,-0.80716646,-1.3887562,-1.3905152,-0.6546453,-0.72013116,-1.1061375,-1.0932367,0.0129008
32,0.78170127,0.7098454,"('unkind', 'kind')",0.23208272,0.18751433,-0.20472327,-0.20826481,1.3994738,1.4851543,1.1831946,1.0870845,0.6783458,0.6522667,-0.0260791
