,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.27069405,0.22764754,"('unsociable', 'sociable')",-0.32480067,-0.5091877,0.30762878,0.10039821,0.28135172,0.24502265,0.1337185,0.0159702,-0.1177483
1,-1.6017681,-1.6445822,"('unfriendly', 'friendly')",-0.8233045,-0.85458195,-0.61605895,-0.57563055,0.9199132,0.83734953,-0.5303046,-0.5593613,-0.0290567
2,0.7302568,0.71355844,"('unlikable', 'likable')",1.042041,1.0123887,0.9704348,1.0456297,0.44557592,0.60715795,0.7970771,0.8446837,0.0476066
3,-0.26335075,-0.08281385,"('repellent', 'pleasant')",-0.87357277,-0.6971389,-0.5827533,-0.54145545,0.45045367,0.53528947,-0.3173058,-0.1965297,0.1207761
4,-0.7343504,-0.8592523,"('disliked', 'liked')",0.20577776,0.18962422,0.14482583,0.1821459,-7.346024,-7.298301,-1.9324427,-1.9464458,-0.0140031
5,0.10205336,0.071195416,"('distant', 'outgoing')",0.4816645,0.54860556,-0.665531,-0.514751,-1.1723695,-1.1408466,-0.3135456,-0.2589492,0.0545964
6,-0.16659954,-0.16588902,"('distant', 'open')",0.22057305,0.37050125,-0.72745615,-0.5451922,-0.8727134,-0.84777135,-0.386549,-0.2970878,0.0894612
7,0.07089379,0.15535663,"('insensitive', 'sensitive')",-0.8472569,-0.9004112,0.8119091,0.76562405,0.4917814,0.68578905,0.1318318,0.1765896,0.0447578
8,-1.6311828,-1.6734895,"('unaffectionate', 'affectionate')",-0.100982405,-0.18262652,-0.21065016,-0.26277307,0.08122508,-0.021729596,-0.4653976,-0.5351547,-0.0697571
9,-0.7051395,-0.7314449,"('unaffectionate', 'caring')",0.06299855,-0.007716596,0.30941892,0.34928226,0.63385713,0.6927231,0.0752838,0.075711,0.0004272
10,-0.10800032,-0.11017241,"('unsympathetic', 'sympathetic')",-1.1623961,-1.2724078,0.21391883,0.031184573,0.3438177,0.3255606,-0.178165,-0.2564588,-0.0782938
11,1.1133796,1.0554614,"('unhelpful', 'helpful')",0.275016,0.19404802,-0.030173361,-0.21073113,2.4059966,2.3975549,0.9410547,0.8590833,-0.0819714
12,0.44750977,0.5338161,"('unsupportive', 'supportive')",0.8182707,0.938836,0.07779628,0.2229832,-2.1752229,-1.9878986,-0.2079116,-0.0730658,0.1348458
13,1.2810799,1.3458256,"('impolite', 'polite')",-0.24676752,-0.37340617,1.019885,0.9289004,0.27212167,0.3505756,0.5815797,0.5629739,-0.0186058
14,1.0725298,1.0616645,"('antisocial', 'social')",0.6882269,0.5583438,1.2585396,1.0451418,0.17699128,0.1696386,0.7990718,0.7086972,-0.0903746
15,-0.081693225,-0.19951817,"('boring', 'funny')",0.60589564,0.5470208,0.8439891,0.77412885,0.20701222,0.12594625,0.3938009,0.3118944,-0.0819065
16,-1.0491569,-1.1279873,"('unpopular', 'popular')",-1.2420948,-1.1751977,-1.4480882,-1.3677431,-0.48094192,-0.46480334,-1.0550704,-1.0339328,0.0211376
17,-0.21659118,-0.23088494,"('nasty', 'nice')",-0.17710645,-0.14656724,-0.26129255,-0.22961123,-0.047843963,-0.1353672,-0.1757085,-0.1856077,-0.0098992
18,0.12174781,0.26298437,"('disagreeable', 'welcoming')",0.3645563,0.48924884,-0.84433377,-0.7263699,-0.91018736,-0.9096413,-0.3170543,-0.2209445,0.0961098
19,-1.0361887,-1.0139279,"('inhospitable', 'hospitable')",0.05045449,0.17956626,-0.27976364,-0.21545228,-0.82707286,-0.86666,-0.5231427,-0.4791185,0.0440242
20,-0.48583144,-0.3149404,"('rough', 'thoughtful')",-0.24906647,-0.06969182,-0.57924443,-0.5530581,0.36863032,0.4347059,-0.236378,-0.1257461,0.1106319
21,1.0559312,1.0881338,"('immoral', 'moral')",-0.13307795,-0.12641057,0.9325501,0.8346897,-0.41503856,-0.1805783,0.3600912,0.4039586,0.0438674
