,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,0.46346942,0.28344455,"('unsociable', 'sociable')",1.1926727,1.1590335,0.87244946,0.711326,0.19568548,0.085795954,0.6810693,0.5599,-0.1211693
1,-0.09742815,-0.28047165,"('unfriendly', 'friendly')",0.7048069,0.44196433,0.84250826,0.63198435,1.9390423,1.7873389,0.8472323,0.6452039,-0.2020284
2,0.49725953,0.632949,"('unlikable', 'likable')",0.19004187,0.23086068,1.2754201,1.4116547,0.5707679,0.7410568,0.6333723,0.7541304,0.1207581
3,-0.41827306,-0.37087008,"('repellent', 'pleasant')",0.29428405,0.37533084,-0.20280737,-0.13613045,0.49119848,0.5506288,0.0411005,0.1047398,0.0636393
4,-0.39103755,-0.4843448,"('disliked', 'liked')",-0.64082634,-0.7251836,0.43828276,0.32002708,-6.772825,-6.867171,-1.8416015,-1.939168,-0.0975665
5,-0.69421226,-0.6813028,"('distant', 'outgoing')",-0.69312686,-0.7571096,-1.2348474,-1.2765818,-0.34360337,-0.31156367,-0.7414475,-0.7566395,-0.015192
6,-0.7854081,-0.7875836,"('distant', 'open')",-1.0196254,-1.1061058,-0.86560357,-0.9256405,0.06378225,0.06780914,-0.6517137,-0.6878802,-0.0361665
7,0.6424092,0.59062624,"('insensitive', 'sensitive')",0.18861023,0.20958441,0.117593214,0.108146295,0.38215703,0.36860743,0.3326924,0.3192411,-0.0134513
8,0.0752768,0.08122958,"('unaffectionate', 'affectionate')",-0.2503163,-0.35788503,0.53579265,0.47138655,1.2199286,1.1487479,0.3951705,0.3358698,-0.0593007
9,-0.070661545,-0.13071361,"('unaffectionate', 'caring')",0.73218054,0.6659475,0.747823,0.6388042,1.264329,1.231256,0.6684178,0.6013235,-0.0670943
10,0.3996056,0.39553156,"('unsympathetic', 'sympathetic')",0.6314209,0.70477843,0.15131432,0.1281928,-0.23072705,-0.22503358,0.2379034,0.2508673,0.0129639
11,0.42492267,0.44512653,"('unhelpful', 'helpful')",1.1129384,1.0913051,-0.09362282,-0.10258806,1.5990386,1.7100432,0.7608192,0.7859717,0.0251525
12,0.20616788,0.27581644,"('unsupportive', 'supportive')",0.7057318,0.8021128,0.19783004,0.28406245,-2.2241492,-2.1934795,-0.2786049,-0.207872,0.0707329
13,1.2265856,1.204681,"('impolite', 'polite')",0.7010716,0.8054976,-0.013359249,0.041687146,-0.52626055,-0.44203508,0.3470094,0.4024577,0.0554483
14,1.0476569,0.9900974,"('antisocial', 'social')",1.6142895,1.6178643,2.6894853,2.5911942,0.12135295,0.049507394,1.3681962,1.3121659,-0.0560303
15,1.508697,1.4484496,"('boring', 'funny')",2.2813,2.247647,0.6790333,0.7079687,0.5174691,0.5485291,1.2466248,1.2381486,-0.0084762
16,-1.9445863,-2.0416405,"('unpopular', 'popular')",-1.6567096,-1.6644866,-1.6269366,-1.5753403,0.012618989,0.024284221,-1.3039033,-1.3142958,-0.0103925
17,-0.14734498,-0.14854103,"('nasty', 'nice')",-0.32254297,-0.22260779,-0.49471688,-0.4912192,-0.15159795,-0.12114023,-0.2790507,-0.2458771,0.0331736
18,-0.21500263,-0.13205756,"('disagreeable', 'welcoming')",-0.7210963,-0.6929491,-0.06852417,0.11792293,-0.9670583,-0.9496465,-0.4929203,-0.4141825,0.0787378
19,-0.37077156,-0.3148287,"('inhospitable', 'hospitable')",-0.63923323,-0.6346276,-1.2995473,-1.2127177,-0.40927744,-0.3503911,-0.6797074,-0.6281413,0.0515661
20,-0.5779995,-0.58506274,"('rough', 'thoughtful')",-0.50706565,-0.5040455,-0.124664076,-0.12530726,0.10596847,0.12573457,-0.2759402,-0.2721702,0.00377
21,-0.16750126,-0.14993495,"('immoral', 'moral')",1.307357,1.5489092,-0.31216395,-0.20488477,-1.0149792,-0.9427868,-0.0468219,0.0628256,0.1096475
22,1.122051,1.0832193,"('untrustworthy', 'trustworthy')",1.2952628,1.3132095,0.5854347,0.6620503,-0.5503538,-0.59461033,0.6130987,0.6159672,0.0028685
23,0.56042427,0.5788667,"('insincere', 'sincere')",1.2540742,1.2531466,-0.22433291,-0.25076273,5.629717,5.633097,1.8049706,1.803587,-0.0013836
24,1.2498118,1.2645359,"('dishonest', 'honest')",0.8416779,0.83761275,-0.38426635,-0.30527672,0.8167856,0.76174515,0.6310022,0.6396542,0.008652
25,0.007559918,-0.14397815,"('egoistic', 'altruistic')",0.27959836,0.16854495,0.5734007,0.53326017,1.5796653,1.5523202,0.610056,0.5275368,-0.0825192
