,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.049508747,-0.15836194,"('unsociable', 'sociable')",-0.39088708,-0.48266542,-0.2201979,-0.3205137,-0.1003158
1,2.0046484,2.0331545,"('unfriendly', 'friendly')",1.5403211,1.41782,1.7724848,1.7254872,-0.0469976
2,0.5971662,0.6140115,"('unlikable', 'likable')",0.4509923,0.5007656,0.5240792,0.5573885,0.0333093
3,-1.41894,-1.378221,"('repellent', 'pleasant')",-0.11019492,-0.09179634,-0.7645674,-0.7350087,0.0295587
4,0.03440713,0.06963216,"('disliked', 'liked')",-5.624585,-5.6998234,-2.795089,-2.8150957,-0.0200067
5,2.1668768,2.2362392,"('distant', 'outgoing')",0.020091373,0.00045583397,1.093484,1.1183475,0.0248635
6,2.413248,2.508812,"('distant', 'open')",0.37756085,0.3228097,1.3954045,1.4158108,0.0204063
7,-0.604844,-0.58562785,"('insensitive', 'sensitive')",-0.1410974,-0.15235755,-0.3729707,-0.3689927,0.003978
8,1.2763642,1.2757126,"('unaffectionate', 'affectionate')",0.2924243,0.21009047,0.7843943,0.7429016,-0.0414927
9,1.9144895,1.9084226,"('unaffectionate', 'caring')",0.8632214,0.7930255,1.3888555,1.350724,-0.0381315
10,-0.7943086,-0.82239896,"('unsympathetic', 'sympathetic')",-0.77297175,-0.8386079,-0.7836401,-0.8305035,-0.0468634
11,0.22792578,0.19270799,"('unhelpful', 'helpful')",1.8524439,1.8164184,1.0401849,1.0045632,-0.0356217
12,0.39604357,0.51262623,"('unsupportive', 'supportive')",-1.7964675,-1.7977091,-0.700212,-0.6425414,0.0576706
13,-0.080188274,-0.14512463,"('impolite', 'polite')",-0.9379797,-0.94458616,-0.509084,-0.5448554,-0.0357714
14,-1.1507436,-1.3001103,"('antisocial', 'social')",-1.2227863,-1.248022,-1.186765,-1.2740662,-0.0873012
15,1.0711197,1.0169381,"('boring', 'funny')",0.11861065,0.09795654,0.5948651,0.5574473,-0.0374178
16,0.061950147,0.057372004,"('unpopular', 'popular')",0.7182981,0.72614235,0.3901241,0.3917572,0.0016331
17,0.17489077,0.23254979,"('nasty', 'nice')",-0.349243,-0.25111103,-0.0871761,-0.0092806,0.0778955
18,0.54541814,0.5710744,"('disagreeable', 'welcoming')",-0.4016841,-0.4722892,0.071867,0.0493926,-0.0224744
19,0.3936113,0.5084969,"('inhospitable', 'hospitable')",0.22845708,0.2588647,0.3110342,0.3836808,0.0726466
20,0.5458907,0.5412223,"('rough', 'thoughtful')",1.2282041,1.2187419,0.8870474,0.8799821,-0.0070653
21,0.18079546,0.11532509,"('immoral', 'moral')",-0.6230462,-0.6123396,-0.2211254,-0.2485073,-0.0273819
22,-0.2545987,-0.37223276,"('untrustworthy', 'trustworthy')",-0.8780079,-0.9837773,-0.5663033,-0.678005,-0.1117017
23,-0.05173093,-0.09895983,"('insincere', 'sincere')",5.246019,5.162751,2.5971439,2.5318956,-0.0652483
24,0.23023011,0.18942884,"('dishonest', 'honest')",0.403644,0.32397875,0.3169371,0.2567038,-0.0602333
25,1.607107,1.58836,"('egoistic', 'altruistic')",1.6344167,1.6154146,1.6207619,1.6018872,-0.0188747
26,1.1617657,1.1256084,"('hardhearted', 'benevolent')",1.172193,1.1079476,1.1669793,1.116778,-0.0502013
27,1.3723752,1.3485665,"('hardhearted', 'softhearted')",0.9005743,0.8131023,1.1364748,1.0808344,-0.0556404
28,0.3132745,0.18505703,"('disloyal', 'loyal')",0.8179752,0.6775914,0.5656248,0.4313242,-0.1343006
29,-0.6065929,-0.5979612,"('unfair', 'fair')",-0.34230855,-0.41920522,-0.4744507,-0.5085832,-0.0341325
30,0.7249677,0.66543883,"('intolerant', 'tolerant')",0.7336365,0.6292834,0.7293021,0.6473612,-0.0819409
31,0.13336964,0.30113366,"('evil', 'good')",-0.87946,-0.8196631,-0.3730452,-0.2592647,0.1137805
32,0.4151445,0.3459258,"('unkind', 'kind')",0.63919383,0.580169,0.5271692,0.4630474,-0.0641218
33,1.0936255,1.0385166,"('wrong', 'right')",-0.24457222,-0.25284174,0.4245267,0.3928375,-0.0316892
34,0.46808362,0.577531,"('mean', 'honorable')",5.7880754,5.7891107,3.1280794,3.1833208,0.0552414
35,0.91956884,0.87911516,"('corrupt', 'incorrupt')",0.42110264,0.38129765,0.6703358,0.6302064,-0.0401294
36,1.0711323,1.1167315,"('hostile', 'amicable')",0.49354059,0.3636136,0.7823365,0.7401726,-0.0421639
37,-0.78727895,-0.7160622,"('fake', 'genuine')",-0.081673816,-0.06495316,-0.4344764,-0.3905077,0.0439687
38,-0.29829347,-0.21354134,"('untruthful', 'truthful')",0.18978038,0.20165509,-0.0542565,-0.0059431,0.0483134
39,0.68020463,0.6358297,"('exploitative', 'cooperative')",-0.08638927,-0.05154013,0.2969077,0.2921448,-0.0047629
40,-0.06087161,-0.04544405,"('stingy', 'generous')",-1.9524212,-2.0347326,-1.0066464,-1.0400883,-0.0334419
41,0.15442343,0.15863794,"('unforgiving', 'forgiving')",-0.35086435,-0.45894337,-0.0982205,-0.1501527,-0.0519322
42,-1.3240398,-1.2767665,"('unreliable', 'reliable')",-3.990764,-4.0150685,-2.6574018,-2.6459174,0.0114844
43,-0.88809913,-0.83596236,"('irresponsible', 'responsible')",-0.16475177,-0.1506559,-0.5264255,-0.4933091,0.0331164
44,-1.1871972,-1.179886,"('prejudiced', 'unprejudiced')",-1.406711,-1.3325956,-1.2969542,-1.2562408,0.0407134
45,-1.2219646,-1.1993909,"('incompetent', 'competent')",-0.9630855,-1.0077002,-1.092525,-1.1035455,-0.0110205
46,-1.133701,-1.1504139,"('uncompetitive', 'competitive')",-0.3284949,-0.41883498,-0.7310979,-0.7846245,-0.0535266
47,0.47787452,0.4875298,"('stupid', 'smart')",4.5727115,4.648266,2.5252929,2.5678978,0.0426049
48,0.9913187,0.9983448,"('unintelligent', 'intelligent')",0.7767202,0.74629265,0.8840195,0.8723187,-0.0117008
49,0.85787785,0.84546196,"('unable', 'able')",-0.1612624,-0.17131948,0.3483077,0.3370712,-0.0112365
