,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.0186108,-1.1721168,"('unsociable', 'sociable')",0.98773044,0.83680063,0.832876,0.84528947,0.05474995,0.009500723,0.2141864,0.1298685,-0.0843179
1,-2.0282128,-1.963696,"('unfriendly', 'friendly')",-0.4569884,-0.44369915,0.36110863,0.37038445,0.9332067,0.7448496,-0.2977215,-0.3230402,-0.0253187
2,-0.05790587,0.0353279,"('unlikable', 'likable')",-0.1810117,-0.13347825,1.1189172,1.1723275,0.681193,0.806437,0.3902982,0.4701535,0.0798553
3,0.04044996,0.19603702,"('repellent', 'pleasant')",-0.89420927,-0.72218275,-0.67549545,-0.56414473,0.45844507,0.49041423,-0.2677024,-0.149969,0.1177334
4,0.3761434,0.34271035,"('disliked', 'liked')",-1.1467205,-1.3093839,-0.12973699,-0.23487729,-5.8571286,-5.5741696,-1.6893606,-1.6939301,-0.0045695
5,-0.055375736,-0.02789361,"('distant', 'outgoing')",-0.9167394,-0.978127,0.023672752,0.023600034,-0.20457916,-0.16981387,-0.2882554,-0.2880586,0.0001968
6,-0.73410624,-0.62235403,"('distant', 'open')",-0.9792807,-0.93326765,-0.16921681,-0.1348111,-0.18977584,-0.23773839,-0.518095,-0.4820428,0.0360522
7,-0.6810648,-0.63511074,"('insensitive', 'sensitive')",1.6344302,1.7419065,-0.034614548,0.096597426,-0.07146118,-0.046682917,0.2118224,0.2891776,0.0773552
8,-1.9611285,-1.9280305,"('unaffectionate', 'affectionate')",0.35568926,0.35141268,0.6786991,0.696287,0.96909165,0.79921883,0.0105879,-0.020278,-0.0308659
9,-1.8536537,-1.8131407,"('unaffectionate', 'caring')",0.4433911,0.44951355,0.523002,0.5605842,1.0983844,0.96333575,0.052781,0.0400732,-0.0127078
10,-0.7137648,-0.69801486,"('unsympathetic', 'sympathetic')",0.5302877,0.57430315,-0.027747497,0.042635776,0.157828,0.105485946,-0.0133491,0.0061025,0.0194516
11,-0.63559246,-0.62159777,"('unhelpful', 'helpful')",0.37260503,0.29634514,-0.7500302,-0.6633046,1.4838341,1.4160688,0.1177041,0.1068779,-0.0108262
12,-0.40178865,-0.25573757,"('unsupportive', 'supportive')",1.2199545,1.2902001,0.98254895,1.1796534,-1.7442203,-1.5943558,0.0141236,0.1549401,0.1408165
13,0.48812866,0.36662078,"('impolite', 'polite')",0.61465347,0.54370725,0.11899056,0.22820371,-0.1326922,-0.08660312,0.2722701,0.2629821,-0.009288
14,0.27394244,0.16592774,"('antisocial', 'social')",1.1381657,1.0978739,1.6224428,1.6610223,-0.21820231,-0.16864255,0.7040872,0.6890454,-0.0150418
15,0.07219861,-0.0047764666,"('boring', 'funny')",0.26435897,0.13274789,0.14140913,0.073038526,0.0026685745,0.05476156,0.1201588,0.0639429,-0.0562159
16,-0.9010917,-0.85389066,"('unpopular', 'popular')",-2.1828854,-2.134996,-0.24566045,-0.15677819,0.051109746,-0.015140615,-0.819632,-0.7902013,0.0294307
17,-0.30499408,-0.2643048,"('nasty', 'nice')",-0.63709104,-0.7112741,0.31088132,0.36666533,-0.14379385,-0.021473648,-0.1937494,-0.1575968,0.0361526
18,-1.0623488,-0.94413346,"('disagreeable', 'welcoming')",-0.66827834,-0.6645804,0.34950018,0.43636116,-1.3546187,-1.4138463,-0.6839364,-0.6465497,0.0373867
19,0.048079465,0.12368274,"('inhospitable', 'hospitable')",-0.3688685,-0.37635458,-0.9663882,-0.8638572,-0.13996905,-0.13511454,-0.3567866,-0.3129109,0.0438757
20,-0.38464466,-0.4010669,"('rough', 'thoughtful')",0.5316767,0.6211433,0.559646,0.6055474,-0.54665256,-0.61856216,0.0400064,0.0517654,0.011759
21,0.17804456,0.19533958,"('immoral', 'moral')",0.22042243,0.30429104,0.20080443,0.32532635,-1.2904437,-1.257621,-0.1727931,-0.108166,0.0646271
22,0.58183503,0.53923273,"('untrustworthy', 'trustworthy')",0.9629879,0.899535,-0.05444488,-0.109441936,-1.2163994,-1.2136452,0.0684946,0.0289201,-0.0395745
23,-1.377688,-1.356122,"('insincere', 'sincere')",0.54503244,0.5423202,-0.39329886,-0.28436658,4.1448894,3.8136828,0.7297337,0.6788786,-0.0508551
24,-0.040871724,-0.075555295,"('dishonest', 'honest')",0.54442096,0.52408785,0.04875977,0.101993695,0.06830044,0.041480377,0.1551524,0.1480017,-0.0071507
25,-1.3733726,-1.2769828,"('egoistic', 'altruistic')",-0.34810105,-0.29181218,0.3571875,0.4059711,1.0389211,1.0616386,-0.0813412,-0.0252963,0.0560449
26,-0.5822548,-0.6049037,"('hardhearted', 'benevolent')",0.940695,1.001816,2.850109,2.7833943,1.6629798,1.5724472,1.2178823,1.1881884,-0.0296939
27,-0.098747425,-0.028704789,"('hardhearted', 'softhearted')",-0.69035614,-0.6823768,-0.39767152,-0.30073413,0.41900617,0.29379636,-0.1919422,-0.1795048,0.0124374
28,-1.4688712,-1.5160038,"('disloyal', 'loyal')",0.0780534,-0.039057568,-0.11117679,-0.14284886,0.07015655,-0.11002076,-0.3579595,-0.4519828,-0.0940233
29,-0.089101955,-0.092259675,"('unfair', 'fair')",-0.52709943,-0.54433846,-0.25407058,-0.27430612,-0.98609316,-1.0100712,-0.4640913,-0.4802439,-0.0161526
30,0.7866692,0.7614368,"('intolerant', 'tolerant')",1.9364551,1.9389147,0.32603118,0.39526165,-0.087042525,-0.0031191502,0.7405282,0.7731234,0.0325952
31,-0.09983377,0.071472846,"('evil', 'good')",-1.9921013,-1.9229249,-0.43901598,-0.4551127,-0.7803721,-0.76449615,-0.8278308,-0.7677652,0.0600656
32,-1.2556248,-1.2950008,"('unkind', 'kind')",-0.1582117,-0.10696311,0.16096649,0.2267222,0.15599723,0.094443545,-0.2742182,-0.2701995,0.0040187
33,-0.12891373,-0.11203703,"('wrong', 'right')",0.18600625,0.12193419,0.6636707,0.6900239,-0.59933394,-0.5505498,0.0303573,0.0373428,0.0069855
