,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
21,0.41825673,0.32607466,"('immoral', 'moral')",1.6476436,1.4707323,-0.6287029,-0.6818207,0.4790658,0.3716621,-0.1074037
22,0.3056185,0.19910581,"('untrustworthy', 'trustworthy')",0.7931526,0.65581757,-0.9953967,-1.0095847,0.0344581,-0.0515538,-0.0860119
23,0.7350719,0.5806437,"('insincere', 'sincere')",1.0132821,0.8681774,5.6240425,5.486518,2.4574655,2.3117797,-0.1456858
24,0.3587582,0.22709,"('dishonest', 'honest')",0.26990464,0.26017508,0.8353966,0.8145372,0.4880198,0.4339341,-0.0540857
25,-0.15721783,-0.15846762,"('egoistic', 'altruistic')",0.16441035,0.19641884,1.0737653,1.0298558,0.3603193,0.3559357,-0.0043836
26,0.19929717,0.15118034,"('hardhearted', 'benevolent')",1.4738253,1.4684478,1.7130265,1.6113335,1.1287163,1.0769873,-0.051729
27,-0.90975976,-0.7327826,"('hardhearted', 'softhearted')",-0.37701872,-0.2239722,0.65540093,0.6417612,-0.2104592,-0.1049979,0.1054613
28,-0.3162922,-0.6244705,"('disloyal', 'loyal')",0.49032286,0.2535645,1.1570171,0.9872639,0.4436826,0.2054526,-0.23823
29,-0.81801486,-0.8350083,"('unfair', 'fair')",-1.7659173,-1.6922677,-0.8911917,-0.99069893,-1.1583746,-1.1726583,-0.0142837
30,1.0002732,0.90655464,"('intolerant', 'tolerant')",2.652352,2.4528143,1.1104541,1.0615194,1.5876932,1.4736295,-0.1140637
31,-0.9579076,-0.75849104,"('evil', 'good')",-1.7859638,-1.5513278,-1.4486191,-1.3834282,-1.3974969,-1.2310823,0.1664146
32,-0.33139914,-0.48935774,"('unkind', 'kind')",1.1760541,1.0085124,1.1845533,1.0698502,0.6764027,0.5296683,-0.1467344
33,0.75927484,0.7322703,"('wrong', 'right')",-0.23736064,-0.18800648,-0.51087344,-0.54667795,0.0036802,-0.0008047,-0.0044849
34,0.13780928,0.2700285,"('mean', 'honorable')",0.5015366,0.639216,5.981936,6.125174,2.2070939,2.3448062,0.1377123
35,0.5622217,0.5531826,"('corrupt', 'incorrupt')",-2.2931106,-2.2709029,-0.48445916,-0.6646845,-0.7384493,-0.7941349,-0.0556856
36,-1.1790161,-1.1760174,"('hostile', 'amicable')",-2.633918,-2.6909685,-0.21654844,-0.34202373,-1.3431609,-1.4030032,-0.0598423
37,0.88805026,0.9082098,"('fake', 'genuine')",0.19310184,0.17091748,0.14921713,0.18553257,0.4101231,0.4215533,0.0114302
38,0.6377506,0.5412758,"('untruthful', 'truthful')",0.45681226,0.422339,0.32345796,0.39175263,0.4726736,0.4517891,-0.0208845
39,1.2587199,1.2751602,"('exploitative', 'cooperative')",1.2386533,1.305548,0.12790585,0.08919399,0.875093,0.8899674,0.0148744
40,-0.6001267,-0.5647426,"('stingy', 'generous')",0.4997602,0.6360507,-1.4505225,-1.4509023,-0.516963,-0.4598648,0.0570982
41,0.05320661,0.010535214,"('unforgiving', 'forgiving')",0.22095034,0.23684679,0.17795914,0.12477125,0.1507054,0.1240511,-0.0266543
42,0.6727889,0.7112753,"('unreliable', 'reliable')",0.6629739,0.76742405,-2.2677572,-2.1524348,-0.3106648,-0.2245785,0.0860863
43,0.8853205,0.9004072,"('irresponsible', 'responsible')",1.3486781,1.3730822,0.5753627,0.6143417,0.9364537,0.9626104,0.0261567
44,-0.36090538,-0.2932423,"('prejudiced', 'unprejudiced')",-0.59320647,-0.54282254,-1.2882186,-1.2131835,-0.7474435,-0.6830827,0.0643608
45,0.22982672,0.119326085,"('incompetent', 'competent')",1.6694294,1.5544317,0.12774792,0.06911002,0.675668,0.5809559,-0.0947121
46,0.07922869,-0.033125397,"('uncompetitive', 'competitive')",2.1821876,2.0650764,-0.259322,-0.32329607,0.6673648,0.5695516,-0.0978132
47,0.37319785,0.48849574,"('stupid', 'smart')",0.7488371,0.818773,5.1390486,5.20974,2.0870279,2.1723363,0.0853084
48,-0.4585726,-0.5012496,"('unintelligent', 'intelligent')",-0.29989952,-0.33363745,0.06891306,0.027198263,-0.229853,-0.2692296,-0.0393766
49,-0.6066884,-0.4852036,"('unable', 'able')",-0.4215293,-0.34668836,-0.27861038,-0.12256317,-0.4356093,-0.3181517,0.1174576
50,0.23659351,0.27360708,"('clumsy', 'skillful')",-0.5752176,-0.60913503,0.059008904,0.1285997,-0.0932051,-0.0689761,0.024229
51,-0.1623727,-0.4123523,"('uneducated', 'educated')",0.9562902,0.7197964,0.56974113,0.43813786,0.4545529,0.2485273,-0.2060256
52,-0.6834412,-0.8389926,"('irrational', 'rational')",-1.7076596,-1.7901298,-0.23373905,-0.33589095,-0.8749467,-0.9883378,-0.1133911
53,-0.2644265,-0.26245686,"('uncreative', 'creative')",0.17208257,0.10449252,0.9594798,0.97281176,0.2890453,0.2716158,-0.0174295
54,0.21676138,0.1835759,"('incapable', 'capable')",-0.4538479,-0.44694376,0.695079,0.81364477,0.1526642,0.1834256,0.0307614
55,-0.1641585,-0.22461969,"('incompetent', 'clever')",1.7602712,1.656673,0.07988614,0.034243137,0.5586663,0.4887655,-0.0699008
56,2.1154277,1.9535153,"('impractical', 'practical')",2.655158,2.425897,0.59126055,0.51302,1.7872821,1.6308107,-0.1564714
57,-0.72337604,-0.9686089,"('unimaginative', 'imaginative')",0.18678768,-0.017368916,-2.3816607,-2.4273822,-0.9727497,-1.1377867,-0.165037
58,0.21973765,0.1626165,"('undiscriminating', 'discriminating')",0.66078496,0.6325108,0.12836272,0.11114526,0.3362951,0.3020908,-0.0342043
59,-0.13628167,-0.13119674,"('foolish', 'wise')",-0.7308619,-0.7074515,0.12749004,0.1224502,-0.2465512,-0.2387327,0.0078185
60,0.60846215,0.60961294,"('inefficient', 'efficient')",2.8293076,2.7579014,0.09564374,0.17503999,1.1778045,1.1808515,0.003047
61,0.15753397,0.018182017,"('illogical', 'logical')",-0.07079461,-0.2297646,0.20931599,0.055762034,0.0986851,-0.0519402,-0.1506253
62,0.68566805,0.7064375,"('incompetent', 'brilliant')",2.335098,2.3922744,0.5665641,0.73091835,1.1957767,1.2765435,0.0807668
63,0.15882176,0.15060288,"('unperceptive', 'insightful')",1.8035111,1.8012927,1.170526,1.3171641,1.0442863,1.0896866,0.0454003
64,-0.082108185,-0.20662907,"('shy', 'confident')",1.3344223,1.2509972,-6.005308,-6.0072803,-1.5843314,-1.654304,-0.0699726
65,-0.17813168,-0.3866987,"('insecure', 'secure')",0.8191971,0.5411532,-0.0101447655,-0.13574043,0.2103069,0.006238,-0.2040689
66,-0.5824131,-0.55832076,"('inactive', 'active')",-0.62362725,-0.6590715,1.0937208,0.9887068,-0.0374399,-0.0762285,-0.0387886
67,0.6227951,0.5944358,"('doubtful', 'determined')",0.3256909,0.23450758,-0.37718138,-0.3628036,0.1904349,0.1553799,-0.035055
68,-0.72268945,-0.7670118,"('dependent', 'independent')",-0.4990951,-0.61456245,-0.5358028,-0.55720645,-0.5858625,-0.6462603,-0.0603978
69,0.3364733,0.43290114,"('lazy', 'industrious')",-0.31051123,-0.17333487,-0.64149046,-0.5660166,-0.2051761,-0.1021501,0.103026
70,0.20142367,0.16677488,"('lethargic', 'energetic')",1.4795531,1.4310833,0.72295785,0.78205717,0.8013115,0.7933051,-0.0080064
71,0.3548488,0.3741694,"('diffident', 'self-confident')",0.45978516,0.57652295,0.5216982,0.5513984,0.445444,0.5006969,0.0552529
72,-0.48782477,-0.46317327,"('unambitious', 'ambitious')",-0.08193723,-0.0674319,-1.023229,-0.9490055,-0.530997,-0.4932036,0.0377934
73,1.7884338,1.8659482,"('helpless', 'self-reliant')",0.6421697,0.62118423,-3.1253724,-2.9879565,-0.2315896,-0.1669413,0.0646483
74,0.52850676,0.5138049,"('undedicated', 'dedicated')",1.4556627,1.5100805,0.63440514,0.65705657,0.8728582,0.8936473,0.0207891
75,0.06981351,0.06973697,"('meek', 'impulsive')",-0.8779903,-0.8270101,-0.23814727,-0.07939054,-0.3487747,-0.2788879,0.0698868
76,0.55849177,0.59682137,"('anxious', 'daring')",1.5096666,1.5650194,0.423273,0.44398385,0.8304772,0.8686082,0.038131
77,0.1623173,0.11586053,"('unmotivated', 'motivated')",0.56595016,0.50529504,-1.0008742,-0.9557517,-0.0908689,-0.1115321,-0.0206632
78,-1.1371697,-0.98505193,"('nonresilient', 'resilient')",0.014726732,0.14086542,-0.31472483,-0.21616054,-0.4790559,-0.353449,0.1256069
79,-0.5790337,-0.60375714,"('wavering', 'unwavering')",-1.6176151,-1.6937888,-0.038063146,-0.021165935,-0.744904,-0.7729039,-0.0279999
80,0.46702623,0.3905561,"('dominated', 'dominating')",1.3511899,1.272467,-0.7960817,-0.82857424,0.3407114,0.2781496,-0.0625618
81,0.11912376,-0.09562691,"('submissive', 'aggressive')",1.6353374,1.3306844,-0.23563251,-0.3222673,0.5062762,0.3042634,-0.2020128
82,0.10763517,-0.002308352,"('poor', 'rich')",0.6779018,0.52696705,6.2362585,6.1959324,2.3405984,2.240197,-0.1004014
83,0.035981007,0.0006162189,"('powerless', 'powerful')",0.08431729,0.04193376,-0.7854573,-0.8382449,-0.2217197,-0.2652316,-0.0435119
84,0.23560642,0.12836817,"('inferior', 'superior')",-0.73654294,-0.77960294,0.26753554,0.22588284,-0.0778003,-0.141784,-0.0639837
85,0.25212178,0.29739416,"('insignificant', 'prestigious')",-0.49317074,-0.40502816,0.5566694,0.63151765,0.1052068,0.1746279,0.0694211
86,-0.48012748,-0.7270569,"('uninfluential', 'influential')",0.7497554,0.5530695,0.30650264,0.14205842,0.1920435,-0.010643,-0.2026865
87,1.0134597,0.8874321,"('unsuccessful', 'successful')",2.504244,2.313791,1.3201702,1.2367381,1.6126246,1.4793204,-0.1333042
88,0.14212136,-0.12167351,"('low', 'eminent')",0.78537035,0.47960216,0.47215638,0.3924717,0.4665494,0.2501334,-0.216416
