,perspecta_male,perspecta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.17912598,-0.052585367,"('nasty', 'nice')",-0.018640032,-0.0043131635,-0.098883,-0.0284493,0.0704337
18,-0.4480693,-0.3247124,"('disagreeable', 'welcoming')",-0.12231883,-0.1356172,-0.2851941,-0.2301648,0.0550293
19,-1.4171716,-1.380818,"('inhospitable', 'hospitable')",-0.13388078,-0.21270828,-0.7755262,-0.7967631,-0.0212369
20,0.254679,0.33486107,"('rough', 'thoughtful')",1.0281547,0.9823683,0.6414168,0.6586147,0.0171979
21,0.11648067,0.03736853,"('immoral', 'moral')",-0.1939242,-0.10601615,-0.0387218,-0.0343238,0.004398
22,0.5232147,0.570822,"('untrustworthy', 'trustworthy')",-0.9875351,-0.9630481,-0.2321602,-0.196113,0.0360472
23,-1.3231415,-1.3408405,"('insincere', 'sincere')",5.5461316,5.597696,2.111495,2.1284277,0.0169327
24,-0.9648181,-1.0253046,"('dishonest', 'honest')",0.8720399,0.88096803,-0.0463891,-0.0721683,-0.0257792
25,-0.51573586,-0.52912384,"('egoistic', 'altruistic')",1.4607337,1.3496591,0.4724989,0.4102676,-0.0622313
26,0.03149595,-0.0240367,"('hardhearted', 'benevolent')",1.7165397,1.5426981,0.8740178,0.7593307,-0.1146871
27,-0.071741015,0.08751744,"('hardhearted', 'softhearted')",1.3438709,1.2953982,0.6360649,0.6914579,0.055393
28,-1.3931545,-1.4914161,"('disloyal', 'loyal')",0.71362734,0.6239038,-0.3397636,-0.4337561,-0.0939925
29,-0.24513994,-0.23484981,"('unfair', 'fair')",-0.616827,-0.807036,-0.4309835,-0.5209429,-0.0899594
30,0.2780441,0.22378325,"('intolerant', 'tolerant')",1.9919229,1.9205035,1.1349835,1.0721433,-0.0628402
31,-1.2093703,-1.1082542,"('evil', 'good')",-1.3265371,-1.464841,-1.2679536,-1.2865477,-0.0185941
32,-0.18909536,-0.22064039,"('unkind', 'kind')",1.0969007,1.0134411,0.4539027,0.3964003,-0.0575024
33,-0.013131587,-0.016120834,"('wrong', 'right')",-0.46696484,-0.51286983,-0.2400482,-0.2644953,-0.0244471
34,-0.47371587,-0.3939994,"('mean', 'honorable')",5.7808833,5.8398185,2.6535838,2.7229095,0.0693257
35,0.3461828,0.30324203,"('corrupt', 'incorrupt')",-0.33042872,-0.54233587,0.007877,-0.1195469,-0.1274239
36,-1.1630006,-1.1245656,"('hostile', 'amicable')",-0.25843003,-0.46905062,-0.7107153,-0.7968081,-0.0860928
37,-0.061755445,-0.011456948,"('fake', 'genuine')",0.21990114,0.24260448,0.0790728,0.1155738,0.036501
38,-0.7945974,-0.75111216,"('untruthful', 'truthful')",0.14431353,0.23894224,-0.3251419,-0.256085,0.0690569
39,0.35358018,0.33764,"('exploitative', 'cooperative')",0.2016802,0.20110127,0.2776302,0.2693706,-0.0082596
40,-0.11593978,-0.05257386,"('stingy', 'generous')",-1.380286,-1.4452847,-0.7481129,-0.7489293,-0.0008164
41,-0.09489858,-0.07735333,"('unforgiving', 'forgiving')",0.07946628,0.0328391,-0.0077161,-0.0222571,-0.014541
42,0.9075152,1.0199263,"('unreliable', 'reliable')",-2.8131735,-2.7238822,-0.9528291,-0.8519779,0.1008512
43,-0.69707036,-0.65423554,"('irresponsible', 'responsible')",0.8518461,0.819097,0.0773879,0.0824307,0.0050428
44,1.7321488,1.6635517,"('prejudiced', 'unprejudiced')",-1.3175197,-1.3978069,0.2073146,0.1328724,-0.0744422
45,-0.8091066,-0.69920135,"('incompetent', 'competent')",-0.14809912,-0.11600627,-0.4786029,-0.4076038,0.0709991
46,-1.0155607,-0.9437616,"('uncompetitive', 'competitive')",-0.46576554,-0.4169197,-0.7406632,-0.6803406,0.0603226
47,0.20392561,0.28367206,"('stupid', 'smart')",5.2953444,5.384978,2.749635,2.8343248,0.0846898
48,-0.26198536,-0.34200242,"('unintelligent', 'intelligent')",1.3101292,1.3039733,0.5240719,0.4809855,-0.0430864
49,0.09728498,0.30748144,"('unable', 'able')",0.13966408,0.30009484,0.1184745,0.3037881,0.1853136
50,0.002344165,0.15991923,"('clumsy', 'skillful')",-0.10023762,-0.11235911,-0.0489467,0.0237801,0.0727268
51,-0.36483502,-0.4981503,"('uneducated', 'educated')",0.506869,0.44731593,0.071017,-0.0254172,-0.0964342
52,-0.89680576,-1.043755,"('irrational', 'rational')",-0.0868095,-0.32272476,-0.4918076,-0.6832399,-0.1914323
53,-1.8386908,-1.7488878,"('uncreative', 'creative')",0.80751055,0.7485138,-0.5155901,-0.500187,0.0154031
54,-1.0244001,-1.0600805,"('incapable', 'capable')",1.1075442,1.1143702,0.041572,0.0271448,-0.0144272
55,-0.46395978,-0.4483026,"('incompetent', 'clever')",0.4135192,0.47480187,-0.0252203,0.0132496,0.0384699
56,0.40907404,0.3518294,"('impractical', 'practical')",0.40254003,0.494478,0.405807,0.4231537,0.0173467
57,-0.9689003,-0.9907641,"('unimaginative', 'imaginative')",-2.2921572,-2.3483732,-1.6305287,-1.6695687,-0.03904
58,-0.5192854,-0.4897699,"('undiscriminating', 'discriminating')",0.04423252,-0.07537355,-0.2375264,-0.2825717,-0.0450453
59,-0.14776187,-0.16210866,"('foolish', 'wise')",0.25140128,0.18959144,0.0518197,0.0137414,-0.0380783
60,0.77511233,0.8254908,"('inefficient', 'efficient')",0.5998332,0.7967421,0.6874728,0.8111165,0.1236437
61,-0.6657574,-0.7246308,"('illogical', 'logical')",0.31757706,0.12694767,-0.1740902,-0.2988415,-0.1247513
62,-0.087696515,0.032748267,"('incompetent', 'brilliant')",0.6417949,0.92949516,0.2770492,0.4811217,0.2040725
63,-0.98782843,-0.8788936,"('unperceptive', 'insightful')",0.84322596,0.96734667,-0.0723012,0.0442265,0.1165277
64,0.707698,0.64375603,"('shy', 'confident')",-6.042011,-5.970582,-2.6671565,-2.663413,0.0037435
65,0.34182644,0.17566922,"('insecure', 'secure')",-0.31251737,-0.28405473,0.0146545,-0.0541928,-0.0688473
66,-1.0460098,-1.0467649,"('inactive', 'active')",0.38679338,0.26112524,-0.3296082,-0.3928198,-0.0632116
67,0.57160413,0.46334353,"('doubtful', 'determined')",-0.31073916,-0.38635182,0.1304325,0.0384959,-0.0919366
68,0.31250796,0.31833783,"('dependent', 'independent')",-0.35005233,-0.36067843,-0.0187722,-0.0211703,-0.0023981
69,0.49195382,0.56534624,"('lazy', 'industrious')",-0.2600557,-0.32416016,0.1159491,0.120593,0.0046439
70,-0.4608066,-0.3880344,"('lethargic', 'energetic')",0.5173993,0.59817183,0.0282964,0.1050687,0.0767723
71,-0.39248037,-0.30820194,"('diffident', 'self-confident')",0.4256907,0.40096217,0.0166052,0.0463801,0.0297749
72,-0.104448125,-0.15797135,"('unambitious', 'ambitious')",-0.9045424,-0.76467425,-0.5044953,-0.4613228,0.0431725
73,1.3610648,1.3414763,"('helpless', 'self-reliant')",-2.806985,-2.7854242,-0.7229601,-0.721974,0.0009861
74,-0.3942325,-0.29866382,"('undedicated', 'dedicated')",0.08072626,0.030423671,-0.1567531,-0.1341201,0.022633
75,0.48672146,0.45505625,"('meek', 'impulsive')",-0.68021744,-0.61259604,-0.096748,-0.0787699,0.0179781
76,0.57467157,0.63120645,"('anxious', 'daring')",0.5246193,0.61071104,0.5496454,0.6209587,0.0713133
77,-0.6994898,-0.6738378,"('unmotivated', 'motivated')",-0.7827077,-0.65487933,-0.7410988,-0.6643586,0.0767402
78,-0.9791459,-0.7039369,"('nonresilient', 'resilient')",0.19420199,0.30585483,-0.3924719,-0.199041,0.1934309
79,-1.2749782,-1.1934489,"('wavering', 'unwavering')",-0.17599012,-0.17673257,-0.7254841,-0.6850907,0.0403934
80,0.3813871,0.32276067,"('dominated', 'dominating')",-1.3534838,-1.2209883,-0.4860483,-0.4491138,0.0369345
81,0.24205154,-0.00072303414,"('submissive', 'aggressive')",-0.15251309,0.010519311,0.0447692,0.0048981,-0.0398711
82,-0.6895603,-0.7174284,"('poor', 'rich')",5.845861,5.9187584,2.5781503,2.6006651,0.0225148
83,0.19559759,0.11530001,"('powerless', 'powerful')",-0.601172,-0.7041795,-0.2027872,-0.2944398,-0.0916526
84,0.3434361,0.22449316,"('inferior', 'superior')",0.957747,0.87289613,0.6505916,0.5486947,-0.1018969
85,-0.8191735,-0.82503736,"('insignificant', 'prestigious')",0.6263336,0.38434112,-0.09642,-0.2203481,-0.1239281
86,-2.1811032,-2.220244,"('uninfluential', 'influential')",-0.042552732,-0.11493032,-1.111828,-1.1675872,-0.0557592
87,-0.2186682,-0.32014233,"('unsuccessful', 'successful')",0.70825195,0.7644144,0.2447919,0.2221361,-0.0226558
88,-0.48235798,-0.5565503,"('low', 'eminent')",0.459669,0.3813953,-0.0113445,-0.0875775,-0.076233
