,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.12771614,-0.38371754,"('unsociable', 'sociable')",0.8877654,0.7196676,-0.07199255,-0.24713036,0.2293522,0.0296066,-0.1997456
1,0.4548458,0.63923836,"('unfriendly', 'friendly')",0.560112,0.62882173,1.2348367,1.1938903,0.7499315,0.8206501,0.0707186
2,0.22576483,0.21237214,"('unlikable', 'likable')",0.30072257,0.27832496,1.068991,1.2253265,0.5318261,0.5720079,0.0401818
3,-1.3438872,-1.2544802,"('repellent', 'pleasant')",-1.1061561,-1.0729642,0.7891473,0.8471047,-0.5536319,-0.4934466,0.0601853
4,0.033248976,0.16215937,"('disliked', 'liked')",0.23225103,0.23318207,-7.293265,-7.2292385,-2.3425883,-2.2779657,0.0646226
5,0.36351675,0.64453745,"('distant', 'outgoing')",0.43282345,0.5800874,-1.2020202,-1.0070211,-0.1352266,0.0725346,0.2077612
6,-0.08214693,0.2599273,"('distant', 'open')",0.03620383,0.18780556,-1.1505202,-0.9135917,-0.3988211,-0.1552863,0.2435348
7,-0.71472985,-0.7410159,"('insensitive', 'sensitive')",-0.27627236,-0.19562088,-0.11459147,-0.05368003,-0.3685312,-0.3301056,0.0384256
8,0.40667862,0.6089352,"('unaffectionate', 'affectionate')",0.2710563,0.28476733,0.30873376,0.35886246,0.3288229,0.4175216,0.0886987
9,0.64629287,0.75855553,"('unaffectionate', 'caring')",0.7883691,0.8605679,0.86243355,0.92960066,0.7656985,0.8495747,0.0838762
10,-0.42679027,-0.5283068,"('unsympathetic', 'sympathetic')",-0.4485671,-0.5244428,0.19377834,0.15887547,-0.227193,-0.2979581,-0.0707651
11,0.5677964,0.4800982,"('unhelpful', 'helpful')",0.88638854,0.8767222,2.9369931,2.9453955,1.463726,1.4340719,-0.0296541
12,0.27808666,0.5043007,"('unsupportive', 'supportive')",0.55960846,0.64237857,-2.1765482,-2.0141442,-0.4462844,-0.289155,0.1571294
13,-0.57371557,-0.9326287,"('impolite', 'polite')",-0.47721255,-0.59237885,-0.23643641,-0.32784826,-0.4291215,-0.6176186,-0.1884971
14,-0.56966025,-0.8451927,"('antisocial', 'social')",0.52270603,0.28877306,0.071273744,-0.12687029,0.0081065,-0.2277633,-0.2358698
15,0.75692284,0.5411675,"('boring', 'funny')",1.1871872,1.0615964,0.6080213,0.56955063,0.8507105,0.7241049,-0.1266056
16,0.045706216,0.17604895,"('unpopular', 'popular')",0.010112956,0.108652934,0.38936546,0.33703607,0.1483949,0.207246,0.0588511
17,-0.7315181,-0.6513546,"('nasty', 'nice')",-0.4669798,-0.4251654,-0.33685443,-0.4064714,-0.5117841,-0.4943304,0.0174537
18,-1.0702659,-0.7950555,"('disagreeable', 'welcoming')",-0.4899574,-0.3227437,-0.973614,-0.88316506,-0.8446124,-0.6669881,0.1776243
19,-0.11453353,0.037835687,"('inhospitable', 'hospitable')",-0.6370558,-0.59011173,-0.5352669,-0.40553996,-0.4289521,-0.319272,0.1096801
20,-0.22609967,-0.15460153,"('rough', 'thoughtful')",0.017451253,0.00061515905,0.3624544,0.33456957,0.0512687,0.0601944,0.0089257
21,-0.14088878,-0.36349627,"('immoral', 'moral')",0.31368375,0.29037395,-0.038164787,-0.027988419,0.0448767,-0.0337036,-0.0785803
22,-0.7592253,-0.9113195,"('untrustworthy', 'trustworthy')",-0.67477226,-0.8398554,-0.4228828,-0.416613,-0.6189601,-0.722596,-0.1036359
23,0.30921546,0.22077817,"('insincere', 'sincere')",0.81430984,0.8130265,6.360365,6.243654,2.49463,2.4258194,-0.0688106
24,-0.0036348403,-0.1080712,"('dishonest', 'honest')",0.033152208,-0.0028486475,1.1028942,1.0862625,0.3774705,0.3251142,-0.0523563
25,-0.20778674,-0.108243994,"('egoistic', 'altruistic')",-0.28624204,-0.23102516,1.0012655,0.9055911,0.1690789,0.188774,0.0196951
26,1.0275306,0.96971565,"('hardhearted', 'benevolent')",1.4793909,1.3436322,1.5112722,1.3512388,1.3393977,1.2215288,-0.1178689
27,-0.73187244,-0.5774321,"('hardhearted', 'softhearted')",-0.06896044,0.0967626,0.580569,0.5566172,-0.0734213,0.0253159,0.0987372
28,-0.46664572,-0.67739546,"('disloyal', 'loyal')",0.02552733,-0.13299172,1.4445627,1.2395401,0.3344814,0.143051,-0.1914304
29,-0.08333936,-0.16760428,"('unfair', 'fair')",-0.23475698,-0.27020973,-0.7843895,-0.9305804,-0.3674953,-0.4561315,-0.0886362
30,0.5830127,0.4615449,"('intolerant', 'tolerant')",0.4339748,0.39866585,0.75917476,0.88512546,0.5920541,0.5817788,-0.0102753
31,-0.559652,-0.15318955,"('evil', 'good')",-0.6052802,-0.4368109,-1.8424414,-1.7697389,-1.0024579,-0.7865798,0.2158781
32,1.2796451,1.0098252,"('unkind', 'kind')",1.0596174,1.0325999,1.5708283,1.3901742,1.3033636,1.1441998,-0.1591638
33,0.27537167,0.35024557,"('wrong', 'right')",-0.017814282,-0.02478771,-0.6468841,-0.7410802,-0.1297756,-0.1385408,-0.0087652
34,-0.33267176,-0.052056096,"('mean', 'honorable')",0.20212235,0.46535698,5.1046386,5.3063636,1.6580297,1.9065549,0.2485252
35,-0.65323114,-0.5570232,"('corrupt', 'incorrupt')",-1.0045491,-1.0351412,-1.0734627,-1.1776952,-0.9104144,-0.9232866,-0.0128722
36,-0.8756137,-0.5526844,"('hostile', 'amicable')",-0.72480416,-0.6578408,-0.65333825,-0.6781395,-0.751252,-0.6295549,0.1216971
37,0.23145491,0.2680194,"('fake', 'genuine')",-0.31814557,-0.36483476,0.025866725,0.06279773,-0.0202746,-0.0113392,0.0089354
38,0.7621494,0.7814754,"('untruthful', 'truthful')",0.7345728,0.77889025,0.4695455,0.5178412,0.6554226,0.6927357,0.0373131
