,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
14,0.2602964,0.21935515,"('antisocial', 'social')",1.8781447,1.8950459,-0.084377386,-0.18141332,0.6846879,0.6443293,-0.0403586
15,-0.22811115,-0.33939457,"('boring', 'funny')",0.4088508,0.42198932,0.3259348,0.32468432,0.1688915,0.1357597,-0.0331318
16,-0.39383674,-0.33988017,"('unpopular', 'popular')",-0.20757228,-0.14790238,0.5945364,0.681245,-0.0022909,0.0644875,0.0667784
17,0.15627117,0.21141042,"('nasty', 'nice')",-0.69197416,-0.70115167,-0.4513499,-0.37797132,-0.3290176,-0.2892375,0.0397801
18,-0.59469086,-0.60141903,"('disagreeable', 'welcoming')",-0.9097721,-0.8958365,-0.10940841,-0.1224681,-0.5379571,-0.5399079,-0.0019508
19,0.0015498474,0.06581213,"('inhospitable', 'hospitable')",-0.29581085,-0.2778176,-0.4242066,-0.32282767,-0.2394892,-0.1782777,0.0612115
20,0.15063924,0.21103065,"('rough', 'thoughtful')",0.46459275,0.5158163,0.79950756,0.7913563,0.4715799,0.5060678,0.0344879
21,1.2233082,1.2005861,"('immoral', 'moral')",1.6616955,1.7457157,-0.45299637,-0.42978442,0.8106691,0.8388392,0.0281701
22,0.9672486,0.9362003,"('untrustworthy', 'trustworthy')",1.3178557,1.27545,-0.75188446,-0.83227557,0.5110733,0.4597916,-0.0512817
23,0.25681582,0.27453893,"('insincere', 'sincere')",1.9069289,1.9524899,5.944229,5.8747835,2.702658,2.7006041,-0.0020539
24,0.22926563,0.2038911,"('dishonest', 'honest')",0.5167687,0.5798226,1.1302665,1.0173552,0.6254336,0.6003563,-0.0250773
25,0.146939,0.11560718,"('egoistic', 'altruistic')",-0.5402133,-0.54421854,2.1230035,2.0075414,0.5765764,0.52631,-0.0502664
26,0.32087016,0.07711175,"('hardhearted', 'benevolent')",1.4244986,1.3513365,1.5981448,1.399144,1.1145045,0.9425308,-0.1719737
27,-0.9668009,-0.77556163,"('hardhearted', 'softhearted')",-0.33622426,-0.27241743,1.2752322,1.2987404,-0.0092643,0.0835871,0.0928514
28,-0.51303273,-0.66778505,"('disloyal', 'loyal')",-0.24428472,-0.2900933,1.2769269,1.0656022,0.1732032,0.0359079,-0.1372953
29,-0.25976145,-0.1901348,"('unfair', 'fair')",-0.6828484,-0.7692574,-0.40923524,-0.59818494,-0.450615,-0.5191924,-0.0685774
30,0.32946423,0.2465198,"('intolerant', 'tolerant')",1.5708859,1.5481925,0.9221538,0.86435336,0.9408346,0.8863552,-0.0544794
31,-1.4151605,-1.406216,"('evil', 'good')",-1.1651452,-1.1666564,-1.2079797,-1.2698038,-1.2627618,-1.2808921,-0.0181303
32,0.34941342,0.31665725,"('unkind', 'kind')",1.8465965,1.8645871,1.7806365,1.6128056,1.3255488,1.2646833,-0.0608655
33,0.6546561,0.6537803,"('wrong', 'right')",-0.6114407,-0.6134431,-0.6943386,-0.76161134,-0.2170411,-0.2404247,-0.0233836
34,0.19119856,0.32035825,"('mean', 'honorable')",1.450955,1.5877064,6.072632,6.2372456,2.5715952,2.7151035,0.1435083
35,-0.29661354,-0.35776728,"('corrupt', 'incorrupt')",-1.1629553,-1.3284726,-0.30083948,-0.4505179,-0.5868028,-0.7122526,-0.1254498
36,-1.0715896,-1.1937146,"('hostile', 'amicable')",-1.2124602,-1.3952006,0.10146855,-0.084283814,-0.7275271,-0.8910664,-0.1635393
37,0.23388448,0.3366908,"('fake', 'genuine')",-0.5887143,-0.51889104,0.2985727,0.35580236,-0.0187524,0.0578674,0.0766198
38,-0.1454242,-0.12783128,"('untruthful', 'truthful')",-0.29331964,-0.2766292,-0.36262178,-0.37991378,-0.2671219,-0.2614581,0.0056638
39,1.0584509,0.9674598,"('exploitative', 'cooperative')",1.8741354,1.8431648,0.4084233,0.32381588,1.1136699,1.0448135,-0.0688564
40,-0.49676782,-0.46600196,"('stingy', 'generous')",-0.850501,-0.79744697,-1.5060246,-1.542612,-0.9510978,-0.9353536,0.0157442
41,-0.71588564,-0.79130536,"('unforgiving', 'forgiving')",0.77458256,0.73475885,-0.19974309,-0.31566966,-0.0470154,-0.1240721,-0.0770567
42,0.032118462,0.27018917,"('unreliable', 'reliable')",-1.1337837,-0.91322017,-3.2441196,-3.0791585,-1.448595,-1.2407298,0.2078652
43,0.44344574,0.61881506,"('irresponsible', 'responsible')",0.4813875,0.6756229,0.43912026,0.52232724,0.4546512,0.6055884,0.1509372
44,0.031327367,0.059075676,"('prejudiced', 'unprejudiced')",-0.96147573,-1.0046178,-1.0820365,-1.1005254,-0.6707283,-0.6820225,-0.0112942
45,-0.1602031,-0.070713595,"('incompetent', 'competent')",0.5011753,0.68425816,-0.48051894,-0.47522542,-0.0465156,0.0461064,0.092622
46,1.5519991,1.6547952,"('uncompetitive', 'competitive')",0.31709483,0.47779557,-0.35526478,-0.27389374,0.5046097,0.6195657,0.114956
47,0.5500458,0.71980834,"('stupid', 'smart')",1.7506728,1.8696885,5.404409,5.4967957,2.5683759,2.6954308,0.1270549
48,-0.9036117,-1.0468451,"('unintelligent', 'intelligent')",0.67012227,0.7083515,0.39639208,0.39920267,0.0543009,0.0202364,-0.0340645
49,-0.11583096,-0.02520639,"('unable', 'able')",-0.45347834,-0.33561945,0.090495855,0.31340152,-0.1596045,-0.0158081,0.1437964
50,0.385334,0.520308,"('clumsy', 'skillful')",0.44595674,0.5139784,0.21474098,0.3091671,0.3486772,0.4478179,0.0991407
51,-0.49769446,-0.6486982,"('uneducated', 'educated')",0.5534885,0.46713182,0.75837547,0.6318102,0.2713898,0.1500813,-0.1213085
52,0.112109624,-0.07015972,"('irrational', 'rational')",-0.49685457,-0.68885356,0.2807369,0.14336474,-0.0346693,-0.2052162,-0.1705469
53,0.11234842,0.1593771,"('uncreative', 'creative')",0.14789145,0.19319963,1.1088336,1.1101602,0.4563578,0.487579,0.0312212
54,-0.0642449,-0.16075848,"('incapable', 'capable')",0.41177517,0.40533152,1.2299752,1.2607386,0.5258352,0.5017705,-0.0240647
55,0.2155334,0.22320041,"('incompetent', 'clever')",1.2830206,1.4214907,0.31226587,0.3298415,0.6036066,0.6581775,0.0545709
56,0.98029363,1.0770307,"('impractical', 'practical')",1.3854998,1.509862,-0.39972892,-0.32714188,0.6553549,0.7532503,0.0978954
57,-0.3147142,-0.30693787,"('unimaginative', 'imaginative')",-0.2894172,-0.15866885,-2.6957748,-2.648399,-1.0999688,-1.0380019,0.0619669
58,0.8948819,0.96104497,"('undiscriminating', 'discriminating')",0.24033488,0.32362658,0.13163841,0.11694841,0.4222851,0.4672066,0.0449215
59,0.6038794,0.5271792,"('foolish', 'wise')",0.23817666,0.16510785,0.066145554,0.030083213,0.3027339,0.2407901,-0.0619438
60,1.1229115,1.2336255,"('inefficient', 'efficient')",1.6521698,1.8506666,0.25107527,0.40296808,1.0087188,1.1624201,0.1537013
61,1.2007333,1.1596401,"('illogical', 'logical')",1.2514467,1.1732111,0.32137614,0.19353463,0.9245187,0.8421286,-0.0823901
62,0.09952624,0.20262879,"('incompetent', 'brilliant')",0.58170384,0.7866694,0.21784472,0.48255286,0.2996916,0.490617,0.1909254
63,0.400338,0.43429536,"('unperceptive', 'insightful')",1.0328637,1.1802018,0.7527485,0.95071304,0.7286501,0.8550701,0.12642
64,0.755403,0.66327566,"('shy', 'confident')",-0.9094684,-0.8941504,-6.680519,-6.640851,-2.2781949,-2.2905752,-0.0123803
65,0.07022931,-0.07350446,"('insecure', 'secure')",1.6876886,1.6961074,-0.19426143,-0.22250709,0.5212188,0.4666986,-0.0545202
66,-0.7999917,-0.67401516,"('inactive', 'active')",-0.7104541,-0.6601783,0.42062044,0.49695262,-0.3632751,-0.2790803,0.0841948
67,0.6219219,0.540978,"('doubtful', 'determined')",-0.39483845,-0.49122974,-0.93227875,-0.97990865,-0.2350651,-0.3100535,-0.0749884
68,-0.12722188,-0.09820629,"('dependent', 'independent')",-0.32664633,-0.31581518,-0.5192717,-0.51122046,-0.32438,-0.308414,0.015966
69,-0.14416982,-0.066221714,"('lazy', 'industrious')",-0.39033347,-0.33784148,-0.8887172,-0.81363606,-0.4744068,-0.4058998,0.068507
70,0.52654445,0.7193522,"('lethargic', 'energetic')",0.18438801,0.3845673,0.83127236,0.9505923,0.5140683,0.6848373,0.170769
71,0.18888786,0.21290688,"('diffident', 'self-confident')",0.45669588,0.54472375,0.15596826,0.22518027,0.267184,0.3276036,0.0604196
72,-0.074084066,-0.062038742,"('unambitious', 'ambitious')",-1.0488923,-1.0138441,-0.9278459,-0.8804843,-0.6836074,-0.6521224,0.031485
73,1.59935,1.6075268,"('helpless', 'self-reliant')",-0.4960629,-0.44845977,-3.0484233,-2.9097648,-0.6483787,-0.5835659,0.0648128
74,0.953702,1.1179732,"('undedicated', 'dedicated')",1.4174219,1.5545003,0.009482083,0.07400823,0.7935353,0.9154939,0.1219586
75,-0.10143444,-0.1344336,"('meek', 'impulsive')",-1.2527626,-1.2855169,-0.35066414,-0.2654184,-0.5682871,-0.5617896,0.0064975
76,0.046837498,0.18645532,"('anxious', 'daring')",0.3066344,0.49784186,-0.022447728,0.042527977,0.1103414,0.2422751,0.1319337
77,0.4630407,0.4874542,"('unmotivated', 'motivated')",-0.32571384,-0.22436349,-0.8961251,-0.74070877,-0.2529327,-0.159206,0.0937267
78,-0.8518186,-0.66201955,"('nonresilient', 'resilient')",-0.010808224,0.121009715,-0.38790524,-0.12105739,-0.4168441,-0.2206891,0.196155
79,-0.5396555,-0.4918674,"('wavering', 'unwavering')",-1.4792966,-1.4772853,-0.2657921,-0.20291981,-0.7615814,-0.7240241,0.0375573
80,0.5100161,0.5496248,"('dominated', 'dominating')",-0.08263573,-0.022882298,-0.9285429,-0.8738568,-0.1670542,-0.1157048,0.0513494
81,-0.37010574,-0.55219036,"('submissive', 'aggressive')",1.620528,1.7082251,-0.6627762,-0.70914614,0.195882,0.1489629,-0.0469191
82,-0.6233245,-0.6091974,"('poor', 'rich')",1.8343835,1.9246011,6.4787374,6.5493307,2.5632655,2.6215782,0.0583127
83,0.7237442,0.6705427,"('powerless', 'powerful')",-1.0292722,-1.0398841,-0.91702485,-0.9579008,-0.4075176,-0.442414,-0.0348964
84,0.99500424,0.9757761,"('inferior', 'superior')",0.26628885,0.20669022,0.28423995,0.2749805,0.5151776,0.4858156,-0.029362
85,-0.67850465,-0.78843874,"('insignificant', 'prestigious')",-2.576608,-2.6543937,0.39118302,0.3530606,-0.9546432,-1.0299239,-0.0752807
86,0.03166809,-0.056182116,"('uninfluential', 'influential')",0.8746035,0.8895027,0.3928866,0.25869232,0.4330527,0.3640043,-0.0690484
87,0.94117105,0.9656281,"('unsuccessful', 'successful')",1.219928,1.3335606,0.7507982,0.863872,0.9706324,1.0543536,0.0837212
88,-0.7222197,-0.84404385,"('low', 'eminent')",-0.48967114,-0.4550438,0.07673435,0.0068719126,-0.3783855,-0.4307386,-0.0523531
