,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.05696901,-0.18019563,"('unsociable', 'sociable')",-0.005046092,-0.20281449,-0.2798941,-0.38504392,-0.1139697,-0.256018,-0.1420483
1,0.3512833,0.3168599,"('unfriendly', 'friendly')",0.121832475,-0.07768836,1.8760189,1.7376978,0.7830449,0.6589564,-0.1240885
2,0.77946454,0.78688914,"('unlikable', 'likable')",1.6274478,1.6859634,0.32956517,0.4367419,0.9121591,0.9698648,0.0577057
3,-1.0289993,-0.9220782,"('repellent', 'pleasant')",0.51601094,0.5348708,0.45302257,0.44197696,-0.0199886,0.0182565,0.0382451
4,0.51295763,0.498569,"('disliked', 'liked')",0.109420925,0.047948517,-6.8119535,-6.8889923,-2.0631917,-2.1141583,-0.0509666
5,1.0483891,1.1536041,"('distant', 'outgoing')",-0.5920158,-0.5657022,-0.12512642,-0.13620207,0.1104156,0.1505666,0.040151
6,0.8395749,0.92611796,"('distant', 'open')",-0.81872874,-0.8074523,0.6054345,0.56801796,0.2087602,0.2288945,0.0201343
7,-0.43830907,-0.5213612,"('insensitive', 'sensitive')",0.6907759,0.6285194,0.9587117,0.87629914,0.4037262,0.3278191,-0.0759071
8,0.02535971,-0.0241743,"('unaffectionate', 'affectionate')",-0.6053966,-0.62473464,0.95401704,0.8581458,0.12466,0.0697456,-0.0549144
9,0.8068179,0.731737,"('unaffectionate', 'caring')",0.42560458,0.31994677,1.4319066,1.3832896,0.8881097,0.8116577,-0.076452
10,-1.3484683,-1.4490029,"('unsympathetic', 'sympathetic')",-0.3110577,-0.3210948,-0.14522232,-0.124847256,-0.6015828,-0.6316483,-0.0300655
11,-0.33674917,-0.39892563,"('unhelpful', 'helpful')",-0.2726305,-0.28216392,1.6674702,1.8327715,0.3526969,0.383894,0.0311971
12,0.2747881,0.32824776,"('unsupportive', 'supportive')",0.41804317,0.5204856,-1.8708484,-1.8907475,-0.3926724,-0.3473381,0.0453343
13,-0.82416487,-0.9088119,"('impolite', 'polite')",0.063408226,0.045021594,-0.05807761,-0.055847287,-0.2729447,-0.3065459,-0.0336012
14,-0.08358504,-0.112695426,"('antisocial', 'social')",1.8719501,1.8660187,-0.25897753,-0.3188257,0.5097959,0.4781658,-0.0316301
15,0.36174,0.23734841,"('boring', 'funny')",-0.92087257,-1.0038137,0.4693877,0.40287924,-0.029915,-0.1211954,-0.0912804
16,-0.4064001,-0.2577113,"('unpopular', 'popular')",-1.1992376,-1.0947278,0.039349034,0.11659011,-0.5220962,-0.4119496,0.1101466
17,0.26350036,0.30640623,"('nasty', 'nice')",-0.7700448,-0.6779736,-0.4502371,-0.38146222,-0.3189272,-0.2510099,0.0679173
18,0.14730224,0.14672479,"('disagreeable', 'welcoming')",0.07751657,0.151967,-0.19297352,-0.22173537,0.0106151,0.0256521,0.015037
19,-0.014212199,0.01304049,"('inhospitable', 'hospitable')",-0.54900944,-0.51639533,0.1272384,0.15679519,-0.1453277,-0.1155199,0.0298078
20,-0.9650572,-0.9011495,"('rough', 'thoughtful')",0.052889816,0.15216732,0.96118426,0.930631,0.016339,0.0605496,0.0442106
21,-1.1877344,-1.2368896,"('immoral', 'moral')",0.3006196,0.25352538,-0.56412804,-0.56264013,-0.4837476,-0.5153348,-0.0315872
22,-0.80654985,-0.90932155,"('untrustworthy', 'trustworthy')",-0.0984325,-0.14721088,-0.71622276,-0.7915505,-0.5404017,-0.6160276,-0.0756259
