,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4024546,-1.5615557,"('unsociable', 'sociable')",0.28307158,0.09349665,-0.823104,-0.9189608,-0.6474957,-0.7956733,-0.1481776
1,-0.7546112,-0.92814916,"('unfriendly', 'friendly')",0.083494544,0.04825852,1.9604363,1.9060842,0.4297733,0.3420645,-0.0877088
2,1.1565784,1.1900939,"('unlikable', 'likable')",1.9453409,2.0534077,0.8398185,0.9289661,1.3139126,1.3908226,0.07691
3,-0.97752553,-1.000115,"('repellent', 'pleasant')",0.8173354,0.82486695,0.44516397,0.4582282,0.0949913,0.0943267,-0.0006646
4,-0.061448008,-0.14932752,"('disliked', 'liked')",-0.50714356,-0.47120714,-6.480213,-6.5162063,-2.3496016,-2.3789136,-0.029312
5,-0.15741394,-0.03780638,"('distant', 'outgoing')",-1.9808584,-1.7595744,-0.21168347,-0.110811085,-0.7833186,-0.636064,0.1472546
6,-0.10135313,0.043705113,"('distant', 'open')",-2.1486006,-1.928576,0.18770342,0.28071633,-0.6874168,-0.5347182,0.1526986
7,-0.8953295,-0.9465462,"('insensitive', 'sensitive')",-0.02057147,-0.010833256,0.62909466,0.6646651,-0.0956021,-0.0975715,-0.0019694
8,-0.60208446,-0.64887303,"('unaffectionate', 'affectionate')",0.43375987,0.4620723,1.1175866,1.0928978,0.3164207,0.3020324,-0.0143883
9,-1.3004557,-1.4508187,"('unaffectionate', 'caring')",0.27641773,0.21820897,1.2853123,1.2785032,0.0870914,0.0152978,-0.0717936
10,-1.7129487,-1.8605556,"('unsympathetic', 'sympathetic')",-0.07963219,-0.17254832,-0.69881254,-0.688233,-0.8304644,-0.9071123,-0.0766479
11,-0.80719686,-0.9547061,"('unhelpful', 'helpful')",-0.012188986,-0.2133103,1.7015307,1.7171793,0.2940483,0.1830543,-0.110994
12,-1.0613905,-1.035871,"('unsupportive', 'supportive')",0.5257208,0.67683965,-1.805002,-1.7094076,-0.7802239,-0.6894797,0.0907442
13,-0.82012594,-0.8750567,"('impolite', 'polite')",-0.29501867,-0.45360893,-0.60207415,-0.5921497,-0.5724063,-0.6402717,-0.0678654
14,-0.61755717,-0.6624018,"('antisocial', 'social')",1.6565925,1.6391451,-0.20787978,-0.31102577,0.2770518,0.2219059,-0.0551459
15,0.97236204,0.9033277,"('boring', 'funny')",-0.6534442,-0.7407821,0.84866613,0.8074188,0.3891946,0.3233215,-0.0658731
16,0.09261932,0.06102845,"('unpopular', 'popular')",-0.25144887,-0.1475695,0.56738997,0.61716396,0.1361868,0.1768743,0.0406875
17,-0.21505842,-0.16574758,"('nasty', 'nice')",-0.9616023,-0.8442756,-0.1661214,-0.14308657,-0.447594,-0.3843699,0.0632241
18,-0.36204863,-0.25575978,"('disagreeable', 'welcoming')",-0.46158123,-0.34834772,-0.39602968,-0.40585056,-0.4065532,-0.3366527,0.0699005
19,-0.085614696,-0.09468059,"('inhospitable', 'hospitable')",-1.4021274,-1.4377021,0.13634853,0.22391042,-0.4504645,-0.4361574,0.0143071
20,0.2713258,0.25960615,"('rough', 'thoughtful')",1.5702878,1.6625094,1.1992728,1.13972,1.0136288,1.0206118,0.006983
21,0.16848958,-0.039734248,"('immoral', 'moral')",0.68865764,0.5532715,-0.58252203,-0.5987648,0.0915417,-0.0284092,-0.1199509
22,-0.17769523,-0.23068488,"('untrustworthy', 'trustworthy')",0.6400417,0.54077387,-0.9984556,-1.0733849,-0.178703,-0.254432,-0.075729
