,cvs_male,cvs_female,tuple,health_male,health_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0928617,-1.2034148,"('unsociable', 'sociable')",0.27660984,0.26802588,-0.6103654,-0.7712858,-0.475539,-0.5688916,-0.0933526
1,0.89702153,0.92243236,"('unfriendly', 'friendly')",1.2157353,1.2126426,1.4187032,1.3544301,1.1771533,1.1631683,-0.013985
2,1.5101584,1.5493381,"('unlikable', 'likable')",1.1762143,1.1887475,1.0044684,1.0687436,1.2302804,1.2689432,0.0386628
3,-1.3608674,-1.4081632,"('repellent', 'pleasant')",-1.2867323,-1.0707728,0.37935665,0.38298455,-0.756081,-0.6986504,0.0574306
4,0.62052345,0.73183125,"('disliked', 'liked')",0.76790327,0.8334333,-5.795645,-5.762716,-1.4690728,-1.3991505,0.0699223
5,1.473707,1.6088314,"('distant', 'outgoing')",0.9339789,1.0456179,-0.43790334,-0.38461056,0.6565941,0.7566129,0.1000188
6,1.3989229,1.5649813,"('distant', 'open')",0.8497137,0.9861655,-0.31196803,-0.26921842,0.6455562,0.7606428,0.1150866
7,-0.90696454,-0.94968736,"('insensitive', 'sensitive')",-0.33515915,-0.23932463,-0.02657643,-0.022204071,-0.4229,-0.4037387,0.0191613
8,0.1270408,0.13769224,"('unaffectionate', 'affectionate')",0.4000264,0.27391595,0.58667684,0.5820139,0.371248,0.3312074,-0.0400406
9,0.67869085,0.67809445,"('unaffectionate', 'caring')",1.4154981,1.3780057,1.0960463,1.1122049,1.0634117,1.0561016,-0.0073101
10,-2.127872,-2.232861,"('unsympathetic', 'sympathetic')",-0.5934859,-0.48492318,-1.0083809,-1.0368526,-1.2432462,-1.2515456,-0.0082994
11,-0.15827443,-0.26323935,"('unhelpful', 'helpful')",-0.08090727,-0.08729258,1.4668148,1.4660661,0.409211,0.3718447,-0.0373663
12,1.3051753,1.4424647,"('unsupportive', 'supportive')",2.301088,2.5209835,-1.8288276,-1.7385844,0.5924786,0.7416212,0.1491426
13,-0.34414613,-0.49208575,"('impolite', 'polite')",0.19877645,0.15175857,-1.1111689,-1.2118633,-0.4188462,-0.5173968,-0.0985506
14,-2.0711367,-2.1284468,"('antisocial', 'social')",-0.16916054,-0.098203845,-0.7723961,-0.8801391,-1.0042311,-1.0355966,-0.0313655
15,0.43598035,0.39555025,"('boring', 'funny')",0.5974348,0.47023284,-0.05235655,-0.016145164,0.3270196,0.2832126,-0.043807
