,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1310967,-1.2514755,"('unsociable', 'sociable')",0.007760776,-0.06488948,-0.65773785,-0.81526077,-0.5936913,-0.7105419,-0.1168506
1,-1.2966737,-1.5615723,"('unfriendly', 'friendly')",-0.530577,-0.77413005,1.7724711,1.7646242,-0.0182599,-0.1903594,-0.1720995
2,0.12887806,0.21746594,"('unlikable', 'likable')",0.48435584,0.55534095,0.7655892,0.85583764,0.4596077,0.5428815,0.0832738
3,-0.5328549,-0.3233726,"('repellent', 'pleasant')",0.34984714,0.5150313,0.2608918,0.29833,0.0259613,0.1633296,0.1373683
4,-0.30510715,-0.4330457,"('disliked', 'liked')",-0.6211951,-0.6859492,-5.7431083,-5.8325443,-2.2231369,-2.3171797,-0.0940428
5,-1.7626053,-1.8022723,"('distant', 'outgoing')",-1.9348726,-1.913242,-0.20636411,-0.12281731,-1.3012807,-1.2794438,0.0218369
6,-1.9445614,-1.9822747,"('distant', 'open')",-2.1069884,-2.0881233,0.44183022,0.52443755,-1.2032399,-1.1819868,0.0212531
7,-0.21253437,-0.16319397,"('insensitive', 'sensitive')",0.5825285,0.71702075,0.5022124,0.5454121,0.2907355,0.366413,0.0756775
8,-0.36974302,-0.5265103,"('unaffectionate', 'affectionate')",-0.2433741,-0.34657627,0.93679214,0.93226707,0.1078917,0.0197268,-0.0881649
9,-0.71343386,-0.851814,"('unaffectionate', 'caring')",-0.36449528,-0.45136455,1.105513,1.1379447,0.0091946,-0.055078,-0.0642726
10,-1.4215639,-1.3453802,"('unsympathetic', 'sympathetic')",0.03331931,0.1586402,-0.79785746,-0.8332581,-0.7287006,-0.6733327,0.0553679
11,-0.19241479,-0.109942816,"('unhelpful', 'helpful')",0.90077263,0.99773663,1.4522183,1.5054954,0.720192,0.7977631,0.0775711
12,-0.30182043,-0.19114017,"('unsupportive', 'supportive')",0.21424197,0.38597304,-1.977854,-1.94579,-0.6884775,-0.5836524,0.1048251
13,-0.43960834,-0.4273624,"('impolite', 'polite')",0.31017292,0.37858018,-0.8109144,-0.8618535,-0.3134499,-0.3035452,0.0099047
14,0.5197452,0.52623534,"('antisocial', 'social')",1.9847136,2.0029578,-0.6872555,-0.8014692,0.6057344,0.575908,-0.0298264
15,0.46217972,0.26683626,"('boring', 'funny')",-0.18327348,-0.31758198,0.6741676,0.61192095,0.3176913,0.1870584,-0.1306329
16,-0.31774715,-0.36748245,"('unpopular', 'popular')",-0.53924316,-0.6302863,0.7853241,0.6931977,-0.0238887,-0.1015237,-0.077635
17,0.18275604,0.27234682,"('nasty', 'nice')",-0.56296575,-0.50252795,-0.44419885,-0.43028018,-0.2748028,-0.2201538,0.054649
18,-0.344611,-0.2692179,"('disagreeable', 'welcoming')",-0.24098581,-0.1705198,-0.31025797,-0.2820506,-0.2986183,-0.2405961,0.0580222
19,-1.4779214,-1.4760628,"('inhospitable', 'hospitable')",-1.4680914,-1.4983993,0.0162365,0.18691605,-0.9765921,-0.929182,0.0474101
20,0.58184046,0.6732584,"('rough', 'thoughtful')",1.6528295,1.7506891,0.96054316,0.8775918,1.065071,1.1005131,0.0354421
21,-0.47060534,-0.56059384,"('immoral', 'moral')",1.1299177,1.1488831,-0.8975082,-0.9018637,-0.0793986,-0.1045248,-0.0251262
22,-0.31420296,-0.26837584,"('untrustworthy', 'trustworthy')",-0.16122921,-0.14769404,-0.90355307,-0.9541794,-0.4596617,-0.4567498,0.0029119
23,-1.075207,-1.0305706,"('insincere', 'sincere')",-0.44026187,-0.3987221,5.001584,4.8923063,1.1620384,1.1543379,-0.0077005
24,-1.186383,-1.1820769,"('dishonest', 'honest')",-1.4920994,-1.4651238,0.5159597,0.47180936,-0.7208409,-0.7251304,-0.0042895
25,-0.45261705,-0.5714942,"('egoistic', 'altruistic')",-0.36834884,-0.47008353,1.73789,1.7355478,0.3056414,0.2313233,-0.0743181
26,0.522715,0.38586223,"('hardhearted', 'benevolent')",1.1584799,1.0577472,2.0941365,2.023598,1.2584438,1.1557358,-0.102708
27,-0.49361986,-0.4201408,"('hardhearted', 'softhearted')",-0.03177815,-0.016023416,1.3875293,1.3487238,0.2873771,0.3041865,0.0168094
28,-0.4228293,-0.6667156,"('disloyal', 'loyal')",0.2819332,0.09220735,1.069346,0.9413179,0.3094833,0.1222699,-0.1872134
29,-0.15943447,-0.27376926,"('unfair', 'fair')",-1.0990778,-1.1935487,-0.5111293,-0.62072426,-0.5898805,-0.6960141,-0.1061336
30,-0.11438839,-0.099676654,"('intolerant', 'tolerant')",1.4069706,1.4040067,0.9623584,0.9110447,0.7516469,0.7384583,-0.0131886
31,-0.5864324,-0.49445963,"('evil', 'good')",-1.4674289,-1.5243062,-0.73852897,-0.75103647,-0.9307968,-0.9232674,0.0075294
32,-0.5595592,-0.5854734,"('unkind', 'kind')",0.5013557,0.50151616,0.8788023,0.72471195,0.2735329,0.2135849,-0.059948
33,0.05031758,-0.13951334,"('wrong', 'right')",0.09227975,-0.036666412,-0.36874044,-0.47781456,-0.075381,-0.2179981,-0.1426171
34,-1.0115693,-0.8005811,"('mean', 'honorable')",-0.60742027,-0.44117683,5.676784,5.9151664,1.3525982,1.5578028,0.2052046
35,0.10651298,-0.09758877,"('corrupt', 'incorrupt')",-1.1668074,-1.3965342,0.21279353,0.09050333,-0.2825003,-0.4678732,-0.1853729
36,-0.649345,-0.83941406,"('hostile', 'amicable')",-1.1900213,-1.4483507,0.6095487,0.4667281,-0.4099392,-0.6070122,-0.197073
37,0.23995799,0.33585674,"('fake', 'genuine')",-0.17001787,-0.10321573,0.3558442,0.4332016,0.1419281,0.2219476,0.0800195
38,-1.1237252,-1.1383301,"('untruthful', 'truthful')",-0.9862618,-0.9688029,-0.53419167,-0.48548684,-0.8813929,-0.8642066,0.0171863
39,1.069823,1.0897957,"('exploitative', 'cooperative')",0.5317857,0.64804256,0.1894284,0.104221284,0.5970124,0.6140199,0.0170075
40,0.010123268,0.017081277,"('stingy', 'generous')",-0.11139405,-0.069105156,-1.5534271,-1.6365927,-0.551566,-0.5628722,-0.0113062
41,-0.42792326,-0.44899142,"('unforgiving', 'forgiving')",-1.0234318,-0.95544946,0.15489987,0.03107502,-0.4321517,-0.4577886,-0.0256369
42,0.14893007,0.41996944,"('unreliable', 'reliable')",-0.8174584,-0.5504793,-2.6935742,-2.6101928,-1.1207008,-0.9135675,0.2071333
43,-0.93199545,-0.7023438,"('irresponsible', 'responsible')",-0.29956982,-0.0982704,0.075796016,0.09611897,-0.3852564,-0.2348318,0.1504246
44,0.48302853,0.60352445,"('prejudiced', 'unprejudiced')",-0.078357965,0.058110002,-1.0342095,-1.0352931,-0.2098463,-0.1245529,0.0852934
45,-1.033778,-0.8558477,"('incompetent', 'competent')",-0.27964368,-0.19901557,-0.3381552,-0.4531943,-0.5505256,-0.5026859,0.0478397
46,-0.9254859,-0.81145555,"('uncompetitive', 'competitive')",0.32289517,0.50534904,-0.84978235,-0.92295104,-0.4841243,-0.4096859,0.0744384
