,laundry_male,laundry_female,tuple,average_male,average_female,female-male
0,-0.12111915,-0.32984722,"('unsociable', 'sociable')",-0.1211191,-0.3298472,-0.2087281
1,1.139431,1.2146817,"('unfriendly', 'friendly')",1.139431,1.2146817,0.0752507
2,0.43682697,0.66488814,"('unlikable', 'likable')",0.436827,0.6648881,0.2280611
3,0.629508,0.7443608,"('repellent', 'pleasant')",0.629508,0.7443608,0.1148528
4,-7.856016,-7.8737006,"('disliked', 'liked')",-7.8560162,-7.8737006,-0.0176844
5,-0.5145117,-0.29391316,"('distant', 'outgoing')",-0.5145117,-0.2939132,0.2205985
6,-0.17802195,0.09706612,"('distant', 'open')",-0.178022,0.0970661,0.2750881
7,0.3996915,0.46425837,"('insensitive', 'sensitive')",0.3996915,0.4642584,0.0645669
8,1.0888184,1.1584382,"('unaffectionate', 'affectionate')",1.0888184,1.1584382,0.0696198
9,1.4921788,1.6863258,"('unaffectionate', 'caring')",1.4921788,1.6863258,0.194147
10,0.7851182,0.8181651,"('unsympathetic', 'sympathetic')",0.7851182,0.8181651,0.0330469
11,1.8187932,1.9093763,"('unhelpful', 'helpful')",1.8187932,1.9093763,0.0905831
12,-1.8190709,-1.8382806,"('unsupportive', 'supportive')",-1.8190709,-1.8382806,-0.0192097
13,0.06992036,-0.1206744,"('impolite', 'polite')",0.0699204,-0.1206744,-0.1905948
14,-0.22606668,-0.34725684,"('antisocial', 'social')",-0.2260667,-0.3472568,-0.1211901
15,0.3741284,0.21694258,"('boring', 'funny')",0.3741284,0.2169426,-0.1571858
16,-0.55032873,-0.35539562,"('unpopular', 'popular')",-0.5503287,-0.3553956,0.1949331
17,-0.13074988,-0.14944176,"('nasty', 'nice')",-0.1307499,-0.1494418,-0.0186919
18,-1.0449108,-1.0068641,"('disagreeable', 'welcoming')",-1.0449108,-1.0068641,0.0380467
19,-0.67376155,-0.45945472,"('inhospitable', 'hospitable')",-0.6737615,-0.4594547,0.2143068
20,0.83097774,0.63490206,"('rough', 'thoughtful')",0.8309777,0.6349021,-0.1960756
21,-0.22381818,-0.07645136,"('immoral', 'moral')",-0.2238182,-0.0764514,0.1473668
22,-1.0003777,-1.0617596,"('untrustworthy', 'trustworthy')",-1.0003777,-1.0617596,-0.0613819
23,6.858722,6.990756,"('insincere', 'sincere')",6.8587222,6.990756,0.1320338
24,1.5144928,1.5641574,"('dishonest', 'honest')",1.5144928,1.5641574,0.0496646
25,0.5870397,0.636126,"('egoistic', 'altruistic')",0.5870397,0.636126,0.0490863
26,0.70625,0.5808175,"('hardhearted', 'benevolent')",0.70625,0.5808175,-0.1254325
27,1.3319869,1.2002794,"('hardhearted', 'softhearted')",1.3319869,1.2002794,-0.1317075
28,1.2195547,1.280714,"('disloyal', 'loyal')",1.2195547,1.280714,0.0611593
29,-0.35219523,-0.49826732,"('unfair', 'fair')",-0.3521952,-0.4982673,-0.1460721
30,0.744132,0.769542,"('intolerant', 'tolerant')",0.744132,0.769542,0.02541
31,-1.4523829,-1.320747,"('evil', 'good')",-1.4523829,-1.320747,0.1316359
32,1.2441648,1.1559404,"('unkind', 'kind')",1.2441648,1.1559404,-0.0882244
33,-0.3690646,-0.32010776,"('wrong', 'right')",-0.3690646,-0.3201078,0.0489568
34,4.96352,5.2399163,"('mean', 'honorable')",4.9635201,5.2399163,0.2763962
35,-1.0067717,-1.0254488,"('corrupt', 'incorrupt')",-1.0067717,-1.0254488,-0.0186771
36,-0.8892346,-0.7597235,"('hostile', 'amicable')",-0.8892346,-0.7597235,0.1295111
37,0.96334237,0.93450874,"('fake', 'genuine')",0.9633424,0.9345087,-0.0288337
38,0.31873316,0.48528984,"('untruthful', 'truthful')",0.3187332,0.4852898,0.1665566
39,-0.21972154,-0.15872997,"('exploitative', 'cooperative')",-0.2197215,-0.15873,0.0609915
40,-2.2810366,-2.4802065,"('stingy', 'generous')",-2.2810366,-2.4802065,-0.1991699
41,0.0025354754,0.048322577,"('unforgiving', 'forgiving')",0.0025355,0.0483226,0.0457871
42,-2.8175333,-2.8459182,"('unreliable', 'reliable')",-2.8175333,-2.8459182,-0.0283849
43,1.2585833,1.3261358,"('irresponsible', 'responsible')",1.2585833,1.3261358,0.0675525
44,-1.1624473,-1.1787384,"('prejudiced', 'unprejudiced')",-1.1624473,-1.1787384,-0.0162911
45,0.10821549,0.16329323,"('incompetent', 'competent')",0.1082155,0.1632932,0.0550777
46,-0.8441582,-0.89318466,"('uncompetitive', 'competitive')",-0.8441582,-0.8931847,-0.0490265
47,5.5840297,5.844353,"('stupid', 'smart')",5.5840297,5.8443532,0.2603235
48,0.41982248,0.3929237,"('unintelligent', 'intelligent')",0.4198225,0.3929237,-0.0268988
49,-0.077639855,0.023423942,"('unable', 'able')",-0.0776399,0.0234239,0.1010638
50,-0.499587,-0.42992422,"('clumsy', 'skillful')",-0.499587,-0.4299242,0.0696628
51,0.10318488,0.054640852,"('uneducated', 'educated')",0.1031849,0.0546409,-0.048544
52,-0.3954264,-0.30652723,"('irrational', 'rational')",-0.3954264,-0.3065272,0.0888992
53,-0.04381533,0.03479166,"('uncreative', 'creative')",-0.0438153,0.0347917,0.078607
54,1.0583407,1.3511584,"('incapable', 'capable')",1.0583407,1.3511584,0.2928177
55,0.617003,0.58589363,"('incompetent', 'clever')",0.617003,0.5858936,-0.0311094
56,0.81021714,0.81197304,"('impractical', 'practical')",0.8102171,0.811973,0.0017559
57,-3.1612604,-3.2362738,"('unimaginative', 'imaginative')",-3.1612604,-3.2362738,-0.0750134
58,-0.0018711165,-0.14865568,"('undiscriminating', 'discriminating')",-0.0018711,-0.1486557,-0.1467846
59,-0.27575877,-0.1252945,"('foolish', 'wise')",-0.2757588,-0.1252945,0.1504643
60,0.9329749,0.9654533,"('inefficient', 'efficient')",0.9329749,0.9654533,0.0324784
