,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5109402,-0.69762665,"('unsociable', 'sociable')",0.93393606,0.7169624,-0.44402787,-0.5280656,-0.0070107,-0.1695766,-0.1625659
1,-0.31818408,-0.40295714,"('unfriendly', 'friendly')",-0.67422,-0.7512655,1.5513114,1.4853885,0.1863024,0.1103886,-0.0759138
2,1.201889,1.2342609,"('unlikable', 'likable')",1.4618096,1.5396876,0.8066986,0.9347262,1.1567991,1.236225,0.0794259
3,-0.5669698,-0.51423454,"('repellent', 'pleasant')",0.7816113,0.75579613,0.34685558,0.36192533,0.1871657,0.2011623,0.0139966
4,0.1205703,-0.017548053,"('disliked', 'liked')",-0.008132525,-0.071381465,-5.7958684,-5.8177714,-1.8944769,-1.9689004,-0.0744235
5,-0.7207723,-0.69337314,"('distant', 'outgoing')",-1.6507313,-1.5035535,-0.5298159,-0.48531896,-0.9671065,-0.8940818,0.0730247
6,-0.8721761,-0.79894215,"('distant', 'open')",-2.2676284,-2.081013,0.22198117,0.18459684,-0.9726078,-0.8984528,0.074155
7,0.5758743,0.51030713,"('insensitive', 'sensitive')",0.7319579,0.66622114,0.71385217,0.7091265,0.6738948,0.6285516,-0.0453432
8,-0.57859886,-0.54736936,"('unaffectionate', 'affectionate')",-0.95781505,-0.9074108,0.1916152,0.16908194,-0.4482662,-0.4285661,0.0197001
9,-0.36078653,-0.38086602,"('unaffectionate', 'caring')",-0.06684804,-0.069186285,0.9739358,0.9781329,0.1821004,0.1760269,-0.0060735
10,-0.50260895,-0.5977369,"('unsympathetic', 'sympathetic')",0.9609561,0.8467838,-0.038990654,-0.06505639,0.1397855,0.0613302,-0.0784553
11,-0.002284415,-0.14614594,"('unhelpful', 'helpful')",1.338728,1.1847702,2.2261567,2.2738357,1.1875334,1.1041533,-0.0833801
12,0.17579414,0.28215948,"('unsupportive', 'supportive')",1.1248397,1.2806727,-1.617772,-1.4800078,-0.1057127,0.0276081,0.1333208
13,0.73971146,0.56275874,"('impolite', 'polite')",1.3991566,1.3100526,-0.07259585,-0.10884242,0.6887574,0.5879896,-0.1007678
14,0.21758333,0.08125233,"('antisocial', 'social')",2.1417775,1.9904495,-0.45117742,-0.48255628,0.6360612,0.5297151,-0.1063461
15,0.44132742,0.24282376,"('boring', 'funny')",-0.21722087,-0.3278578,0.29297572,0.2599746,0.1723608,0.0583135,-0.1140473
16,-0.47362435,-0.46141797,"('unpopular', 'popular')",-1.1218888,-1.1081066,0.57181776,0.5562725,-0.3412318,-0.3377507,0.0034811
17,-0.110949844,-0.037056744,"('nasty', 'nice')",-0.42117232,-0.3907376,-0.43467724,-0.3965478,-0.3222665,-0.2747807,0.0474858
18,-1.1923536,-1.1779424,"('disagreeable', 'welcoming')",-0.6416966,-0.53017575,-0.65646523,-0.6461079,-0.8301718,-0.784742,0.0454298
19,0.24296622,0.28521705,"('inhospitable', 'hospitable')",-1.0011315,-0.9724187,-0.17609337,-0.10675269,-0.3114196,-0.2646515,0.0467681
20,0.6614588,0.7192884,"('rough', 'thoughtful')",0.16750629,0.20813839,0.85048795,0.84400886,0.5598177,0.5904786,0.0306609
21,0.34271333,0.24428627,"('immoral', 'moral')",1.614994,1.4673429,-0.67703396,-0.6391296,0.4268912,0.3574998,-0.0693914
22,0.3920781,0.24805394,"('untrustworthy', 'trustworthy')",0.92272764,0.77476346,-0.92901,-0.91675377,0.1285986,0.0353545,-0.0932441
23,0.50792515,0.36706394,"('insincere', 'sincere')",0.75052994,0.6447549,5.7299123,5.632314,2.3294557,2.214711,-0.1147447
24,0.27157325,0.119497396,"('dishonest', 'honest')",0.30554876,0.26738927,0.8939034,0.8498881,0.4903418,0.4122582,-0.0780836
25,-0.20010504,-0.18220311,"('egoistic', 'altruistic')",0.0551566,0.094103865,1.0657849,1.0349236,0.3069455,0.3156081,0.0086626
26,0.47568166,0.44304734,"('hardhearted', 'benevolent')",1.4927672,1.487374,1.8358217,1.7734345,1.2680902,1.2346187,-0.0334715
27,-0.912596,-0.80454063,"('hardhearted', 'softhearted')",-0.3845892,-0.28648612,0.89967364,0.79395604,-0.1325038,-0.0990236,0.0334802
28,-0.3497843,-0.6160887,"('disloyal', 'loyal')",0.36729854,0.15826511,1.3443313,1.2013695,0.4539485,0.2478486,-0.2060999
29,-0.8628281,-0.89600253,"('unfair', 'fair')",-1.6291274,-1.5740191,-0.7402618,-0.85926604,-1.0774058,-1.1097626,-0.0323568
30,0.92182684,0.8081416,"('intolerant', 'tolerant')",2.492632,2.3013566,0.9978181,0.9513491,1.4707589,1.3536158,-0.1171431
31,-0.8007486,-0.6401036,"('evil', 'good')",-1.5871687,-1.4210491,-1.3681469,-1.3637942,-1.2520214,-1.1416489,0.1103725
32,-0.48622978,-0.6205777,"('unkind', 'kind')",0.9172265,0.78291404,1.0682834,0.99459326,0.4997601,0.3856432,-0.1141169
