,red_male,red_female,tuple,hat_male,hat_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1470861,-1.1433743,"('unsociable', 'sociable')",-0.27599305,-0.3296649,-0.31636634,-0.41149333,-0.5798152,-0.6281775,-0.0483623
1,-0.41033977,-0.48383242,"('unfriendly', 'friendly')",1.2039901,1.0609432,2.0566535,1.9183685,0.9501013,0.8318264,-0.1182749
2,0.040334184,0.22817406,"('unlikable', 'likable')",-0.078947455,0.0016435236,0.10661223,0.19479977,0.0226663,0.1415391,0.1188728
3,-0.88897645,-0.7559544,"('repellent', 'pleasant')",-0.6279446,-0.5504173,0.028867867,0.027400188,-0.4960177,-0.4263239,0.0696938
4,0.56077296,0.4512971,"('disliked', 'liked')",1.0569487,1.0707955,-5.7565355,-5.812545,-1.3796047,-1.4301507,-0.050546
5,-0.3104875,-0.32000226,"('distant', 'outgoing')",0.48390976,0.44747138,0.14905462,0.08426461,0.1074923,0.0705779,-0.0369144
6,-0.7519494,-0.75084454,"('distant', 'open')",0.0009947121,-0.050818108,0.36142465,0.2554539,-0.1298434,-0.1820696,-0.0522262
7,-0.9344141,-0.7741128,"('insensitive', 'sensitive')",-0.6834457,-0.6244619,0.110521674,0.18066281,-0.5024461,-0.4059707,0.0964754
8,-0.85776997,-0.8833258,"('unaffectionate', 'affectionate')",-0.38629478,-0.4738827,0.6526984,0.5767836,-0.1971221,-0.2601416,-0.0630195
9,-0.050780606,-0.026317194,"('unaffectionate', 'caring')",-0.0050511174,-0.07071805,0.8953499,0.8443463,0.2798394,0.2491037,-0.0307357
10,-1.1691706,-1.0403147,"('unsympathetic', 'sympathetic')",-0.99129957,-0.9702704,-0.9320771,-0.9060618,-1.0308491,-0.9722157,0.0586334
11,-0.28544152,-0.22510768,"('unhelpful', 'helpful')",-0.84347975,-0.8000688,1.379179,1.4424883,0.0834192,0.1391039,0.0556847
12,-0.1520867,0.10402644,"('unsupportive', 'supportive')",0.11813095,0.26426768,-1.9073232,-1.8602954,-0.647093,-0.4973338,0.1497592
13,-0.85107684,-0.8067245,"('impolite', 'polite')",-0.70459604,-0.65292186,-0.9160161,-0.9084077,-0.8238963,-0.7893513,0.034545
14,-0.917701,-0.7763598,"('antisocial', 'social')",-0.29912227,-0.35557732,-1.0178452,-1.0079274,-0.7448895,-0.7132881,0.0316014
15,0.31275868,0.19057103,"('boring', 'funny')",0.35864753,0.29344267,0.4373773,0.42047507,0.3695945,0.3014962,-0.0680983
