,cvs_male,cvs_female,tuple,health_male,health_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1090202,-1.2197022,"('unsociable', 'sociable')",0.17746082,0.18649013,-0.50966614,-0.68799686,-0.4804085,-0.5737363,-0.0933278
1,0.88103074,0.9499845,"('unfriendly', 'friendly')",1.13164,1.14169,1.3284674,1.2561101,1.1137127,1.1159282,0.0022155
2,1.5186646,1.5383949,"('unlikable', 'likable')",1.1444234,1.1515311,0.8790727,0.9111296,1.1807202,1.2003519,0.0196317
3,-1.4807061,-1.5068988,"('repellent', 'pleasant')",-1.3478758,-1.1030121,0.3975936,0.38114285,-0.8103294,-0.7429227,0.0674067
4,0.6481977,0.7905197,"('disliked', 'liked')",0.7217535,0.8088415,-6.105136,-6.1514845,-1.5783949,-1.5173744,0.0610205
5,1.5429074,1.6976184,"('distant', 'outgoing')",1.0055496,1.1130619,-0.5184354,-0.47428384,0.6766738,0.7787988,0.102125
6,1.474042,1.6866436,"('distant', 'open')",0.97549534,1.0971012,-0.23089981,-0.19813935,0.7395458,0.8618685,0.1223227
7,-0.8299954,-0.85893285,"('insensitive', 'sensitive')",-0.34134102,-0.23691176,0.103720024,0.07058141,-0.3558721,-0.3417544,0.0141177
8,0.13883775,0.16132225,"('unaffectionate', 'affectionate')",0.44796717,0.29417604,0.57207245,0.5775061,0.3862925,0.3443348,-0.0419577
9,0.63255584,0.6628489,"('unaffectionate', 'caring')",1.4318284,1.3751174,1.1189892,1.1328272,1.0611245,1.0569312,-0.0041933
10,-2.2338479,-2.3302984,"('unsympathetic', 'sympathetic')",-0.67419714,-0.5387832,-0.8224149,-0.8669847,-1.2434866,-1.2453554,-0.0018688
11,-0.14250022,-0.2509006,"('unhelpful', 'helpful')",-0.050230205,-0.03534156,1.5610884,1.5830511,0.4561193,0.4322697,-0.0238496
12,1.1964654,1.3215129,"('unsupportive', 'supportive')",2.382113,2.5926263,-1.8170724,-1.7717152,0.5871687,0.7141414,0.1269727
13,-0.23088235,-0.39545074,"('impolite', 'polite')",0.14009522,0.120407894,-1.0658768,-1.1412207,-0.3855547,-0.4720879,-0.0865332
14,-2.2502565,-2.3360686,"('antisocial', 'social')",-0.081403635,-0.0038116015,-0.69049287,-0.8405097,-1.0073844,-1.06013,-0.0527456
15,0.56451607,0.5115135,"('boring', 'funny')",0.55054146,0.41416642,-0.11984822,-0.096637905,0.3317364,0.2763473,-0.0553891
16,0.5428768,0.6329434,"('unpopular', 'popular')",0.16510902,0.21013519,0.3874968,0.30416542,0.3651609,0.3824147,0.0172538
17,0.120721765,0.1862852,"('nasty', 'nice')",-0.15874359,0.027260758,-0.42246732,-0.3018203,-0.1534964,-0.0294248,0.1240716
18,0.44640094,0.52580416,"('disagreeable', 'welcoming')",-0.60772306,-0.5365421,-0.40610063,-0.45983556,-0.1891409,-0.1568578,0.0322831
19,1.9202476,2.0307689,"('inhospitable', 'hospitable')",0.48824355,0.52958983,-0.046372633,0.05546418,0.7873728,0.871941,0.0845682
20,0.1583026,0.16272986,"('rough', 'thoughtful')",-0.29867578,-0.22402419,0.7854649,0.7696207,0.2150306,0.2361088,0.0210782
21,-0.2756091,-0.39133376,"('immoral', 'moral')",0.79023427,0.87201464,-0.61157805,-0.615337,-0.0323176,-0.0448854,-0.0125678
22,-0.32803804,-0.38446295,"('untrustworthy', 'trustworthy')",-0.25101432,-0.24809437,-0.94810843,-0.9936007,-0.5090536,-0.5420527,-0.0329991
23,-0.42603672,-0.5109231,"('insincere', 'sincere')",-0.1642185,-0.08808395,5.116094,4.98275,1.508613,1.4612476,-0.0473654
24,-0.33831775,-0.41987985,"('dishonest', 'honest')",0.5680319,0.54302466,0.5455989,0.5082197,0.2584377,0.2104548,-0.0479829
25,0.17743945,0.1831111,"('egoistic', 'altruistic')",0.4028136,0.320688,1.5596179,1.5364031,0.7132903,0.6800674,-0.0332229
26,0.71056914,0.8008601,"('hardhearted', 'benevolent')",1.5052528,1.483627,1.8818526,1.819408,1.3658915,1.3679651,0.0020736
27,0.45389238,0.51793087,"('hardhearted', 'softhearted')",0.7871958,0.7210355,1.3810759,1.3503046,0.8740547,0.8630904,-0.0109643
28,-0.92065346,-0.9953598,"('disloyal', 'loyal')",0.11906696,0.048698273,0.71690094,0.592688,-0.0282285,-0.1179912,-0.0897627
29,0.17437588,0.19278602,"('unfair', 'fair')",-0.113953315,0.040421188,-0.3344963,-0.4449017,-0.0913579,-0.0705648,0.0207931
30,-0.8608622,-0.92546225,"('intolerant', 'tolerant')",0.11863966,0.18233462,0.3147227,0.23405343,-0.1425,-0.1696914,-0.0271914
31,1.1615055,1.3755877,"('evil', 'good')",-0.19376084,-0.04454314,-0.5732848,-0.5264647,0.1314866,0.2681933,0.1367067
32,0.9235547,0.86836874,"('unkind', 'kind')",1.6806991,1.6106564,1.1288301,1.0079067,1.2443612,1.1623106,-0.0820506
