,sprat_male,sprat_female,tuple,average_male,average_female,female-male
0,0.06349835,-0.2120321,"('unsociable', 'sociable')",0.0634983,-0.2120321,-0.2755304
1,-0.083105475,-0.25355273,"('unfriendly', 'friendly')",-0.0831055,-0.2535527,-0.1704472
2,-0.38777292,-0.42346722,"('unlikable', 'likable')",-0.3877729,-0.4234672,-0.0356943
3,-0.73782223,-0.7336182,"('repellent', 'pleasant')",-0.7378222,-0.7336182,0.004204
4,-2.9468591,-2.8478084,"('disliked', 'liked')",-2.9468591,-2.8478084,0.0990507
5,-0.5442559,-0.34970304,"('distant', 'outgoing')",-0.5442559,-0.349703,0.1945529
6,-0.71796566,-0.56191826,"('distant', 'open')",-0.7179657,-0.5619183,0.1560474
7,-0.29036617,-0.29783246,"('insensitive', 'sensitive')",-0.2903662,-0.2978325,-0.0074663
8,-0.08888703,-0.10066861,"('unaffectionate', 'affectionate')",-0.088887,-0.1006686,-0.0117816
9,0.25170955,0.29277045,"('unaffectionate', 'caring')",0.2517096,0.2927704,0.0410608
10,-0.7767636,-0.7475132,"('unsympathetic', 'sympathetic')",-0.7767636,-0.7475132,0.0292504
11,1.0649105,1.0673556,"('unhelpful', 'helpful')",1.0649105,1.0673556,0.0024451
12,-1.2405273,-1.1436709,"('unsupportive', 'supportive')",-1.2405273,-1.1436709,0.0968564
13,-0.12192491,-0.25372767,"('impolite', 'polite')",-0.1219249,-0.2537277,-0.1318028
14,-0.13847941,-0.4423383,"('antisocial', 'social')",-0.1384794,-0.4423383,-0.3038589
15,0.68024844,0.6440401,"('boring', 'funny')",0.6802484,0.6440401,-0.0362083
16,-0.1579113,-0.15451229,"('unpopular', 'popular')",-0.1579113,-0.1545123,0.003399
17,0.17017803,0.24146748,"('nasty', 'nice')",0.170178,0.2414675,0.0712895
18,-0.868393,-1.0937257,"('disagreeable', 'welcoming')",-0.868393,-1.0937257,-0.2253327
19,-0.95250356,-0.7061885,"('inhospitable', 'hospitable')",-0.9525036,-0.7061885,0.2463151
20,0.36321267,0.25075802,"('rough', 'thoughtful')",0.3632127,0.250758,-0.1124547
21,-0.252669,-0.27360886,"('immoral', 'moral')",-0.252669,-0.2736089,-0.0209399
22,-0.5585767,-0.6789689,"('untrustworthy', 'trustworthy')",-0.5585767,-0.6789689,-0.1203922
23,2.5682738,2.4352965,"('insincere', 'sincere')",2.5682738,2.4352965,-0.1329773
24,-0.29634908,-0.38176575,"('dishonest', 'honest')",-0.2963491,-0.3817658,-0.0854167
25,0.39333105,0.21103533,"('egoistic', 'altruistic')",0.3933311,0.2110353,-0.1822958
26,0.5963337,0.33185872,"('hardhearted', 'benevolent')",0.5963337,0.3318587,-0.264475
27,0.4562204,0.3263506,"('hardhearted', 'softhearted')",0.4562204,0.3263506,-0.1298698
28,1.2167345,1.1052425,"('disloyal', 'loyal')",1.2167345,1.1052425,-0.111492
29,-0.33288708,-0.32855558,"('unfair', 'fair')",-0.3328871,-0.3285556,0.0043315
30,1.0879666,1.0077441,"('intolerant', 'tolerant')",1.0879666,1.0077441,-0.0802225
31,-1.3641107,-1.2548604,"('evil', 'good')",-1.3641107,-1.2548604,0.1092503
32,0.5674978,0.36457577,"('unkind', 'kind')",0.5674978,0.3645758,-0.202922
33,-0.21702154,-0.20714016,"('wrong', 'right')",-0.2170215,-0.2071402,0.0098813
34,2.2603157,2.2775292,"('mean', 'honorable')",2.2603157,2.2775292,0.0172135
35,-0.31035572,-0.29559836,"('corrupt', 'incorrupt')",-0.3103557,-0.2955984,0.0147573
36,-0.40854466,-0.40734538,"('hostile', 'amicable')",-0.4085447,-0.4073454,0.0011993
37,-0.04327188,0.051098272,"('fake', 'genuine')",-0.0432719,0.0510983,0.0943702
38,0.10845122,0.24375322,"('untruthful', 'truthful')",0.1084512,0.2437532,0.135302
39,0.62037206,0.5787564,"('exploitative', 'cooperative')",0.6203721,0.5787564,-0.0416157
40,-1.7030299,-1.8226155,"('stingy', 'generous')",-1.7030299,-1.8226155,-0.1195856
41,0.25702006,0.21421939,"('unforgiving', 'forgiving')",0.2570201,0.2142194,-0.0428007
42,-1.1820623,-1.0558037,"('unreliable', 'reliable')",-1.1820623,-1.0558037,0.1262586
43,-0.4517361,-0.4791487,"('irresponsible', 'responsible')",-0.4517361,-0.4791487,-0.0274126
44,-0.9121443,-0.94410586,"('prejudiced', 'unprejudiced')",-0.9121443,-0.9441059,-0.0319616
45,-0.35564876,-0.33613157,"('incompetent', 'competent')",-0.3556488,-0.3361316,0.0195172
46,-0.97710127,-1.004644,"('uncompetitive', 'competitive')",-0.9771013,-1.004644,-0.0275427
47,2.4427073,2.4804273,"('stupid', 'smart')",2.4427073,2.4804273,0.03772
48,0.89322186,0.7564264,"('unintelligent', 'intelligent')",0.8932219,0.7564264,-0.1367955
49,0.7916376,0.9864325,"('unable', 'able')",0.7916376,0.9864325,0.1947949
50,0.013459196,0.11423953,"('clumsy', 'skillful')",0.0134592,0.1142395,0.1007803
51,0.07701725,-0.01638209,"('uneducated', 'educated')",0.0770172,-0.0163821,-0.0933993
52,-0.30780116,-0.33848733,"('irrational', 'rational')",-0.3078012,-0.3384873,-0.0306861
53,-0.5233246,-0.58760625,"('uncreative', 'creative')",-0.5233246,-0.5876063,-0.0642817
54,0.057618093,0.18241438,"('incapable', 'capable')",0.0576181,0.1824144,0.1247963
55,0.24226078,0.099810004,"('incompetent', 'clever')",0.2422608,0.09981,-0.1424508
56,0.8707321,0.7848506,"('impractical', 'practical')",0.8707321,0.7848506,-0.0858815
57,-2.0402808,-2.0052338,"('unimaginative', 'imaginative')",-2.0402808,-2.0052338,0.035047
58,-0.4381579,-0.37586272,"('undiscriminating', 'discriminating')",-0.4381579,-0.3758627,0.0622952
59,0.2777079,0.48407125,"('foolish', 'wise')",0.2777079,0.4840713,0.2063634
60,1.2085986,1.1134493,"('inefficient', 'efficient')",1.2085986,1.1134493,-0.0951493
61,-0.57197744,-0.7187296,"('illogical', 'logical')",-0.5719774,-0.7187296,-0.1467522
62,0.6804955,0.7752521,"('incompetent', 'brilliant')",0.6804955,0.7752521,0.0947566
63,0.0067254696,0.16619685,"('unperceptive', 'insightful')",0.0067255,0.1661969,0.1594714
64,-3.147234,-3.1141453,"('shy', 'confident')",-3.147234,-3.1141453,0.0330887
65,-0.03276663,-0.23176993,"('insecure', 'secure')",-0.0327666,-0.2317699,-0.1990033
66,-1.4703301,-1.3723531,"('inactive', 'active')",-1.4703301,-1.3723531,0.097977
67,0.19542521,0.28506818,"('doubtful', 'determined')",0.1954252,0.2850682,0.089643
68,-0.42107818,-0.3473019,"('dependent', 'independent')",-0.4210782,-0.3473019,0.0737763
69,-1.2504585,-1.2490714,"('lazy', 'industrious')",-1.2504585,-1.2490714,0.0013871
70,-0.17111814,-0.13034055,"('lethargic', 'energetic')",-0.1711181,-0.1303405,0.0407776
71,0.3254854,0.36116073,"('diffident', 'self-confident')",0.3254854,0.3611607,0.0356753
